src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02vadhdhdu:25	 dānapatayo (Vdh-DH_132)  mahādānapatayaś ca akṣīṇahiraṇyasuvarṇadhanadhānyakośakoṣṭhāgārāś ca bhaveyuḥ /  maṇimuktivajravaiḍūryaśaṅkhaśilāpravālajātarūparajatamarakatapadmarāgasamṛddhāś ca bhaveyuḥ /  supratiṣṭhitagṛhaputradārakuṭumbāś ca bhaveyuḥ /	T20n1164_001:0670a13_15	金銀摩尼真珠瑠璃。 螺貝璧玉珊瑚硨磲。 金剛寶等庫藏盈溢。
T02vadhdhdu:29	 gṛhapatibhāryāputradārakadārikādāsīkarmakarapreṣakajanasaṃpannaparivārāś ca bhaveyuḥ /	T20n1164_001:0670a15_5	令我施之無有窮盡。 云何而得居家眷屬。 男女大小尊貴自在。
T02vadhdhdu:30	 evam ukte bhagavān sarvāśāparipūrakena brahmasvareṇa sucandraṃ gṛhapatim etad avocat /  asti gṛhapate bhūtapūrvam atīte 'dhvany asaṃkhyeyeṣu kalpeṣu yadāsīt tena kālena  tena samayena bhagavān śrīvajradharasāgaranirghoṣo nāma tathāgato 'rhan samyaksaṃbuddho	T20n1164_001:0670a16_17	妙月長者作如是言白世尊已。 是時。 佛復告妙月長者言。 往昔過去無數劫中。
T02vadhdhdu:39	 yathā asyā dhāraṇyāḥ prabhāvena kulaputra mānuṣā na viheṭhayanti /	T20n1164_001:0670a24_14	善男子我今為汝說此陀羅尼擁護於汝。
T02vadhdhdu:40	 amānuṣā na viheṭhayanti /  devā na viheṭhayanti /	T20n1164_001:0670a25_9	人不能為害非人亦不能為害。
T02vadhdhdu:42	 nāgā na viheṭhayanti /  yakṣāḥ na viheṭhayanti /  asurā na viheṭhayanti /  rākṣasā na viheṭhayanti /	T20n1164_001:0670a26_5	藥叉不能為害囉剎娑不能為害。 畢隷二合多不能為害步多不能為害。
T02vadhdhdu:46	 bhūtā na viheṭhayanti /	T20n1164_001:0670a27_10	比舍遮不能為害。
T02vadhdhdu:47	 pretā na viheṭhayanti /  piśācā na viheṭhayanti /  kumbhāṇḍā na viheṭhayanti /	T20n1164_001:0670a27_18	矩伴拏不能為害。 鄔娑多二合囉迦去不能為害布單曩引不能為害。
T02vadhdhdu:50	 ostāḍakā na viheṭhayanti /	T20n1164_001:0670b01_1	食大便者不能為害。
T02vadhdhdu:51	 apasmārā na viheṭhayanti /  gandharvā na viheṭhayanti /  kinnarā na viheṭhayanti /  mahorāgā na viheṭhayanti /  pūtanā na viheṭhayanti /	T20n1164_001:0670b01_10	食小便者不能為害。 食種種淨不淨物者亦不能為害。
T02vadhdhdu:77	 manasā suparicintitā dhāritā vācitā likhitā anumoditā parebhyaś ca vistareṇa saṃprakāśitā ca tad bhaviṣyati /	T20n1164_001:0670b06_3	便乃受持讀誦供養。
