src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10avsata_u:3240	 yāṃ śrutvā tena nāvikena viṃśatiśikharasamudgataṃ satkāyadṛṣṭiśailaṃ jñānavajreṇa bhitvā srotaāpattiphalaṃ prāptam* /	K01D0007B-2_H0008-2:211b-2	འཇིག་ཚོགས་སུ་ལྟ་བའི་རིའི་རྩེ་མོ་ཉི་ཤུ་ཡེ་ཤེས་ཀྱི་རྡོ་རྗེས་བཅོམ་སྟེ་རྒྱུན་དུ་ཞུགས་པའི་འབྲས་བུ་མངོན་དུ་བྱས་སོ་༎
K10avsata_u:3241	 sa dṛṣṭasatyas trir udānam udānayati:  idam asmākaṃ	K01D0007B-2_H0008-2:211b-3	དེས་བདེན་པ་མཐོང་ནས་དགའ་བའི་ཚིག་གསུམ་སྨྲས་ཏེ་།
K10avsata_u:3244	 bhadanta na mātrā kṛtaṃ na pitrā na rājñā na devatābhir neṣṭena svajanabandhuvargeṇa na pūrvapretair na śramaṇabrāhmaṇair yad bhagavatāsmākaṃ kṛtam* /	K01D0007B-2_H0008-2:211b-4	བཙུན་པས་ཕན་བཏགས་པ་འདི་ལྟ་བུ་ནི་། མས་ཀྱང་མ་བགྱིས་། ཕས་ཀྱང་མ་བགྱིས་། རྒྱལ་པོས་ཀྱང་མ་བགྱིས་། ལྷས་ཀྱང་མ་བགྱིས་། སྡུག་པས་ཀྱང་མ་བགྱིས་།
K10avsata_u:3245	 ucchoṣitā rudhirāśrusamudrāḥ,	K01D0007B-2_H0008-2:211b-10	བདག་གི་གཉེན་མང་པོས་ཀྱང་མ་བགྱིས་། སྔོན་གྱི་ཕ་མེས་རྣམས་ཀྱིས་ཀྱང་མ་བགྱིས་། དགེ་སྦྱོང་དང་། བྲམ་ཟེས་ཀྱང་མ་བགྱིས་ཏེ་། བཅོམ་ལྡན་འདས་ཀྱིས་བདག་གི་ཁྲག་དང་མཆི་མའི་རྒྱ་མཚོ་ནི་།
K10avsata_u:3246	 laṅghitā asthiparvatāḥ,	K01D0007B-2_H0008-2:211b-14	བསྐམས་། རུས་པའི་རི་ལས་ནི་།
K10avsata_u:3247	 pihitāny apāyadvārāṇi,  vivṛtāni svargamokṣadvārāṇi,	K01D0007B-2_H0008-2:211b-15	བསྒྲལ་། ངན་སོང་གི་སྒོ་ནི་། བཅད་། མཐོ་རིས་དང་ཐར་པའི་སྒོ་ནི་།
K10avsata_u:3249	 pratiṣṭhāpitāḥ smo devamanuṣyeṣu / āha ca:	K01D0007B-2_H0008-2:211b-17	ཕྱེ་ནས་ལྷ་དང་མིའི་གནས་སུ་བཞག་གོ་།
K10avsata_u:3250	 tavānubhāvāt pihitaḥ sughoro	K01D0007B-2_H0008-2:211b-18	ཁྱོད་མཐུས་ཤིན་ཏུ་མི་བཟད་ངན་སོང་གི་།
K10avsata_u:3251	 hy apāyamārgo bahudoṣayuktaḥ /	K01D0007B-2_H0008-2:211b-19	ཉེས་པ་མང་དུ་ལྡན་པའི་ལམ་རྣམས་བཅད་༎
K10avsata_u:3253	 nirvāṇamārgaś ca mayopalabdhaḥ // AVŚ_27.1 //	K01D0007B-2_H0008-2:212a-0	མྱ་ངན་འདས་པའི་༄༢༡༢ཨ་༌༎ ལམ་ནི་བདག་གིས་ཐོབ་༎
