src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv171u:102	 mahāpṛthivyā ekārṇavāyā upari vāyunā saraḥ saṃgacchati saṃmūrchati santanoti tadyathā payasaḥ pakvasya śītībhūtasya upari vāyunā saraḥ saṃgacchati saṃmūrchati santanoti /  evam ekodakāyā mahāpṛthivyā ekārṇavāyā upari vāyunā saraḥ saṃgacchati saṃmūrcchati santanoti /	T07D4086:59b-6	དཔེར་ན་འོ་མ་བསྐོལ་ཏེ་བསྒྲངས་པའི་སྟེང་དུ་རླུང་གིས་སྤྲིས་མ་ཀུན་དུ་སྡུད་ཅིང་ཀུན་དུ་འཐས་པར་བྱེད་དེ་། ལེགས་པར་གནས་པར་བྱེད་ཅིང་ཀུན་དུ་བདལ་བ་དེ་བཞིན་དུ་ས་ཆེན་པོ་ཆུ་གཅིག་ཅིང་རྒྱ་མཚོ་གཅིག་ཏུ་གྱུར་པའི་སྟེང་དུ་རླུང་གིས་སྤྲིས་མ་ཀུན་དུ་སྡུད་ཅིང་ཀུན་དུ་འཐས་པར་བྱེད་དེ་། ལེགས་པར་གནས་པར་བྱེད་ཅིང་ཀུན་དུ་བདལ་ཏེ་།
K01vinv171u:104	 sa bhavati pṛthivīraso varṇasaṃpanno gandhasaṃpanno rasasaṃpannaḥ;	T07D4086:59b-9	དེ་ནི་སའི་བཅུད་ཁ་དོག་ཕུན་སུམ་ཚོགས་པ་དང་། དྲི་ཕུན་སུམ་ཚོགས་པ་དང་། རོ་ཕུན་སུམ་ཚོགས་པ་ཡིན་ཏེ་།
K01vinv171u:105	 evaṃrūpo varṇena tadyathā navanītam;  evaṃrūpo rasena tadyathā kṣaudramadhv aneḍakam /	T07D4086:59b-10	ཁ་དོག་ནི་དཔེར་ན་མར་སར་བཞིན་ནོ་༎ རི་ནི་དཔེར་ན་སྦྲང་བུའི་སྦྲང་རྩི་མ་བསྐོལ་བ་བཞིན་ནོ་༎
K01vinv171u:107	 bhavati gautamā sa samayo yad ayaṃ loko vivartate;  vivartamāne loke tata eke satvā āyuḥkṣayāt karmakṣayāt puṇyakṣayād ābhāsvarād (A 351b)	T07D4086:59b-12	དེ་ནས་སེམས་ཅན་གཞན་ཚེ་ཟད་ཅིང་ལས་ཟད་ལ་བསོད་ནམས་ཟད་པས་འོད་གསལ་གྱི་ལྷའི་རིས་ནས་ཤི་འཕོས་ནས་འཇིག་རྟེན་འདིར་སྐྱེ་བར་འགྱུར་རོ་༎
K01vinv171u:109	 (SBV I 8)  devanikāyāc cyutvā ittham āgacchanti mānuṣyāṇāṃ sabhāgatāyām /  te iha bhavanti rūpiṇo manomayā avikalā ahīnendriyāḥ sarvāṅgapratyaṅgopetāḥ śubhā	T07D4086:59b-13	དེ་དག་འདིར་གཟུགས་བཟང་བ་དང་ཡིད་ལས་སྐྱེས་པ་དང་། མ་ཉམས་པ་དང་། དབང་པོ་ཚང་བ་དང་། ཡན་ལག་དང་ཉིང་ལག་ཐམས་ཅད་དང་ལྡན་པ་དང་། བཟང་བ་དང་། མདོག་སྡུག་པ་དང་། དགའ་བའི་བཟའ་བ་དང་དགའ་བའི་ཟས་དང་།
K01vinv171u:112	 varṇasthāyinaḥ svayaṃprabhā vihāyasaṃgamāḥ prītibhakṣāḥ prītyāhārāḥ dīrghāyuṣo dīrgham  adhvānaṃ tiṣṭhanti /	T07D4086:59b-14	རང་ལས་འོད་འབྱུང་བ་དང་། ནམ་མཁའ་ལ་འགྲོ་བ་དང་། ཚེ་རིང་ཞིང་ཡུན་རིང་པོར་གནས་སོ་༎
K01vinv171u:114	 tena khalu samayena na sūryācandramasor loke prādurbhāvo bhavati;	T07D4086:59b-15	དེའི་ཚེ་ན་ཉི་མ་དང་། ཟླ་བ་འདི་གཉིས་འཇིག་རྟེན་དུ་མི་འབྱུང་ངོ་༎
K01vinv171u:115	 na nakṣatrāṇāṃ;	T07D4086:59b-16	རྒྱུ་སྐར་རྣམས་ཀྱང་མི་འབྱུང་ངོ་༎
K01vinv171u:116	 na kṣaṇalavamuhūrtānāṃ;	T07D4086:59b-17	དུས་ཚིགས་དང་། ལོ་རྣམས་ཀྱང་མི་འབྱུང་ངོ་༎ ཟླ་བ་དང་ཟླ་བ་ཕྱེད་རྣམས་མི་འབྱུང་ངོ་༎
K01vinv171u:117	 na rātrindivasānāṃ;	T07D4086:59b-19	མཚན་མོ་དང་ཉིན་མོ་རྣམས་མི་འབྱུང་ངོ་༎
K01vinv171u:118	 na māsārdhamāsaritusaṃvatsarāṇāṃ loke prādurbhāvo bhavati /	T07D4086:59b-20	སྐད་ཅིག་དང་ཐང་ཅིག་དང་ཡུད་ཙམ་རྣམས་མི་འབྱུང་།
K01vinv171u:119	 na strī prajñāyate na puruṣo nānyatra satvaḥ satva iti saṃkhyā gacchati /	T07D4086:59b-21	སྐྱེས་པ་དང་། བུད་མེད་ཀྱང་མེད་དེ་། གཞན་དུ་ན་སེམས་ཅན་སེམས་ཅན་ཞེས་བྱ་བའི་མིང་འབའ་ཞིག་འབྱུང་ངོ་། ༎ །འཇིག་རྟེན་གཞག་པ་།
K01vinv171u:120	 The tasting of the pṛthivīrasa  athānyatamo lolupajātīyaḥ satvaḥ pṛthivīrasam aṅgulyagreṇāsvādayati /	T07D4086:60a-0	༄༦༠ཨ་༌་༎ བམ་པོ་བདུན་པ་། དེ་ནས་སེམས་ཅན་བསྐལ་པའི་རང་བཞིན་གཞན་ཞིག་གིས་སའི་བཅུད་མཛུབ་མོའི་ཐོར་ཏོས་བླངས་ཏེ་མྱངས་སོ་༎
K01vinv171u:122	 yathā yathāsvādayati tathā tathā rocayate;	T07D4086:60a-2	ཇི་ཙམ་དུ་མྱོང་བར་བྱེད་པ་དེ་ཙམ་དུ་སྲེད་པར་འགྱུར་རོ་༎
K01vinv171u:123	 yathā yathā rocayate tathā tathā kavaḍīkārāhāropakrameṇa paribhuṅkte /	T07D4086:60a-3	ཇི་ཙམ་དུ་སྲེད་པར་གྱུར་པ་དེ་ཙམ་དུ་ཁམ་གྱིས་ཟ་བར་བྱེད་དོ་༎
K01vinv171u:124	 adrākṣur anye 'pi satvā taṃ satvaṃ pṛthivīrasam aṅgulyagreṇāsvādayamānaṃ yathā yathāsvādayati tathā tathā rocayate;  yathā yathā rocayate tathā tathā kavaḍīkāropakrameṇa paribhuktavān iti /	T07D4086:60a-4	སེམས་ཅན་གཞན་དག་གིས་ཀྱང་སེམས་ཅན་དེ་དག་སའི་བཅུད་མཛུབ་མོའི་ཐོར་ཏོས་བླངས་ཏེ་མྱོང་བར་བྱེད་པ་མཐོང་ངོ་༎
K01vinv171u:126	 dṛṣṭvā ca punas te satvāḥ pṛthivīrasam aṅgulyagreṇa āsvādayitum ārabdhāḥ;	T07D4086:60a-5	མཐོང་ནས་སེམས་ཅན་དེ་དག་གིས་ཀྱང་སའི་བཅུད་མཛུབ་མོའི་ཐོར་ཏོས་ས་བླངས་ཏེ་མྱོང་བར་བྱེད་དོ་༎
K01vinv171u:127	 yathā yathāsvādayanti tathā tathā rocayante;	T07D4086:60a-6	ཇི་ཙམ་དུ་མྱོང་བར་བྱེད་པ་དེ་ཙམ་དུ་སྲེད་པར་གྱུར་ཏོ་༎
K01vinv171u:128	 yathā yathā rocayante tataḥ kavaḍīkāropakrameṇa paribhuktavantaḥ;	T07D4086:60a-7	ཇི་ཙམ་དུ་སྲེད་པར་གྱུར་པ་དེ་ཙམ་དུ་ཁམ་གྱིས་ཟ་བར་བྱེད་དོ་༎
K01vinv171u:129	 yatas ca te satvāḥ pṛthivīrasaṃ kavaḍīkārāhāropakrameṇa paribhuktās tatas teṣāṃ satvānāṃ kharatvaṃ ca gurutvaṃ ca kāye 'vakrāntam /	T07D4086:60a-8	སེམས་ཅན་དེ་དག་གིས་སའི་བཅུད་ཁམ་གྱིས་ཟོས་པ་དེས་ན་དེ་དག་གི་ལུས་ལ་མ་ཁྲང་བ་དང་ལྕི་བ་ཞུགས་པར་གྱུར་ཏོ་༎
