src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12manjnspu:33	 kṛtāñjalipuṭo bhūtvā prahvakāyaḥ sthito 'grataḥ // Mns_16 //	T02D2533:28a-5	ལུས་བཏུད་ནས་ནི་སྤྱན་སྔར་འདུག་༎
K12manjnspu:34	 iti adhyeṣaṇajñānagāthāḥ ṣoḍaśa /	T02D2533:28a-6	ཅེས་པའི་བར་གྱི་ཚིགས་བཅད་བཅུ་དྲུག་གིས་ཞུས་པའོ་༎
K12manjnspu:347	 atha vajradharaḥ śrīmān hṛṣṭatuṣṭaḥ kṛtāñjaliḥ /	T02D2533:114b-27	དེ་ནས་དཔལ་ལྡན་རྡོ་རྗེ་འཆང་༎ དགའ་ཞིང་མགུ་ནས་ཐལ་མོ་སྦྱར་༎
K12manjnspu:348	 praṇamya nāthaṃ saṃbuddhaṃ bhagavantaṃ tathāgataṃ // Mns_*1 //	T02D2533:114b-29	མགོན་པོ་བཅོམ་ལྡན་དེ་བཞིན་གཤེགས་༎ རྫོགས་སངས་རྒྱས་ལ་ཕྱག་འཚལ་ནས་༎
K12manjnspu:349	 anyaiś ca bahubhir nāthair guhyendrair vajrapāṇibhiḥ /	T02D2533:114b-31	དེ་ནི་མགོན་པོ་གསང་བའི་བདག་། ལག་ན་རྡོ་རྗེ་ཁྲོ་བོའི་རྒྱལ་༎ སྣ་ཚོགས་གཞན་དང་ལྷན་ཅིག་ཏུ་༎
K12manjnspu:35	 atha śākyamunir bhagavān saṃbuddho dvipadottamaḥ /	T02D2533:28a-7	དེ་ནས་བཅོམ་ལྡན་ཤའཀྱ་ཐུབ་༎
K12manjnspu:351	 anumodāmahe nātha sādhu sādhu subhāṣitam /	T02D2533:115a-5	ཀྱེ་མགོན་པོ་བདག་ཅག་ཡི་རང་ངོ་༎ ལེགས་སོ་ལེགས་སོ་ལེགས་པར་གསུངས་སོ་༎ ཤིན་ཏུ་གསུངས་པ་ནི་ལེགས་པར་གསུངས་སོ་༎
K12manjnspu:352	 kṛto 'smākaṃ mahān arthaḥ samyaksaṃbodhiprāpakaḥ // Mns_*3 //	T02D2533:115a-8	བདག་ཅག་གི་དོན་ཆེ་བྱས་སོ་༎ དོན་ཅི་འདྲ་བ་ཞེ་ན་གསུངས་པ་། ཡང་དག་རྫོགས་པའི་བྱང་ཆུབ་ཐོབ་པ་ནི་སངས་རྒྱས་ཐོབ་པར་བྱེད་པའོ་༎
K12manjnspu:353	 jagataś cāpy ānāthasya vimuktiphalakāṅkṣiṇaḥ /	T02D2533:115a-11	རྣམ་གྲོལ་འབྲས་བུ་འཚལ་པ་ཡི་༎ འགྲོ་བ་མགོན་མེད་རྣམས་ཀྱི་ཡང་༎
K12manjnspu:354	 śreyo mārgo viśuddho 'yaṃ māyājālanayoditaḥ // Mns_*4 //	T02D2533:115a-13	སྒྱུ་འཕྲུལ་དྲ་བའི་ཚུལ་སྟོན་པ་༎ འདི་ནི་རྣམ་དག་ལེགས་པའི་ལམ་༎ ཞེས་པ་ནི་དེ་ལ་བདག་ཅག་ཉི་ཚོའི་མ་ཡིན་ཏེ་། མགོན་པོ་སྒྱུ་འཕྲུལ་དྲ་བའི་ཚུལ་འདི་ནི་༎
K12manjnspu:355	 gambhīrodāravaipulyo mahārtho jagadarthakṛt /	T02D2533:115a-20	རྣམ་དག་ཅེས་ཏེ་། ཆོས་ཀྱི་དབྱིངས་ཡི་རང་བཞིན་ཉིད་ཀྱི་ཕྱིར་རོ་༎ ལེགས་པའི་ལམ་ནི་མྱ་ངན་ལས་འདས་པའི་རྒྱུ་ཉིད་ཀྱི་ཕྱིར་རོ་༎ ཟབ་ཟིང་ཡངས་ལ་རྒྱ་ཆེ་སྟེ་༎ དོན་ཆེན་འགྲོ་བའི་དོན་བྱེད་པ་༎
K12manjnspu:48	 atha śākyamunir bhagavān sakalaṃ mantrakulaṃ mahat /	T02D2533:28a-11	དེ་ནས་བཅོམ་ལྡན་ཤའཀྱ་ཐུབ་༎
