src_segmentnr	src_original	tgt_segmentnr	tgt_original
K09bsu016_u:14777	 yāvata keci daśaddiśi loke sarvatriyadhvagatā narasiṃhāḥ /	TZ36-CHI-041:88	ཇི་སྙེད་སུ་དག་ཕྱོགས་བཅུའི་འཇིག་རྟེན་ན་༎ དུས་གསུམ་གཤེགས་པ་མི་ཡི་སེངྒེ་ཀུན་༎
K09bsu016_u:14778	 tānahu vandami sarvi aśeṣān kāyatu vāca manena prasannaḥ // 1 //	TZ36-CHI-041:90	བདག་གིས་མ་ལུས་དེ་དག་ཐམས་ཅད་ལ་༎ ལུས་དང་ངག་ཡིད་དྭངས་བས་ཕྱག་བགྱི་འོ་༎
K09bsu016_u:14780	 sarvajinābhimukhena manena bhadracarīpraṇidhānabalena // 2 //	TZ36-CHI-041:92	བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་སྟོབས་དག་གིས་༎ རྒྱལ་བ་ཐམས་ཅད་ཡིད་ཀྱིས་མངོན་སུམ་དུ་༎
K09bsu016_u:14781	 ekarajāgri rajopamabuddhā buddhasutāna niṣaṇṇaku madhye /  (Gv 429)	TZ36-CHI-041:95	རྒྱལ་བ་ཀུན་ལ་རབ་ཏུ་ཕྱག་འཚཧལ་ལོ་༎ རྡུལ་གཅིག་སྟེང་ན་རྡུལ་སྙེད་སངས་རྒྱས་རྣམས་༎ སངས་རྒྱས་སྲས་ཀྱི་དབུས་ན་བཞུགས་པ་དག
K09bsu016_u:14783	 evamaśeṣata dharmatadhātuṃ sarvādhimucyami pūrṇa jinebhiḥ // 3 //	TZ36-CHI-041:98	།དེ་ལྟར་ཆོས་ཀྱི་དབྱིངས་རྣམས་མ་ལུས་པ་༎ ཐམས་ཅད་རྒྱལ་བ་དག་གིས་གང་བར་མོས་༎
K09bsu016_u:14784	 teṣu ca akṣayavarṇasamudrān sarvasvarāṅgasamudrarutebhiḥ /	TZ36-CHI-041:101	དབྱངས་ཀྱི་ཡན་ལག་རྒྱ་མཚཧོའི་སྒྲ་ཀུན་གྱིས་༎
K09bsu016_u:14785	 sarvajināna guṇān bhaṇamānastān sugatān stavamī ahu sarvān // 4 //	TZ36-CHI-041:103	བདེ་བར་གཤེགས་པ་ཐམས་ཅད་བདག་གིས་བསྟོད་༎
K09bsu016_u:14786	 puṣpavarebhi ca mālyavarebhirvādyavilepanachatravarebhiḥ /	TZ36-CHI-041:104	མེ་ཏོག་དམ་པ་ཕྲེང་བ་དམ་པ་དང་༎ སིལ་སྙན་རྣམས་དང་བྱུག་པ་གདུགས་མཆོག་དང་༎ མར་མེ་མཆོག་དང་བདུག་སྤོས་དམ་པ་ཡིས་༎
K09bsu016_u:14787	 dīpavarebhi ca dhūpavarebhiḥ pūjana teṣa jināna karomi // 5 //	TZ36-CHI-041:105	རྒྱལ་བ་དེ་དག་ལ་ནི་མཆོད་པར་བགྱི་༎
K09bsu016_u:14788	 vastravarebhi ca gandhavarebhiścūrṇapuṭebhi ca merusamebhiḥ /	TZ36-CHI-041:106	ན་བཟའ་དམ་པ་རྣམས་དང་དྲི་མཆོག་དང་༎ ཕྱེ་མ་ཕུར་མ་རི་རབ་མཉམ་པ་དང་༎ བཀོད་པ་ཁྱད་པར་འཕགས་པའི་མཆོག་ཀུན་གྱིས་༎
K09bsu016_u:14789	 sarvaviśiṣṭaviyūhavarebhiḥ pūjana teṣa jināna karomi // 6 //	TZ36-CHI-041:107	རྒྱལ་བ་དེ་དག་ལ་ནི་མཆོད་པར་བགྱི་༎ མཆོད་པ་གང་རྣམས་བླ་མེད་རྒྱ་ཆེ་བ་༎
K09bsu016_u:14790	 yā ca anuttara pūja udārā tānadhimucyami sarvajinānām /  bhadracarīadhimuktibalena vandami pūjayamī jina sarvān // 7 //	TZ36-CHI-041:109	དེ་དག་རྒྱལ་བ་ཐམས་ཅད་ལ་ཡང་མོས་༎ བཟང་པོ་སྤྱོད་ལ་དད་པའི་སྟོབས་དག་གིས་༎
K09bsu016_u:14792	 yacca kṛtaṃ mayi pāpu bhaveyyā rāgatu dveṣatu mohavaśena /	TZ36-CHI-041:111	རྒྱལ་བ་ཀུན་ལ་ཕྱག་འཚཧལ་མཆོད་པར་བགྱི་། འདོད་ཆགས་ཞེ་སྡང་གཏི་མུག་དབང་གིས་ནི་༎
K09bsu016_u:14793	 kāyatu vāca manena tathaiva taṃ pratideśayamī ahu sarvam // 8 //	TZ36-CHI-041:113	ལུས་དང་ངག་དང་དེ་བཞིན་ཡིད་ཀྱིས་ཀྱང་༎ དེ་དག་ཐམས་ཅད་བདག་གིས་སོ་སོར་བཤགས་༎
K09bsu016_u:14794	 yacca daśaddiśi puṇya jagasya śaikṣa aśaikṣapratyekajinānām /  buddhasutānatha sarvajinānāṃ taṃ anumodayamī ahu sarvam // 9 //	TZ36-CHI-041:116	ཕྱོགས་བཅུའི་རྒྱལ་བ་ཀུན་དང་སངས་རྒྱས་སྲས་༎ རང་རྒྱལ་རྣམས་དང་སློབ་དང་མི་སློབ་དང་༎ འགྲོ་བ་ཀུན་གྱི་བསོད་ནམས་གང་ལ་ཡང་༎ དེ་དག་ཀུན་གྱི་རྗེས་སུ་བདག་ཡི་རང་༎
K09bsu016_u:14796	 ye ca daśaddiśi lokapradīpā bodhivibuddha asaṅgataprāptāḥ /	TZ36-CHI-041:119	གང་རྣམས་ཕྱོགས་བཅུའི་འཇིག་རྟེན་སྒྲོན་མ་རྣམས་༎
K09bsu016_u:14797	 tānahu sarvi adhyeṣami nāthāṃ cakru anuttaru vartanatāyai // 10 //	TZ36-CHI-041:122	འཁོར་ལོ་བླ་ན་མེད་པར་བསྐོར་བར་སྐུལ་༎
K09bsu016_u:14798	 ye 'pi ca nirvṛti darśitukāmāstānabhiyācami prāñjalibhūtaḥ /	TZ36-CHI-041:123	མྱ་ངན་འདའ་སྟོན་གང་བཞེད་དེ་དག་ལ་༎
K09bsu016_u:14799	 (Gv 430)  kṣetrarajopamakalpa sthihantu sarvajagasya hitāya sukhāya // 11 //	TZ36-CHI-041:124	འགྲོ་བ་ཀུན་ལ་ཕན་ཞིང་བདེ་བའི་ཕྱིར་༎
