src_segmentnr	src_original	tgt_segmentnr	tgt_original
K08kasyparu:759	 5 tasya kukṣigatasyāparipakvendriyasya kalalamahābhūtagatasya balavantatarā tatra devatā spṛham  fol. 42v (KP-SI P/2)  1 utpādayanti /  na tv eva teṣu balajavanavegasthāmaprāpteṣu kumāreṣu tat kasmād dheto sa hi cakravartivaṃśasyānupacchedāya	T04D3903:227a-5	འབྱུང་བ་ཆེན་པོ་མེར་མེར་པོར་གྱུར་པ་དབང་པོ་ཡོངས་སུ་མ་སྨིན་པ་དེ་ལ་དེར་ལྷ་རྣམས་ཤིན་ཏུ་སྟོབས་དང་ལྡན་པར་དགའ་བ་བསྐྱེད་ཀྱི་གཞོན་ནུ་མགྱོགས་པ་དང་སྟོབས་དང་ཤུགས་དང་མཐུ་ཐོབ་པ་ཆེར་སྐྱེས་པ་དེ་རྣམས་ལ་ནི་མ་དེ་ཅིའི་ཕྱིར་ཞེ་ན་། ད་ནི་འཁོར་ལོས་སྒྱུར་བའི་རིགས་མི་འཆད་པའི་ཆེད་དུ་གནས་པར་འགྱུར་བའི་ཕྱིར་རོ་༎
K08kasyparu:763	 2 sthāsyati / evam eva kāśyapa prathamacittotpādiko bodhisatvaḥ aparipakvendriya kalalamahābhūtagata eva	T04D3903:227a-9	དེ་བཞིན་དུ་སེམས་དང་པོ་བསྐྱེད་པའི་བྱང་ཆུབ་སེམས་དཔའ་དབང་པོ་ཡོངས་སུ་མ་སྨིན་པ་། ཉོན་མོངས་པའི་འབྱུང་བ་ཆེན་པོ་ནུར་ནུར་པོར་གྱུར་པ་། ཐ་མལ་པ་སངས་རྒྱས་ཀྱི་ཆོས་ཐམས་ཅད་སྒྲུབ་པའི་ཆེད་དུ་འཁོར་བར་འཁོར་མོད་།
K08kasyparu:764	 3 samāno-d-atha ca punar balavantatarā tatra pūrvabuddhadarśanā devā spṛhām utpādayanti /	T04D3903:227a-12	འོན་ཀྱང་དེར་སྔོན་གྱི་སངས་རྒྱས་མཐོང་བའི་ལྷ་རྣམས་ཤིན་ཏུ་སྟོབས་དང་ལྡན་པར་དགའ་བ་བསྐྱེད་ཀྱི་།
K08kasyparu:765	 na tv evāṣṭavimokṣadhyāyīṣv	T04D3903:227a-13	དགྲ་བཅོམ་པ་རྣམ་པར་ཐར་པ་བརྒྱད་ལ་བསམ་གཏན་པ་དེ་རྣམས་ལ་ནི་མ་ཡིན་པ་ཁོ་ནའོ་༎
K08kasyparu:766	 4 arhatsu / tat kasmād dhetoḥ sa hi buddhavaṃśasyānupacchedāya sthāsyati /  tatredam ucyate 19 //	T04D3903:227a-14	དེ་ཅིའི་ཕྱིར་ཞེ་ན་། དེ་ནི་སངས་རྒྱས་ཀྱི་གདུང་མི་འཆད་པའི་ཆེད་དུ་གནས་པའི་ཕྱིར་རོ་ཞེས་སོ་༎
K08kasyparu:777	 yaduta gaṃbhīramadhuranirghoṣarutaravitena /	T04D3903:227a-19	ཟབ་ཅིང་སྙན་པའི་སྒྲ་སྐད་བསྒྲགས་པས་བྱའི་ཚོགས་ཐམས་ཅད་ཟིལ་གྱིས་གནོན་ཏོ་༎
K08kasyparu:778	 evam eva kāśyapa prathamacittotpādiko bodhisatvo  4 avidyāṇḍakośaprakṣipta karmakleśatamastimirapaṭalaparyavanaddhaḥ nayano 'pi sarvaśrāvakapratyekabuddhā-m-	T04D3903:227a-20	འོད་སྲུངས་དེ་བཞིན་དུ་སེམས་དང་པོ་བསྐྱེད་པའི་བྱང་ཆུབ་སེམས་དཔའ་མ་རིག་པའི་སྒོ་ངའི་སྦུབས་ན་གནས་པ་ལས་ལས་དང་ཉོན་མོངས་པའི་མུན་པ་དང་རབ་རིབ་ཀྱི་དྲ་བས་མིག་ཁེབས་པ་ཡང་།
K08kasyparu:780	 5 abhibhavati /	T04D3903:227a-21	འདི་ལྟ་སྟེ་།
K08kasyparu:781	 yaduta kuśalamūlapariṇāmanāprayoganirhārarutaravitena 20 //  tadyathāpi nāma kāśyapa rājñaś	T04D3903:227a-22	དགེ་བའི་རྩ་བ་ཡོངས་སུ་བསྔོ་བའི་སྦྱོར་བ་དང་། སྒྲུབ་པའི་སྒྲ་བསྒྲགས་པས་།
K08kasyparu:789	 tatredam ucyate 22 //  yathāpi vaiḍūryamaṇi prabhāsvaraḥ  5 kācāmaṇīn abhibhavate prabhūtān* em eva citte prathame bodhisatvo abhībhavati pṛthakcchrāvakān gaṇān* //  fol. 44r (KP-SI P/2)  1  86 tadyathāpi nāma kāśyapa rājño 'gramahiṣyāḥ tatkṣaṇajātaṃ kumāra sarvaśreṣṭhinaigamajānapadā koṭṭarājānaś ca namasyanti /	T04D3903:227a-24	འོད་སྲུངས་འདི་ལྟ་སྟེ་།
