src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanssr_pu:6733	 sarvasatvanidānam ahaṃ ca sarvasatvānāṃ prātibhāvyam utsahe satyavādī pratyayito 'visaṃvādakaḥ /  na ca mayā sarvasatvāḥ parityaktāḥ /	K09D0044-2_H0094-2:179a-6	བདག་གིས་ནི་། སེམས་ཅན་རྣམས་ཀྱི་གཉའ་བདེན་པར་སྨྲ་བ་དང་། ཡིད་ཆེས་ཤིང་མི་བླུ་བར་སྤྲོ་བར་བྱའི་། བདག་ལ་ནི་། སེམས་ཅན་ཐམས་ཅད་ཀྱིས་མ་ཡིན་ཏེ་།
T04sanssr_pu:6735	 tat kasya hetoḥ /	K09D0044-2_H0094-2:179a-10	དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
T04sanssr_pu:6736	 sarvasatvārambaṇo mama sarvajñatācittotpāda utpanno yad uta sarvajagatparimocanāya /	K09D0044-2_H0094-2:179a-12	འགྲོ་བ་ཐམས་ཅད་ཡོངས་སུ་དགྲོལ་བའི་ཕྱིར་བདག་གིས་ཐམས་ཅད་མཁྱེན་པའི་སེམས་སེམས་ཅན་ཐམས་ཅད་ལ་དམིགས་པ་སྐྱེས་ཏེ་།
T04sanssr_pu:6737	 na cāhaṃ ratikāmatayānnuttarāyāṃ samyaksaṃbodhau saṃprasthito nāpi pañcakāmaguṇaratyanubhavanāya nāpi kāmaviṣayaniṣevaṇāya /	K09D0044-2_H0094-2:179a-13	བདག་ཉིད་འདོད་པའི་ཕྱིར་ནི་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་མ་ཞུགས་སོ་༎ འདོད་པའི་ཡོན་ཏན་ལྔ་ལ་དགའ་ཞིང་སྤྱོད་པའི་ཕྱིར་ཡང་མ་ཡིན་ནོ་༎ འདོད་པའི་ཡུལ་ལ་བསྙེན་པའི་ཕྱིར་ཡང་མ་ཡིན་ནོ་༎
T04sanssr_pu:6738	 na cāham anyonyakāmadhātuparyāpannarativyūhasamudānayanāya carāmi bodhisatvacaryāṃ /	K09D0044-2_H0094-2:179a-17	འདོད་པའི་ཁམས་སུ་གཏོགས་པའི་དགའ་བ་མང་པོ་གཞན་བླང་པའི་ཕྱིར་ཡང་བྱང་ཆུབ་ཀྱི་སྤྱོད་པ་ལ་མི་སྤྱོད་དོ་༎
T04sanssr_pu:6739	 tat kasya hetoḥ /	K09D0044-2_H0094-2:179a-18	དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
T04sanssr_pu:6740	 aratayo hy eṣā sarvalokaratayaḥ /	K09D0044-2_H0094-2:179a-19	འཇིག་རྟེན་གྱི་དགའ་བ་འདི་ཐམས་ཅད་ནི་། དགྲ་ཡིན་ནོ་༎
T04sanssr_pu:6750	 tathā tathaiva mayā kuśalamūlaṃ pariṇāmayitavyaṃ yathā yathaiva sarvasatvā atyantasukham aveditasukhaṃ yāvat sarvajñatāsukhaṃ pratilabheran	K09D0044-2_H0094-2:180a-7	ཚད་མེད་པའི་བདེ་བ་དང་། མ་ཉམས་པའི་བདེ་བ་དང་། མི་འགག་པའི་བདེ་བ་དང་། ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱི་བདེ་བ་རབ་ཏུ་ཐོབ་པར་འགྱུར་བ་དེ་ལྟ་དེ་ལྟར་དགེ་བའི་རྩ་བ་དེ་དག་ཡོངས་སུ་བསྔོ་བར་བྱའོ་༎
T04sanssr_pu:6751	 mayā sārathinā mayā pariṇāyakena mayolkādhāriṇā mayā kṣemagatidarśakena mayā kṣaṇagatipratilabdhena  mayopāyajñena mayārthaviduṣā mayā saṃsārasāgare sarvajñajñānayānapātramahādeśasthitena  mayā pariṇāmanakuśalena mayā pāradarśakena // pe //	K09D0044-2_H0094-2:180a-8	བདག་ཁ་ལོ་སྒྱུར་བ་དང་། བདག་མགོན་པོ་དང་། བདག་མེ་སྒྲོན་འཛིན་པ་དང་། བདག་ལམ་བདེ་བ་སྟོན་པ་དང་། བདག་ཁོམ་པ་རྙེད་པ་དང་། བདག་ཐབས་ལ་མཁས་པ་དང་། བདག་དོན་ཤེས་པ་དང་། བདག་འཁོར་བའི་རྒྱ་མཚོ་ལ་ཐམས་ཅད་མཁྱེན་པའི་གྲུ་བོ་ཆེའི་མཉན་པར་གྱུར་པ་དང་། བདག་ཡོངས་སུ་བསྔོ་བ་ལ་མཁས་པ་དང་། བདག་ཕ་རོལ་སྟོན་པས་དགེ་བའི་རྩ་བ་དེ་དག་ཇི་ལྟ་ཇི་ལྟར་སེམས་ཅན་རྣམས་ཀྱི་སྐྱབས་སུ་འགྱུར་༄༡༨༠བ་པ་དང་། འཁོར་བར་གྱུར་པ་རྣམས་ཡོངས་སུ་རྒལ་བར་འགྱུར་བ་དང་།
T04sanssr_pu:6755	 atha ca punar eka evaiṣāṃ sūrya udāgacchati caturdvīpāvabhāsanāya /	K09D0044-2_H0094-2:180b-7	གླིང་བཞིའི་འཇིག་རྟེན་སྣང་བར་བྱ་བའི་ཕྱིར་ཉི་མ་འདི་ཉིད་གཅིག་པུ་འཆར་ཏེ་།
