src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10divyav_u:2807	 056.009. rājñāpi prasenajitā śrutam/	K01D0001-2_H0001-2:290b-17	ཀོ་ས་ལའི་རྒྱལ་པོ་གསལ་རྒྱལ་གྱིས་ཐོས་ནས་།
K10divyav_u:6494	 134.014. vinatakāt parvatādaśvakarṇagirau parvate pratyaṣṭhāt kāñcanamaye/	K01D0001-2_H0001-2:301b-6	རི་བོ་རྣམ་པར་འདུད་ནས་གསེར་གྱི་རི་བོ་རྟ་རྣ་ལ་འདུག་སྟེ་།
K10divyav_u:6495	 134.015. tasya tatra svakaṃ bhaṭabalāgraṃ samanuśāsataḥ ṣaṭ cakrāścyutāḥ/	K01D0001-2_H0001-2:301b-7	དེ་དེ་ན་རང་གི་དཔུང་གི་ཚོགས་ལ་རྗེས་སུ་སྟོན་པ་ལ་བརྒྱ་བྱིན་དྲུག་ཤི་འཕོས་པ་ལོན་ནོ་༎
K10divyav_u:6496	 134.015. aśvakarṇagirerapi parvatāt sudarśane parvate pratyaṣṭhāt kāñcanamaye/	K01D0001-2_H0001-2:301b-8	རི་བོ་རྟ་རྣ་ནས་གསེར་གྱི་རི་བོ་བལྟ་ན་སྡུག་ལ་འདུག་སྟེ་།
K10divyav_u:6497	 134.016. tasya tatra svakaṃ bhaṭabalāgraṃ samanuśāsataḥ ṣaṭ cakrāścyutāḥ/	K01D0001-2_H0001-2:301b-9	དེ་དེ་ན་རང་གི་དཔུང་གི་ཚོགས་ལ་རྗེས་སུ་སྟོན་པ་ལ་བརྒྱ་བྱིན་དྲུག་ཤི་འཕོས་པ་ལོན་ནོ་༎
K10divyav_u:6498	 134.017. sudarśanāt parvatāt khadirake parvate pratyaṣṭhāt kāñcanamaye/	K01D0001-2_H0001-2:301b-10	རི་བོ་བལྟ་ན་སྡུག་ནས་གསེར་གྱི་རི་བོ་སེང་ལྡེང་ཅན་ལ་འདུག་སྟེ་།
K10divyav_u:6499	 134.017. tasya tatra svakaṃ bhaṭabalāgraṃ samanuśāsataḥ ṣaṭ cakrāścyutāḥ/  134.018. khadirakāt parvatādīṣādhāre parvate pratyaṣṭhāt kāñcanamaye/	K01D0001-2_H0001-2:301b-11	དེ་དེ་ན་རང་གི་དཔུང་གི་ཚོགས་ལ་རྗེས་སུ་སྟོན་པ་ལ་བརྒྱ་བྱིན་དྲུག་ཤི་འཕོས་པ་ལོན་ནོ་༎ རི་བོ་སེང་ལྡེང་ཅན་ནས་གསེར་གྱི་རི་བོ་གཤོལ་མདའ་འཛིན་ལ་འདུག་སྟེ་། དེ་དེ་ན་རང་གི་དཔུང་གི་ཚོགས་ལ་རྗེས་སུ་སྟོན་པ་ལ་བརྒྱ་བྱིན་དྲུག་ཤི་འཕོས་པ་ལོན་ནོ་༎
K10divyav_u:6501	 134.018. tasya tatra svakaṃ bhaṭabalāgraṃ samanuśāsataḥ ṣaṭ cakrāścyutāḥ/  134.019. īṣāadhārāt parvatādyugaṃdhare parvate pratyaṣṭhāt kāñcanamaye/  134.020. tasya tatra svakaṃ bhaṭabalāgraṃ samanuśāsataḥ ṣaṭ cakrāścyutāḥ/  134.021. yugaṃdharāt parvatāduparivihāyasamabhyudgataḥ/	K01D0001-2_H0001-2:301b-14	རི་བོ་གཤོལ་མདའ་འཛིན་ནས་གསེར་གྱི་རི་བོ་གཉའ་ཤིང་འཛིན་ལ་འདུག་སྟེ་། དེ་དེ་ན་རང་གི་དཔུང་གི་ཚོགས་ལ་རྗེས་སུ་སྟོན་པ་ལ་བརྒྱ་བྱིན་དྲུག་ཤི་འཕོས་པ་ལོན་ནོ་༎ བར་སྡོམ་ལ་། དེ་བཞིན་རི་བོ་རྟ་རྣ་དང་༎ བལྟ་ན་སྡུག་དང་སེང་ལྡེང་ཅན་། གཤོལ་མདའ་འཛིན་དང་གཉའ་ཤིང་འཛིན་༎
K10divyav_u:6505	 134.021. tatra sumerupariṣaṇḍāyāṃ pañca ṛṣiśatāni dhyāpayanti/	K01D0001-2_H0001-2:302a-0	རི་བོ་གཉའ་ཤིང་འཛིན་ནས་སྟེང་གི་༄༣༠༢ཨ་༌༎ ནམ་མཁའ་ལ་འཕགས་ཏེ་ཆས་པ་ན་། རི་རབ་ཀྱི་བང་རིམ་དེ་ལ་དྲང་སྲོང་ལྔ་བརྒྱ་པོ་དེ་རྣམས་གནས་ཏེ་།
K10divyav_u:6506	 134.021. taiḥ sa rājā dṛṣṭa āgacchan/	K01D0001-2_H0001-2:302a-3	དེ་རྣམས་ཀྱིས་རྒྱལ་པོ་དེ་འོང་བ་མཐོང་ནས་།
