src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv171u:4306	 dvāv imau bhikṣavo 'ntau pravrajitena na sevitavyau,  na vaktavyau,  na paryupāsitavyau;  katamau dvau;	K10D0095_H0096:324b-14	དགེ་སློང་དག་། མཐའ་གཉིས་པོ་འདི་དག་ནི་རབ་ཏུ་བྱུང་བའི་འཇུག་པར་བྱ་བ་མ་ཡིན་པ་སྟེ་།
K01vinv171u:4310	 yaś ca kāmeṣu kāmasukhālayānuyogo hīno grāmyaḥ prākṛtaḥ pārthagjanikaḥ;	K10D0095_H0096:324b-16	གང་འདོད་པ་རྣམས་ལ་བསོད་སྙོམས་སུ་སྦྱོར་བ་། དམན་པ་། གྲོང་པའི་ཚེ་སོ་སོའི་སྐྱེ་བོ་པ་།
K01vinv171u:4311	 yaś cātmaklamathānuyogo duḥkho 'nāryo 'narthopasaṃhitaḥ;	K10D0095_H0096:325a-0	འཕགས་པ་ལ་༄༣༢༥ཨ་༌༎ མི་མཁོ་བ་། གནོད་པ་དང་ལྡན་པ་།
K01vinv171u:4312	 ity etāv ubhāv antāv anupagamya asti madhyamā pratipac cakṣuṣkaraṇī jñānakaraṇī upaśamasaṃvartanī abhijñāyaiva saṃbhodhaye nirvāṇāya saṃvartate;	K10D0095_H0096:325a-3	ཕྱི་མ་ལ་ཚངས་པར་སྤྱོད་པར་མི་འགྱུར་བ་། ཡིད་འབྱུང་བར་མི་འགྱུར་བ་།
K01vinv171u:4341	 ananuśruteṣu dharmeṣu yoniśo manasi kurvataś cakṣur udapādi,	K10D0095_H0096:325b-15	དགེ་སློང་དག་། ངས་སྔོན་མ་ཐོས་པའི་ཆོས་རྣམས་ལ་འདི་ནི་སྡུག་བསྔལ་ལོ་ཞེས་ཚུལ་བཞིན་ཡིད་ལ་བྱས་ཤིང་མང་དུ་བྱས་པས་ཡེ་ཤེས་སྐྱེས་།
K01vinv171u:4342	 jñānaṃ vidyā buddhir udapādi;	K10D0095_H0096:325b-17	མིག་སྐྱེས་། རིག་པ་སྐྱེས་།
K01vinv171u:4343	 tat khalu duḥkhanirodham āryasatyam abhijñayā sākṣātkartavyaṃ mayeti bhikṣavaḥ pūrvam ananuśruteṣu dharmeṣu yoniśo manasi kurvataś cakṣur udapādi,	K10D0095_H0096:325b-18	མང་པོ་ཤེས་པ་སྐྱེས་།
K01vinv171u:4344	 jñānaṃ vidyā buddhir udapādi;	K10D0095_H0096:325b-19	ཡིད་གཞུངས་པ་སྐྱེས་། ཤེས་རབ་སྐྱེས་སོ་༎ སྣང་བ་བྱུང་ངོ་༎
K01vinv171u:4345	 tat khalu duḥkhanirodhagāminī pratipad āryasatyam abhijñayā bhāvayitavyaṃ mayeti bhikṣavaḥ pūrvam ananuśruteṣu dharmeṣu yoniśo manasi kurvataś cakṣur udapādi,	K10D0095_H0096:326a-0	དགེ་༄༣༢༦ཨ་༌༎ སློང་དག་། ངས་སྔོན་མ་ཐོས་པའི་ཆོས་རྣམས་ལ་འདི་ནི་། སྡུག་བསྔལ་ཀུན་འབྱུང་བའོ་ཞེས་ཚུལ་བཞིན་ཡིད་ལ་བྱས་ཤིང་མང་དུ་བྱས་པས་ཡེ་ཤེས་སྐྱེས་།
K01vinv171u:4346	 jñānaṃ vidyā buddhir udapādi	K10D0095_H0096:326a-3	མིག་སྐྱེས་། རིག་པ་སྐྱེས་།
K01vinv171u:4347	 tat khalu duḥkham āryasatyam abhijñāyā parijñātaṃ mayeti bhikṣavaḥ pūrvam ananuśruteṣu dharmeṣu yoniśo manasi kurvataś cakṣur udapādi,	K10D0095_H0096:326a-4	མང་པོ་ཤེས་པ་སྐྱེས་།
K01vinv171u:4348	 jñānaṃ vidyā buddhir udapādi;	K10D0095_H0096:326a-5	ཡིད་གཞུངས་པ་སྐྱེས་། ཤེས་རབ་སྐྱེས་སོ་༎ སྣང་བ་བྱུང་ངོ་༎
