src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12n2920u_001:1	 ato vimokṣamaṇḍalahomavidhi pravakṣyāmi |	K12D0686-2_H0689-2:16a-5	དེ་ནས་རྣམ་པར་གྲོལ་བའི་དཀྱིལ་འཁོར་གྱི་སྦྱིན་སྲེག་གི་ཆོ་ག་བཤད་པར་བྱ་སྟེ་།
K12n2920u_001:100	 tato vidyādhareṇa śucinā śucivastradhāriṇā susnātasugandhagandhavāsitaḥ |	K12D0686-2_H0689-2:19b-0	དེ་ནས་རིག་སྔགས་འཆང་བས་ཁྲུས་བྱས་གོས་གཙང་མ་བགོས་དྲི་ཞིམ་བོས་བསྒོས་ཏེ་གཙང་མར་བྱས་ལ་རིལ་བུ་ལ་དོན་ཡོད་པའི་ཞགས་པའི་སྙིང་པོ་བརྒྱ་རྩ་བརྒྱད་༄༡༩བ་བཟླས་བརྗོད་བྱའོ་༎
K12n2920u_001:101	 amoghapāśahṛdayena guḍikā aṣṭottara- vāraśa- 5. taṃ japitavyaṃ |  aṣṭottaraśataṃ krodharājenābhiṣicya |  aṣṭotta- raṃ śata( ṃ)	K12D0686-2_H0689-2:19b-1	ཁྲོ་བོའི་རྒྱལ་པོ་བརྒྱ་རྩ་བརྒྱད་ཀྱིས་དབང་བསྐུར་རོ་༎ དོན་ཡོད་པ་རྣམ་པར་ལྟ་བའི་སྙིང་པོ་བརྒྱ་རྩ་བརྒྱད་བཟླས་བརྗོད་བྱའོ་༎
K12n2920u_001:105	 m amoghavilokitahṛdayaṃ japitacya(vya)ḥ |  tato amogha- jvalanavimokṣamaṇḍalaṃ pāśahṛdayena aṣṭottarasahasraṃ juhūyāt |	K12D0686-2_H0689-2:19b-3	དེ་ནས་དོན་ཡོད་པ་རྣམ་པར་ལྟ་བའི་འབར་བ་རྣམ་པར་གྲོལ་བའི་དཀྱིལ་འཁོར་གྱི་ཞགས་པའི་སྙིང་པོས་སྟོང་རྩ་བརྒྱད་སྦྱིན་སྲེག་བྱ་བ་ནི་།
K12n2920u_001:107	 anālāpataḥ |  maitracittena dayākaruṇāhṛdayena bhavitavyaṃ karmānuttaram iti || ||	K12D0686-2_H0689-2:19b-4	མི་སྨྲ་བར་བྱས་པའི་སེམས་དང་། སྙིང་ཐག་པ་ནས་བརྩེ་བ་དང་། སྙིང་རྗེ་བར་བྱ་བ་ནི་། ལས་བླ་ན་མེད་པ་ཡིན་ནོ་༎
K12n2920u_001:110	 namo ratnatrayāya |	K12D0686-2_H0689-2:19b-6	དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ་༎
K12n2920u_001:111	 namaḥ āryavālokiteśvarāya 6. bodhisatvāya mahāsatvāya mahākāruṇikāya |	K12D0686-2_H0689-2:19b-7	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཐུགས་རྗེ་ཆེན་པོ་ལ་ཕྱག་འཚལ་ལོ་༎
K12n2920u_001:112	 tadyathā oṃ padmapāṇi dhara dhara padmabhuje |	K12D0686-2_H0689-2:19b-8	འདི་ལྟ་སྟེ་། ཨཨོམ་པདམ་མ་པའ་ནི་། ཙ་ར་ཙ་ར་པདམ་བྷུ་ཛེ་།
K12n2920u_001:113	 jvala jvala hutāsane bhuru bhuru vimokṣabhuje daha daha sarvvamalām amoghapāṇivarade |	K12D0686-2_H0689-2:19b-11	ཛབ༹་ལ་ཛབ༹་ལ་ཧའུ་ཏ་ཤ་ནེ་། བྷུ་རུ་བྷུ་རུ་། ད་ཧ་ད་ཧ་། སརབབ་མ་ལ་ན༏་ཨཨ་མོ་གྷ་པ་ནི་བ་ར་དེ་།
K12n2920u_001:114	 hūṃ hūṃ |  nirdaha pāpāṃ |	K12D0686-2_H0689-2:19b-16	ཧའུམ་ཧའུམ་ནི་ར་ད་ཧ་།
