src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK17jvrtmspu:116	 tritayam api pavitrayantī jagat tuhinakarakarāvadātadyutiḥ /	T12n2957u_001:1192	 bhavataḥ kīrtirmandākinī ca |  tuhinakarakaravadavadātā dyutiryasyāḥ sā tathā |  bhagavataśca kanakābhatvānmerūśikharasāmyam ||  vṛttapakṣe jagatyāṁ mandākinī ||  haratītyādi ||  harati nitāntamiyaṁ tava kīrtiḥ kṛtihṛdayāni dayānijavāsa |  prasavacayena citeva samantāddiśi diśi kundalatā dalatālam || 59 ||  yathā samantāddalatā vikasatā prasavacayena puṣpanivahena citā vyāptā kundalatā |
GK17jvrtmspu:118	 harati nitāntam iyaṃ tava kīrtiḥ kṛtihṛdayāni dayānijavāsa /	T12n2957u_001:1206	 alamatyartham |  diśi diśi kṛtināṁ sukṛtināṁ hṛdayāni harati |  tathā he dayānivāsa |  iyamanantaroditā tava kīrtirdiśi diśi samantāt prasarantī paṇḍitahṛdayāni nitāntaṁ harati ||  vṛttapakṣe jagatyāṁ kundalatā nāmāpūrvam ||  dalayatyupāttaśobhāsamavāyo jagatāmaghāni ko 'pyeṣa kṛpābdhiḥ |
GK17jvrtmspu:121	 bahubuddhakoṭinirmāṇapaṭīyān dhṛtadharmadhātuvāgīśvaralīlaḥ // JVms_60 //	T12n2957u_001:1224	 bahubuddhakoṭīnāṁ nirmāṇaṁ sfaraṇaṁ jananaṁ vā |  āryamañjuśriyo dehādanekabuddhakoṭīnāṁ sfaraṇāttavārādhanena ca prādurbhāvāttathābhidhānam ||  vṛttapakṣe dalamardha pādānāṁ tatra yatyā prāptaḥ san śobhāsamavāyo yena sa tathā |  jagatyāṁ vāgīśvaralīlo nāmāpūrvam ||  pravikiratītyādi ||
GK17jvrtmspu:122	 pravikiratīva viyattaraṅgiṇī-taralataraṅgaruco rucāṃ cayān /	T12n2957u_001:1233	 pravikiratīva viyattaraṅgiṇītaralataraṅgarūcāṁ rūcāṁ cayān |  vilasati śaśvadasirdaśāntare tava yamunājalavīcimecakaḥ || 61 ||  tava daśāntare mūrtyantare 'rapacanādau śaśvadvilasati sati |  asistava yamunājalavīcivanmecakaḥ śyāmaḥ |  rūcāṁ cayān tavaiva kāyakiraṇanikarāṇāṁ kāntyā prakarṣeṇa vikiratīva cchurayatīva |
GK17jvrtmspu:123	 vilasati śaśvad asir daśāntare tava yamunājalavīcimecakaḥ // JVms_61 //	T12n2957u_001:1241	 kīdṛśān |  viyattaraṅgiṇyāstaralataraṅgāṇāmiva rūk kāntiryeṣāṁ teṣāmapi viśadatvāt vicchinnavisāritvācca |  athavā tava daśāntare yathoktarūcāṁ cayān pravikirati sati |  tatraivoktaguṇo nistriṁśaḥ śaśvadvilasatīti yojanā ||  vṛttapakṣe jagatyāṁ yamunā nāma ||  mana ityādi ||
GK17jvrtmspu:124	 *manohārihārāvalīramyarūpaṃ kva nāthedṛśaṃ te surūpādhirāja /	T12n2957u_001:1251	 manohārihārāvalīramyamīdṛk kka te nātha rūpaṁ surūpādhirāja |  kka taccātidurdāntasattvapraśāntyaisfuradbhīmabhūśābhujaṅgaprayātam || 62 ||  he nātha |  manohāriṇyā hārāvalyā ramyaṁ tava kkedṛśaṁ rūpam |  surūpādhirājetyanena rūpābhimānivinayanārtha tādṛṅ mahārājalīlādinirmāṇaṁ darśitamiti darśayati |  kka cātiśa yaṁ durdāntasattvānāṁ praśamarthaṁ sfurantaścalanto bhīmā bhayānakā bhūṣārthaṁ ye bhujaṅgāstaiḥ prayātamāśritaṁ yamāryādirūpam |
GK17jvrtmspu:126	 aviralamauktikaprakarabhūṣā harati na kasya cittam iyam īśa /	T12n2957u_001:1271	 he īśa |  suṣṭhu rūcirā mallikāyāḥ samaye yauvanadaśāyāṁ sevyā pratinavā abhinavā yā mālā yad vā surūcirā mallikā kāle sevyā yā pratinavā mālā mallikāyā eva sā yasyā asti mūrteḥ |  saiva taveyaṁ mūrtiḥ kasya na cittaṁ harati |  sarvasyaiva haratītyarthaḥ |  kiṁbhūtā |
GK17jvrtmspu:127	 suruciramallikāsamayasevya-pratinavamālinīva tava mūrtiḥ // JVms_63 //	T12n2957u_001:1276	 aviralena mauktikaprakareṇa |  sa eva vā bhūśā yasyāḥ sā ||  vṛttapakṣe jagatyāṁ navamālinī ||  tavetyādi ||  tava nātha paraṁ yadi kāntisudhājaladhau śramamujzhati zhātkṛtini |  śubharūpanirūpaṇalampaṭakaṁ parito 'ṭakamaṅga jagannayanam || 64 ||
GK17jvrtmspu:128	 tava nātha paraṃ yadi kāntisudhā-jaladhau śramam ujjhati jhātkṛtini /	T12n2957u_001:1288	 aṅgaśabdaḥ saṁbuddhau |  he nātha |  jagannayanaṁ tava kāntireva sudhājaladhistarimañzhātkṛtini śramamāyāsaṁ paramujzhati |  nānyatra |  samudro'pi hi velāparaṁparayā zhātkāravān |  bhagavānapyanavaratanityalāvaṇyalaharībhiḥ |
GK17jvrtmspu:129	 śubharūpanirūpaṇalampaṭakaṃ parito 'ṭakam aṅga jagannayanam // JVms_64 //	T12n2957u_001:1294	 kiṁbhūtaṁ jagannayanam |  śubhaṁ manoharaṁ rūpaṁ tasya nirūpaṇe lampaṭakaṁ sat paritaḥ samantādaṭatītyarthaḥ |  tadevāṭakam |  ata evāsya śramaḥ |  anyo'pi hi cirabhramaṇapariśrāntaḥ samudrādimahājalāśaye śramamapanayati ||
GK17jvrtmspu:130	 varada viratibhāñji vyaktam aṅgāny atibhava bhavitā no 'vaśyam eva /	T12n2957u_001:1302	 varadetyādi ||  varada viratibhāñji vyaktamaṅgānyatibhava bhavitā no'vaśyameva |  tava vacanasudhāyāḥ pānapātraṁ śravaṇayugapuṭo 'yaṁ prītihetuḥ || 65 ||  he varada |  atibhava bhavamatikrānta |  no 'smākamaṅgāni hastapādādīni |  vyaktaṁ viratimanabhiratiṁ bhajante |  sukhahetavo na bhavantītyarthaḥ |
GK17jvrtmspu:131	 tava vacanasudhāyāḥ pānapātraṃ śravaṇayugapuṭo 'yaṃ prītihetuḥ // JVms_65 //	T12n2957u_001:1314	 śravaṇayoryugaṁ tasya puṭaḥ |  sa punaravaśyameva naḥ prītiheturbhaviṣyati |  katham |  tava vacanasudhāyāḥ pānapātraṁ yasmāt ||  vṛttapakṣe jagatyāṁ puṭo nāma |
GK17jvrtmspu:132	 vṛṇe varam imaṃ tvad ekam atula-prabhāva bhavatān na mādṛśajanaḥ /	T12n2957u_001:1324	 vṛṇe varamimaṁ tvadekamatulaprabhāva bhavatānna mādṛśajanaḥ |
GK17jvrtmspu:133	 bhavantam api yah śrayañ chamasudhā-raseṣu viratir jaḍoddhatagatiḥ // JVms_66 //	T12n2957u_001:1325	 bhavantamapi yaḥ śrayañchamasudhāraseṣu viratirjaḍoddhatagatiḥ || 66 ||  he atulaprabhāva |  tvattvattaḥ sakāśādekaṁ varaṁ vṛṇe yāce |
GK17jvrtmspu:134	 tvatprasādasamudīrṇaśubhavaśād aṣṭabhedi sukham eva kṛtijanaḥ /	T12n2957u_001:1331	 kaṁ varaṁ yācasītyāha |  mādṛśo jano na kaścid bhavatānnotpadyatām |  kīdṛśaḥ |  yo bhavantamapi vāgīśvaraṁ śrayañjaḍā mandā uddhatā vikṣiptā gatirmatiryasya sa tathābhūtaḥ san |  vigatā ratirabhilāṣo yasya tathā bhavati |
GK17jvrtmspu:135	 locanotsavavidhāsu tanubhṛtāṃ candra vartma samupaiti bhavabhidām // JVms_67 //	T12n2957u_001:1336	 kasmin viṣaye |  śamāḥ śāntayastā eva sudhārasāsteṣu |  vṛttapakṣe jagatyāṁ jaloddhatagatirnāma |  tatra ca raseṣu ṣaṭsu viratiḥ ||  tvadityādi ||  tvatprasādasamudīrṇaśubhavaśādaṣṭabhedi sukhameva kṛtijanaḥ |  locanotsavavidhāsu tanubhṛtāṁ candra vartma samupaiti bhavabhidām || 67 ||  he tanubhṛtāṁ locanotsavavidhāsu nayanānandakṛtiṣu candra |
