src_segmentnr	src_original	tgt_segmentnr	tgt_original
TZ41-DI-010:1008	གཟུགས་ལས་ཀྱང་སྟོང་པ་ཉིད་གཞན་མ་ཡིན་ནོ་༎ སྟོང་པ་ཉིད་ལས་ཀྱང་གཟུགས་གཞན་མ་ཡིན་ནོ་༎	T08n0251_001:0848c08_12	色不異空，空不異色，色即是空，空即是色；
TZ41-DI-010:1010	དེ་བཞིན་དུ་ཚཧོར་བ་དང་། འདུ་ཤེས་དང་། འདུ་བྱེད་དང་། རྣམ་པར་ཤེས་པ་རྣམས་སྟོང་པའོ་༎	T08n0251_001:0848c09_1	受、想、行、識，亦復如是。
TZ41-DI-010:1011	ཤ་རིའི་བུ་དེ་ལྟ་བས་ན་།	T08n0251_001:0848c09_6	「舍利子！
TZ41-DI-010:1012	ཆོས་ཐམས་ཅད་སྟོང་པ་ཉིད་དེ་། མཚཧན་ཉིད་མེད་པ་། མ་སྐྱེས་པ་། མ་འགགས་པ་། དྲི་མ་མེད་པ་། དྲི་མ་དང་བྲལ་བ་མེད་པ་། བྲི་བ་མེད་པ་། གང་བ་མེད་པའོ་༎	T08n0251_001:0848c10_4	是諸法空相，不生不滅，不垢不淨，不增不減。
TZ41-DI-010:1020	ཤ་རིའི་བུ་དེ་ལྟ་བས་ན་། སྟོང་པ་ཉིད་ལ་གཟུགས་མེད་། ཚཧོར་བ་མེད་། འདུ་ཤེས་མེད་། འདུ་བྱེད་མེད་།	T08n0251_001:0848c10_21	是故，空中無色，無受、想、行、識；
TZ41-DI-010:1025	རྣམ་པར་ཤེས་པ་མེད་། མིག་མེད་། རྣ་བ་མེད་། སྣ་མེད་། ལྕེ་མེད་། ལུས་མེད་། ཡིད་མེད་།	T08n0251_001:0848c11_9	無眼、耳、鼻、舌、身、意；
TZ41-DI-010:1029	གཟུགས་མེད་། སྒྲ་མེད་། དྲི་མེད་། རོ་མེད་། རེག་བྱ་མེད་།	T08n0251_001:0848c11_22	無色、聲、香、味、觸、法；
TZ41-DI-010:1032	ཆོས་མེད་དོ་༎ མིག་གི་ཁམས་མེད་པ་ནས་། ཡིད་ཀྱི་ཁམས་མེད་། ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་བར་དུ་ཡང་མེད་དོ་༎	T08n0251_001:0848c12_4	無眼界，乃至無意識界；
TZ41-DI-010:1036	མ་རིག་པ་མེད་། མ་རིག་པ་ཟད་པ་མེད་པ་ནས་། རྒ་ཤི་མེད་། རྒ་ཤི་ཟད་པའི་བར་དུ་ཡང་མེད་དོ་༎	T08n0251_001:0848c13_5	無無明亦無無明盡，乃至無老死亦無老死盡；
TZ41-DI-010:1040	དེ་བཞིན་དུ་སྡུག་བསྔལ་བ་དང་། ཀུན་འབྱུང་བ་དང་། འགོག་པ་དང་། ལམ་མེད་།	T08n0251_001:0848c13_14	無苦、集、滅、道；
TZ41-DI-010:1041	ཡེ་ཤེས་མེད་། ཐོབ་པ་མེད་།	T08n0251_001:0848c13_21	無智，亦無得。
TZ41-DI-010:1043	མ་ཐོབ་པ་ཡང་མེད་དོ་༎ ཤ་རིའི་བུ་དེ་ལྟ་བས་ན་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཐོབ་པ་མེད་པའི་ཕྱིར་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཟབ་མོ་ལ་བརྟེན་ཅིང་གནས་ཏེ་།	T08n0251_001:0848c15_2	「以無所得故，菩提薩埵依般若波羅蜜多故，心無罣礙；
TZ41-DI-010:1046	སེམས་ལ་སྒྲིབ་པ་མེད་ཅིང་སྐྲག་པ་མེད་དེ་། ཕྱིན་ཅི་ལོག་ལས་ཤིན་ཏུ་འདས་ནས་། མྱ་ངན་ལས་འདས་པའི་མཐར་ཕྱིན་ཏོ་༎	T08n0251_001:0848c16_3	無罣礙故，無有恐怖，遠離顛倒夢想，究竟涅槃。
TZ41-DI-010:1049	དུས་གསུམ་དུ་རྣམ་པར་བཞུགས་པའི་སངས་རྒྱས་ཐམས་ཅད་ཀྱང་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཟབ་མོ་ལ་བརྟེན་ནས་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པ་སངས་རྒྱས་སོ་༎	T08n0251_001:0848c17_8	三世諸佛依般若波羅蜜多故，得阿耨多羅三藐三菩提。
TZ41-DI-010:1052	དེ་ལྟ་བས་ན་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྔགས་།	T08n0251_001:0848c19_19	「故知般若波羅蜜多是大神咒、是大明咒、是無上咒、是無等等咒，能除一切苦，真實不虛，故說般若波羅蜜多咒。
