src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10ratnakeu:754	 ratnaketuparivartād dvitīyaḥ pūrvayogaparivartaḥ samāptaḥ // //  (Kurumiya 52) III.	T13n0402_003:0546c02_0	寶星陀羅尼經卷第三 唐天竺三藏波羅頗蜜多羅譯 3 魔王歸伏品魔王歸伏品第三
K10ratnakeu:762	 atha tat koṭīśataṃ mārāṇāṃ yeneyaṃ cāturdvīpikā yena mārasya pāpīmato bhavanaṃ tenopajagāmopetya māraṃ pāpīmantam evam āha /	T13n0402_003:0546c14_4	爾時，此界百俱胝魔，各捨魔宮到此四天下惡魔王所，作如是言：
K10ratnakeu:892	 bhagavāṃś ca punaḥ sarvāvatīm imāṃ trisāhasramahāsāhasrīṃ lokadhātuṃ vajramayīm adhyatiṣṭhat /  na ca punar bhūyo mārāḥ rāvāṃś cakrur na caturdiśam agniparvatās tasthuḥ na kṛṣṇābhrā nākālavāyavo na ca kaścin nāgo 'bhipravarṣati smāntaśaḥ ekabindur api buddhabalādhiṣṭhānena //	T13n0402_003:0548b05_7	如來大慈威德力故，亦廣如彼種種示現，即時變此三千大千佛之世界，令此地性猶如金剛，一切魔力不能改轉，亦復不能更作惡聲，及以火山四方猛焰，亦不能作非時黑雲及惡風氣。 佛力持故，乃至無有一龍能運其身下一渧雨。
K10ratnakeu:2304	 bhūyasyā mātrayā vayaṃ teṣu grāmanagaranigamajanapadeṣu sattvahitārthaṃ pattraśākhāpuṣpaphalakandadhānyauṣadhasasyāni snigdhamṛṣṭavarṇarasamahatprabhūtatarāṇi niṣpādayiṣyāmaḥ /	T13n0402_009:0576c04_16	我等於彼國邑聚落利眾生故，所有枝葉華果根莖諸穀藥味，悉當肥膩色相鮮澤美味滋多，財穀藥味衣服莊嚴諸資具等，令諸眾生悉當具足無所減少。
K10ratnakeu:2306	 teṣāṃ ca sattvānāṃ kuśalaparyeṣṭi .... yeṣu gṛhanagaranigamajanapadarājadhānīṣv ayaṃ sarvabuddhādhiṣṭhito dhāraṇīmudrādharmaparyāyaḥ prakāśyetāntaśaḥ pustakalikhitam (Kurumiya 156)  api kṛtvā dhāryeta vācyeta vā pūjāsatkāreṇa vā dhāryeta /	T13n0402_009:0576c06_7	「彼諸眾生求善根心離諸惡業，勝福德聚，及彼壽命悉令成就。 所有聚落國土，以此一切諸佛之所擁護陀羅尼法門開示，乃至書寫經卷安置家中，若讀若誦恭敬供養，於置經處。
K10ratnakeu:2308	 teṣu ye rājāno bhaviṣyaṃti tān vayaṃ kṣatriyāṃ mūrdhābhiṣiktān rakṣiṣyāmaḥ paripālayiṣyāmo 'hitaṃ caiṣām apanayiṣyāmo hitaṃ caiṣām upasaṃhariṣyāmaḥ	T13n0402_009:0576c11_11	若有剎利灌頂之王，我當擁護供給所須令無所乏，所無利益當為彼等而除斷之，所有利益當為彼等隨而與之。
K10ratnakeu:894	 tena khalu punaḥ samayena catvāro mahāśrāvakāḥ pūrvāhṇe nivāsya pātracīvaram ādāya rājagṛhaṃ mahānagaraṃ piṇḍāya praviviśuḥ /	T13n0402_003:0548b08_4	爾時，四大聲聞日初分時，著衣持鉢入王舍大城乞食。
K10ratnakeu:2310	 samyagdṛṣṭimārge ṛjuke śraddhādamasaṃyamahrī-r-avatrāpyeṣu sanniyokṣyāmaḥ /	T13n0402_009:0576c15_4	一切災怪驚動不吉，惡見惡作為惡所持，惡願惡歸奸詐讚撽，幻諂妄語嫉妬瞋忿，諸慳悋等悉當消滅，正見正道直信調伏一心慚愧，如是等法悉當示誨。
K10ratnakeu:2311	 evam agramahiṣīṇām antaḥpurakāṇām amātyagaṇakamahāmātranaigamapauruṣajānapadānāṃ  caturṇāṃ varṇānāṃ strīpuruaṣadārakadārikāṇām api rakṣāṃ kariṣyāmaḥ paripālanaṃ yāvad	T13n0402_009:0576c18_7	「妃后、內宮、宰相、輔臣，主藏親族刑罰官將，一切人民、四姓男女、童男、童女等，亦當擁護供給乃至慚愧示誨。
K10ratnakeu:2314	 antaśaś catuṣpadān api teṣu viṣayeṣu rakṣiṣyāmaḥ /	T13n0402_009:0576c19_2	所在諸方，乃至四足，亦當擁護。
