src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10n446u_001:100	 tena hi bhujagādhipate śṛṇu sādhu ca suṣṭhu ca manasi kuru bhāṣipye'haṃ te |  mahākaruṇodbhavamahāmeghanirnnādavijṛmbhitasūraketunāma dhāraṇī sarvabudghabhāṣitādhiṣṭhitānumoditā sarvasattvānāmarthāya sukhāya |	K10D0235=D0657=D1063_H0236:406a-9	ཀླུའི་བདག་པོ་། དེའི་ཕྱིར་ལེགས་༄༤༠༦བ་བར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་། སྙིང་རྗེ་ཆེན་པོ་ལས་བྱུང་བ་འབྲུག་ཆེན་པོའི་སྒྲ་ཅན་བསྒྱིངས་པ་དཔའ་བའི་ཏོག་ཅེས་བྱ་བའི་གཟུངས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་དོན་དང་། ཕན་པ་དང་། བདེ་བའི་ཕྱིར་སངས་རྒྱས་ཐམས་ཅད་ཀྱིས་གསུངས་པ་། བྱིན་གྱིས་བརླབས་པ་། རྗེས་སུ་ཡི་རང་བ་བཤད་པར་བྱ་སྟེ་།
K10n446u_001:102	 yānāvṛṣṭau varṣayati |  ativṛṣṭiṃ dhārayati |  maraṇakāntāraṃ praśamayati |	K10D0235=D0657=D1063_H0236:406b-3	དེ་ནི་། ཆར་མེད་པའི་ཆེ་ཆར་འབབ་པར་བྱེད་། ཆར་ཆེས་ན་གཅོད༏་འཆི་བའི་གནོད་པ་རབ་ཏུ་ཞི་བར་བྱེད་།
K10n446u_001:105	 sarvanāgān sañcodayati |  sarvadevān prahlādayati |	K10D0235=D0657=D1063_H0236:406b-5	ཀླུ་ཐམས་ཅད་སྐུལ་བར་བྱེད༏་ལྷ་ཐམས་ཅད་སིམ་པར་བྱེད་དོ་༎
K10n446u_001:107	 sarvamārān vidhvaṃsayati sarvasattvān sarvasukhasamarpitān karoti | tadyathā |	K10D0235=D0657=D1063_H0236:406b-6	བདུད་ཐམས་ཅད་རྣམ་པར་འཇོམས་བྱེད༏་སེམས་ཅན་ཐམས་ཅད་བདེ་པ་ཐམས་ཅད་དང་ལྡན་པར་བྱེད་དོ་༎
K10n446u_001:121	 namaḥ sarvabuddhebhyaḥ sidhyantu mantrapadāni svāhā ||	K10D0235=D0657=D1063_H0236:411a-46	ནམ༔་སརྦ་བུདདྷ་བྷྱ༔་སིདདྷནཏུ་མནཏྲ་པ་དའ་ནི་སབ༹འཧའ་།
K10n446u_001:122	 śatasāhasrikānmahāmeghānmahāyānasūtrād varṣāgamanamaṇḍalī nāma catuḥṣaṣṭitamaparivarttaḥ ||||	K10D0235=D0657=D1063_H0236:411a-47	འཕགས་པ་སྤྲིན་ཆེན་པོ་ཐེག་པ་ཆེན་པོའི་མདོ་སྟོང་ཕྲག་བརྒྱ་པ་ལས་། ཆར་དབབ་པ་རླུང་གི་དཀྱིལ་འཁོར་ཞེས་བྱ་བའི་ལེའུ་སྟེ་། དྲུག་ཅུ་རྩ་བཞིའོ་༎༎
K10n446u_001:123	 upacāro mahāvṛṣṭimākāṃkṣatābhyavakāśe nīlavitānavitate |	K10D0235=D0657=D1063_H0236:411a-50	ཆོ་ག་ནི་། ཆར་ཆེར་འབབ་པར་འདོད་ན་། བླ་གབ་མེད་པའི་ས་ཕྱོགས་གཙང་མར་བླ་བྲེ་༄༤༡༡བ་སྔོན་པོ་བྲེ་། བ་དན་སྔོན་པོ་དབྱང་ངོ་༎
K10n446u_001:125	 aṣṭāṅgopavāsinā susnātagātraśucivastraprāvṛtena |	K10D0235=D0657=D1063_H0236:411b-2	ཆོས་སྨྲ་བ་ལུས་བཀྲུས་ལ་ཡན་ལག་བརྒྱད་པ་ལ་ཉེ་བར་གནས་ཤིང་གོས་གཙང་མ་སྔོན་པོ་བགོས་ལ་།
K10n446u_001:126	 sugandhigandhodvarttitena triśulkabhojinā ayaṃ mahāmeghamaṇḍalaḥ parivarttavyaḥ pūrvābhimukhena rātrindivamavyavacchinnaṃ vācayitavyaḥ |	K10D0235=D0657=D1063_H0236:411b-3	སྤོས་དྲི་ཞིམ་པོས་བསྐུས་ནས་ཟས་དཀར་གསུམ་ཟོས་ལ་སྟན་སྔོན་པོའི་སྟེང་དུ་འདུག་ནས་ཁ་ཤར་ཕྱོགས་སུ་བལྟས་ཏེ་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ལ་གསོལ་བ་བཏབ་ནས་སྤྲིན་ཆེན་པོའི་དཀྱིལ་འཁོར་གྱི་ལེའུ་འདི་ཉིན་མཚན་རྒྱུན་མི་འཆད་པར་བཀླག་པར
K10n446u_001:127	 sarvatathāgatān āyācya svacchanīlodakaparipūrṇāścatvāraḥ pūrṇakumbhāḥ sthāpayitavyāḥ	K10D0235=D0657=D1063_H0236:411b-4	བྱའོ་༎ ཆུ་སྔོན་པོས་བཀང་བའི་བུམ་པ་གང་བ་བཞི་གཞག་པར་བྱའོ་༎
