src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07yabhkvyu:27026	 sukhavedanīyānāṃ saṃskārāṇāṃ vipariṇāmena duḥkhatā.	T07D4090-2:3a-22	དེའི་དབང་གིས་བདེ་བ་མྱོང་བར་འགྱུར་བ་ལ་སོགས་པའི་འདུ་བྱེད་རྣམས་ཀྱང་ཡིད་དུ་འོང་བ་ལ་སོགས་པའི་མིང་འཐོབ་པོ་༎ བདེ་བའི་ཚོར་བ་ནི་འགྱུར་བའི་སྡུག་བསྔལ་ཉིད་དེ་།
T07yabhkvyu:27027	 sukhavedanīyāḥ saṃskārā utpādasukhāḥ sthitisukhā vipariṇāmaduḥkhā iti.	T07D4090-2:3a-24	མདོ་ལས་། བདེ་བའི་ཚོར་བ་ནི་སྐྱེ་བ་ན་ཡང་བདེ་། གནས་པ་ན་ཡང་བདེ་ལ་། འགྱུར་བ་ན་སྡུག་བསྔལ་ལོ་ཞེས་གསུངས་སོ་༎
T07yabhkvyu:27028	 duḥkhavedanīyānāṃ saṃskārāṇāṃ duḥkhavedanīyasvabhāvenaiva duḥkhatā.	T07D4090-2:3a-27	སྡུག་བསྔལ་ནི་སྡུག་བསྔལ་གྱི་རང་གི་ངོ་བོ་ཁོ་ནས་སྡུག་བསྔལ་བ་ཉིད་དེ་།
T07yabhkvyu:27029	 duḥkhavedanīyāḥ saṃskārā utpādaduḥkhā sthitiduḥkhā iti.  aduḥkhāsukhavedanīyānāṃ saṃskārāṇāṃ saṃskāreṇaiva duḥkhatā.  pratyayābhisaṃskaraṇāt.	T07D4090-2:3a-28	མདོ་ལས་། སྡུག་བསྔལ་གྱི་ཚོར་བ་ནི་སྐྱེ་བ་ན་ཡང་སྡུག་བསྔལ་ལ་། གནས་པ་ན་ཡང་སྡུག་བསྔལ་ལོ་ཞེས་གསུངས་སོ་༎
T07yabhkvyu:27075	 yad eva duḥkhato dṛṣṭam iti.  tasyaiva nirodhaṃ śāṃtataḥ paśyaṃti.  na mārgasyety avagaṃtavyaṃ.  mudgādibhāve 'pi māṣarāśyapadeśavad iti.  māṣarāśau mudgamasūrakalāyādisadbhāve 'py alpatvān mudgādīnāṃ māṣarāśir iti loke vyapadeśo dṛśyate.	T07D4090-2:3b-25	མོན་སྲན་སྡེའུ་ལ་སོགས་པ་ཡོད་བཞིན་དུ་མོན་སྲན་གྲེའུའི་ཕུང་བོ་ཞེས་སྟོན་པ་བཞིན་ཏེ་།
T07yabhkvyu:27081	 tadvat.  pariṣekasukhāṇukeneti.  sukhaṃ ca tad aṇukaṃ ca sukhāṇukaṃ.  pariṣekeṇa sukhāṇukaṃ pariṣekasukhāṇukaṃ.	T07D4090-2:3b-26	མཁས་པ་སུ་ཞིག་ཆུས་བཏབ་པའི་བདེ་བ་ཆུང་དུས་འབྲས་བུ་བདེ་བ་ཡིན་ནོ་སྙམ་དུ་སེམས་པར་འགྱུར་།
T07yabhkvyu:27085	 tenāha khalv apīti.	T07D4090-2:3b-27	ཡང་སྨྲས་པ་།
T07yabhkvyu:27086	 bhadankakaumāralātaḥ duḥkhasaṃtatyāṃ.  duḥkhasya ca hetutvād  sukhaṃ duḥkhasya hetur duḥkhavedanīyena karmaṇā saṃprayuktatvād iti.  duḥkhaiś cānalpakaiḥ samuditatvāt.	T07D4090-2:4a-0	སྡུག་བསྔལ་གྱི་ནི་རྒྱུ་ཕྱིར་དང་༎ སྡུག་བསྔལ་མང་པོས་བསྐྱེད་ཕྱིར་དང་། སྡུག་བསྔལ་༄༤ཨ་༌་༎
T07yabhkvyu:27091	 yasmāc cātibahubhir duḥkhaiḥ parasevākṛtyādikṛtaiḥ samuditaṃ sukham [Tib.177a] utpadyate.  duḥkhe ca sati tadiṣṭeḥ.  yasmāc ca kṣutpipāsādikṛte duḥkhe sati.  bhojanapānādikṛtaṃ sukhaṃ iṣṭaṃ.  nānyathā.  ata ebhyaḥ kāraṇebhyo	T07D4090-2:4a-1	ཡོད་ན་བདེ་འདོད་ཕྱིར་༎
T07yabhkvyu:27097	 duḥkham iti sukhaṃ vyavasyaṃtīti.	T07D4090-2:4a-2	བདེ་བ་སྡུག་བསྔལ་ཞེས་རྟོག་གོ་༎
T07yabhkvyu:27102	 katham idānīṃ sukhasvabhāvām iti.  katham aduḥkhasvabhāvāṃ vedanāṃ duḥkhataḥ paśyaṃti.	T07D4090-2:4a-4	དེའི་ཕྱིར་སྡུག་བསྔལ་ཁོ་ན་འཕགས་པའི་བདེན་བར་རྣམ་པར་གཞག་གི་བདེན་བ་ནི་མ་ཡིན་ནོ་༎ ད་ནི་ཇི་ལྟར་བདེ་བའི་རང་བཞིན་གྱི་ཚོར་བ་རྣམས་ལ་སྡུག་བསྔལ་དུ་ལྟ་ཞེ་ན་།
T07yabhkvyu:27104	 anityatayā pratikūlatvād iti.	T07D4090-2:4a-6	མི་རྟག་པའི་མཚན་ཉིད་ཀྱིས་མི་མཐུན་པའི་ཕྱིར་ཏེ་།
T07yabhkvyu:27105	 anityatvāt pratikūlaṃ pratikūlatvād duḥkhataḥ paśyaṃtīty (Abhidh-k-vy 518) arthaḥ.  yathā rūpasaṃjñādīny apīti.  yathā rūpasaṃjñāsaṃskāravijñānāny api duḥkhataḥ paśyaṃti.	T07D4090-2:4a-7	དཔེར་ན་གཟུགས་དང་འདུ་ཤེས་ལ་སོགས་པ་ལ་ཡང་སྡུག་བསྔལ་དུ་ལྟ་མོད་ཀྱི་།
T07yabhkvyu:27108	 na ca tāny evaṃ duḥkhāni.  yathā duḥkhā vedanā.	T07D4090-2:4a-8	དེ་དག་ཇི་ལྟར་སྡུག་བསྔལ་གྱི་ཚོར་བ་བཞིན་དུ་སྡུག་བསྔལ་བ་ནི་མ་ཡིན་པ་བཞིན་ནོ་༎
T07yabhkvyu:27110	 tasyā upaghātakasvabhāvatvāt.  teṣāṃ vā tallakṣaṇatvāt.  yas tu manyata iti bhadantakumāralātaḥ.  tasya bhadantasyāsau samudayākāraḥ syān na duḥkhākāraḥ.  duḥkhahetuto darśanāt.	T07D4090-2:4a-9	གང་ཞིག་སྡུག་བསྔལ་གྱི་རྒྱུ་ཡིན་པའི་ཕྱིར་རོ་སྙམ་དུ་སེམས་པ་དེའི་དེ་ནི་ཀུན་འབྱུང་གི་རྣམ་པ་ཡིན་གྱི་སྡུག་བསྔལ་གྱི་རྣམ་པ་ནི་མ་ཡིན་ནོ་༎
T07yabhkvyu:27115	 kiṃ cāryāṇāṃ cānāgāmināṃ rūpārūpyopapattau kathaṃ duḥkhasaṃjñā pravartate.	T07D4090-2:4a-10	གཟུགས་དང་གཟུགས་མེད་པར་སྐྱེས་པ་དག་གིས་འཕགས་པ་རྣམས་ལ་ཡང་ཇི་ལྟར་སྡུག་བསྔལ་གྱི་འདུ་ཤེས་འཇུག་པར་འགྱུར་ཏེ་།
T07yabhkvyu:27116	 naiva pravartate ity arthaḥ.  na hi teṣām anāgāmināṃ duḥkhavedanāhetuḥ duḥkhāyā vedanāyā hetuḥ.  [Tib.177b] ke.  skaṃdhā rūpārūpyāvacarāḥ.  kasmān na hetuḥ.	T07D4090-2:4a-11	དེ་དག་གི་ཕུང་པོ་རྣམས་ནི་སྡུག་བསྔལ་གྱི་ཚོར་བའི་རྒྱུ་མ་ཡིན་ནོ་༎
