src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01bhivin_u:162	 atha khalu bhagavān āyuṣmantam ānandam āmantrayati sma /	T24n1451_029:0350c25_18	」爾時世尊告阿難陀曰：
K01bhivin_u:163	 sayyathāpi nāmānanda iha puruṣo parvatasaṃkṣepe setuṃ bandheya yāvad eva vārisya  anatikramaṇāya evam evānanda tathāgato bhikṣuṇīnām aṣṭa gurudharmān prajñāpeti ye  bhikṣunīhi yāvajjīvaṃ satkartavyā gurukartavyā mānayitavyā pūjayitavyā anatikramaṇīyā  velāmiva mahāsamudreṇa //	T24n1451_029:0350c27_12	「汝為女人，求請出家成苾芻尼者，我今為制八尊敬法，盡壽修行不得違越。 我此所制如種田人，夏末秋初河渠之處，堅修隄堰不使水流，溉灌田苗隨處充足，八尊敬法亦復如是。
K01bhivin_u:167	 katame aṣṭau /	T24n1451_029:0351a01_4	云何為八？
K01bhivin_u:168	 aṣṭau gurudharmā  13. varṣaśato pasampannāye ānanda bhikṣuṇīye tadahopasampannasya bhikṣusya śirasā pādā vanditavyā /  ayam ānanda bhikṣuṇīnāṃ prathamo gurudharmo yo bhikṣūṇīhi yāvajjīvaṃ satkartavyo yāva anatikramaṇīyo velāmiva mahāsamudreṇa //	T24n1451_029:0351a01_8	阿難陀！ 諸苾芻尼，當從苾芻求出家受近圓成苾芻尼性，此是最初敬法。 事不應違，乃至盡形諸苾芻尼當勤修學。
K01bhivin_u:173	 aṣṭādaśavarṣāye kumārībhūtāye dve varṣāṇī deśitāśikṣāye paripūrṇaśikṣāye ubhayato saṃghe upasampadā pratyāśaṃsitavyā /  ayam ānanda dvitīyo gurudharmo yo bhikṣuṇīhi yāvajjīvaṃ satkartavyo gurukartavyo yāva velā iva samudreṇa //	T24n1451_029:0351a04_4	「阿難陀！ 半月半月當從苾芻求請教授，此是第二敬法。
K01bhivin_u:177	 ayam ānanda bhikṣuṇīnāṃ tṛtīyo gurudharmo yo bhikṣuṇīhi yāvajjīvaṃ satkartavyo vistareṇa //  gurudharma 4	T24n1451_029:0351a06_2	「阿難陀！
K01bhivin_u:37	 atha khalu mahāprajāpatī gautamī sārdhaṃ cchandāye cchandakapalāye dāsacchandāya  cchandakamātare ca pañcahi ca śākiyānīśatehi sātmaneva keśān otārayitvā kāṣāyāṇi  vastrāṇi ācchādayitvā kośakabaddhehi yānehi bhagavantaṃ kośaleṣu janapadeṣu cārikāṃ	T24n1451_029:0350b21_19	時大世主聞佛去已，與五百釋女自剃頭髮，皆著赤色僧伽胝衣，常隨佛後隔宿而去。
K01bhivin_u:41	 4. atha khalu bhagavān kośaleṣu janapadeṣu cārikāṃ caramāno mahatā bhikṣusaṃghena sārdhaṃ pañcahi bhikṣuśatehi yena kośalānāṃ śrāvastīnagaraṃ tad avasāri /  tad anuprāptas tatraiva viharati jetavane anāthapiṇḍadasyārāme /  atha khalu mahāprajāpatī gautamī yena bhagavāṃs tenopasaṃkramitvā bhagavataḥ pādau śirasā vanditvā ekānte asthāsi /	T24n1451_029:0350b23_17	世尊到彼住相思林中，時大世主涉路疲極塵土蒙身，便詣佛所禮佛足已退坐一面。 爾時世尊為說妙法示教利喜。
K01bhivin_u:44	 ekāntasthitā mahāprajāpatī gautamī bhagavantam etad avocat /	T24n1451_029:0350b25_11	時大世主既聞法已，從座而起合掌白言：
K01bhivin_u:45	 durlabho bhagavan buddhotpādo durlabhā saddharmadeśanā /	T24n1451_029:0350b25_15	「世尊！
K01bhivin_u:46	 bhagavāṃś caitarhi loke utpanno tathāgato rhaṃ samyaksambuddho dharmo ca deśate aupasamiko ca pārinirvāṇiko sugatapravedito amṛtasya prāptaye nirvāṇasya sākṣātkriyāya samvartati /  sādhu bhagavan mātṛgrāmo pi labheya tathāgatapravedite dharmavinaye pravrajyāmupasampadāṃ bhikṣuṇībhāvaṃ /	T24n1451_029:0350b27_12	頗有女人於佛善說法律之中出家受近圓成苾芻尼性，堅修梵行證得第四沙門果不？
K01bhivin_u:48	 evam ukte bhagavān mahāprajāpatīṃ gautamīm etad avocat /	T24n1451_029:0350b27_16	」佛言： 「大世主！
K01bhivin_u:56	 eṣā āyuṣman ānanda mahāprajāpatī gautamī jetavanasya ārāmakoṣṭhakasamīpe rudamānī tiṣṭhati pādāṅguṣṭhena bhūmiṃ vilikhantī /  gacchāvusānanda jānehi kiṃ mahāprapatī gautamī rodīti /	T24n1451_029:0350c02_14	時大世主知佛世尊頻請不許，遂於門外啼淚而立。
K01bhivin_u:58	 6. atha khalu āyuṣmān ānando yena mahāprajāpatī gautamī tenopasaṃkramitvā mahāprajāpatīṃ gautamīm etad avocat /	T24n1451_029:0350c03_7	時具壽阿難陀見已問言： 「喬答彌！
K01bhivin_u:59	 kiṃ gautami rudasi /	T24n1451_029:0350c03_19	因何啼泣而立？
K01bhivin_u:71	 sādhu bhagavan mātṛgrāmo pi labheya tathāgatapravedite dharmavinaye pravrajyām upadampadāṃ bhikṣuṇibhāvaṃ /  evam ukte bhagavān āyuṣmantam ānandam etad avocat /  mā te gautamīmātā rocatu mātṛgrāmasya tathāgatapravedite dharmavinaye pravrajyāmupasampadā bhikṣuṇībhāvo /  na khalu gautamī bhagavān avakāśaṃ karoti mātṛgrāmasya tathāgatapravedite dharmavinaye pravrajyāyopasaṃpadāya bhikṣuṇībhāvāya /	T24n1451_029:0350c05_4	我等女人，世尊不許出家作苾芻尼，是故啼泣。
K01bhivin_u:78	 evam ukte mahāprajāpatī gautamī āyuṣmantam ānandam etad avocat /  sādhu tāvāryānanda dvitīyaṃ pi bhagavantaṃ yāca yathā mātṛgrāmo pi labheya tathāgatapravedite dharmavinaye pravrajyāṃ upasaṃpadāṃ bhikṣuṇībhāvaṃ  sādhu gautamīti āyuṣmān ānando dvitīyaṃ pi mahāprajāpatīye gautamīye pratiśrutvā yena bhagavān tenopasaṃkramitvā bhagavataḥ pādau śirasā vanditvā ekānte asthāsi /  ekānte sthito āyuṣmān ānando bhagavantam etad avocat /	T24n1451_029:0350c05_11	」阿難陀報言：
