src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10bsu005_u:781	 tatra katamacchraddhendriyam?	T06D4034-2:115a-20	དེ་ལ་དད་པའི་དབང་པོ་གང་ཞེ་ན་༎
K10bsu005_u:782	 yayā śraddhayā caturo dharmān śraddadhāti /	T06D4034-2:115a-21	དད་པ་གང་གིས་ཆོས་བཞི་པ་དད་པ་སྟེ་།
K10bsu005_u:783	 katamāṃścaturaḥ?	T06D4034-2:115a-22	བཞི་གང་ཞེ་ན་འདི་ལྟ་སྟེ་།
K10bsu005_u:784	 saṃsārāvacarālaukikīṃ samyagdṛṣṭiṃ dadhāti /	T06D4034-2:115b-0	འཁོར་བ་ལ་སྤྱོད་པ་འཇིག་རྟེན་༄༡༡༥བ་པའི་ཡང་དག་པའི་ལྟ་བ་ལ་དད་དེ་།
K10bsu005_u:789	 idamucyate śraddhendriyam //	T06D4034-2:115b-12	འདི་ནི་དད་པའི་དབང་པོ་ཞེས་བྱའོ་ཞེས་གསུངས་སོ་༎
K10bsu005_u:790	 tatra katamadvīryendriyam?	T06D4034-2:115b-13	ཡང་དག་པར་སྤོང་བ་བཞི་ལ་གནས་པ་ནི་བརྩོན་འགྲུས་ཀྱི་དབང་པོ་ཞེས་བྱའོ་༎
K10bsu005_u:791	 yān dharmān średdhendriyeṇa śraddadhāti,  vīryendriyeṇa samudānayati /	T06D4034-2:115b-14	ཡང་ན་དད་པའི་དབང་པོས་ཡིད་ཆེས་པར་བྱ་བའི་ཆོས་དེ་ལ་བརྩོན་འགྲུས་ཀྱི་དབང་པོས་སྒྲུབ་པར་བྱེད་དེ་༎
K10bsu005_u:794	 idamucyate vīryendriyam //	T06D4034-2:115b-15	དེ་བས་ན་འཕགས་པ་བློ་གྲོས་མི་ཟད་པའི་མདོ་ལས་ཀྱང་། དེ་ལ་བརྩོན་འགྲུས་ཀྱི་དབང་པོ་གང་ཞེ་ན་༎ ཆོས་གང་ལ་དད་པའི་དབང་པོས་དད་པར་གྱུར་པའི་ཆོ་དེ་དག་བརྩོན་འགྲུས་ཀྱི་དབང་པོས་ཡང་དག་པར་བསྒྲུབས་ཏེ་། འདི་ནི་བཙོན་འགྲུས་ཀྱི་དབང་པོ་ཞེས་གསུངས་སོ་༎ དྲན་པ་ཉེ་བར་གཞག་པ་བཞི་ཐོབ་པ་ནི་དྲན་པའི་དབང་པོ་ཞེས་བྱའོ་༎ ཡང་ན་བརྩོན་འགྲུས་ཀྱི་དབང་པོས་བསྒྲུབས་པའི་ཆོས་ལ་དྲན་པའི་དབང་པོས་མི་བརྗེད་པར་བྱེད་པ་ནི་དྲན་པའི་དབང་པོ་ཞེས་བྱའོ་༎ དེ་བས་ན་འཕགས་པ་བློ་གྲོས་མི་ཟད་པའི་མདོ་ལས་ཀྱང་།
K10bsu005_u:795	 tatra katamat smṛtīndriyam?	T06D4034-2:115b-22	དེ་ལ་དྲན་པའི་དབང་པོ་གང་ཞེ་ན་།
K10bsu005_u:796	 yān dharmān vīryendriyeṇa samudānayati,  tān dharmān smṛtīndriyeṇa........... //	T06D4034-2:115b-23	ཆོས་གང་བརྩོན་འགྲུས་ཀྱི་དབང་པོས་ཡང་དག་པར་བསྒྲུབ་པའི་ཆོས་དེ་དག་གི་དྲན་པའི་དབང་པོས་ཆུད་མི་གསོན་ཏེ་།
