src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10D0119_H0368:354a-15	གླང་གཞི་ཞེས་བྱ་བ་ནི་། མདོ་སྡེ་ལས་ཚིགས་སུ་བཅད་པ་འབྱུང་བ་གླེང་གཞི་ནས་འབྱེད་ཅིང་བསྟན་པ་སྟེ་།	T34n1723_04a:0721b27_12	《涅槃經》言： 「如諸經偈所因根本。
K10D0119_H0368:354a-17	དེའང་ཡུལ་མཉན་དུ་ཡོད་པ་ན་སྐྱེས་བུ་གཅིག་གི་བྱ་རྒྱས་བྱ་བཟུང་ནས་ཚེལ་པོར་བཅུག་སྟེ་། ཆུ་དང་འབྲས་བསྙོད་ནས་ཕྱིར་བཏང་ངོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་དེའི་སྔོན་གྱི་རྒྱུ་དང་རྐྱེན་མཁྱེན་པས་དེ་ལས་༄༣༥༤བ་གླེངས་ཏེ་ཚིགས་སུ་བཅད་པ་འདི་གསུངས་སོ་༎	T34n1723_04a:0721b29_14	如舍衛國有一丈夫，羅網捕鳥得已還放，世尊知其本末因緣而說偈言：
K10D0119_H0368:354b-1	སྡིག་པ་ཕྲ་མོ་ཆུང་ངུ་ལ་༎ མི་གནོད་སྙམ་དུ་བརྙས་མི་བྱ་༎ ཆུ་ཡི་ཐིགས་པ་ཟགས་པ་ཡང་༎ སྣོད་ཆེན་ཡོངས་སུ་གང་བར་འགྱུར་༎	T34n1723_04a:0721c02_1	『莫輕小罪，　以為無殃，　水渧雖微，　漸盈大器。
K10D0119_H0368:354b-13	ང་འཇིག་རྟེན་དུ་གཤེགས་ཏེ་གསུངས་པ་རྣམས་ནི་ཁམས་ཀྱི་མདོ་སྡེ་ཞེས་བྱ་བ་དང་། བཅོམ་ལྡན་འདས་བསོད་སྐྱབས་འཇིག་རྟེན་དུ་གཤེགས་ཏེ་གསུངས་པ་ནི་བདུད་རྩི་ལྔ་ཞེས་བྱ་བ་དང་། སངས་རྒྱས་རྣམ་པར་གཟིགས་འཇིག་རྟེན་དུ་གཤེགས་ཏེ་གསུངས་པ་ནི་ཆོས་ཀྱི་མེ་ལོང་ཞེས་བྱ་བ་དང་། བཅོམ་ལྡན་འདས་འོད་སྲུང་འཇིག་རྟེན་དུ་གཤེགས་ཏེ་གསུངས་པ་ནི་སྟོང་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ་སྨོས་པ་དེ་དག་ནི་དེ་ལྟ་བུ་བྱུང་བའི་སྡེ་ཞེས་བྱའོ་༎ སྐྱེས་བའི་རབས་ཞེས་བྱ་བ་ནི་།	T34n1723_04a:0721c08_11	」《涅槃經》中唯說往法，如我出世所可說法名曰界經，𤘽樓秦佛名甘露鼓，𤘽那含牟尼佛名曰法鏡，迦葉佛時名分別空。 不說往人，據實通也。 本生相者，《顯揚論》云：
K10D0119_H0368:354b-16	བཅོམ་ལྡན་འདས་སྔོན་བྱང་ཆུབ་སེམས་དཔའི་སྤྱད་པ་སྤྱོད་ཅིང་དཀའ་བར་མཛད་པ་འདི་དག་ཡིན་ཏེ་། དགེ་སློང་རྣམས་ཤེས་པར་གྱིས་ཤིག་།	T34n1723_04a:0721c11_12	「謂於是中宣說世尊在過去世，彼彼方所若死若生，行菩薩行、行難行行，是名本生。
K10D0119_H0368:354b-5	ཞེས་གསུངས་པ་དག་ནི་གླེང་གཞིའི་སྡེ་ཞེས་བྱའོ་༎	T34n1723_04a:0721c02_7	』是名緣起。
K10D0119_H0368:354b-7	འདུལ་བ་ལས་དཔེ་བསྟན་པ་རྣམས་ཏེ་། དེ་དག་ནི་རྟོགས་པ་བརྗོད་པའི་སྡེ་ཞེས་བྱའོ་༎ དེ་ལྟ་བུ་བྱུང་བ་ཞེས་བྱ་བ་ནི་།	T34n1723_04a:0721c02_17	」即是第三因事說法。 譬喻相者，《瑜伽論》云：
K10D0119_H0368:355a-0	ངས་སྔོན་ཤ་བའི་ལུས་བྱས་པ་དང་། དྲེད་མོའི་ལུས་དང་། ཤ་བཀྲའི་ལུས་དང་། རི་བོང་གི་ལུས་དང་། རྒྱལ་པོའི་ལུས་དང་། འཁོར་ལོས་བསྒྱུར་བའི་༄༣༥༥ཨ་༌༎ རྒྱལ་པོའི་ལུས་དང་། ཀླུ་དང་། ནམ་མཁའ་ལྡིང་གི་ལུས་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་སྤྱོད་པ་ན་མྱོང་བར་གྱུར་ཏོ་༎ ཞེས་སྨོས་པ་ནི་སྐྱེས་པའི་རབས་ཞེས་བྱའོ་༎	T34n1723_04a:0721c12_10	說佛為菩薩時若身若行，皆本生故。 」《涅槃經》中唯說菩薩往身，不說菩薩往行，作鹿作熊作麞作菟，乃至廣說作金翅鳥等。
K10D0119_H0368:355a-3	ཤིན་ཏུ་རྒྱས་པ་ཞེས་བྱ་བ་ནི་།	T34n1723_04a:0721c14_17	方廣有二相：
K10D0119_H0368:355a-4	ཐེག་པ་ཆེན་པོ་ཤིན་ཏུ་རྒྱས་པའི་མདོ་སྡེའི་དོན་ཤིན་ཏུ་རྒྱ་ཆེ་བ་ལ་ཡངས་པ་ནི་ནམ་མཁའ་དང་འདྲ་ཞེས་གསུངས་པ་ནི་ཤིན་ཏུ་རྒྱས་པའི་མདོ་སྡེ་ཞེས་བྱའོ་༎	T34n1723_04a:0721c15_20	一說菩薩道，二法廣多，極高大故、時長遠故。
K10D0119_H0368:355a-5	རྨད་དུ་བྱུང་བ་ཞེས་བྱ་བ་ནི་།	T34n1723_04a:0721c16_19	此通聲聞亦有方廣，今取《涅槃》具二為正。 希法相者，謂諸經中宣說諸佛及聖弟子八眾所有共不共德，及餘最勝殊特驚異之法，是為希法。
K10D0119_H0368:355a-6	བྱང་ཆུབ་སེམས་དཔའ་ཐོག་མ་བཙས་མ་ཐག་ཏུ་སུས་ཀྱང་མ་བསྟན་པར་གོམ་པ་བདུན་སོང་བ་དང་། འོད་ཟེར་ཆེན་པོ་བསྐྱེ་བ་དང་། ཕྱོགས་བཅུར་བལྟས་པ་དང་། སྤྲེའུ་སྦྲང་རྩིའི་སྣོད་ཐོགས་ཏེ་དེ་བཞིན་གཤེགས་པ་ལ་ཕུལ་བ་དང་། ཁྱི་གོང་དཀར་སངས་རྒྱས་ལ་ཆོས་ཉན་པ་དང་བདུད་སྡིག་ཏོ་ཅན་བ་ལང་སྔོན་པོར་སྤྲུལ་ནས་།	T34n1723_04a:0721c22_6	《涅槃經》中唯說佛事，如佛初生即行七步，放大光明遍照十方，彌猴獻蜜、白狗聽法，魔變為青牛行瓦鉢間，令相棠觸無所傷損。
