src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK16dkavy12u:242	 iti dharmopamā sākṣāt tulyadharmapradarśanāt // DKd_2.15 //	T07n797u_001:867	 iti dhammopamā nāma tulyadhammanidassanā || 187 ||
GK16dkavy12u:243	 rājīvam iva te vaktraṃ netre nīlotpale iva &	T07n797u_001:868	 vikāsi padmamivātisundaraṃ sugatānanam |
GK16dkavy12u:244	 iyaṃ pratīyamānaikadharmā vastūpamaiva sā // DKd_2.16 //	T07n797u_001:869	 iti dharmopamānāma tulyadharmanidarśanāt ||  dhammahīnāmukhambhojasadisaṃ munino' iti |
GK16dkavy12u:245	 tvadānanam ivonnidram aravindam abhūd iti &	T07n797u_001:871	 viparītopamā 'tulyaṃ ānanenambuja tava || 188 ||
GK16dkavy12u:247	 tavānanam ivāmbhojam ambhojam iva te mukham &	T07n797u_001:876	 'tavānanamivāmbhojamambhojamiva te mukham' |
GK16dkavy12u:248	 ity anyonyopamā seyam anyonyotkarṣaśaṃsinī // DKd_2.18 //	T07n797u_001:877	 anyonyamupamā sāyaṃ anyonyasyopamānataḥ ||
GK16dkavy12u:249	 tvanmukhaṃ kamalenaiva tulyaṃ nānyena kena cit &  ity anyasāmyavyāvṛtter iyaṃ sā niyamopamā // DKd_2.19 //  padmaṃ tāvat tavānveti mukham anyac ca tādṛśam &  asti ced astu tatkārīty asāv aniyamopamā // DKd_2.20 //  samuccayopamāpy asti na kāntyaiva mukhaṃ tava &	T07n797u_001:878	 yadi kiñci bhavembhojaṃ locanabhamuvibbhamaṃ |
GK16dkavy12u:254	 hlādanākhyena cānveti karmaṇendum itīdṛśī // DKd_2.21 //  tvayy eva tvanmukhaṃ dṛṣṭaṃ dṛśyate divi candramāḥ &  iyaty eva bhidā nānyety asāv atiśayopamā // DKd_2.22 //  mayy evāsyā mukahśrīr ity alam indor vikatthanaiḥ &  padme 'pi sā yad asty evety asāv utprekṣitopamā // DKd_2.23 //	T07n797u_001:879	 dhāretu mukhasobhantaṃ taveti sābbhutopamā || 160 ||
GK16dkavy12u:259	 yadi kiṃ cid bhavet padmaṃ subhru vibhrāntalocanam &	T07n797u_001:880	 'ambhojaṃ yadisyātkiñcillocanabhramavibhramam |
GK16dkavy12u:260	 tat te mukhaśriyaṃ dhattām ity asāv adbhutopamā // DKd_2.24 //  śaśīty utprekṣya tanvaṅgi tvanmukhaṃ tvanmukhāśayā &  indum apy anudhāvāmīty eṣā mohopamā smṛtā // DKd_2.25 //  kiṃ padmam antarbhrāntāli kiṃ te lolekṣaṇaṃ mukham &  mama dolāyate cittam itīyaṃ saṃśayopamā // DKd_2.26 //	T07n797u_001:881	 dhārayenmukhaśobhānte' tadā syādadbhutopamā ||
GK16dkavy12u:265	 na padmasyendunigrāhyasyendulajjākarī dyutiḥ &  atas tvanmukham evedam ity asau nirṇayopamā // DKd_2.27 //	T07n797u_001:882	 sugandhisobhasampatti sasi raṃsuvirodhi ca |  mukhaṃ tavambujaṃ veti sā silesopamā matā || 161 ||
GK16dkavy12u:267	 śiśirāṃśupratspardhi śrīmat surabhigandhi ca &	T07n797u_001:884	 sugandhi śobhasampatti,  śaśiraśmivirodhi ca |
GK16dkavy12u:268	 ambhojam iva te vaktram iti śleṣopamā smṛtā // DKd_2.28 //  sarūpaśabdavācyatvāt sā samānopamā yathā &	T07n797u_001:886	 mukhaṃ tavāmbujamiva sā hi śleṣopamāmatā ||  sarūpasaddavāccatta sā santānopamā yathā |
GK16dkavy12u:270	 bālevodyānamāleyaṃ sālakānanaśobhinī // DKd_2.29 //	T07n797u_001:888	 'bālāvuyyāna mālāyaṃ sālakānana sobhinī || 162 ||
GK16dkavy12u:273	 brahmaṇo 'py udbhavaḥ padmaś candraḥ śaṃbhuśirodhṛtaḥ &  tau tulyau tvanmukheneti sā praśaṃsopamocyate // DKd_2.31 //  candreṇa tvanmukhaṃ tulyam ity ācikhyāsu me manaḥ &	T07n797u_001:890	 'bālāgya dyānamāleyaṃ sālakānanaśobhinī ||  khayi cando bahurajaṃ padumaṃ tehi te mukhaṃ |
GK16dkavy12u:277	 śatapatraṃ śaraccandras tvadānanam iti trayam &	T07n797u_001:893	 kṣayī candro bahurajaḥ padmaṃ tābhyāṃ tu te mukhaṃ |
GK16dkavy12u:279	 na jātu śaktir indos te mukhena pratigarjitum &	T07n797u_001:895	 'asamattho muhenindu jina te paṭigajjituṃ |
GK16dkavy12u:281	 mṛgekṣaṇāṅkaṃ te vaktraṃ mṛgeṇaivāṅkitaḥ śaśī &	T07n797u_001:897	 asamartho mukhenenduḥ jina te pratigarjitum |
GK16dkavy12u:282	 tathāpi sama evāsau notkarṣīti caṭūpamā // DKd_2.35 //	T07n797u_001:898	 jaḍo kalaṃkītyevaṃ pratiṣeḍhopamā bhavet ||
