src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02D0008-4_H0009-4:357a-25	སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དབེན་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་དབེན་པར་རིག་པར་བྱའོ་༎ སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མངོན་པར་རྫོགས་པར་འཚང་མི་རྒྱ་བའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་མངོན་པར་རྫོགས་པར་འཚང་མི་རྒྱ་བར་རིག་པར་བྱའོ་༎ ཚེ་དང་ལྡན་༄༣༥༧བ་པ་ཤའ་རདབ༹་ཏིའི་བུ་།	T05n0220a_076:0429b29_13	布施波羅蜜多無自性故，當知作意亦無自性；
K02D0008-4_H0009-4:357b-1	ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་མེད་པར་རིག་པར་བྱའོ་༎ ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དངོས་པོ་མེད་པའི་ཕྱིར་།	T05n0220a_076:0429c01_18	淨戒乃至般若波羅蜜多無自性故，當知作意亦無自性。
K02D0008-4_H0009-4:357b-4	ཡིད་ལ་བྱེད་པ་དངོས་པོ་མེད་པར་རིག་པར་བྱའོ་༎	T05n0220a_076:0429c02_15	布施波羅蜜多空故，當知作意亦空；
K02D0008-4_H0009-4:357b-5	ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རང་བཞིན་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་རང་བཞིན་མེད་པར་རིག་པར་བྱའོ་༎ ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་པ་ཉིད་ཀྱི་ཕྱིར་།	T05n0220a_076:0429c03_16	淨戒乃至般若波羅蜜多空故，當知作意亦空。
K02D0008-4_H0009-4:357b-9	ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དབེན་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་དབེན་པར་རིག་པར་བྱའོ་༎ ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མངོན་པར་རྫོགས་པར་འཚང་མི་རྒྱ་བའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་མངོན་པར་རྫོགས་པར་འཚང་མི་རྒྱ་བར་རིག་པར་བྱའོ་༎ ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་།	T05n0220a_076:0429c05_18	淨戒乃至般若波羅蜜多遠離故，當知作意亦遠離。
K02D0008-4_H0009-4:357b-14	བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་མེད་པར་རིག་པར་བྱའོ་༎	T05n0220a_076:0429c06_17	布施波羅蜜多寂靜故，當知作意亦寂靜；
K02D0008-4_H0009-4:357b-8	ཡིད་ལ་བྱེད་པ་སྟོང་པ་ཉིད་དུ་རིག་པར་བྱའོ་༎	T05n0220a_076:0429c04_15	布施波羅蜜多遠離故，當知作意亦遠離。
K02D0008-4_H0009-4:344b-9	གལ་ཏེ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བཤད་པའི་ཚེ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནེམ་ནུར་རམ་། རྨོངས་པར་མི་འགྱུར་ན་། ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དེ་ནི་འདི་ལྟར་སེམས་ཅན་ཐམས་ཅད་བསྐྱབ་པ་དང་། སེམས་ཅན་ཐམས་ཅད་ཡོངས་སུ་མི་གཏོང་བའི་ཕྱིར་། དེ་མི་དམིགས་པའི་ཚུལ་གྱིས་རྣམ་པར་སྤྱོད་པ་འདིས་། རྣམ་པར་སྤྱོད་པར་ཤེས་པར་བྱའོ་༎ བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དེ་ནི་འདི་ལྟ་སྟེ་། སྙིང་རྗེ་ཆེན་པོ་ཡིད་ལ་བྱ་བའི་ཡིད་ལ་བྱེད་པ་དེ་དང་མ་བྲལ་བར་ཤེས་པར་བྱའོ་༎	T05n0220a_076:0427a10_10	若菩薩摩訶薩聞說般若波羅蜜多，心無疑惑亦不迷悶，當知是菩薩摩訶薩住如是住不離作意，謂欲救護一切有情，常不捨離一切有情大悲作意。
K02D0008-4_H0009-4:344b-18	སྨྲས་པ་། ཚེ་དང་ལྡན་པ་རབ་འབྱོར་།	T05n0220a_076:0427a11_1	」時，舍利子謂善現言：
K02D0008-4_H0009-4:344b-19	རྣམ་པར་སྤྱོད་པ་འདིས་རྣམ་པར་སྤྱོད་ཅིང་འདི་ལྟ་སྟེ་། སྙིང་རྗེ་ཆེན་པོ་ཡིད་ལ་བྱ་བའི་ཡིད་ལ་བྱེད་པ་དེ་དང་མ་བྲལ་བས་། ཚེ་དང་ལྡན་པ་རབ་འབྱོར་། སེམས་ཅན་ཐམས་ཅད་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་༄༣༤༥ཨ་༌༎ དཔའ་ཆེན་པོར་འགྱུར་རོ་༎	T05n0220a_076:0427a12_12	「若菩薩摩訶薩住如是住不離作意者，則一切有情亦應成菩薩摩訶薩。
K02D0008-4_H0009-4:345a-2	དེ་ཅིའི་ཕྱིར་ཞེ་ན་།	T05n0220a_076:0427a12_16	何以故？
K02D0008-4_H0009-4:345a-3	ཚེ་དང་ལྡན་པ་རབ་འབྱོར་། སེམས་ཅན་ཐམས་ཅད་ཀྱང་ཡིད་ལ་བྱ་བ་དང་ནི་མ་བྲལ་ལོ་༎	T05n0220a_076:0427a14_10	以一切有情亦常不離此作意故，是則菩薩摩訶薩與一切有情應無差別。
K02D0008-4_H0009-4:345a-5	རབ་འབྱོར་གྱིས་སྨྲས་པ་། ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་།	T05n0220a_076:0427a15_4	」爾時，具壽善現讚舍利子言：
K02D0008-4_H0009-4:345a-13	སེམས་ཅན་དངོས་པོ་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་དངོས་པོ་མེད་པར་རིག་པར་བྱའོ་༎	T05n0220a_076:0427a19_7	我、命者、生者、養者、士夫、補特伽羅、意生、儒童、作者、受者、知者、見者非有故，當知作意亦非有。 有情無實故，當知作意亦無實； 我乃至見者無實故，當知作意亦無實。 有情無自性故，當知作意亦無自性；
K02D0008-4_H0009-4:345a-7	ལེགས་སོ་། ལེགས་སོ་༎	T05n0220a_076:0427a15_8	「善哉！ 善哉！
K02D0008-4_H0009-4:345a-8	དྲིའོ་དྲིའོ་སྙམ་པའི་དོན་དེ་ཉིད་ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུས་། ཡང་དག་པའི་ཚིག་བརྗོད་པས་ཡོངས་སུ་གཟུང་ངོ་༎	T05n0220a_076:0427a16_4	誠如所說，能如實取我所說義。
K02D0008-4_H0009-4:345a-10	དེ་ཅིའི་ཕྱིར་ཞེ་ན་།	T05n0220a_076:0427a16_9	所以者何？
K02D0008-4_H0009-4:345a-11	འདི་ལྟར་ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་སེམས་ཅན་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་མེད་པར་རིག་པར་བྱའོ་།	T05n0220a_076:0427a16_13	舍利子！ 有情非有故，當知作意亦非有；
K02D0008-4_H0009-4:358a-0	བརྩོན་འགྲུས་༄༣༥༨ཨ་༌༎	T05n0220a_076:0429c10_8	淨戒乃至般若波羅蜜多無覺知故，當知作意亦無覺知。
K02D0008-4_H0009-4:364b-13	ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་།	T05n0220a_076:0428c22_4	「舍利子！
K02D0008-4_H0009-4:364b-14	འཕགས་པའི་བདེན་པ་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་མེད་པར་རིག་པར་བྱའོ་༎	T05n0220a_076:0428c22_19	苦聖諦非有故，當知作意亦非有；
K02D0008-4_H0009-4:364b-16	འཕགས་པའི་བདེན་པ་དངོས་པོ་མེད་པའི་ཕྱིར་།	T05n0220a_076:0428c23_16	集、滅、道聖諦非有故，當知作意亦非有。 苦聖諦無實故，當知作意亦無實； 集、滅、道聖諦無實故，當知作意亦無實。 苦聖諦無自性故，當知作意亦無自性；
K02D0008-4_H0009-4:364b-17	ཡིད་ལ་བྱེད་པ་དངོས་པོ་མེད་པར་རིག་པར་བྱའོ་༎ འཕགས་པའི་བདེན་པ་རང་བཞིན་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་རང་བཞིན་མེད་པར་རིག་པར་བྱའོ་༎	T05n0220a_076:0428c27_7	集、滅、道聖諦無自性故，當知作意亦無自性。
K02D0008-4_H0009-4:364b-20	འཕགས་པའི་བདེན་པ་སྟོང་པ་ཉིད་ཀྱི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་སྟོང་པ་ཉིད་དུ་རིག་པར་བྱའོ་༎ འཕགས་པའི་བདེན་པ་དབེན་པའི་ཕྱིར་།	T05n0220a_076:0428c28_1	苦聖諦空故，當知作意亦空；
K02D0008-4_H0009-4:357b-16	བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དངོས་པོ་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་དངོས་པོ་མེད་པར་རིག་པར་བྱའོ་༎ བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རང་བཞིན་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་རང་བཞིན་མེད་པར་རིག་པར་བྱའོ་༎ བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་པ་ཉིད་ཀྱི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་སྟོང་པ་ཉིད་དུ་རིག་པར་བྱའོ་༎ བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དབེན་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་དབེན་པར་རིག་པར་བྱའོ་༎	T05n0220a_076:0429c08_2	淨戒乃至般若波羅蜜多寂靜故，當知作意亦寂靜。
K02D0008-4_H0009-4:357b-24	བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མངོན་པར་རྫོགས་པར་འཚང་མི་རྒྱ་བའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་མངོན་པར་རྫོགས་པར་འཚང་མི་རྒྱ་བར་རིག་པར་བྱའོ་༎ ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་།	T05n0220a_076:0429c09_3	布施波羅蜜多無覺知故，當知作意亦無覺知；
K02D0008-4_H0009-4:345a-15	སེམས་ཅན་རང་བཞིན་མེད་པའི་ཕྱིར་། ཡིད་ལ་བྱེད་པ་རང་བཞིན་མེད་པར་རིག་པར་བྱའོ་༎	T05n0220a_076:0427a22_15	我乃至見者無自性故，當知作意亦無自性。
