src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12D0475_H0441:481a-12	ཟོས་ནས་བུ་རམ་འཐུངས་པ་ལས་༎ སྲིན་དང་འཁོགས་པ་རབ་ཏུ་འཇོམས་༎	T02n3006u_001:3	 bhakṣayitvā guḍapānāt kṛmyajīrṇapraṇāśanam ||
K12D0475_H0441:481a-14	ཏིལ་མར་ཀེཨེ་ཏ་ཀེའི་ཁུ་བ་༎ ཧི་ལ་མོ་ཙི་ཁུ་བ་དང་༎ རྒྱམ་ཚ་འཐུངས་ཤིང་བྱུག་པ་དེའི་༎	T02n3006u_001:4	 ketakyāḥsvarasaṁ tailaṁ hilamocīṁ ca saindhavam |
K12D0475_H0441:481a-16	སྲིན་བུ་ཤིག་རྣམས་འཇོམས་པར་འགྱུར་༎ ཏིལ་མར་ཀེཨེ་ཏ་ཀའི་ཁུ་བ་༎	T02n3006u_001:5	 pītvā liptvā ca raudre yukā nāśo vapu rvṛtāḥ ||  ketakyāḥsvarasaṁ tailaṁ pivet lavaṇasaindhavam |
K12D0475_H0441:481a-19	དྲག་མོ་བྷྲ་མ་ན་སྦྱོར་ལས༏་༏ནྲི་ཝ་ན་ཡིས་འཇོམས་པར་འགྱུར་༎	T02n3006u_001:7	 raudre bhramaṇa yogena bhavet lavasya nāśaṇam ||
K12D0475_H0441:481a-20	ཧི་ལ་མོ་ཙིའི་ཁུ་བ་དང་༎ རྒྱམ་ཚ་ཅུང་ཟད་ཡང་དག་ལྡན་༎	T02n3006u_001:8	 hilamocīrasaṁ kiñcit saindhavena ca saṁyutam |
K12D0475_H0441:481b-10	རྣམ་བདུན་བསྔགས་ལ་ཐོ་རངས་སུ་༎ རུང་སྟེ་བཟའ་བ་ཟ་བྱེད་ལ་༎	T02n3006u_001:15	 saptadhā mantritaṁ kṛtvā prātarvā bhojanakṣaṇe |
K12D0475_H0441:481b-12	སླར་བདག་ཇི་སྲིད་འཚོ་ཡི་བར་༎ ཁྲག་དང་ཁུ་བ་འཕེལ་བར་བྱེད་༎	T02n3006u_001:16	 pratyahaṁ yāvat jīvaṁ tu śukraśoṇita varddhanam ||
K12D0475_H0441:481b-14	ཨཨོམ་ཙནད་མ་ཧའ་རོ་ཤ་ན་ཨཻ་མམ་དི་བྱ་ཨཨ་མྲི་ཏམ་མེ་ཀུ་རུ་ཧའུམ་ཕཏ།	T02n3006u_001:17	 mantraḥ oṁ caṇḍamahāroṣaṇaḥ idaṁme divyāmṛtaṁ kuru hūṁ phaṭa ||
K12D0475_H0441:481b-15	ས་ཏི་ཏམ་དང་མ་ཧི་ཤམ༎ ན་རི་ཀེ་ལ་དག་ལ་ཡང་༎ ཝའ་ཤའིའི་ཉིང་ཁུ་ཡང་དག་ལྡན་༎ ཕག་ལས་བྱུང་བའི་ཚིལ་ཁུ་ཡིས་༎	T02n3006u_001:18	 jhaṭitaṁ nārikelaṁ ca navanītaṁ cāpi māhiṣam |  vāṣpamaṇḍena saṁyuktaṁ medaṁ sūkara saṁbhavam ||
K12D0475_H0441:481b-19	རྟགས་དང་རྣ་བ་ནུ་མའི་དང་༎ བྷ་ག་ཡི་ཡང་རྣམ་པར་མཉེས་༎ ལུས་ཀུན་རྣམ་པར་མཉེས་པ་ཡིས་༎ འཕེལ་བར་འགྱུར་བར་ཐེ་ཚོམ་མེད་༎	T02n3006u_001:20	 liṁgakarṇastanānāṁ tu bhagasvāpi vimardane |  sarvakāyāvimardaśca vardhante te naśaṁsayam ||
K12D0475_H0441:481b-22	ངེས་པར་སེན་མོས་བསྡིགས་བྱས་ནས་༎ བསྐུས་ནས་ཀྱང་ནི་དེ་ཉིད་ཀྱིས་༎	T02n3006u_001:22	 nirnakhaṁ tarjanī kṛtvā mrakṣayitvā tu tena vai |
K12D0475_H0441:481b-24	སྐྱེ་གནས་དབུས་སུ་རབ་གཞུག་བྱ་༎ རྒས་པས་སྐྱེ་གནས་འཕེལ་བར་འགྱུར་༎	T02n3006u_001:23	 yonīmadhye tu prakṣipya phondayet randhavardhanam ||
