src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10dvavims_tu:3292	 śṛṇvantu bhadantaḥ śrāvastīnivāsinaḥ paurā adya saptame divase 'nāthapinḍado gṛhapatir hastiskandhādhirūḍhas tathāgatasya saśrāvakasaṃghasyārthāya cchandakabhikṣaṇaṃ kartukāmaḥ /  yasya vo yanmātraṃ parityaktaṃ tad anupradātavyam iti //	T04n0200_006:0230c02_9	「須達長者，今欲勸化眾人以修惠施。
K10dvavims_tu:3294	 yāvat saptame divase 'nāthapiṇḍado gṛhapatir hastiskandhādhirūḍhas tathāgatasya saśrāvakasaṃghasyārthāya cchandabhikṣaṇaṃ kartuṃ pravṛttaḥ /	T04n0200_006:0230c03_15	」於七日頭，乘大白象，於四道頭街巷里陌，處處勸化。
K10dvavims_tu:3295	 tatra yeṣāṃ yanmātro vibhavas te tanmātraṃ dātuṃ pravṛttāḥ /  ke cid dharṣaṃ prayānti ke cit kaṭakaṃ ke cit keyuraṃ ke cij jātarūpamālāṃ ke cid aṅgulimudrāṃ ke cin muktāhāraṃ (Dak: 223)  ke cid dhiraṇyaṃ ke cit suvarṇaṃ ke cid antaśaḥ kārṣāpaṇam /  gṛhapatir pai parānugrahārthaṃ pratigṛhṇāti //	T04n0200_006:0230c06_3	時諸人等，心懷歡喜，競共布施，或以衣服瓔珞金銀寶物，種種環玔針綖領帶，隨家所有，持用布施。
K10dvavims_tu:3299	 yāvad anyatamā strī paramadaridrā /  tayā tribhir māsaiḥ kṛcchreḥa paṭaka upārjitaḥ /  sā taṃ paṭakaṃ prāvṛtya vīthim avatīrṇā 'nāthapiṇḍadaś ca tayā dūrata evāgacchañ śaṅkhapaṭahair vādyamānair avalokitaḥ /  tayānyatama upāsakaḥ pṛṣṭaḥ /	T04n0200_006:0230c08_11	爾時有一貧窮女人，客作三月，得一張疊，須用作衣，見須達長者勸化諸人，即便問於其傍諸人：
K10dvavims_tu:3303	 yadi tāvad ayaṃ gṛhapatir āḍhyo mahādhano mahābhogo 'ntarbhaumāni nigūḍhāny api nidhānānipaśyati /  kasmād ayaṃ parakulebhyo bhaikṣyam aṭatīti //	T04n0200_006:0230c10_11	「彼須達長者，多財饒寶，無所乏少，乃能見於地中伏藏，今何所乏，乃復從人而行乞索？
K10dvavims_tu:3306	 parānugrahārthaṃ ye 'samarthā bhagavantaṃ saśrāvakasaṃghaṃ bhojayituṃ teṣām arthe 'nugrahaṃ karoti /  kathaṃ bahavaḥ sametā bhagavantaṃ pratipādayeṣur iti //	T04n0200_006:0230c12_7	「今彼長者，實無所乏，為憐愍故，勸化眾人，欲共修福請佛及僧。
K10dvavims_tu:3309	 ahaṃ tāvad akṛtapuṇyā na me śaktir asti yad aham ekākinī bhagavantaṃ saśrāvakasaṃghaṃ bhojanena pratipādayitum /	T04n0200_006:0230c14_6	「由我先世不布施故，今為貧窮；
K10dvavims_tu:3310	 yan nv aham atra kiṃ cid anupradadyām iti //  sā svakaṃ vibhavam avalokayantī na kiṃ cit paśyati ṛte paṭakāt /	T04n0200_006:0230c14_16	今若不施，後世遂劇。
K10dvavims_tu:3312	 sā cintayituṃ pravṛttā /	T04n0200_006:0230c15_1	」復自思惟：
K10dvavims_tu:3313	 yady aham ihasthaiva paṭakaṃ pradāsyāmi nagnā bhaviṣyāmi / yan  nv ahaṃ (Dak: 224) śaraṇapṛṣṭham abhiruhya paṭakaṃ kṣipeyam iti //	T04n0200_006:0230c17_1	「佛世難值，我今雖欲請佛及僧，為無所有，我今身上，唯此一󰧕，若用布施，裸形而坐；
K10dvavims_tu:3316	 tataḥ paṭakaṃ dṛṣṭvā gṛhapatinā sā saṃlakṣitā /	T04n0200_006:0230c18_12	我今窮苦，會當歸死，寧捨此㲲，持用布施。 」作是念已，即以此疊，於牕牖中，擲與須達。
