src_segmentnr	src_original	tgt_segmentnr	tgt_original
T17vtrksopu:590	 trayāṇāṃ rūpāṇām ekasyāpi rūpasyānuktau sādhanābhāsaḥ /	T11D4212:234b-24	ཚུལ་གསུམ་ལས་གཅིག་མ་སྨྲས་ན་ཡང་སྒྲུབ་པ་ལྟར་སྣང་བ་ཡིན་ནོ་༎
T17vtrksopu:591	 uktasyāpy asiddhau saṃdehe ca pratipādyapratipādakayoḥ /  trayāṇāṃ rūpāṇāṃ madhya ekasyānuktau /  apiśabdād dvayor api /  sādhanasyābhāsaḥ sādhanasya sadṛśam ity arthaḥ /	T11D4212:235a-0	སྨྲས་ཀྱང་གོ་བར་བྱ་བ་༄༢༣༥ཨ་༌་༎
T17vtrksopu:595	 uktasyāpiśabdād anuktāv api /  asiddhau saṃdehe vā pratipādyasya pratipādakasya hetvābhāsaḥ /  11. tatraikasya rūpasya dharmisaṃbandhasyāsiddhau saṃdehe cāsiddho hetvābhāsaḥ /	T11D4212:235a-1	དང་གོ་བར་བྱེད་པ་གཉིས་ལས་མ་གྲུབ་པའམ་། ཐེ་ཚོམ་ཟ་ན་ཡང་ངོ་༎ ཆོས་ཅན་དང་འབྲེལ་པའི་ཚུལ་གཅིག་མ་གྲུབ་པའམ་། ཐེ་ཚོམ་ཟ་ན་མ་གྲུབ་པའི་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡིན་ཏེ་།
T17vtrksopu:598	 yathā śabdasyānityatve sādhye cākṣuṣatvam ubhayāsiddham /	T11D4212:235a-5	དཔེར་ན་སྒྲ་མི་རྟག་པའོ་ཞེས་སྒྲུབ་པ་ལ་། མིག་གིས་གཟུང་བ་ཉིད་ནི་གཉི་ག་ལ་མ་གྲུབ་པ་ལྟ་བུའོ་༎
T17vtrksopu:599	 cetanās tarava iti sādhye sarvatvagapaharaṇe maraṇaṃ prativādyasiddham /	T11D4212:235a-7	ཤིང་རྣམས་ལ་སེམས་ཡོད་པར་སྒྲུབ་པ་ལ་། ཤུན་པ་ཐམས་ཅད་བཤུས་ནས་འཆི་བ་ནི་ཕྱིར་རྒོལ་བ་ལ་མ་གྲུབ་སྟེ་།
T17vtrksopu:600	 vijñānendriyāyurnirodhaIakṣaṇasya maraṇasyānenābhyupagamāt /	T11D4212:235a-9	དེ་ནི་རྣམ་པར་ཤེས་པ་དང་། དབང་པོ་དང་། ཚེ་འགགས་པའི་མཚན་ཉིད་ལ་འཆི་བ་ཡིན་པར་ཁས་ལེན་པའི་ཕྱིར་རོ་༎
T17vtrksopu:653	 yathā sarvajñaḥ kaścid vivakṣitaḥ puruṣo rāgādimān veti sādhye vaktṛtvādiko dharmaḥ saṃdigdhavipakṣavyāvṛttikaḥ /	T11D4212:235a-23	དཔེར་ན་བརྗོད་པར་འདོད་པའི་མི་ལ་ལ་ཞིག་ཐམས་ཅད་མཁྱེན་པ་མ་ཡིན་པའམ་། འདོད་ཆགས་ལ་སོགས་པ་དང་ལྡན་པ་སྒྲུབ་པ་ལ་སྨྲ་བ་ལ་སོགས་པའི་ཆོས་ལྟ་བུ་སྟེ་། མི་མཐུན་པའི་ཕྱོགས་ལས་ལྡོག་པ་ལ་ཐེ་ཚོམ་ཟ་བ་ཡིན་ནོ་༎ ཐམས་ཅད་མཁྱེན་པ་ལ་སྨྲ་བ་མ་དམིགས་སོ་ཞེས་བྱ་བའི་མི་དམིགས་པའི་རྣམ་པ་དེ་ལྟ་བུ་ནི་ཡུལ་ལྟར་མི་སྣང་བ་ཉིད་ཀྱིས་ཐེ་ཚོམ་གྱི་རྒྱུ་ཡིན་༄༢༣༥བ་པའི་ཕྱིར་རོ་༎ དེ་བས་ན་ཐམས་ཅད་མཁྱེན་པ་མ་ཡིན་པ་ལས་ལྡོག་པ་ལ་སྨྲ་བ་ལ་སོགས་པ་ལྡོག་པ་ནི་ཐེ་ཚོམ་དུ་འགྱུར་བ་ཡིན་ཏེ་།
T17vtrksopu:654	 sarvatraikadeśe vā sarvajño vaktā nopalabhyata iti /	T11D4212:235b-2	སྨྲ་བ་ཉིད་དང་། ཐམས་ཅད་མཁྱེན་པ་ཉིད་གཉིས་ལ་འགལ་བ་མེད་པའི་ཕྱིར་རོ་༎ མ་མཐོང་དུ་ཟིན་ཀྱང་ཐམས་ཅད་མཁྱེན་པ་གང་ཡིན་པ་དེ་སྨྲ་བ་མ་ཡིན་ནོ་ཞེས་བྱ་བའི་ལྡོག་པ་ནི་མི་འགྲུབ་སྟེ་། ཐེ་ཚོམ་ཟ་བའི་ཕྱིར་རོ་༎ དངོས་པོ་རྣམས་ཀྱི་འགལ་བ་ནི་རྣམ་པ་གཉིས་ཏེ་། རྒྱུ་མ་ཚང་བ་མེད་པར་འབྱུང་བ་ལ་གཞན་ཡོད་ན་མེད་པའི་ཕྱིར་འགལ་བ་སྟེ་།
T17vtrksopu:655	 evaṃ prakārasyānupalambhasyādṛṣyātmaviṣayatvena saṃdehahetutvāt /  asarvajñaviparyayād vaktṛtvāder vyāvṛttiḥ saṃdigdhā //	T11D4212:235b-7	གྲང་བ་དང་ཚ་བའི་རེག་པ་ལྟ་བུའོ་༎ གཅིག་གིས་གཅིག་སྤངས་ཏེ་གནས་པའི་མཚན་ཉིད་ཁོ་ན་སྟེ་ཡོད་པ་དང་མེད་པ་ལྟ་བུའོ་༎ འགལ་བ་རྣམ་པ་དེ་གཉི་ག་ཡང་སྨྲ་བ་ཉིད་དང་ཐམས་ཅད་མཁྱེན་པ་ཉིད་ལ་མི་སྲིད་པའི་ཕྱིར་མི་འགལ་བ་ཡོད་པའི་ཕྱིར་དམིགས་ཀྱང་མེད་པར་རྟོགས་པ་མ་ཡིན་ནོ་༎ འདོད་ཆགས་ལ་སོགས་པ་དང་ཚིགས་ལ་སོགས་པ་ཡང་རྒྱུ་དང་འབྲས་བུའི་དངོས་པོར་མ་གྲུབ་པའི་ཕྱིར་། དོན་གཞན་རྒྱུ་མ་ཡིན་པ་ལོག་པས་ཚིག་ལ་སོགས་པ་ལྡོག་པ་ནི་མ་ཡིན་ཏེ་། དེ་ལྟར་ཚིག་ལ་སོགས་པ་ལྡོག་པ་ལ་ཐེ་ཚོམ་ཟ་བ་དང་ལྡན་པའི་མ་ངེས་པ་ཡིན་ནོ་༎
T17vtrksopu:657	 14. dvayo rūpayor viparyayasiddhau viruddhaḥ /	T11D4212:235b-13	ཚུལ་གཉིས་ཀྱི་ཕྱིན་ཅི་ལོག་ཏུ་གྲུབ་པ་ནི་འགལ་བ་ཡིན་ནོ་༎
