src_segmentnr	src_original	tgt_segmentnr	tgt_original
T01tarasdhu:10	 sarvasmin satvamārge nanu tava karuṇā nirviśeṣaṃ pravṛttā	T02D1692:46a-28	སེམས་ཅན་ཐམས་ཅད་སྒྲོལ་བའི་ཕྱིར་༎ དེ་ལ་སྙིང་རྗེ་མི་མཛད་དམ་༎ མ་ལུས་པར་ནི་སྙིང་རྗེ་མཛད་༎
T01tarasdhu:105	 tvannāthaṃ prārthayante smaramadamuditāḥ sādarā devakanyāḥ // Tss_26	T02D1692:48b-19	དེ་ཕྲད་ལྷ་མོ་བསྙེན་བཀུར་བྱེད་༎
T01tarasdhu:106	 ratnacchannāntavāpīkanakakamalinīvajrakiñjalkamālām	T02D1692:48b-20	རྫིང་འགྲམ་རིན་པོ་ཆེ་ཡིས་བསྐོར་༎ གསེར་གྱི་པདམ་དེ་ལ་ནི་༎ གེ་སར་རྡོ་རྗེ་ཕ་ལམ་འབར་༎ པ་ར་ཛའ་གའི་ཤིང་དེ་ནི་༎
T01tarasdhu:107	 unmajjatpārijātadrumadhuramadhūddhūtadhūlīvitānām /  vīṇāveṇupravīṇāmarapuraramaṇīdattamādhūryatūryāṃ	T02D1692:48b-24	ཅུང་ཟད་བཀུག་པ་དྲི་ཞིམ་དམར་༎ དེ་ནས་བླ་རེ་བཞིན་དུ་ཁྱབ་༎ ཏམ་བུ་ར་དང་རྔ་ལ་སོགས་༎ ལྷ་རྣམས་ཀྱིས་ནི་སྙན་པར་བསྒྲགས་༎ སྒྲོལ་མ་ཁྱོད་ཀྱི་བཀའ་དྲིན་གྱིས་༎
T01tarasdhu:109	 kṛtvāyuṣmatsaparyām anubhavati ciraṃ nandanodyānayātrām // Tss_27	T02D1692:48b-29	ལྷ་ཡི་ལྡུམ་རར་ཡུན་རིངས་རྩེས་༎ བདེ་བ་ཤིན་ཏུ་ཉམས་སུ་མྱོང་༎
T01tarasdhu:110	 karpūrailālavaṅgatvagagarunaladakṣogandhodakāyāṃ  dāntākandarpadarpotkaṭakucakuharāvartaviśrāntavīcyām /  mandākinyām amandacchaṭasalilasaritkrīḍayā sundarībhiḥ	T02D1692:48b-31	ག་བུར་དང་ནི་ཀ་ཀོ་ལ་༎ ཨཨ་ཀ་རུ་དང་སྤོས་དང་དྲི་༎ དེ་རྣམས་བཏགས་ནས་ཆུར་བསྲེས་པས་༎ དྲི་ཞིམ་ཆུ་རྣམས་ཀྱིས་ནི་བརྡེག་། ལྷ་མོའི་ནུ་མ་གཉིས་ཀྱི་བར་༎ ལྷ་ཡི་གཙང་པོ་ཆུ་མགྱོགས་དེས་༎ ཕར་རྡེག་ཚུར་རྡེག་རྩེད་མོ་བྱེད་༎
T01tarasdhu:113	 krīḍanti tvadgatāntaḥkaraṇapariṇatottaptapuṇyaprabhāvāḥ // Tss_28	T02D1692:48b-37	ལྷ་མོ་མཛེས་པ་དེ་རྣམས་དང་༎ ཁྱོད་ཀྱི་བཀའ་དྲིན་བསོད་ནམས་ཀྱིས་༎ ལྷ་ཡུལ་དུ་ནི་རྩེད་མོ་མྱོང་༎ མཐོ་རིས་གནས་པའི་ལྷ་རྣམས་ཀྱིས་༎ གུས་པས་བཀའ་ནི་སྤྱི་བོས་ལེན་༎ དེ་ལན་ཕྱག་ནི་བྱས་ནས་སུ་༎ གླང་པོ་ཆེ་ལ་ཞོན་པ་ལ་༎ རྒྱན་ཆ་བཏགས་པའི་གླང་རྫི་དེས་༎
T01tarasdhu:114	 gīrvāṇagrāmaṇībhir vinayabharanamanmaulibhir vanditājñaḥ  svargotsaṅge dhirūḍhaḥ surakariṇi raṇadbhūṣaṇodbhāsitāṅge /  śacyā dordāmadolāviralavalayitoddāmaromāñcamūrtiḥ	T02D1692:48b-44	ལག་པ་གཉིས་ལ་གདུ་བུ་བཏགས་༎ དེས་ནི་འདོ་ལེ་བསྒྱིངས་ཙམ་ན་༎ བཀག་མི་ནུས་པ་བ་སྤུ་ལྡང་༎ རྡོ་རྗེ་ཕ་ལམ་ལག་རྒྱན་བཏགས་༎ ཁྱེད་ཀྱི་སྤྱན་གྱིས་གཟིགས་ཙམ་ན་༎ ལྷ་ཡི་དབང་པོ་བརྒྱ་བྱིན་ཐོབ་༎ ལྷ་ཡི་རིས་ཀྱིས་སྲུང་བར་བྱེད་༎
T01tarasdhu:117	 pūtas tvaddṛṣṭipātair avati suramahīṃ hīrabhinnaprakoṣṭhaḥ // Tss_29  cūḍāratnāvataṃsāsanagatasugatavyomalakṣmīvitānaṃ  prodyadbālārkakoṭipaṭutarakiraṇāpūryamānatrilokam /	T02D1692:48b-50	སངས་རྒྱས་བསྟན་བ་དེ་ལ་ནི་༎ རིན་ཆེན་མེ་ཏོག་སྤྱི་བོར་གནས་༎ ༄༤༩ཨ་༌་༎ ནམ་མཁའ་དཔལ་གྱི་བླ་རེས་ཁྱབ་༎ ཉི་མ་ཤར་ཀའི་འོད་འདྲ་བ་༎ དེས་ནི་འཇིག་རྟེན་གསུམ་པོ་བཀང་༎
T01tarasdhu:12	 sāmarthyaṃ cādvitīyaṃ sakalajagadaghadhvāntatigmāṃśubimbaṃ	T02D1692:46a-35	ཁྱེད་བཞིན་ནུས་ལ་གཉིས་པ་མེད་༎ འགྲོ་བ་རྣམས་ཀྱི་སྡིག་མུན་པ་༎ དེ་འཇོམས་པ་ལ་ཉི་མ་འདྲ་༎
