src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_5u:2331	 prajñāpāramitā bhāvanāparipūriṃ gacchati. prajñāpāramitāyāṃ carato bodhisattvasya mahāsattvasya sarvāḥ pāramitā bhāvanāparipūriṃ gacchanti	K03D0009-3_H0010-3:108b-7	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་རྣམ་པར་སྤྱོད་པས་རྣམ་པར་སྤྱོད་པའི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཐམས་ཅད་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ་༎
K03psp_5u:2332	 atha khalv āyuṣmān subhūtir bhagavantam etad avocat:	K03D0009-3_H0010-3:108b-8	དེ་ནས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་གྱིས་། བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
K03psp_5u:2333	 kathaṃ bhagavan bodhisattvasya mahāsattvasya prajñāpāramitāyāṃ carato dānapāramitā bhāvanāparipūriṃ gacchati,	K03D0009-3_H0010-3:108b-10	བཅོམ་ལྡན་འདས་། ཇི་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་༄༡༠༩ཨ་༌༎ ཕྱིན་པ་ལ་སྤྱོད་པའི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་པ་ལགས་།
K03psp_5u:2335	 kṣāntipāramitā bhāvanāparipūriṃ gacchati,  vīryapāramitā bhāvanāparipūriṃ gacchati,	K03D0009-3_H0010-3:109a-6	རབ་འབྱོར་། དེ་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ༏་༏རབ་འབྱོར་། ཇི་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་ཞེ་ན་། རབ་འབྱོར་། འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཚུལ་ཁྲིམས་སྲུང་བའི་ཚེ་།
K03psp_5u:2338	 prajñāpāramitā bhāvanāparipūriṃ gacchati?  evam ukte bhagavān āyuṣmantaṃ subhūtim etad avocat:	K03D0009-3_H0010-3:109a-10	དེ་ལྟར་ན་། རབ་འབྱོར་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ་༎ རབ་འབྱོར་། ཇི་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་༄༡༠༩བ་དཔའ་ཆེན་པོ་བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་ཞེ་ན་།
K03psp_5u:2340	 iha subhūte bodhisattvo mahāsattvaḥ sarvākārajñatāyāṃ pariṇāmayan dānan dadāti,	K03D0009-3_H0010-3:109b-1	རབ་འབྱོར་། འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བཟོད་པ་བསྒྲུབ་པའི་ཚེ་། རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དུ་ཡོངས་སུ་བསྔོ་ཞིང་བཟོད་པ་དེ་བསྒོམ་སྟེ་།
K03psp_5u:2341	 evaṃ khalu subhūte bodhisattvasya mahāsattvasya dānapāramitā bhāvanāparipūriṃ gacchati. iha subhūte bodhisattvo mahāsattvaḥ sarvākārajñatāyāṃ pariṇāmayan śīlaṃ rakṣati,  evaṃ khalu subhūte bodhisattvasya mahāsattvasya śīlapāramitā bhāvanāparipūriṃ gacchati. iha subhūte bodhisattvo mahāsattvaḥ sarvākārajñatāyāṃ pariṇāmayan kṣāntyā saṃpādayati,  evaṃ khalu subhūte bodhisattvasya mahāsattvasya kṣāntipāramitā bhāvanāparipūriṃ gacchati. iha subhūte bodhisattvo mahāsattvaḥ sarvākārajñatāyāṃ pariṇāmayan vīryam ārabhate,	K03D0009-3_H0010-3:109b-3	རབ་འབྱོར་། དེ་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ་༎ རབ་འབྱོར་། ཇི་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་ཞེ་ན་། རབ་འབྱོར་། འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བརྩོན་འགྲུས་རྩོམ་པའི་ཚེ་རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དུ་ཡོངས་སུ་བསྔོ་ཞིང་བརྩོན་འགྲུས་དེ་བརྩོམ་སྟེ་། རབ་འབྱོར་། དེ་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ་༎ རབ་འབྱོར་། ཇི་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་ཞེ་ན་།
K03psp_5u:2344	 evaṃ khalu subhūte bodhisattvasya mahāsattvasya vīryapāramitā bhāvanāparipūriṃ gacchati. iha subhūte bodhisatttvo mahāsattvaḥ sarvākārajñatāyāṃ pariṇāmayan dhyānaṃ samāpadyate,	K03D0009-3_H0010-3:109b-8	རབ་འབྱོར་། འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བསམ་གཏན་ལ་སྙོམས་པར་འཇུག་པའི་ཚེ་། རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དུ་ཡོངས་སུ་བསྔོ་ཞིང་བསམ་གཏན་དེ་དག་ལ་སྙོམས་པར་འཇུག་སྟེ་། རབ་འབྱོར་། དེ་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་༄༡༡༠ཨ་༌༎ དཔའ་ཆེན་པོའི་བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ་༎
K03psp_5u:2345	 evaṃ khalu subhūte bodhisattvasya mahāsattvasya dhyānapāramitā bhāvanāparipūriṃ gacchati. iha subhūte bodhisattvo mahāsattvaḥ sarvākārajñatāyāṃ pariṇāmayan prajñāṃ bhāvayati,  evaṃ khalu subhūte bodhisattvasya mahāsattvasya prajñāpāramitā bhāvanāparipūriṃ gacchati.	K03D0009-3_H0010-3:110a-2	རབ་འབྱོར་། ཇི་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་ཞེ་ན་། རབ་འབྱོར་། འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པའི་ཚེ་། རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དུ་ཡོངས་སུ་བསྔོ་ཞིང་ཤེས་རབ་དེ་བསྒོམ་སྟེ་། རབ་འབྱོར་། དེ་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམ་པ་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ་༎
K03psp_5u:2347	 atha khalv āyuṣmān subhūtir bhagavantam etad avocat:	K03D0009-3_H0010-3:110a-6	དེ་ནས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་གྱིས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་།
