src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04ksmadhlu:4829	 kleśā vinayaṃ gacchanti,  kathaṃ kleśāḥ parijñātā bhavanti?	K10D0179_H0180:398b-6	ཇི་ལྟར་ན་ཉོན་མོངས་པ་ཡོངས་སུ་ཤེས་པ་ཡིན་།
T04ksmadhlu:4831	 mañjuśrīrāhaparamārthato 'tyāntājātānutpannābhāveṣu sarvadharmeṣu saṃvṛtyāsadviparyāsaḥ /	K10D0179_H0180:398b-7	འཇམ་དཔལ་གྱིས་སྨྲས་པ་། དོན་དམ་པར་ན་ཆོས་ཐམས་ཅད་མ་བྱུང་མ་སྐྱེས་དངོས་པོ་མེད་པ་ཡིན་ན་ཀུན་རྫོབ་ཏུ་མེད་པ་ལ་ཕྱིན་ཅི་ལོག་ཏུ་གྱུར་ཏེ་།
T04ksmadhlu:4832	 tasmād asadaviparyāsāt saṃkalpavikalpaḥ /  tasmāt saṃkalpavikalpād ayoniśomanasikārāad ātmasamāropaḥ /	K10D0179_H0180:398b-9	མེད་པ་ལ་ལས་ཕྱིན་ཅི་ལོག་ཏུ་གྱུར་པ་དེ་ལས་ཀུན་ཏུ་རྟོག་པ་དང་། རྣམ་པར་རྟོག་པའོ་༎ ཀུན་ཏུ་རྟོག་པ་དང་། རྣམ་པར་རྟོག་པ་དེ་ལས་ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་པའོ་༎ ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་པ་དེ་ལས་བདག་ཏུ་སྒྲོ་འདོགས་པའོ་༎
T04ksmadhlu:4834	 tasmād ātmasamāropād dṛṣṭipatyutthānam /	K10D0179_H0180:398b-12	བདག་ཏུ་སྒྲོ་འདོགས་པ་དེ་ལས་ལྟ་བ་ཀུན་ནས་ལྡང་བའོ་༎
T04ksmadhlu:4835	 tasmād dṛṣṭiparyutthānāt kleśāḥ pravartante /	K10D0179_H0180:398b-13	ལྟ་བ་ཀུན་ནས་ལྡང་བ་དེ་ལས་ཉོན་མོངས་པ་རྣམས་འབྱུང་ངོ་༎
T04ksmadhlu:4836	 yaḥ punardevaputra,  paramārthato 'tyantājātānutpannābhāvān sarvadharmān prajānāti,	K10D0179_H0180:398b-14	གང་ཡང་། ལྷའི་བུ་། དོན་དམ་པར་ན་ཆོས་ཐམས་ཅད་ཤིན་ཏུ་མ་སྐྱེས་མ་བྱུང་དངོས་པོ་མེད་པར་མི་ཤེས་པའི་ཚུལ་གྱིས་རབ་ཏུ་ཤེས་པ་དེ་ནི་དོན་དམ་པར་ན་ཕྱིན་ཅི་མ་ལོག་པའོ་༎
T04ksmadhlu:4838	 sa paramārthato 'viparyastaḥ /  yaśca paramārthato 'viryastaḥ so 'vikalpaḥ /  yaścavikalpaḥ sa yoniśaḥ prayuktaḥ /	K10D0179_H0180:398b-16	གང་དོན་དམ་པར་ན་ཕྱིན་ཅི་མ་ལོག་པ་དེ་ནི་རྟོག་པ་མེད་ཅིང་རྣམ་པར་མི་རྟོག་པའོ་༎
T04ksmadhlu:4841	 yaśca yoniśaḥ prayuktaḥ,	K10D0179_H0180:398b-17	གང་རྟོག་པ་མེད་ཅིང་རྣམ་པར་མི་རྟོག་པ་དེ་ནི་ཚུལ་བཞིན་རབ་ཏུ་སྦྱོར་བའོ་༎
T04ksmadhlu:4842	 tasyātmasamāropo na bhavati /	K10D0179_H0180:398b-18	གང་ཚུལ་བཞིན་རབ་ཏུ་སྦྱོར་བ་དེ་ལ་དོན་དམ་པར་ན་བདག་ཏུ་སྒྲོ་འདོགས་པ་མི་འབྱུང་ངོ་༎
T04ksmadhlu:4843	 yasyātmasamāropo na bhavati tasya dṛṣṭiparyutthānaṃ na bhavanti /  yāvat paramārthato nirvāṇadṛṣṭisarvadṛṣṭiparyutthānamapi na bhavanti /	K10D0179_H0180:399a-1	ན་། བདག་ཏུ་སྒྲོ་འདོགས་པ་མི་འབྱུང་བ་དེ་ལ་ལྟ་བ་ཀུན་ནས་ལྡང་བར་མི་འགྱུར་བ་ནས་། དོན་དམ་པར་ན་མྱ་ངན་ལས་འདས་པར་ལྟ་བ་ཀུན་ནས་ལྡང་བར་ཡང་མི་འགྱུར་ཏེ་།
