src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10D0119_H0368:69a-20	དེའང་ཞོ་དང་འོ་མ་ཙམ་གྱི་ཕྱིར་མ་ཡིན་གྱི་། མར་གྱི་སྙིང་པོ་༄༦༩བ་འདོད་པའི་ཕྱིར་རོ་༎	T46n1912_05d:0306c23_6	唯為醍醐常住不求乳酪人天二乘。
K10D0119_H0368:69b-1	ཁྱིམ་བདག་དེ་ཕྱིས་ཤི་ནས་བ་རྣམས་ཀྱང་རྐུན་པོས་དེད་དོ་༎ རྐུན་པོ་དེ་དག་ལ་བུད་མེད་མེད་པས་། བ་བཞོས་ནས་སོ་སོར་འཐུངས་སོ་༎	T46n1912_05d:0306c23_19	時放牧人𤚲已自食弘者自益。 長者命終佛滅所有諸牛悉為群賊之所抄掠盜佛教法。
K10D0119_H0368:69b-4	ཕྱིས་རྐུན་པོ་དེ་དག་གཅིག་ལ་གཅིག་འདི་སྐད་དུ་སྔོན་ཁྱིམ་བདག་ཆེན་པོ་དེ་བ་འདི་སྙེད་གསོ་བའང་ཞོ་དང་འོ་མ་ཙམ་གྱི་ཕྱིར་མ་ཡིན་གྱི་།	T46n1912_05d:0306c25_8	賊得牛已無有婦女無慈。
K10D0119_H0368:69a-17	དཔེར་ན་། ཁྱིམ་བདག་གཅིག་ལ་བ་རྣམ་པ་མང་པོ་བདོག་པའི་སྤུ་མདོག་མི་མཐུན་ཡང་། ཁྱུ་གཅིག་ཏུ་རྫིའུ་ལ་གཏད་དེ་།	T46n1912_05d:0306c21_8	譬如長者佛也多有諸牛教也。 色雖種種隨機同共一群理一。
K10D0119_H0368:69a-19	རཙབ༹་དང་ཆུ་ག་ལ་ཡོད་པར་སྙེགས་ཤིང་འཚོའོ་༎	T46n1912_05d:0306c22_11	付放牧人弘教令逐水草被機。
K10D0119_H0368:415a-6	མཐོང་བ་ལ་རྣམ་པ་གཉིས་ཏེ་།	T46n1912_06d:0353a13_8	見有二種。
K10D0119_H0368:415a-7	མཚན་མས་མཐོང་པ་དང་། མངོན་སུམ་དུ་གསལ་པར་མཐོང་བའོ་༎ དེ་ལ་ཇི་ལྟར་ན་མཚན་མས་མཐོང་བ་ཡིན་ཞེ་ན་། དཔེར་ན་། རྒྱང་མ་ནས་དུད་པ་མཐོང་ན་མེ་མཐོང་བ་ཞེས་བྱ་སྟེ་། ཡང་དག་པར་མེ་མ་མཐོང་སྟེ་། མེ་མ་མཐོང་མོད་ཀྱི་།	T46n1912_06d:0353a13_17	一相貌見二了了見。
K10D0119_H0368:415a-12	རྫུན་ཡང་མ་ཡིན་ནོ་༎ ཆུ་བྱ་མཐོང་ན་ཆུ་མཐོང་བ་ཞེས་བྱ་སྟེ་། ཆུ་མ་མཐོང་མོད་ཀྱི་། རྫུན་མ་ཡིན་ནོ་༎	T46n1912_06d:0353a14_2	相貌見者。
K10D0119_H0368:415a-16	དཔེར་ན་། མེ་ཏོག་དང་། ལོ་མ་མཐོང་ན་རཙབ༹་བ་མཐོང་ཞེས་བྱའོ་༎	T46n1912_06d:0353a14_11	如遠見煙名為見火。
K10D0119_H0368:415a-17	རཙབ༹་བ་མ་མཐོང་མོད་ཀྱི་། དེའང་རྫུན་མ་ཡིན་ནོ་༎	T46n1912_06d:0353a15_3	雖不見火實非虛妄。
