src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11rvadrahu:1149	 śabdāśca niścalāścaiva nimittamanurundhate //	T11D4216:278b-19	སྒྲ་དང་ངེས་པ་ཉིད་དག་ནི་༎ བརྡ་ཡི་རྗེས་སུ་བྱེད་པ་ཡིན་༎
T11rvadrahu:1152	 tatrāpyanyāpohe śabdārthena vyāvṛttiranyānya eva vyāvṛttestu vyāvṛttairnivartamānasya tadabhāvaprasaṅgāt /  tathā ca (2) pravṛttera pyabhāvaḥ tasmādya eva vyāvṛtta sa eva vyāvṛttaśabdapravṛttibhedaśca rsaketabhedānuvācyabhedo 'sti /	T11D4216:278b-22	དེ་ལས་ལྡོག་པ་ལས་ལོག་པ་ལ་དེ་ཡོད་པར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་༎ དེ་ལྟ་ཡིན་ན་ནི་ལྡོག་པ་ཡང་མེད་དོ་༎ དེའི་ཕྱིར་ལྡོག་པ་གང་ཡིན་པ་དེ་ཉིད་ལོག་པ་ཡིན་ནོ་༎ སྒྲ་དང་རྟོགས་པའི་ཐ་དད་པ་ནི་བརྡའི་བྱེ་བྲག་གིས་ཡིན་གྱི་།
T11rvadrahu:1154	 nanu ca vācyaviśeṣābhāvāt saṃketabhedo 'pyayuktaḥ dvayorekā (3)	T11D4216:278b-26	བརྗོད་པར་བྱ་བ་ལ་ནི་ཐ་དད་པ་མེད་དོ་༎ བྱ་བ་ཐ་དད་པ་མེད་པའི་ཕྱིར་བརྡའི་བྱེ་བྲག་ཀྱང་མི་རུང་སྟེ་། གཉི་གས་གཅིག་བརྗོད་པའི་ཕྱིར་རོ་༎
T11rvadrahu:1155	 calanāt, tathā ca vyatirekiṇyā vibhakteraprayogaḥ tasyābhedāśrayatvāt /	T11D4216:279a-3	དེ་ལྟར་ན་ཐ་དད་པར་འབྱེད་པའི་རྣམ་པ་དབྱེ་བ་ཡང་མི་སྦྱར་བར་འགྱུར་ཏེ་། དེ་ནི་ཐ་དད་པ་ལ་བརྟེན་པའི་ཕྱིར་རོ་ཞེ་ན་།
T11rvadrahu:1156	 dvayorekābhidhāne 'pi vibhaktirvyatirekiṇī /  bhinnamarthamivānveti vācyaleśaviśeṣataḥ //	T11D4216:279a-5	གཉི་གས་གཅིག་ཅིག་བརྗོད་མོད་ཀྱི་༎ བརྗོད་བྱའི་ཤན་གྱི་ཁྱད་པར་གྱིས་༎ རྣམ་དབྱེ་ཐ་དད་འབྱེད་པ་ཡིས་༎ ཐ་དད་དོན་བཞིན་སྒྲུབ་པར་བྱེད་༎
T11rvadrahu:1158	 na vai śabdārtha kācidviṣayasvabhāvāyattā vuttirityato vṛttyabhāvaprasaṃgāt yathā vyatirikte 'vyatirikte vā prayoktumiṣyante tathā nirmuktāstamarthamapratibandhena prakāśayanti /	T11D4216:279a-9	སྒྲ་རྣམས་ཀྱི་འཇུག་པ་ཡུལ་གྱི་རང་གི་ངོ་བོ་ལ་རག་ལས་པ་ནི་འགའ་ཡང་མེད་དེ་། འདོད་པས་འཇུག་པ་མེད་པར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་༎ དེ་དག་ཐ་དད་པའམ་ཐ་དད་པ་མ་ཡིན་པ་ལ་ཇི་ལྟར་སྦྱར་བར་འདོད་པ་དེ་ལྟར་སྦྱར་བ་ནི་དོན་དེ་གེགས་བྱེད་པ་མེད་པར་རབ་ཏུ་སྟོན་པར་བྱེད་དོ་༎
T11rvadrahu:1160	 tvamityekārthābhidhāne 'pi kasyacidviśeṣasya pratyayena virudhyate saṃketabhede vyatiriktārthā vibhaktirarthāntaramivādarśayantī pratibhātyanarthāntare 'pi tathā prayoga (6)	T11D4216:279a-12	དེའི་ཕྱིར་བ་ལང་དང་བ་ལང་ཉིད་ཅེས་བྱ་བས་དོན་གཅིག་བརྗོད་མོད་ཀྱི་། ཁྱད་པར་འགའ་ཞིག་ཤེས་པར་བྱ་བའི་ཕྱིར་། བརྡས་ཁྱད་པར་བྱས་ན་དོན་གཞན་མ་ཡིན་ཀྱང་ཐ་དད་པའི་དོན་ཅན་གྱི་རྣམ་པར་དབྱེ་བས་དོན་ཐ་དད་པ་ལྟ་བུར་སྟོན་པར་སྣང་སྟེ་།
T11rvadrahu:1161	 darśanābhyāsāt /	T11D4216:279a-15	དེ་ལྟར་སྦྱོར་བ་མཐོང་བ་ལ་གོམས་པའི་ཕྱིར་རོ་༎
T11rvadrahu:1162	 na tāvat sarvatra bhedaḥ anyatrāpi puruṣa iva tasya pratibandhābhāvāt /	T11D4216:279a-16	དེ་ཙམ་གྱིས་ཐམས་ཅད་ལ་ཐ་དད་པ་ནི་མ་ཡིན་ཏེ་། གཞན་ལ་ཡང་སྐྱེས་བུའི་འདོད་པའི་དབང་གིས་འཇུག་པ་ལ་གགས་བྱེད་པ་མེད་པའི་ཕྱིར་།
T11rvadrahu:1163	 yathaikaṃ kvacidekatra cānena khyāpyate tadaviśeṣe 'pi gauravādi khyā- (7)  -panārthaṃ bahuvacanena prayogābhāvāttu saṃketabhedo na syāt anyasyaiva,  tathāhi bhedāntareṇa yadi bhaṇitasyārthaḥ yadāyaṃ pratipattā tadanyavyavacchedabhāvānapekṣaḥ (8)	T11D4216:279a-18	དཔེར་ན་གཅིག་ལ་འགའ་ཞིག་ཏུ་གཅིག་གི་ཚིག་གིས་སྒྲོ་འདོགས་ལ་། དེར་ཁྱད་པར་མེད་ཀྱང་གུས་པ་ལ་སོགས་པ་བརྗོད་བའི་ཕྱིར་། མང་པོའི་ཚིག་གིས་སྒྲོ་འདོགས་པ་ལྟ་བུའོ་༎ དགོས་པ་མེད་པའི་ཕྱིར་བརྡ་ཐ་དད་པར་མི་འགྱུར་རོ་ཞེ་ན་། དེ་ཡང་ཡོད་པ་ཁོ་ན་སྟེ་འདི་ལྟར་།
