src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02sspp2_3u:3116	 atha khalu śakrasya devānām indrasyaitad abhūt:	T48n2016_025:0558c26_8	爾時釋提桓因。
K02sspp2_3u:3117	 asyāḥ sarvadharmavṛṣṭeḥ subhūtinā sthavireṇa bhāṣyamāṇāyāḥ yan nv ahaṃ puṣyāṇy abhinirmāya	T48n2016_025:0558c26_17	及三千大千世界中。 諸天。 化作華。
K02sspp2_3u:3118	 buddhaṃ bhagavataṃ bodhisattvāṃś ca mahāsattvān bhikṣusaṃghaṃ ca subhūtisthaviram	T48n2016_025:0558c28_1	散佛菩薩摩訶薩比丘僧及須菩提上。
K02sspp2_3u:3119	 asyāḥ prajñāpāramitāyāḥ pūjākarmaṇe avakireyam abhyavakireyam abhiprākireyaṃ,	T48n2016_025:0558c28_10	亦供養般若波羅蜜。
K02sspp2_3u:3131	 devā brahmakāyikā devā brahmapurohitā devā brahmapārṣadyā devā mahābrahmāṇo devā  ābhā devāḥ parīttābhā devā apramāṇābhā devā ābhasvarā devāḥ śubhā devāḥ parīttaśubhā  devās te sarve divyāni māndāravāni puṣpāṇy abhinirmāya buddhaṃ bhagavataṃ bodhisattvāṃś	T48n2016_025:0558c29_9	悉周遍於虛空中。 化成華臺。
K02sspp2_3u:3142	 sacet subhūteḥ sthavirasyaitad abhūt:	T48n2016_025:0559a01_4	須菩提心念。
K02sspp2_3u:3143	 na punar imāni puṣpāṇi mayā (ŚsP_II-3_58)  sarvadevabhavaneṣv adṛṣṭapūrvāṇi pravaramāṇāni,	T48n2016_025:0559a01_11	是天子所散華。 天上未曾見如是華。
K02sspp2_3u:3145	 yānīmāni puṣpāṇi devair abhyavakīrṇāni nirmitānīmāni puṣpāṇi,  na staṃbhaniryātāni na sthalajāni na jalajāni yānīmāni puṣpāṇi devaputrair abhyavakīrṇāni manomayānīmāni puṣpāṇi,	T48n2016_025:0559a02_7	此華是化華。
K02sspp2_3u:3147	 nemāni stambhaniryātāni,	T48n2016_025:0559a02_12	非樹生華。
K02sspp2_3u:3148	 yānīmāni devaputrair abhyavakīrṇāni.	T48n2016_025:0559a02_20	是諸天子所散華。
