src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07vabhdicu:2348	 sarvasattvebhyaḥ khalu saṃvaro labhyate na kebhyaścit /  aṅgebhyastu vibhāṣā kaścitsarvebhyo labhyate bhikṣusaṃvaraḥ /  kaściccaturbhyaḥ /	T07D4095:151a-1	དབྱེ་བ་ཡོད་༎ དེ་ལ་དགེ་སློང་གི་སྡོམ་པ་ནི་ཐམས་ཅད་ལས་འཐོབ་བོ་༎ དེ་ལས་གཞན་ནི་གཞི་ལས་སོ་༎
T07vabhdicu:2352	 karmapathā hi saṃvarābhyāṅgāni /	T07D4095:151a-4	ལས་ཀྱི་ལམ་རྣམས་ནི་སྡོམ་པའི་ཡན་ལག་ལས་ཡིན་ནོ་༎
T07vabhdicu:2556	 atha kasmindhātau kasyāṃ vāṃ gatau katividhaṃ karmākṣipyate ?	T07D4095:153b-10	མཐོང་བའི་ཆོས་ལ་མྱོང་བར་གྱུར་པའི་ལས་ཀྱིས་ནི་རིས་མཐུན་པ་འཕེན་པར་མི་བྱེད་པའི་ཕྱིར་རོ་༎ ཁམས་གང་ངམ་འགྲོ་བ་གང་ན་ལས་ཀྱི་འཕེན་པ་དུ་ཞིག་ཡོད་ཅེ་ན་།
T07vabhdicu:2557	 caturṇāmapi cākṣepaḥ sarvatra narakādṛte /	T07D4095:153b-12	ཐམས་ཅད་ན་ནི་འཕེན་པ་བཞི་༎
T07vabhdicu:2558	 na tatreṣṭaphalābhāvācchubhaṃ yasmādvipacyate // Abhidh-d_179 //  sarveṣu khalu triṣu dhātuṣu sarvāsu ca pañcasu gatiṣu caturṇāmapi karmaṇāmākṣepaḥ kuśalānāmakuśalānāṃ ca /	T07D4095:153b-13	ཐམས་ཅད་དུ་ལས་བཞི་འཕེན་ཏེ་༎ དགེ་བའམ་མི་དགེ་བ་ཅི་རིགས་པར་རོ་༎ སྤྱིར་བསྟན་པ་འདིའི་དམིགས་ཀྱིས་བསལ་བ་ནི་འདི་ཡིན་ཏེ་།
T07vabhdicu:2561	 narakeṣu hi dṛṣṭadharmavedanīyaṃ kuśalaṃ nākṣipyate /  tatreṣṭavipākābhāvādanyat trividhamākṣipyate / kiñca,	T07D4095:153b-16	དམྱལ་བ་ན་ནི་དགེ་བའི་གསུམ་༎ མཐོང་བའི་ཆོས་ལ་མྱོང་བར་འགྱུར་བ་ནི་མེད་དེ་། དེ་ན་དགེ་བའི་རྣམ་པར་སྨིན་པའི་སྐབས་མེད་པའི་ཕྱིར་རོ་༎
T07vabhdicu:2565	 yataḥ khalu bhūmerviraktaḥ pṛthagjanaḥ sa ca sthiro bhavatyaparihāṇadharmā sa tatropapadyavedyaṃ karma nākṣipati /	T07D4095:153b-19	གང་ལས་འདོད་ཆགས་བྲལ་བརྟན་པའི་༎ བྱིས་པ་དེར་སྐྱེས་མྱོང་མི་བྱེད་༎ སོ་སོའི་སྐྱེ་བོ་ཡོངས་སུ་མི་ཉམས་པའི་ཆོས་ཅན་ཞིག་ན་། དེ་ནི་ས་གང་ལས་འདོད་ཆགས་དང་བྲལ་བ་དེར་སྐྱེས་ནས་མྱོང་བར་འགྱུར་བའི་ལས་ནི་མི་བྱེད་དོ་༎ འཕགས་པ་གཞན་དུའང་མྱོང་མི་བྱེད་༎
T07vabhdicu:2567	 āryapudgalastu vītarāgo na ca parihāṇadharmā tatropapadyavedyamaparaparyāyavedanīyaṃ ca karma na karoti /	T07D4095:153b-24	བརྟན་པ་ཞེས་བྱ་བར་སྦྱར་ཏེ་། དེ་ནི་དེར་ལན་གྲངས་གཞན་དུ་མྱོང་བར་འགྱུར་བའི་ལས་ཀྱང་མི་བྱེད་དོ་༏
T07vabhdicu:2569	 aniyataṃ tu kuryād dṛṣṭadharmavedanīyaṃ yatropapannaḥ kāmadhātau bhavāgre ca /  parihāṇadharmāpi tvāryaḥ kāmadhātau vītarāgaḥ,  bhavāgrādvā,	T07D4095:153b-27	འདོད་པའི་ཁམས་སམ་སྲིད་པའི་རྩེ་མོ་ལས་འདོད་ཆགས་དང་བྲལ་བའི་འཕགས་པ་ནི་དེར་སྐྱེས་ནས་མྱོང་བར་འགྱུར་བ་དང་། ལན་གྲངས་གཞན་ལ་མྱོང་བར་འགྱུར་བའི་ལས་བྱེད་པ་ནི་རུང་བ་མ་ཡིན་ནོ་༎
T07vabhdicu:2574	 phalāddhyasau parihīṇo bhavati /  na cāsti phalaparihīṇasya kālakriyeti /	T07D4095:153b-28	དེ་ནི་དེའི་ཚེ་འབྲས་བུ་ལས་ཡོངས་སུ་ཉམས་པ་ཡིན་ལ་། འབྲས་བུ་ལས་ཡོངས་སུ་ཉམས་པ་ལ་ཡང་འཆི་བ་མེད་དོ་༎
T07vabhdicu:2576	 atha kimantarābhavikaḥ karmākṣipati nākṣipati ?	T07D4095:153b-30	ཅི་སྲིད་པ་བར་མ་ལ་ཡང་ལས་ཀྱིས་འཕེན་པ་ཡོད་དམ་ཞེ་ན་།
T07vabhdicu:2606	 araṇāvyutthitasyāpyapramāṇasattvahitādhyāśayapravṛttā santatirvartate /  tadbhūmyapunarutpatteḥ  dṛṣṭadharmavedanīyaṃ saṃgṛhītaṃ bhavati /  kīdṛśaṃ punaretatkarma ?  vipākaniyataṃ ca yat /	T07D4095:154b-11	མཐོང་བའི་ལམ་ལས་ལངས་པའི་རྒྱུད་ནི་མཐོང་བས་སྤང་བར་བྱ་བ་མ་ལུས་པ་སྤངས་བའི་ཕྱིར་གནས་ཡོངས་སུ་གྱུར་པ་སར་པ་ཡིན་པས་དྲི་མ་མེད་བ་ཡིན་ནོ་༎ དེ་བཞིན་དུ་དགྲ་བཅོམ་པའི་འབྲས་བུ་ལས་ལངས་པའི་རྒྱུད་ནི་བསྒོམ་པས་སྤང་པར་བྱ་བ་མ་ལུས་པར་སྤངས་པས་སོ་༎
T07vabhdicu:2620	 nākṣepakamiti //  vipākaḥ khalu vedanāpradhāna ityata idaṃ vicāryate /	T07D4095:154b-13	རྣམ་པར་སྨིན་པའི་གཙོ་བོ་ནི་ཚོར་བ་ཡིན་པས་དེའི་ཕྱིར་འདི་དཔྱད་པར་བྱ་སྟེ་། རྣམ་པར་རྟོག་པ་མེད་པ་ཡི་༎
T07vabhdicu:2626	 kuśalaṃ khalvavicāraṃ karma dhyānāntarātprabhṛti yāvadbhavāgram /	T07D4095:154b-17	རྣམ་པར་རྟོག་པ་མེད་པའི་ལས་ནི་བསམ་གཏན་ཁྱད་པར་ཅན་ནས་སྲིད་པའི་རྩེ་མོའི་བར་དག་ན་ཡོད་དེ་།
T07vabhdicu:2627	 tasyāvicārasya kuśalasya karmaṇaścaitasikyeva vedanā vipākaḥ /	T07D4095:154b-18	དགེ་བའི་ལས་རྣམ་པར་རྟོག་པ་མེད་པ་དེའི་རྣམ་པར་སྨིན་པ་ནི་སེམས་ཀྱི་ཚོར་བ་ཁོ་ན་ཡིན་ནོ་༏
T07vabhdicu:2628	 kasmānna kāyikī ?  tasyāḥ avaśyaṃ savitarkavicāratvāt /  kāyikyeva tvaśubhasya duḥkhavedanāyasya kāyikyeva vedanā vipākaḥ /	T07D4095:154b-19	། མི་དགེ་བའི་ནི་ལུས་ཀྱི་ཡི་༎ སེམས་ཀྱི་སྡུག་བསྔལ་གྱི་ཚོར་བ་ནི་ཡིད་མི་བདེ་བ་ཡིན་ཏེ་། དེ་ཡང་རྣམ་པར་སྨིན་པ་མ་ཡིན་ནོ་༎ དེའི་ཕྱིར་རྣམ་པར་སྨིན་པ་ནི་ལུས་ཀྱི་ཡིན་ནོ་༎
T07vabhdicu:2631	 kasmānna caitasikī ?	T07D4095:154b-23	འོ་ན་སེམས་ཅན་རྣམས་ཀྱི་སེམས་ག-ཡེང་པར་གྱུར་པ་གང་ཡིན་པ་དེ་ནི་སེམས་གང་ལ་ཞེ་ན་། རྣམ་པར་རྟོག་པའི་ཕྱིར་ལྔ་དག་ལས་མ་ཡིན་ཏེ་། ག-ཡེངས་པའི་སེམས་ནི་ཡིད་སེམས་ལ་༎
T07vabhdicu:2633	 yattarhi karmavaśātsattvānāṃ cittakṣepaḥ tatsaṃprayuktā vedanā kathaṃ na vipākaḥ ?	T07D4095:155a-6	གལ་ཏེ་ཡིད་ཀྱི་རྣམ་པར་ཤེས་བ་ག-ཡེང་བར་འགྱུར་བ་སེམས་ག-ཡེངས་པ་ཡང་ལས་ཀྱི་རྣམ་པར་སྨིན་པ་ལས་སྐྱེས་པ་ཡིན་ན་གོ་༎ ཇི་ལྟར་སེམས་ཀྱི་ཚོར་བ་རྣམ་པར་སྨིན་པ་མ་ཡིན་པར་འགྱུར་ཞེ་ན་།
T07vabhdicu:2652	 kṛṣṇaśuklavipākaṃ vyavakīrṇavipākatvāt /	T07D4095:155b-1	རྣམ་པར་སྨིན་པ་འདྲེས་པའི་ཕྱིར་རྣམ་པར་སྨིན་པ་ཡང་དཀར་གནག་ཡིན་ནོ་༎
T07vabhdicu:2653	 ” santānata etadvyavasthāpitaṃ na svabhāvato na hyevaṃjātīyakamevaṃ karmāsti vipāko vā yatkṛṣṇaṃ ca syācchuklaṃ ca,  anyonyavirodhāt /	T07D4095:155b-2	འདི་ནི་རྒྱུད་ཀྱི་སྒོ་ནས་རྣམ་པར་གཞག་གི་ངོ་བོ་ཉིད་ཀྱི་སྒོ་ནས་ནི་མ་ཡིན་ནོ་༎
T07vabhdicu:2662	 “ime te ānanda,  dharmā ekāntaśuklā ekāntānavadyāḥ” iti /	T07D4095:155b-4	དེ་ནི་ཉོན་མོངས་པ་ཅན་མ་ཡིན་པའི་ཕྱིར་མི་གནག་པའོ་༎
T07vabhdicu:2667	 avipākaṃ dhātvapatitatvāt pravṛttivirodhācca /	T07D4095:155b-6	འཇུག་པ་དང་འགལ་བས་ཁམས་སུ་མ་གཏོགས་པའི་ཕྱིར་རྣམ་པར་སྨིན་པ་མེད་པ་ཡིན་ནོ་༎
T07vabhdicu:2668	 kiṃ punaḥ sarvamanāsravaṃ karma sarvasyāsya trividhasya karmaṇaḥ kṣayāya saṃvartate ?	T07D4095:155b-7	ཟག་པ་མེད་པའི་ལས་ཐམས་ཅད་ལས་གསུམ་པོ་འདི་ཐམས་ཅད་ཟད་པར་བྱེད་པ་ཡང་མ་ཡིན་ཏེ་།
T07vabhdicu:2916	 paiśunyaṃ bhedakṛdvākyaṃ	T07D4095:158a-23	ཕྲ་མ་ཕ་རོལ་དབྱེ་བའི་ཕྱིར་༎
T07vabhdicu:2917	 yatkhalu kliṣṭacittasya parabhedāya vacanamabhrāntyā tatpaiśunyamityucyate /	T07D4095:158a-24	ཉོན་མོངས་ཅན་གྱི་སེམས་ཀྱི་ཚིག་། ཕ་རོལ་དབྱེ་ཞིང་མི་མཛའ་བར་བྱ་བའི་ཕྱིར་སེམས་ཉོན་མོངས་པ་ཅན་གྱི་ཚིག་ནི་ཕྲ་མ་སྟེ་། དོན་༄༡༥༨བ་མངོན་པར་གོ་བ་དང་། མ་ནོར་བ་ཞེས་བྱ་བར་སྦྱར་རོ་༎
T07vabhdicu:2918	 pāruṣyaṃ tu yadapriyam /	T07D4095:158b-1	ཚིག་རྩུབ་པོ་ནི་མི་སྙན་པ་།
T07vabhdicu:2919	 abhrāntyā kliṣṭacittasya yadvacanaṃ tatpārūṣyamiti /  kliṣṭaṃ saṃbhinnalāpitvamanye gītakathādivat // Abhidh-d_198 //	T07D4095:158b-2	སེམས་ཉན་མོངས་པ་ཅན་གྱི་ཚིག་ཅེས་པ་དང་ཡང་སྦྱར་ཏེ་། སེམས་ཉོན་མོངས་པ་ཅན་གྱི་ཚིག་མི་སྙན་པ་ཕ་རོལ་པོ་ལ་སྨྲས་ཤིང་དོན་མངོན་པར་གོ་ལ་།
