src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv172u:1322	 viditvā pūrvasyāṃ diśy upari vihāyasam abhyudgamya caturvidham īryāpathaṃ kalpayati;	T08D4106-2:91b-11	ཤར་ཕྱོགས་ཀྱི་སྟེང་གི་ནམ་མཁའ་ལ་མངོན་པར་འཕགས་ཏེ་། སྤྱོད་ལམ་བཞི་པོ་འདི་ལྟ་སྟེ་།
K01vinv172u:1323	 tadyathā caṃkramyate tiṣṭhati niṣīdati śayyāṃ kalpayati;	T08D4106-2:91b-13	འགྲོ་བ་དང་། འགྲེང་བ་དང་། འདུག་པ་དང་། ཉལ་བ་དག་བྱེད་དོ་།
K01vinv172u:1324	 tejodhātum api samāpadyate;	T08D4106-2:91b-14	མེའི་ཁམས་ལ་ཡང་སྙོམས་པར་འཇུག་སྟེ་།
K01vinv172u:1325	 tejodhātusamāpannasya buddhasya bhagavato vividhāny arcīṃṣi kāyān niścaranti;	T08D4106-2:91b-15	ཚེ་དང་ལྡན་པ་ལམ་པ་མེའི་ཁམས་ལ་སྙོམས་པར་ཞུགས་པའི་ལུས་ལས་འོད་ཟེར་སྣ་ཚོགས་འདི་ལྟ་སྟེ་།
K01vinv172u:1326	 tadyathā nīlāni pītāni lohitāny avadātāni maṃjiṣṭhāni sphaṭikavarṇāni;	T08D4106-2:91b-16	སྔོན་པོ་དག་དང་། སེར་པོ་དག་དང་། དམར་པོ་དག་དང་། དཀར་པོ་དག་དང་། བཙོད་ཀ་དག་དང་། ཤེལ་དང་དངུལ་གྱི་ཁ་དོག་ལྟ་བུ་དག་བྱུང་ངོ་༎
K01vinv172u:1327	 yamakāny api prātihāryāṇi vidarśayati;	T08D4106-2:91b-17	ཆོ་འཕྲུལ་ཟུང་དག་ཀྱང་རྣམ་པར་སྟོན་ཏེ་།
K01vinv172u:1328	 adhaḥkāyaḥ prajvalati,  uparimāt kāyāc chitalā vāridhārāḥ syandante,	T08D4106-2:91b-18	ལུས་ཀྱི་སྨད་ནས་མེ་འབར་ཞིང་ལུས་ཀྱི་སྟོད་ནས་ཆུ་གྲང་མོའི་རྒྱུན་དག་འབྱིན་པར་བྱེད་དོ་༎
K01vinv172u:1330	 uparimaḥ prajvalati,  adhaḥkāyāc chitalā vāridhārā syandante;	T08D4106-2:91b-19	ལུས་ཀྱི་སྟོད་ནས་མེ་འབར་ཞིང་ལུས་ཀྱི་སྨད་ནས་ཆུ་གྲང་མོའི་རྒྱུན་དག་འབྱིན་པར་བྱེད་དོ་༎
K01vinv172u:1332	 yathā pūrvasyāṃ diśy avaṃ dakṣiṇāyāṃ paścimāyām uttarasyāṃ diśi iti caturdiśaṃ caturvidham	T08D4106-2:91b-20	ཤར་ཕྱོགས་སུ་ཇི་ལྟ་བ་དེ་བཞིན་དུ་ལྷོ་དང་ནུབ་དང་བྱང་ཕྱོགས་སུ་ཡང་དེ་བཞིན་ཏེ་།
K01vinv172u:7761	 atha devadattaś caturguṇam uttarāsaṅgaṃ prajñapya dakṣiṇena pārśvena śayyāṃ kalpayitvā middham avakrāntaḥ;  āyuṣmatā śāriputreṇa (SBV II 208)  tathādhiṣṭhito yathottānakaḥ kāyena krathamanena avasthitaḥ;  tatra āyuṣmān śāriputro bhikṣūn āmantrayate sma:	T08D4106-2:91b-7	དེ་ལྟར་བཞུགས་ནས་ཚེ་དང་ལྡན་པ་ལམ་པ་ཅི་ནས་ཀྱང་ཁ་ཅིག་གིས་མཐོང་།
K01vinv172u:7769	 athāyuṣmān mahāmaudgalyāyanas tadrūpaṃ samādhiṃ samāpannaḥ yathā samāhite citte pūrvasyāṃ  diśy upari vihāyasam abhyudgamya caturvidham īryāpathaṃ kalpayati caṃkramyate tiṣṭhati	T08D4106-2:91b-9	དེ་ནས་ཚེ་དང་ལྡན་པ་ལམ་པ་ཏིང་ངེ་འཛིན་འདི་ལྟ་བུ་ལ་སྙོམས་པར་ཞུགས་ཏེ་། ཇི་ལྟར་སེམས་མཉམ་པར་གཞག་ན་རང་གི་སྟན་ལས་མི་སྣད་བར་གྱུར་ཅིང་། ཤར་ཕྱོགས་ཀྱི་སྟེང་གི་ནམ་མཁའ་ལ་མངོན་པར་འཕགས་ཏེ་། སྤྱོད་ལམ་བཞི་པོ་འདི་ལྟ་སྟེ་།
K01vinv172u:7771	 niṣīdati śayyāṃ kalpayati;	T08D4106-2:91b-13	འགྲོ་བ་དང་། འགྲེང་བ་དང་། འདུག་པ་དང་། ཉལ་བ་དག་བྱེད་དོ་།
K01vinv172u:7772	 tejodhātum api samāpadyate;	T08D4106-2:91b-14	མེའི་ཁམས་ལ་ཡང་སྙོམས་པར་འཇུག་སྟེ་།
