src_segmentnr	src_original	tgt_segmentnr	tgt_original
T05bsu027_u:32	 vipāke 'jñānam,  karmavipāke 'jñānam,  buddhe 'jñānam,  dharme 'jñānam,  saṃghe 'jñānam,  duḥkhe 'jñānam,	T02n0099_012:0085a23_7	若不知前際、不知後際、不知前後際，不知於內、不知於外、不知內外，不知業、不知報、不知業報，不知佛、不知法、不知僧，不知苦、不知集、不知滅、不知道，不知因、不知因所起法，不知善不善、有罪無罪、習不習、若劣若勝、染污清淨，分別緣起，皆悉不知；
T05bsu027_u:38	 samudaye 'jñānam,  nirodhe 'jñānam,  mārge 'jñānam,  hetāvajñānam,  hetusamutpanneṣu dharmeṣvajñānam,  kuśalākuśaleṣu sāvadyānavadyeṣu sevitavyāsevitavyeṣu hīnapraṇītakṛṣṇaśuklasapratibhāgapratītyasamutpanneṣu dharmeṣvajñānam,	T02n0099_012:0085a25_6	於六觸入處，不如實覺知，於彼彼不知、不見、無無間等、癡闇、無明、大冥，是名無明。
T05bsu027_u:4	 tatra bhagavānāmantrayate sma - pratītyasamutpādasya vo bhikṣavaḥ ādiṃ vo deśayiṣyāmi vibhaṅgaṃ ca /	T02n0099_012:0085a12_11	爾時，世尊告諸比丘： 「我今當說緣起法法說、義說。
T05bsu027_u:50	 saṃmohaḥ,  avidyāndhakāram,  iyamucyate 'vidyā //  avidyāpratyayāḥ saṃskārāḥ katame?  trayaḥ saṃskārāḥ - kāyasaṃskārāḥ vāksaṃskārāḥ manaḥsaṃskārā iti //	T02n0099_012:0085a26_13	行有三種——身行、口行、意行。
T05bsu027_u:55	 saṃskārapratyayaṃ vijñānamiti vijñānaṃ katamat?	T02n0099_012:0085a27_2	緣行識者，云何為識？
T05bsu027_u:56	 ṣaḍ vijñānakāyāḥ - cakṣurvijñānaṃ śrotraghrāṇajihvākāyamanovijñānam //	T02n0099_012:0085a28_9	謂六識身——眼識身、耳識身、鼻識身、舌識身、身識身、意識身。
T05bsu027_u:57	 vijñānapratyayaṃ nāmarūpamiti nāma katamat?	T02n0099_012:0085a28_19	緣識名色者，云何名？
T05bsu027_u:58	 catvāra arūpiṇaḥ skandhāḥ /  katame catvāraḥ?  vedanāskandhaḥ saṃjñāskandhaḥ saṃskāraskandhaḥ vijñānaskandhaḥ /	T02n0099_012:0085a29_16	謂四無色陰——受陰、想陰、行陰、識陰。
T05bsu027_u:6	 sādhu ca suṣṭhu ca manasikuruta, bhāṣiṣye -	T02n0099_012:0085a13_16	諦聽，善思，當為汝說。
T05bsu027_u:61	 rūpaṃ katamat?	T02n0099_012:0085a29_20	云何色？
T05bsu027_u:62	 yat kiṃcidrūpam,  sarvaṃ tat catvāri mahābhūtāni /  catvāri ca mahābhūtānyupādāya itīdaṃ ca nāma,	T02n0099_012:0085b01_10	謂四大、四大所造色，是名為色。
T05bsu027_u:65	 tadaikadhyamabhisaṃkṣipya nāmarūpamityucyate //	T02n0099_012:0085b02_3	此色及前所說名，是為名色。
T05bsu027_u:66	 nāmarūpapratyayaṃ ṣaḍāyatanamiti ṣaḍāyatanaṃ katamat?	T02n0099_012:0085b02_18	緣名色六入處者，云何為六入處？
T05bsu027_u:67	 ṣaḍādhyātmikānyāyatanāni /  cakṣurādhyātmikamāyatanaṃ śrotaghrāṇajihvākāyamanaādhyātmikamāyatanam //	T02n0099_012:0085b04_7	謂六內入處——眼入處、耳入處、鼻入處、舌入處、身入處、意入處。
T05bsu027_u:69	 ṣaḍāyatanapratyayaḥ sparśa iti sparśaḥ katamaḥ?	T02n0099_012:0085b04_19	緣六入處觸者，云何為觸？
T05bsu027_u:7	 pratītyasamutpādasya ādiḥ katamaḥ?	T02n0099_012:0085a14_3	「云何緣起法法說？
