src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03D0009-3_H0010-3:124b-1	དེས་ཆེན་པོ་འདིའང་རབ་ཏུ་ག-ཡོ་བར་བྱེད་དོ་༎ གཅིག་ཏུ་གྱུར་ཅིང་མང་པོ་འགྱུར་རོ་༎ མང་པོར་གྱུར་ཅིང་གཅིག་ཏུ་འགྱུར་རོ་༎	T17n996u_001:224	 5 eko bhūtvā bahudhā bhavati |  6 bahudhā bhūtvā eko bhavati |
K03D0009-3_H0010-3:124b-13	དུ་བར་འཐུལ་ཞིང་མེར་འབར་བར་བྱེད་དེ་། དཔེར་ན་། མེའི་ཕུང་པོ་ཆེན་པོ་བཞིན་ནོ་༎	T17n996u_001:232	 13 dhūmāpatyapi prajvalatyapi tadyathāpi nāma mahānagniskandhaḥ |  14 svakāyādapi mahāvāridhārā utsṛjati |
K03D0009-3_H0010-3:124b-15	ཉི་མ་དང་། ཟླ་བ་འདི་དག་འདི་ལྟར་རྫུ་འཕྲུལ་ཆེ་ལ་འདི་ལྟར་མཐུ་ཆེ་ཞིང་།	T17n996u_001:235	 15 yābhirvāridhārābhirayaṃ trisāhasramahāsāhasro lokadhāturādīptaḥ pradīptaḥ saṃprajvalito'gnināekajvalībhūto nirvāpyate |  16 imāvapi candrasūryā evaṃmaharddhika evaṃmahānubhāvā evaṃmahījaskī pāṇinā parāmṛṣati parimārjayati |
K03D0009-3_H0010-3:124b-16	དབང་ཆེ་བ་དེ་དག་ཀྱང་ལག་པས་བྱུགས་ཤིང་ཚངས་པའི་འཇིག་རྟེན་གྱི་བར་དུ་ལུས་ཀྱིས་དབང་སྒྱུར་རོ་༎	T17n996u_001:237	 17 yāvadbrahmalokādapi sattvāṃ kāyena vaśevartayati |
K03D0009-3_H0010-3:124b-4	སྣང་བ་དང་། མི་སྣང་བའང་ཉམས་སུ་མྱོང་བར་བྱེད་དོ་༎	T17n996u_001:226	 7 āvirbhavati tirobhāvamapi pratyanubhavati |
K03D0009-3_H0010-3:124b-5	རྩིག་པ་ལས་ཐལ་བ་དང་། རབ་ལས་ཐལ་བ་དང་། རི་ལས་ཐལ་བ་ཐོགས་པ་མེད་པར་འགྲོ་སྟེ་། དཔེར་ན་། ནམ་མཁའ་ལ་བྱ་བ་བཞིན་ནོ་༎	T17n996u_001:227	 8 tiraḥ kuḍyaṃ tiraḥprākāraṃ |  9 parvatamapyasajjamāno gacchati |  10 ākāśe vikramate tadyathā pakṣī śakuniḥ |
K03D0009-3_H0010-3:124b-7	ནམ་མཁའ་ལའང་འགྲོ་སྟེ་། དཔེར་ན་། འདབ་ཆགས་བྱ་བཞིན་ནོ་༎ ས་ལའང་གྱེན་དུ་འབྱུང་བ་དང་། འོག་ཏུ་འཛུལ་བ་བྱེད་དེ་། དཔེར་ན་། ཆུ་ལ་བྱ་བ་བཞིན་ནོ་༎ ཆུ་ལའང་འབྱིང་བ་མེད་པར་འགྲོ་སྟེ་། དཔེར་ན་། ས་ལ་བྱ་བ་བཞིན་ནོ་༎	T17n996u_001:230	 11 pṛthivyāmunmajjananimajjanaṃ karoti tadyathāpi nāmodake |  12 udake'pyabhidyamāno gacchati tadyathāpi nāma mahāpṛthivyāṃ |
K03D0009-3_H0010-3:340a-10	སྐུ་ཤིན་ཏུ་མཁྲེགས་པ་ཡིན་། སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ནི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་ཡན་ལག་དང་ཉིང་ལག་ལེགས་པར་སྟོན་པ་སྟེ་། ཡན་ལག་དང་། ཉིང་ལག་སྤ་བར་མཛེས་པ་ཡིན་།	T17n996u_001:312	 26 sukumāragātraḥ |  27 adīnagātraḥ |  28 utsadagātraḥ |
K03D0009-3_H0010-3:340a-13	སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ནི་གཟིགས་པ་ཤིན་ཏུ་དག་པ་སྟེ་། སྣང་བ་རབ་རིབ་མེད་ཅིང་རྣམ་པར་དག་པ་ཡིན་།	T17n996u_001:315	 29 musaṃhatagātraḥ |  30 suvibhaktāṅgapratyaṅgaḥ |  31 vitimiraviśuddhālokaḥ |
K03D0009-3_H0010-3:340b-12	ཕྱག་ཤིང་བལ་ལྟར་ཤིན་ཏུ་འཇམ་པ་ཡིན་། སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ནི་རང་གི་སྐྱེ་བོ་དང་། སྐྱེ་བོ་ཕལ་ལ་བྱམས་པས་དགེ་སྦྱོང་ཆེན་པོ་བརྙེས་པ་སྟེ་། ཕྱག་གི་རི་མོ་སྣུམ་པ་ཡིན་།	T17n996u_001:326	 40 vyapagatatilakālakagātraḥ |  41 tūlasadṛśasukumārapāṇiḥ |  42 snigdhapāṇilekhaḥ |
