src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12sdurst_u:486	 dharmacakraṃ yathoktasya śākyarājasya mudrayā //	T19n0939_001:0090c17_9	轉法輪印是釋迦佛印。
K12sdurst_u:487	 bhūsparśavaradadhyānam abhayādyā yathākramam //	T19n0939_001:0090c18_4	觸地印施願印禪定印無畏印。 如是四印依法次第用。
K12sdurst_u:488	 tejoṣṇīṣasya mudrayā samādhyagrāvasthitā //	T19n0939_001:0090c19_8	光明光佛頂印亦名三摩地印。
K12sdurst_u:489	 dakṣiṇabāhudaṇḍā ca hṛdvāmakhaḍgadhāriṇī //  vāmatarjanīm utsṛjya dakṣiṇena prasārayet //  dvayahastena saṃmīlya chatrākāreṇa dhārayet //	T19n0939_001:0090c19_18	以右手如持杖勢安心。 左手如持劍勢。 又改以左手頭指竪立。 右手頭指展舒。 復以二手相合如繖蓋成印。
K12sdurst_u:498	 athātaḥ saṃpravakṣāmi bodhisattvamahātmanām //  karmamudrāprabandhena yathānukramalakṣaṇam //	T19n0939_001:0090c26_8	復次十六大菩薩印。 慈氏菩薩印。
K12sdurst_u:500	 vajramuṣṭidvayaṃ baddhvānyonyaṃ sahani mīlayet //	T19n0939_001:0090c27_15	以二手作金剛拳相合。
K12sdurst_u:501	 tarjanīmadhyamākuñcya puṣpākāreṇa dhārayet //	T19n0939_001:0090c28_2	改舒二頭指。 中指微屈如持花成印。
K12sdurst_u:502	 maitreyasya mudrā /	T19n0939_001:0090c29_6	不空見菩薩印。
K12sdurst_u:503	 vāmamuṣṭiṃ kaṭau nyasya dakṣiṇaṃ bāhupārśvataḥ //  tarjanīmadhyamotsṛjya netrākāreṇa dhārayet //	T19n0939_001:0090c29_15	以左手作拳安腰側。
K12sdurst_u:605	 catussūtrasamāyuktaṃ paṭasragdāmabhūṣitam //  abhyantaramaṇḍalam aṣṭāracakraṃ vajrāvalīparivṛtam /  tasya nābhopari siṃhāsanaṃ tasyopari candramaṇḍalaṃ /	T19n0939_001:0089a11_10	其曼拏羅四方四門。 門上各有樓閣。 以四繩為界。 四門四隅有金剛寶種種嚴飾。
K12sdurst_u:610	 siṃhāsanopari candramaṇḍale /	T19n0939_001:0089a15_16	座上有月輪。 於月輪中有釋迦佛。
K12sdurst_u:612	 oṃ mune mune mahāmunaye svāhā /  anena mantreṇa śrīśākyasiṃharājaniṣpanno bhavati /	T19n0939_001:0089a17_11	真言曰。 唵引母儞引母儞引一摩賀引母儞引娑嚩二合引賀引二時阿闍梨即復入三摩地。
K12sdurst_u:614	 sarvanīvāraṇaṃ nāma samādhisamāpannaḥ /	T19n0939_001:0089a21_1	名除蓋障淨諸惡趣。
K12sdurst_u:615	 tatas samādhisamāpanno buddho bhagavān tasya mudrāmantraṃ udāharet /	T19n0939_001:0089a21_8	從三摩地出已。 誦前真言王及結法輪印。
K12sdurst_u:616	 vajramuṣṭidvayaṃ baddhvā paripāṭyā vikāsayet //	T19n0939_001:0089a22_8	印以二手作金剛拳。 却從檀慧次第而開。
K12sdurst_u:618	 tadyatheti dṛṣṭāntaḥ /  yathā padmeṣu āsaktā bhramarādyā vibandhitāḥ //	T19n0939_001:0089a25_0	譬如眾蜂採蓮花　　遇夜花合不能出
K12sdurst_u:620	 tathā padmavikāsena vibandhā duḥkhamocitāḥ //  tathaiva duḥkhasaṃsāre vibandhās tnbhave gatau //	T19n0939_001:0089a26_0	明旦日出其花開　　彼採花蜂方得脫 眾生輪迴亦復然　　常受禁縛於三有
K12sdurst_u:622	 evaṃ vibandhā mucyante śākyasiṃhakṛpātmanaḥ //	T19n0939_001:0089a28_0	釋迦師子大慈悲　　與解禁縛令解脫
K12sdurst_u:623	 tataś śākyamuner hṛdaye 'kāreṇa candramaṇḍalam /  tataś candramaṇḍale sarvāsāṃ mantrāṇi niṣpādyante /	T19n0939_001:0089a29_7	阿闍梨說此喻已。 復想心中月輪現前。
K12sdurst_u:625	 vajroṣṇīṣam ārabhya yāvad vajrāveśaparyantaṃ bhāvayet /  tato mantrāṇi bhavanti /	T19n0939_001:0089b01_9	即起首持誦從金剛大佛頂。 至金剛鉤等真言曰。
K12sdurst_u:627	 oṃ namas sarvadurgatipariśodhanarājāya tathāgatāyārhate samyaksaṃbuddhāya / tadyathā /  oṃ śodhane śodhane sarvapāpaviśodhane śuddhe viśuddhe sarvakarmāvaraṇaviśuddhe svāhā /	T19n0939_001:0089b07_5	唵引那莫薩哩嚩二合訥哩誐二合底波哩輸達那囉引惹野一怛他引誐多引野二阿囉賀二合帝引三藐訖三二合沒馱引野三怛𭔞切身下同他引四輸達儞引五尾輸達儞引尾輸達儞引六薩哩嚩二合引嚩囉拏尾輸達儞引娑嚩二合引賀引七誦此真言已。
K12sdurst_u:629	 idaṃ mantram udāharet /  athātaḥ saṃpravakṣāmi paripāṭyā yathākramam /	T19n0939_001:0089b07_11	復說真言曰。
K12sdurst_u:632	 oṃ vajra huṃ phaṭ /	T19n0939_001:0089b09_5	唵引嚩日囉二合吽引發吒半音一誦此真言時。
K12sdurst_u:660	 haritavarṇaprabhājvālyo mudrā cāsyābhayapradaḥ //	T19n0939_001:0089c04_1	身綠色相好具足光焰熾盛。 手作施無畏印。 能成就種種事業。
K12sdurst_u:661	 viśvakarmakaro buddhaḥ sattvān saṃsārād uttaret //	T19n0939_001:0089c05_6	救度眾生解脫輪迴。
K12sdurst_u:663	 oṃkārenotsṛjed buddhas tejoṣṇīṣas tathāgataḥ //  āgneyāre sthitaḥ samyak padmasthacandramaṇḍale //  savyena sūryaṃ saṃgṛhya vāmahaste kaṭisthitaḥ //	T19n0939_001:0089c05_17	安於曼拏羅輪北輻之位。 復次從心想出􇩂唵字。 從唵字出生光明頂如來。
K12sdurst_u:666	 śitaraktakavarṇābhas traidhātukam ābhāsayet //	T19n0939_001:0089c07_11	身赤白色相好具足。 光焰熾盛照於三界。
K12sdurst_u:667	 huṃkārabījasaṃjāto dhvajoṣṇīṣas tathāgataḥ //  utsṛjed hṛdayātīrṇo nairṛtyāre niṣaṇṇakaḥ //	T19n0939_001:0089c08_12	右手持日輪左手安腰側。 安曼拏羅輪東南隅輻位。 復次從心想出􈅼吽字。 從吽字出生寶幢頂如來。
K12sdurst_u:670	 cintāmaṇidhvajaṃ dhārya sattvamātsaryaśodhakaḥ //	T19n0939_001:0089c12_1	光焰熾盛照於三界。 手持如意寶幢。
K12sdurst_u:726	 jvalitaratnaṃ saṃdhārya vāmamuṣṭikaṭisthitaḥ //	T19n0939_001:0090a28_12	身赤白色。 右手持熾盛光明寶。 左手作拳安腰側。
K12sdurst_u:727	 caturtho bodhisattvaś ca jālinīprabhasaṃjñitaḥ //	T19n0939_001:0090b01_1	第四位安熾盛光菩薩。
K12sdurst_u:728	 raktavarṇaprabhādivyo vajrapañjaradhāriṇaḥ //	T19n0939_001:0090b01_5	身赤色。 二手持金剛半惹囉。
K12sdurst_u:729	 prathamabuddhaputras tu vajragarbhetināmataḥ //  sitanīlavarṇasaṃyukto mudrā dakṣiṇapāṇinā //	T19n0939_001:0090b02_9	是四菩薩皆於蓮華月上跏趺而坐。 復次於曼拏羅北門安四菩薩。 第一位安金剛藏菩薩身青白色。
K12sdurst_u:731	 utpalaṃ vajrasaṃyuktaṃ vāmamuṣṭikaṭisthitaḥ //	T19n0939_001:0090b04_16	右手執優鉢羅花。 花上有金剛杵。 左手安腰側。
K12sdurst_u:732	 dvitīyo akṣayo nāma matir anteṣu saṃsthitaḥ //	T19n0939_001:0090b06_1	第二位安無盡意菩薩。
K12sdurst_u:733	 kundenduvarṇasaṃkāśo mudrāhastadvayena tu //	T19n0939_001:0090b06_11	身如軍那花及如月色。
K12sdurst_u:734	 jñānakalaśaṃ saṃdhārya sarvasattvān prapīnayet //	T19n0939_001:0090b07_5	二手持知閼伽瓶調伏諸眾生。
K12sdurst_u:735	 tṛtīyo buddhaputraś ca pratibhākūṭasaṃjñitaḥ //	T19n0939_001:0090b07_14	第三位安辯積菩薩。
