src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07vakobhau:4617	 nahyetat sūtraṃ na vinayaḥ nābhidharmaḥ /	T28n1546_036:0267c06_13	所以者何？ 此非修多羅、毘尼、阿毘曇。
T07vakobhau:3865	 śaikṣamaśaikṣaṃ ceti / [103/25]	T28n1546_006:0040c25_4	學、無學。
T07vakobhau:3866	 aṣṭābhya eva tat / [103/26]	T28n1546_006:0040c25_12	亦從八心次第生：
T07vakobhau:3867	 tatra punaḥ kāmāvacaraṃ kuśalaṃ cittamaṣṭābhyaḥ samanantaramutpadyate / [103/26-103/27]  svabhūmikebhyaścaturbhyo rūpāvacarābhyāṃ dvābhyām / [103/27]	T28n1546_006:0040c25_17	欲界繫四； 色界二，善、隱沒無記；
T07vakobhau:3874	 tasmāccatvāri / [104/05]  akuśalāccittāt samanantaraṃ cittānyutpadyante svabhūmikānyeva / [104/05-104/06]  yathā 'kuśalamuktaṃ kāmadhātau [104/07]  nivṛtaṃ tathā // VAkK_2.67 // [104/08]	T28n1546_006:0040c27_1	不善心次第生欲界四心。
T07vakobhau:3878	 daśabhya eva samanantaram /	T28n1546_006:0040c27_9	亦從十心次第生：
T07vakobhau:3879	 tasmācca punaścatvāryeva / [104/09]	T28n1546_006:0040c27_14	欲界繫四；
T07vakobhau:3884	 tasmātsapta cittānyanantaram / [104/13]  anivṛtāvyākṛṭātkāmāvacarātsvabhūmikāni catvāri /	T28n1546_006:0040c29_9	欲界繫不隱沒無記心次第生七心： 欲界四；
T07vakobhau:3886	 rūpāvacare dve / [104/13-104/14]  kuśalaṃ nirmāṇacittādanantaram / [104/14]	T28n1546_006:0041a01_3	色界二，善、隱沒無記； 無色界一，隱沒無記。
T07vakobhau:3889	 ārūpyāvacaraṃ ca kliṣṭam pratisandhikāla eva / [104/16]  rūpe daśaikaṃ ca śubhāt [104/17]  rūpe dhātau yatkukśalaṃ cittaṃ tasmādanantaramekādaśa cittānyutpadyante / [104/17-104/18]	T28n1546_006:0041a02_12	色界一，善心。 色界繫善心次第生十一心，除無色界繫不隱沒無記心，餘次第能生。
T07vakobhau:10383	 kati caite sarvāstivādā ityāha [296/08]  caturvidhāḥ // VAkK_5.25 // [296/09]	T28n1546_040:0295c07_5	薩婆多中有四種論師：
T07vakobhau:10385	 te bhāvalakṣaṇāvasthā 'nyathā 'nyathikasaṃjñitāḥ / [296/10]	T28n1546_040:0295c07_11	一、說事異； 二、說相異； 三、說時異；
T07vakobhau:10386	 bhāvānyathiko bhadantadharmatrātaḥ /  sa kilāha / [296/10-296/11]	T28n1546_040:0295c08_3	四、說異異。
T07vakobhau:10389	 pravartamānasya bhāvānyathātvaṃ bhavati na dravyānyathātvam / [296/11-296/12]	T28n1546_040:0295c08_9	說事異者言： 法行世時，事異體不異。
T07vakobhau:10390	 yathā suvarṇabhājanasya bhittvā 'nyathā kriyamāṇasya saṃsthānānyathātvaṃ bhavati na varṇānyathātvam / [296/12-296/13]	T28n1546_040:0295c09_20	譬如金銀器，破已更作，雖形有異，其色不異。
T07vakobhau:10391	 yathā ca kṣīraṃ dadhitvena pariṇamadrasavīryavipākān parityajati na varṇam / [296/13-296/14]	T28n1546_040:0295c10_16	亦如乳成酪時，香味雖異，其色不異。
T07vakobhau:10392	 evaṃ dharmo 'pyanāgatādadhvanaḥ pratyutpannamadhvānamāgacchannanāgatabhāvaṃ jahāti na dravyabhāvam / [296/14-296/15]  evaṃ pratyutpannādatītamadhvānaṃ gacchan pratyutpannabhāvaṃ jahāti na dravyabhāvamiti / [296/16]	T28n1546_040:0295c11_17	如是未來法至現在時，雖捨未來法，不捨其體； 現在法至過去時，雖捨現在法，不捨其體。
T07vakobhau:10394	 lakṣāṇānyathiko bhadantaghoṣakaḥ /  sa kilāha / [296/16-296/17]	T28n1546_040:0295c13_2	說相異者言：
T07vakobhau:10396	 dharmo 'dhvasu pravarttamāno 'tīto 'tītalakṣaṇayukto 'nāgatapratyutpannābhyāṃ lakṣaṇābhyāmaviyuktaḥ / [296/17-296/18]  anāgato 'nāgatalakṣaṇayukto 'tītapratyutpannābhyāmaviyuktaḥ / [296/18-296/19]  evaṃ pratyutpanno 'pyatītānāgatābhyāmaviyuktaḥ / [296/19]	T28n1546_040:0295c14_4	法行世時，過去法有過去相，非不有未來現在相； 未來法有未來相，非不有過去現在相； 現在法有現在相，非不有過去未來相。
T07vakobhau:10399	 tadyathā puruṣa ekasyāṃ striyāṃ raktaḥ śeṣāsvavirakta iti / [296/20]	T28n1546_040:0295c16_15	如人愛一女色，於餘女色非不有愛。
T07vakobhau:3153	 anāgatā naiva sabhāgahetuḥ / [085/27]	T28n1546_010:0071b21_11	未來世有相似因不？
T07vakobhau:3156	 “sabhāgahetuḥ katamaḥ / [085/27-086/02]	T28n1546_010:0071b22_11	云何相似因？
T07vakobhau:3157	 pūrvotpannāni kuśalamūlānipaścādutpannānāṃ kuśalamūlānāṃ tatsaṃprayuktānāṃ ca dharmāṇāṃ svadhātau sabhāgahetunā hetuḥ / [086/02]	T28n1546_010:0071b22_14	答曰： 前生善根，與後生善根、善根相應法，自界相似因中因。
T07vakobhau:3158	 evamatītānyatītapratyutpannānām / [086/02-086/03]  atītapratyutpannānyanāgatānāmiti vaktavyam” / [086/03-086/04]  idapi śāstraṃ “yo dharmo yasya dharmasya hetuḥ kadācitsa dharmastasya na hetuḥ / [086/04]	T28n1546_010:0071b25_18	如是過去與未來現在，過去現在與未來作相似因中因，而不說未來與未來作相似因中因。 若有者，云何不二心展轉為因？ 若無者，此說云何通？
T07vakobhau:3161	 āha / [086/04-086/05]	T28n1546_010:0071b27_6	如說：
T07vakobhau:3165	 ihapi ca praśne yo dharmo yasya dharmasya samanantaraḥ kadācit sa dharmastasya dharmasya na samanantara iti śakyamanayā kalpanayā vaktuṃ syānna kadāciditi / [086/10]	T28n1546_010:0071b29_10	此法與彼法或時作因、或時不作因。 若法生者則作因，若不生者則不作因。
T07vakobhau:3166	 kasmādevamāha / [086/10-086/11]	T28n1546_010:0071c01_13	何以言不也？
T07vakobhau:3171	 yattarhīdamuktam “anāgatānāṃ satkāyadṛṣṭiṃ tatsaṃprayuktaṃ ca duḥkhasatyaṃ sthāpayitvā  yattadanyat kliṣṭaṃ duḥkhasatyaṃ tatsatkāyadṛṣṭihetukaṃ na satkāyadṛṣṭerheturyattu  sthāpitaṃ tatsatkāyadṛṣṭihetukaṃ satkāyadṛṣṭeśca heturi“ti / [086/15-086/16]	T28n1546_010:0071c08_2	苦諦或以身見為因不與身見作因，乃至廣說。 身見為因不與身見作因者，除過去現在見苦所斷使及使相應法苦諦，除過去現在見集所斷一切遍使及使相應法苦諦，除未來世身見及身見相應法，諸餘染污苦諦是，謂以身見為因不與身見作因。
