src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12sdurst_u:1929	 iyaṃ paśupater mudrā /  viṣṇur garudārūḍhaḥkṛṣṇavarṇaś caturbhujaḥ /  dakṣiṇabhujābhyāṃ gadāvajradharaḥ /  vāmābhyāṃ śaṃkhacakradharaḥ /	T17MW1PD95844_2860:2019	ནག་པོ་གཡས་གཉིས་ན་དབྱུག་ཐོ་དང་རྡོ་རྗེ། གཡོན་གཉིས་ན་དུང་དང་འཁོར
K12sdurst_u:1933	 vajrahemā kanakavarṇā āsanabhujāyudhaviṣṇuvat /	T17MW1PD95844_2860:2020	ལོའོ། །གསེར་གྱི་རྡོ་རྗེ་མ་ཁྱབ་འཇུག་ལྟ་བུ་ཁྱད་པར་གསེར་གྱི་མདོག་ཅན་ནོ། །
K12sdurst_u:1934	 vajraghaṇṭāmayūrārūḍho raktavarṇaḥ ṣaḍmukho dakṣiṇabhujābhyāṃ śaktivajradharaḥ /  vāmābhyāṃ kukkuṭaghaṇṭāvajradharaś ca /	T17MW1PD95844_2860:2021	རྨ་བྱའི་སྟེང་དུ་རྡོ་རྗེ་དྲིལ་བུ་ཞལ་དྲུག་པ་དམར་པོ། གཡས་གཉིས་ན་ཤག་ཏི་དང་རྡོ་རྗེ། གཡོན་གཉིས་ན་ཁྱིམ་བྱ་དང་རྡོ་རྗེ་དྲིལ་བུའོ། །རྡོ་རྗེ་གཞོན་ནུ་མ
K12sdurst_u:1936	 vajrakaumārī vajraghaṇṭāvad eva jñeyā /  maunavajro haṃsārūḍhaḥ kanakavarṇaś caturmukho dakṣiṇabhujābhyāṃ vajrākṣasūtradhārī /	T17MW1PD95844_2860:2023	རྡོ་རྗེ་དྲིལ་བུ་ལྟ་བུའོ། །ངང་པའི་སྟེང་ན་སྨྲ་སྤྱོད་རྡོ་རྗེ་སེར་པོ་ཞལ་བཞི་པ།
K12sdurst_u:1938	 vāmābhyāṃ daṇḍakamaṇḍaludhārī /	T17MW1PD95844_2860:2024	གཡས་པ་གཉིས་ན་རྡོ་རྗེ་དང་བཟླས་པའི་ཕྲེང་བ། གཡོན་པ་གཉིས་དབྱུག་པ
K12sdurst_u:1939	 vajraśāntir brahmavad jñeyā /	T17MW1PD95844_2860:2025	དང་སྤྱི་བླུགས་སོ། །རྡོ་རྗེ་ཞི་བ་མ་ཚཧངས་པ་ལྟ་བུའོ། །གླང་པོ་ཆེ་མཆེ་བ་དྲུག
K12sdurst_u:1940	 vajrāyudhaḥ śvetagajārūḍho gauravarṇo vāmabhujena viśvavajradharo dakṣiṇena lokottaravajradharaḥ /	T17MW1PD95844_2860:2026	པ་དཀར་པོ་དང་ཟླ་བ་ལ་གནས་པ་རྡོ་རྗེ་མཚཧོན་ཆ་དཀར་པོ་རོལ་པའི་ཚཧུལ་གྱིས་གནས་པ། ཕྱག་གཡས་ན་རྡོ་རྗེ་གཡོན་སྐུ་ལ་བརྟེན་པའོ། །རྡོ་རྗེ་ཁུ་ཚཧུར་གྱི་ལྷ
K12sdurst_u:1941	 vajramuṣṭir vajrāyudhavaj jñeyā /  vajrakuṇḍalī krodhaś ca rathārūḍho dakṣiṇakareṇa sapadmena vajradharo vāmena sapadmenādityamaṇḍaladharo raktavarṇaḥ /	T17MW1PD95844_2860:2028	མོ་ནི་རྡོ་རྗེ་མཚཧོན་ཆ་ཇི་ལྟ་བའོ། །རྟ་བདུན་གྱི་ཤིང་རྟ་ལ་རྡོ་རྗེ་འཁྱིལ་པ་དམར་པོ་ཁྲོ་བོ་གཡས་པ་ན་པདྨ། གཡོན་པ་ན་པདྨ་ལ་གནས་པའི་ཉི་མའི་དལ་འཛིན
K12sdurst_u:1943	 vajrāmṛtā vajrakuṇḍalikrodhavad eva /	T17MW1PD95844_2860:2030	པའོ། །རྡོ་རྗེ་བདུད་རཚི་མ་རྡོ་རྗེ་འཁྱིལ་པ་བཞིན་ནོ། །ངང་པའི་སྟེང་དུ་རྡོ་རྗེ
K12sdurst_u:1944	 vajraprabhakrodhaḥ sitavarṇo haṃsārūḍho dakṣiṇakareṇa vajradhārī vāmena padmacandradharaḥ /	T17MW1PD95844_2860:2031	འོད་དཀར་པོ་ཁྲོ་བོ་ཕྱག་གཡས་པས་རྡོ་རྗེ། གཡོན་པས་པདྨ་ལ་གནས་པའི་ཟླ་བ
