src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14sumagavu:444	 SumAv_145: asya snānaśāṭako 'bhyavakāśe śoṣito vāyunohyamāno rājño bimbisārasyopari patitaḥ. rājā kathayati: bhavanto,	K01D0006_H0006:32a-16	རྒྱལ་པོ་གཟུགས་ཅན་སྙིང་པོ་སྟེང་གི་ཁང་བཟང་གི་ཐོག་ན་བློན་པོའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་ཅིང་འདུག་པའི་ཚེ་། མེ་སྐྱེས་ཀྱིས་ཁྲུས་རས་ཁང་པའི་སྟེང་དུ་སྐམ་དུ་བཅུག་པ་རླུང་གིས་ནམ་མཁའ་ལ་ཁྱེར་ནས་རྒྱལ་པོ་གཟུགས་ཅན་སྙིང་པོའི་སྟེང་དུ་ལྷུང་བ་དང་། རྒྱལ་པོས་སྨྲས་པ་། ཤེས་ལྡན་དག་།
K14sumagavu:445	 rājārham idaṃ vastraṃ,  kutra etat. te kathayanti: deva,	K01D0006_H0006:32a-19	རྒྱལ་པོ་ལ་འོས་པའི་གོས་འདི་ལྟ་བུ་ག་ལས་འོངས་། དེ་དག་གིས་སྨྲས་པ་།
K14sumagavu:447	 śrūyate rājño māndhātasya saptāhaṃ hiraṇyavarṣaḥ patita iti,	K01D0006_H0006:32a-21	ལྷ་། རྒྱལ་པོ་ང་ལས་ནུ་བྱུང་བའི་ཚེ་ནི་། དགུང་བདུན་དུ་རིང་པོ་ཆེའི་ཆར་བབ་བོ་༎
K14sumagavu:448	 devasyāpi vastravarṣaḥ patitum ārabdho,	K01D0006_H0006:32a-23	ཞེས་ཐོས་ནས་། ལྷ་ལ་ཡང་ན་བཟའི་ཆར་བབ་པ་ལས་ན་།
K14sumagavu:449	 nacirād hiraṇyavarṣaḥ patiṣyatīti.	K01D0006_H0006:32a-25	རིང་པོ་མི་ཐོགས་པར་རིན་པོ་ཆེའི་ཆར་འབབ་པར་འགྱུར་རོ་༎
K14sumagavu:450	 SumAv_146: rājā kathayati:	K01D0006_H0006:32a-26	རྒྱལ་པོས་སྨྲས་པ་།
K14sumagavu:451	 bhavanto jyotiṣko gṛhapatir bhagavatā vyākṛto divyamānuṣīśriyaṃ pratyanubhaviṣyatīti,	K01D0006_H0006:32a-27	བཅོམ་ལྡན་འདས་ཀྱིས་ཁྱིམ་བདག་མེ་སྐྱེས་ལྷ་དང་མིའི་དཔལ་ཡང་མྱོང་བར་འགྱུར་རོ་༎ ཞེས་ལུང་བསྟན་ལ་།
K14sumagavu:452	 idaṃ ca divyaṃ vastram ākāśāt patitam,	K01D0006_H0006:32a-29	འདི་ཡང་ལྷའི་གོས་ནམ་མཁའ་ལས་འོངས་པ་ཞིག་ན་།
K14sumagavu:453	 sthāpayata,  tasyaivāgatasya dāsyāma iti.	K01D0006_H0006:32a-30	དེ་འོངས་དང་སྦྱིན་པར་བྱའི་། ཞོག་ཅིག་ཅེས་བསྒོའོ་༎
K14sumagavu:455	 SumAv_147: te caivam ālāpaṃ kurvanti,  ayaṃ ca rājñaḥ sakāśam āgatah.	K01D0006_H0006:32b-0	དེ་དག་དེ་༄༣༢བ་སྐད་སྨྲ་བའི་ཚེ་ཉིད་ན་མེ་སྐྱེས་འོངས་པ་དང་། རྒྱལ་པོས་སྨྲས་པ་།
K14sumagavu:457	 SumAv_148: rājā kathayati: kumāra,  tvaṃ bhagavatā vyākṛto divyamānuṣīśriyaṃ pratyanubhaviṣyasīti,	K01D0006_H0006:32b-1	གཞོན་ནུ་། ཁྱོད་བཅོམ་ལྡན་འདས་ཀྱིས་ལྷ་དང་མིའི་དཔལ་ཡང་མྱོང་བར་འགྱུར་རོ་༎ ཞེས་ལུང་བསྟན་ལ་།
K14sumagavu:459	 idaṃ ca divyaṃ ākāśāt patitam, gṛhāṇeti.	K01D0006_H0006:32b-3	ང་ལ་ཡང་ལྷའི་གོས་ནམ་མཁའ་ལས་ལྷུང་བ་འདི་ལྟ་བུ་ཡོད་ཀྱི་། དེ་ཁྱོད་ཁྱེར་ཅིག་།
K14sumagavu:460	 SumAv_149: tena hastaḥ prasāritaḥ. devānaya paśyāmīti. sa nirīkṣitum ārabdho yāvat paśyaty ātmīyaṃ snānaśāṭakam.	K01D0006_H0006:32b-5	དེས་ལག་པ་བརྐྱང་སྟེ་སྨྲས་པ་། ལྷ་། ག-ཡར་སྔ་བྲིམ་གྱི་། ཚུར་སྩལ་ཞེས་བརྟགས་ན་། ཇི་ཙམ་ན་བདག་གིས་ཁྲུས་རས་ཡིན་པར་མཐོང་ནས་ཅུང་ཟད་བགད་དེ་སྨྲས་པ་།
K14sumagavu:461	 SumAv_150: sa vipuṣpya kathayati: deva,  madīyaḥ snānaśāṭako 'yaṃ vāyunopakṣipyehānīta iti.	K01D0006_H0006:32b-9	ལྷ་། འདི་བདག་གི་ཁྲུས་རས་བསེར་མས་འཚལ་ནས་འདིར་མཆིས་པ་ལགས་སོ་༎
K14sumagavu:463	 SumAv_151: rājā kathayati: kumāra,	K01D0006_H0006:32b-10	རྒྱལ་པོས་སྨྲས་པ་། གཞོན་ནུ་། ད་ཁྱོད་ཀྱིས་ལྷ་དང་མིའི་དཔལ་ཡང་མྱོང་བར་གྱུར་ཏམ་། ལྷ་། མྱོང་བར་གྱུར་ཏོ་༎ གཞོན་ནུ་། གལ་ཏེ་དེ་ལྟ་ན་། ཅིའི་ཕྱིར་ང་སྤྱན་འདྲེན་པར་མི་བྱེད་།
K14sumagavu:467	 nimantrito bhava. gaccha,  bhaktaṃ sajjīkuru. deva,	K01D0006_H0006:32b-15	ལྷ་། སྤྱན་འདྲེན་ཏོ་༎ སོང་ལ་ཡོ་ལང་གི་ཞལ་ཏ་དག་ཤོམས་ཤིག་།
K14sumagavu:469	 yasya divyamānuṣī śrīḥ prādurbhūtā,	K01D0006_H0006:32b-17	ལྷ་། གང་གིས་ལྷ་དང་མིའི་དཔལ་ཡང་མྱོང་བར་གྱུར་པ་ལ་ཞལ་ཏ་བགྱིད་ཅི་འཚལ་མོད་ཀྱི་།
K14sumagavu:470	 kiṃ tena sajjīkartavyam. nanu sajjīkṛtam evāgaccheti.	K01D0006_H0006:32b-18	འོན་ཀྱང་བདག་ཞལ་ཏ་བགྱིད་དུ་མཆིའོ་༎
K14sumagavu:471	 SumAv_152: sa jyotiṣkasya gṛhaṃ gatvā bāhyaṃ parijanaṃ dṛṣṭvā indriyāṇy utkṣipati. jyotiṣkaḥ kathayati: deva,	K01D0006_H0006:32b-19	རྒྱལ་པོ་མེ་སྐྱེས་ཀྱི་ཁྱིམ་དུ་སོང་ནས་བུད་མེད་ཀྱི་འཁོར་ཕྱི་པ་དག་མཐོང་བ་དང་། དབང་པོ་དག་ཕྱིར་གློན་པར་བྱེད་དོ་༎
K14sumagavu:488	 ime matsyā uparibhramanto dṛśyante. deva,	K01D0006_H0006:33a-16	དེས་སྨྲས་པ་། གཞོན་ནུ་། ཉ་རྒྱུ་བ་དག་འདི་ལྟར་སྣང་ངོ་༎ ལྷ་། འཁྲུལ་འཁོར་གྱི་སྦྱོར་བ་ལས་དེ་དག་རྒྱུ་བར་གདའོ་༎
K14sumagavu:489	 yantraprayogenaite paribhramanti. rājā na śraddadhāte tenāṅgulimudrā kṣiptā sā raṇaraṇāśabdena bhūmau patitā. tato rājā vismayam āpannaḥ.	K01D0006_H0006:33a-19	རྒྱལ་པོ་ཡིད་མ་ཆེས་པ་དང་། དེས་སོར་གདུབ་རྒྱ་འཕངས་པ་ན་། སྒྲ་ཀྲ་ལ་ལ་ཟེར་ཏེ་རིན་པོ་ཆེའི་ས་གཞིའི་སྟེང་དུ་འཇོལ་བར་གྱུར་ནས་དེ་ངོ་མཚར་སྐྱེས་ཏེ་།
