src_segmentnr	src_original	tgt_segmentnr	tgt_original
T01rahppspu:0	 Rāhulabhadra:  Prajñāpāramitāstotra	T01D1127:76a-4	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་ལ་ཕྱག་འཚལ་ལོ་༎
T01rahppspu:10	 sakṛd apy āśaye śuddhe yas tvāṃ vidhivad īkṣate /  tenāpi niyataṃ siddhiḥ prāpyate 'moghadarśane // RahPps_5 //	T01D1127:76a-20	ལན་ཅིག་ཙམ་ཡང་བསམ་དག་པས་༎ ཁྱོད་ལ་ཚུལ་བཞིན་བལྟ་བ་དང་༎ དེས་ཀྱང་མཐོང་བ་དོན་ཡོད་ཀྱི་༎ དངོས་གྲུབ་དེས་པར་ཐོབ་པར་འགྱུར་༎
T01rahppspu:12	 sarveṣām api vīrāṇāṃ parārthaniratātmanām /	T01D1127:76a-23	གཞན་དོན་མངོན་དགའི་བདག་ཉིད་ཅན་༎ དཔའ་བོ་དག་ནི་ཐམས་ཅད་ཀྱི་༎
T01rahppspu:14	 yad buddhā lokaguravaḥ putrās tava kṛpālavaḥ /	T01D1127:76a-25	གསོ་མཛད་བསྐྱེད་པར་མཛད་པ་སྟེ་༎ ཁྱོད་ནི་བྱམས་མའི་ཡུམ་ལགས་སོ་༎ གང་སླད་སངས་རྒྱས་འཇིག་རྟེན་གཙོ་༎ ཐུགས་རྗེ་ཅན་རྣམས་ཁྱོད་ཀྱི་སྲས་༎
T01rahppspu:15	 tena tvam api kalyāṇi sarvasattvapitāmahī // RahPps_7 //	T01D1127:76a-29	དེ་ཡི་སླད་དུ་དགེ་མ་ཁྱོད་༎ སེམས་ཅན་ཀུན་གྱི་ཕྱི་མོ་ལགས་༎
T01rahppspu:16	 sarvapāramitābhis tvaṃ nirmalābhir anindite /	T01D1127:76a-31	ཕ་རོལ་ཕྱིན་པ་དྲི་མེད་པ་༎
T01rahppspu:17	 candralekheva tārābhir anuyātāsi sarvadā // RahPps_8 //	T01D1127:76a-32	ཀུན་གྱིས་མ་སྨད་པ་ཁྱོད་ཀྱི་༎ དུས་ཀུན་རྗེས་སུ་འབྲང་ལགས་པ་༎ རྒྱུ་སྐར་རྣམས་ཀྱིས་ཟླ་རིས་བཞིན་༎
T01rahppspu:18	 vineyaṃ janam āsādya tatra tatra tathāgataiḥ /  bahurūpā tvam evaikā nānānāmabhir īḍyase // RahPps_9 //	T01D1127:76a-36	དེ་དང་དེ་བཞིན་གཤེགས་རྣམས་ཀྱིས་༎ ཁྱོད་ཉིད་གཅིག་པུ་ཚུལ་མང་དུ་༎
T01rahppspu:2	 nirvikalpe namas tubhyaṃ prajñāpāramite 'mite /  yā tvaṃ sarvānavadyāṅgi niravadyair nirīkṣyase // RahPps_1 //	T01D1127:76a-5	གང་ཁྱོད་སྐུ་ཀུན་ཉེས་མེད་ལ་༎ ཉེས་མེད་རྣམས་ཀྱིས་གཟིགས་མཛད་པ་༎ དཔག་མེད་ཤེས་རབ་ཕ་རོལ་ཕྱིན་༎ རྣམ་པར་མི་རྟོག་ཕྱག་འཚལ་འདུད་༎
T01rahppspu:20	 prabhāṃ prāpyeva dīptāṃśor avaśyāyodabindavaḥ /  tvāṃ prāpya pralayaṃ yānti doṣā vādāś ca vādinām // RahPps_10 //  tvam eva trāsajananī bālānāṃ bhīmadarśanā /	T01D1127:76a-39	ཟིལ་པའི་ཆུ་ཡི་ཐིགས་པ་རྣམས་༎ ཉི་མའི་འོད་དང་མཇལ་བ་བཞིན་༎ རྒོལ་བ་རྣམས་ཀྱི་རྩོད་དང་སྐྱོན་༎ ཁྱོད་དང་མཇལ་ན་འཇིག་པར་འགྱུར་༎ ཁྱོད་ཉིད་བྱིས་པ་རྣམས་ལ་ནི་༎
