src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanssr_pu:8108	 yathoktam āryādhyāśayasaṃcodanasūtre /	T16D4366:195a-12	དེ་སྐད་དུ་། ལྷག་པའི་བསམ་པ་བསྐུལ་བའི་མདོ་དེ་ཉིད་ལས་།
T04sanssr_pu:8109	 viṃśatir ime maitreyānuśaṃsā nirāmiṣadāne /  yo lābhasatkāram apratikāṅkṣan dharmadānaṃ dadāmi /	T16D4366:195a-14	བྱམས་པ་གང་ཐོས་པ་དང་། བཀུར་སྟི་མེད་པར་ཆོས་སྦྱིན་པ་ཟང་ཟིང་མེད་པའི་ཕན་ཡོན་ཉི་ཤུ་སྟེ་།
T04sanssr_pu:8111	 katame viṃśatiḥ /	T16D4366:195a-15	གང་ཞེ་ན་།
T04sanssr_pu:8112	 yad uta /	T16D4366:195a-16	འདི་ལྟ་སྟེ་།
T04sanssr_pu:8113	 smṛtimāṃś ca bhavati matimāṃś ca bhavati buddhimāṃś ca bhavati gatimāṃś ca bhavati dhṛtimāṃś ca bhavati prajñāvāṃś ca bhavati /	T16D4366:195a-17	དྲན་པ་དང་ལྡན་པ་ཡིན་། བློ་དང་ལྡན་པ་ཡིན་། བློ་གྲོས་དང་ལྡན་པ་ཡིན་།
T04sanssr_pu:8114	 lokottarāṃ ca prajñām anuvidhyati /	T16D4366:195a-20	མོས་པ་དང་ལྡན་པ་ཡིན་། ཤེས་རབ་དང་ལྡན་པ་ཡིན་། འཇིག་རྟེན་ལས་འདས་པའི་ཤེས་རབ་རྗེས་སུ་རྟོགས་པ་ཡིན་།
T04sanssr_pu:8115	 alparāgo bhavati /  alpadveṣo 'lpamohaḥ /	T16D4366:195a-23	འདོད་ཆགས་ཆུང་བ་ཡིན་། ཞེ་སྡང་ཆུང་བ་ཡིན་། གཏི་མུག་ཆུང་བ་ཡིན་།
T04sanssr_pu:8117	 māraś cāsyāvatāraṃ na labhate /	T16D4366:195a-26	བདུད་ཀྱིས་དེ་ལ་གླགས་མི་རྙེད་པ་ཡིན་།
T04sanssr_pu:8118	 buddhair bhagavadbhiḥ samanvāhriyate /	T16D4366:195a-27	སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ཀྱིས་དེ་ལ་དགོངས་པ་ཡིན་།
T04sanssr_pu:8119	 amanuṣyāś cainaṃ rakṣanti /	T16D4366:195a-28	མི་མ་ཡིན་པ་རྣམས་ཀྱིས་དེ་ལ་སྲུང་བ་ཡིན་།
T04sanssr_pu:8120	 devāś cāsyaujaḥ kāye praks.ipanti /  amitrāś cāsyāvatāraṃ na labhante /  mitrāṇi cāsyābhedyāni bhavanti /  ādeyavacanaś ca bhavati /	T16D4366:195a-29	ལྷ་རྣམས་ཀྱིས་དེའི་ལུས་ལ་མདངས་འཇུག་པ་ཡིན་།
