src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12n2990u_001:1	 ḍakavatyāṁ mahānagaryyā maneka deba,  nāga,  yakṣa; gandharbā,  sura; garuḍa; kinnara,  mahoragāpsarādibhirāditya. somāṁ gāra budha bṛhaspati śukra; śaniścara,	K12D0660=D0997-2_H0630-2:173a-5	བཅོམ་ལྡན་འདས་འབྲོག་གནས་ཀྱི་གྲོང་ཁྱེར་ན་ལྷ་དང་། ཀླུ་དང་། གནོད་སྦྱིན་དང་། སྲིན་པོ་དང་། དྲི་ཟ་དང་། ལྷ་མ་ཡིན་དང་། ནམ་མཁའ་ལྡིང་དང་། མི་འམ་ཅི་དང་། ལྟོ་འཕྱེ་ཆེན་པོ་དང་། བདུད་དང་།
K12n2990u_001:125	 yathānu kramabarṇabhe dena gandha maṇḍalakaṁ kṛtvā dvādaśāṁgula pramāṇaṁ maṇḍalamadhye pūjayitavyāni tāmramṛnmaya rupyādi bhājanena arghaṁdatvā aṣṭottara śatabārā parijappa paścatpuna bajrapāṇe grahamātṛkā nāma dhāraṇī mantrapadāni saptabārānū ścārayitavyāni ||	K12D0660=D0997-2_H0630-2:175b-14	ཁ་དོག་དང་མཐུན་པའི་སྤོས་ཀྱི་དཀྱིལ་འཁོར་སོར་བཅུ་གཉིས་བྱས་པའི་དབུས་སུ་མཆོད་པར་བྱའོ་༎ ཁམ་པའམ་། ཟངས་ལ་སོགས་པའམ་། གསེར་རམ་། དངུལ་གྱི་སྣོད་དུ་མཆོད་ཡོན་ཕུལ་བས་། རེ་རེ་ལ་ཡང་བཟླས་བརྗོད་བརྒྱ་རྩ་བརྒྱད་དོ་༎ ལག་ན་རྡོ་རྗེ་། དེའི་འོག་ཏུ་གཟའ་རྣམས་ཀྱི་ཡུམ་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་གསང་སྔགས་ཀྱི་ཚིག་ལན་བདུན་བརྗོད་པར་བྱའོ་༎
K12n2990u_001:126	 tataste sarbegrahā ādityādayo rakṣāvarana guptiṁkariṣyanti ||	K12D0660=D0997-2_H0630-2:175b-20	དེས་ནི་། གཟའ་ཐམས་ཅད་སྲུང་བ་བྱེད་པར་འགྱུར་རོ་༎
K12n2990u_001:127	 sarbegrahā dāridra mocayiṣyanti ||	K12D0660=D0997-2_H0630-2:175b-21	དབུལ་བའི་གདོན་ཐམས་ཅད་ལས་ཐར་པར་འགྱུར་རོ་༎
K12n2990u_001:128	 gatāyuṣo dīrghāyuṣo bhavati ||	K12D0660=D0997-2_H0630-2:175b-22	ཚེ་ཟད་པ་ལས་ཚེ་རིང་བར་བྱེད་པར་འགྱུར་རོ་༎
K12n2990u_001:129	 yaścakhalu puna bajrapāṇe bhikṣu bhikṣu ṇyupāsako pāsikāvā anayāsatvajātīyā;	K12D0660=D0997-2_H0630-2:175b-23	ལག་ན་རྡོ་རྗེ་། དགེ་སློང་དང་། དགེ་སློང་མ་དང་། དགེ་བསྙེན་དང་། དགེ་བསྙེན་༄༡༧༦ཨ་༌༎
K12n2990u_001:13	 bajracāpa hasṭenaca bodhisatvena mahāsatvena ||  bajrādhipenaca bodhisatvena mahāsatvena ||  bajrālaṁkāre ṇaca bodhisatvena mahāsatvena ||  jyoti bajreṇaca bodhisatvena mahāsatvena ||	K12D0660=D0997-2_H0630-2:173b-1	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེ་གཞུ་ཅན་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེའི་བདག་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེའི་རྒྱན་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེའི་འོད་དང་།
K12n2990u_001:131	 nateakāla mṛtyūnākālaṁ kariṣyanti ||	K12D0660=D0997-2_H0630-2:176a-1	མ་དང་། གཞན་ཡང་སེམས་ཅན་གྱི་རིགས་གང་ཡིན་པ་དང་། གང་དག་གི་རྣ་ལམ་དུ་གྲགས་པ་དེ་དག་ཀྱང་དུས་མ་ཡིན་པར་འཆི་བའི་དུས་བྱེད་པར་མི་འགྱུར་རོ་༎
K12n2990u_001:132	 yaścakhalu vajrapāṇe grahamaṇḍala madhye pujayitvā dinedine bācayiṣyati ||  tatastasya dharmabhānakasya sarvagrahā;	K12D0660=D0997-2_H0630-2:176a-2	ལག་ན་རྡོ་རྗེ་། གཟའ་རྣམས་ཀྱི་དཀྱིལ་འཁོར་གྱི་དབུས་སུ་མཆོད་པ་བྱས་ཏེ་ཉིན་གཅིག་བཞིན་དུ་ཀྲོག་པར་བྱེད་པའི་ཆོས་སྨྲ་བ་གང་ཡིན་པ་དེ་ལ་གཟའ་ཐམས་ཅད་བདག་ཉིད་ཀུན་གྱིས་བསམ་པ་ཐམས་ཅད་ཡོངས་སུ་རྫོགས་པར་འགྱུར་རོ་༎
K12n2990u_001:135	 tatkulādapi dāridrāṁ nāśayiṣyanti ||	K12D0660=D0997-2_H0630-2:176a-4	དེ་དང་རིགས་གཅིག་པ་རྣམས་ཀྱི་དབུལ་བ་ཡང་སེལ་བར་བྱེད་དོ་༎
