src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10D0119_H0368:334b-0	སངས་རྒྱས་ཀྱི་༄༣༣༤བ་ཆོས་ལས་བག་དང་། ཆ་ཙམ་ཞིག་བླངས་ནས་རྟག་པ་དང་། བདེ་བ་དང་། བདག་དང་། ཡོངས་སུ་དག་པར་འཛིན་ཏེ་།	T46n1912_01b:0160b05_8	於佛法中竊取少分。
K10D0119_H0368:334b-1	ཡང་དག་པར་རྟག་པ་དང་། བདེ་བ་དང་། བདག་དང་ཡོངས་སུ་དག་པ་མི་ཤེས་སོ་༎	T46n1912_01b:0160b05_17	虛妄計有常樂我淨。
K10D0119_H0368:334b-2	དཔེར་ན་། དམུས་ལོང་འོ་མའི་ཁ་དོག་མི་ཤེས་པས་།	T46n1912_01b:0160b06_8	如生盲人不識乳色。
K10D0119_H0368:334b-3	གཞན་ལ་འོ་མའི་ཁ་དོག་ཅི་འདྲ་ཞེས་དྲིས་པ་ལས་།	T46n1912_01b:0160b06_13	便問他言。 乳為何似。
K10D0119_H0368:334b-4	ཕ་རོལ་པོས་དུང་གི་ཁ་དོག་འདྲའོ་ཞེས་བསྟན་ན་། དམུས་ལོང་དེ་འོ་མའི་ཁ་དོག་ལ་དུང་གི་སྒྲ་འདྲ་བ་ཞིག་ཡིན་པར་འཛིན་ཏོ་༎ ཡང་དུང་གི་ཁ་དོག་ཅི་འདྲ་ཞེས་དྲིས་པ་ལས་། འབྲས་ཕྱེ་འདྲའོ་ཞེས་སྨྲས་ན་།	T46n1912_01b:0160b07_4	他人答言。
K10D0119_H0368:258a-0	དེ་༄༢༥༨ཨ་༌༎ བཞིན་གཤེགས་པ་ནི་སྔོན་བསྐལ་པ་ཚད་མ་མཆིས་པའི་བར་དུ་བྱང་ཆུབ་ཀྱི་ལམ་ལ་ཤིན་ཏུ་ནན་ཏན་མཛད་དེ་།	T46n1912_08b:0397b15_10	如來往昔已於無量萬億劫中。
K10D0119_H0368:258a-1	རྟག་ཏུ་གསུང་སྙན་པས་སེམས་ཅན་ལ་བདེ་བའི་དོན་མཛད་ཅིང་སྡུག་བསྔལ་བར་མི་འགྱུར་བ་དང་། ནད་པ་ལ་སྨན་རྣམ་པ་སྣ་ཚོགས་ཡོངས་སུ་གཏོང་བ་ལགས་ན་།	T46n1912_08b:0397b16_2	修菩薩行常行愛語。 利益眾生不令苦惱。 施諸病者種種醫藥。
K10D0119_H0368:258a-2	དེ་ཅིའི་རྐྱེན་གྱིས་དེང་འདི་ལྟར་བསྙུང་ངོ་ཞེས་བཀའ་སྩལ་།	T46n1912_08b:0397b17_11	何緣於今自言有病。
K10D0119_H0368:258a-3	བཅོམ་ལྡན་འདས་།	T46n1912_08b:0397b17_14	世尊。
K10D0119_H0368:334b-8	དམུས་ལོང་དེ་དུང་གི་ཁ་དོག་ལ་ཤིན་ཏུ་འཇམ་པར་འཛིན་ཏོ་༎	T46n1912_01b:0160b07_9	色白如貝。
K10D0119_H0368:258a-4	འཇིག་རྟེན་ན་ནད་པ་དག་ནི་བར་བར་འདུག་། བར་བར་ཉལ་།	T46n1912_08b:0397b17_19	世人有病。 或坐或臥不安其處。
K10D0119_H0368:281a-6	རུས་པ་དེའང་རྟེན་ཅིང་འབྲེལ་ཏེ་འབྱུང་བ་ཡིན་ཏེ་། རྐང་པའི་རྟིང་པའི་རུས་པས་ནི་ལོང་བུའི་རུས་པ་བརྟེན་། ལོང་བུས་ནི་རྗེ་ངར་གྱི་རུས་པ་བརྟེན་།	T46n1912_09b:0420b04_8	依因踝骨以拄膞骨。 依因膞骨以拄膝骨。
K10D0119_H0368:281a-10	པུས་མོའི་རུས་པས་ནི་བརླའི་རུས་པ་བརྟེན་། བརླའི་རུས་པས་ནི་དཔྱིའི་རུས་པ་བརྟེན་། དཔྱིའི་རུས་པས་ནི་རྐེད་པའི་རུས་པ་བརྟེན་། རྐེད་པའི་རུས་པས་ནི་སྒལ་ཚིགས་ཀྱི་རུས་པ་བརྟེན་། སྒལ་ཚིགས་ཀྱི་རུས་པས་ནི་རྩིབ་མའི་རུས་པ་བརྟེན་། ཡང་སྒལ་ཚིགས་ཀྱི་རུས་པས་ནི་གཉའ་བའི་རུས་པ་བརྟེན་།	T46n1912_09b:0420b05_8	依因膝骨以拄髀骨。 依因髀骨以拄臗骨。 依因臗骨以拄腰骨。 依因腰骨以拄脊骨。 依因脊骨以拄項骨。
K10D0119_H0368:281a-16	གཉའ་བའི་རུས་པས་ནི་འགྲམ་པའི་རུས་པ་བརྟེན་། འགྲམ་པའི་རུས་པས་ནི་འགྲམ་སོ་དང་། ཐོད་པ་བརྟེན་ཏོ་༎ ཡང་ལྟག་རུས་ནི་ཕྲག་པའི་རུས་པ་ལ་བརྟེན་།	T46n1912_09b:0420b07_17	依因項骨以拄頷骨。 依因頷骨以拄牙齒。 上有髑髏。
K10D0119_H0368:281a-19	ཕྲག་པའི་རུས་པ་ནི་ལག་ངར་གྱི་རུས་པ་ལ་བརྟེན་། ལག་ངར་གྱི་རུས་པ་ནི་མཁྲིག་མའི་རུས་པ་ལ་བརྟེན་།	T46n1912_09b:0420b09_4	復因項骨以拄肩骨。 依因肩骨以拄臂骨。
K10D0119_H0368:281a-21	མཁྲིག་མའི་རུས་པ་ནི་ལག་མཐིལ་གྱི་རུས་པ་ལ་བརྟེན་། ལག་མཐིལ་གྱི་རུས་པ་ནི་སོར་མོའི་རུས་པ་ལ་བརྟེན་ཏེ་།	T46n1912_09b:0420b10_4	依因臂骨以拄腕骨。 依因腕骨以拄掌骨。 依因掌骨以拄指骨。
