src_segmentnr	src_original	tgt_segmentnr	tgt_original
T17O2MS163914CZ189477:576	thog mar 'jig rten las 'das pa'i sems sngon ma mthong ba de mngon du gyur te/ don chen po'i bsams pa phun sum tshhogs pa thob pa'i phyir/_sa dang po rab tu dga' ba zhes bya'o/_/	T39n1788_04a:0260c16_5	經　「謂初證得出世之心，昔所未得而今始得，於大事用如其所願悉皆成就，生極喜樂，是故最初名為歡喜。
T17O2MS163914CZ189477:579	ltung ba phra mo'i dri ma dang /_tshhul khrims kyi nyes skyon thams cad dag pa'i phyir/_sa gnyis pa dri ma med pa zhes bya'o/_/	T39n1788_04a:0260c17_7	諸微細垢、犯戒過失皆得清淨，是故二地名為無垢。
T17O2MS163914CZ189477:581	mtshhan ma med pa yid la byed pa med pa'i tshhad med pa'i ye shes dang / ting nge 'dzin gyi ye shes kyi 'od snang ba de bskyod par mi nus shing gang gis kyang zil gyis mi non pa dang /_thos pa 'dzin pa'i gzungs la gnas pa'i phyir sa gsum pa 'od byed pa zhes bya'o/_/	T39n1788_04a:0260c19_4	無量智慧三昧光明，不可傾動、無能摧伏，聞持陀羅尼以為根本，是故三地名為明地。
T17O2MS163914CZ189477:584	ye shes kyi me des nyon mongs pa thams cad bsreg cing /_byang chub kyi 'phro ba zhes bya'o/_/	T39n1788_04a:0260c20_11	以智慧火燒諸煩惱，增長光明修行覺品，是故四地名為焰地。
T17O2MS163914CZ189477:587	de bsgoms pa'i thabs dang /_mchog gi ye shes la dbang bsgyur dka' ba dang /_mthong spang dang /_bsgom spang gi nyon mongs pa thul bar dka' ba thul ba'i phyir sa lnga pa sbyangs dka' ba zhes bya'o/_/	T39n1788_04a:0260c22_2	修行方便勝智自在極難得故，見修煩惱難伏能伏，是故五地名為難勝。
T17O2MS163914CZ189477:591	ma med pa yid la byed pa thams cad mngon du byed pas/_sa drug pa mngon du gyur pa zhes bya'o/_/	T39n1788_04a:0260c23_8	行法相續了了顯現，無相思惟皆悉現前，是故六地名為現前。
T17O2MS163914CZ189477:593	zag pa med pa'i chos la bar chad med cing mtshhan ma med pa yid la byed	T39n1788_04a:0260c25_4	無漏無間無相思惟，解脫三昧遠修行故，是地清淨無有障礙，是故七地名為遠行。
T17O2MS163914CZ189477:605	sa bcu pa'i snga ltas ni/_bsam gyis mi khyab pa bstan pa'i mdo las/	T39n1788_04a:0259b25_6	經　「善男子！
T17O2MS163914CZ189477:606	rigs kyi bu de la byang chub sems dpa' sems dpa' chen po'i/_byang chub sems dpa' sa dang po'i snga ltas ni/_stong gsum gyi stong chen po'i 'jig rten	T39n1788_04a:0259b26_17	初地菩薩是相先現，三千大千世界無量無邊種種寶藏無不盈滿，菩薩悉見。 善男子！
T17O2MS163914CZ189477:609	bu de la byang chub sems dpa' sems dpa' chen po'o/_/ byang chub sems dpa'i sa gnyis pa'i snga ltas ni/_stong gsum gyi stong chen po'i 'jig rten gyi khams lag mthil lta bur gyur pa la/_rin po che bye ba	T39n1788_04a:0259b29_3	二地菩薩是相先現，三千大千世界地平如掌，無量無邊種種妙色清淨珍寶莊嚴之具，菩薩悉見。
T17O2MS163914CZ189477:614	sa gsum pa'i snga ltas ni/_bdag nyid dpa' zhing lag cha dang go cha sra ba thogs nas phas kyi rgol ba thams cad 'dul bar mthong ngo /_/	T39n1788_04a:0259c01_18	三地菩薩是相先現，自身勇健甲仗莊嚴，一切怨賊皆能摧伏，菩薩悉見。 善男子！
T17O2MS163914CZ189477:616	sa bzhi pa'i snga ltas ni/_phyogs bzhi ni rlung gi dkyil 'khor thams cad dang ldan pa'i sa'i dkyil 'khor chen po la/_me tog sna tshhogs kyis mngon par	T39n1788_04a:0259c03_12	四地菩薩是相先現，四方風輪種種妙華悉皆散灑充布地上，菩薩悉見。
T17O2MS163914CZ189477:619	sa lnga pa'i snga ltas ni/_rgyan thams cad kyis brgyan pa'i bud med kyis dbu la me tog tsham pa ka'i phreng ba 'dogs par mthong ngo /_/	T39n1788_04a:0259c03_16	善男子！ 五地菩薩是相先現，有妙寶女眾寶瓔珞周遍嚴身首冠名華以為其飾，菩薩悉見。
T17O2MS163914CZ189477:621	sa drug pa'i snga ltas ni/_rdzing them kas bzhi dang ldan pa'i gser gyi bye ma brdal ba rnyog pa med cing dang ba la yan lag brgyad dang ldan pa'i chus yongs su gang /_me tog ud pa la dang /_ku mu ta dang /_pad+ma dkar pos brgyan pa'i chur	T39n1788_04a:0259c05_15	善男子！ 六地菩薩是相先現，七寶華池有四階道，金砂遍布清淨無穢，八功德水皆悉盈滿，嗢鉢羅華、拘物頭華、芬陀利華隨處莊嚴，於華池所遊戲快樂清涼無比，菩薩悉見。 善男子！
