src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14amoghapu:0	 Āryāmoghapāśanāmahṛdayasūtram*  oṃ namaḥ śrīlokanāthāya /  amoghapāśāya bhagavate namaḥ /	K12D0682=D0901_H0682:92b-4	འཕགས་པ་དོན་ཡོད་ཞགས་པ་ལ་ཕྱག་འཚལ་ལོ་༎ སངས་རྒྱས་ལ་ཕྱག་འཚལ་ལོ་༎ ཐུགས་རྗེ་ཆེན་པོ་༄༩༣ཨ་༌༎ ལ་ཕྱག་འཚལ་ལོ་༎
K14amoghapu:101	 bodhir ity ucyate prajñāsattva upāyaḥ /	K12D0682=D0901_H0682:96b-17	ཤེས་རབ་ནི་། བྱང་ཆུབ་ཏུ་བརྗོད་ལ་། སེམས་དཔའ་ནི་།
K14amoghapu:102	 etau dvau dharmau sattvānām arthakaraṇenaiva prāpyete /	K12D0682=D0901_H0682:96b-20	ཐབས་ཏེ་། དེ་གཉིས་དག་གིས་སེམས་ཅན་གྱི་དོན་ཉིད་ཐོབ་པར་འགྱུར་རོ་༎
K14amoghapu:103	 sacen me bhagavann anujānīyād yan nv aham imaṃ hṛdayaṃ tathāgatasya purataḥ kīrtaye catasṛṇāṃ parṣadām arthāya hitāya sukhāyānyeṣāṃ ca pāpakāriṇām*	K12D0682=D0901_H0682:96b-21	བཅོམ་ལྡན་འདས་། གལ་ཏེ་ཆོས་འདི་རྗེས་སུ་ཟློས་ཤིང་སྙིང་པོ་དེ་བཞིན་གཤེགས་པའི་མདུན་དུ་བརྗོད་པར་བྱེད་༄༩༧ཨ་༌༎ པ་ནི་། འཁོར་བཞི་པོ་རྣམས་ལ་ཕན་པ་དང་། བདེ་བའི་དོན་གྱི་ཕྱིར་དང་། སྡིག་པ་བྱེད་པ་གཞན་རྣམས་ཀྱི་ཡང་ཕྱིར་རོ་༎
K14amoghapu:104	 atha khalu bhagavān āryāvalokiteśvaro bodhisattvaṃ mahāsattvam etad avocat* /	K12D0682=D0901_H0682:97a-2	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ལ་བཀའ་སྩལ་པ་།
K14amoghapu:105	 bhāṣasva śuddhasattvāya yasyedānīṃ kālaṃ manyase /	K12D0682=D0901_H0682:97a-3	གང་འདི་དག་པའི་སེམས་ཅན་ལ་ཁྱོད་ཀྱིས་བསྟན་པའི་དུས་ལ་བབ་སྟེ་།
K14amoghapu:106	 anumoditaṃ tathāgatena paścimakāle paścimasamaye bodhisattvayānikānāṃ pitṛkāryaṃ kariṣyati /	K12D0682=D0901_H0682:97a-4	དེ་བཞིན་གཤེགས་པས་ཀྱང་རྗེས་སུ་ཡི་རང་ངོ་༎ ཕྱི་མའི་ཚེ་ཕྱི་མའི་དུས་ན་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱི་ཕའི་བྱ་བ་བྱེད་པར་འགྱུར་རོ་༎
K14amoghapu:107	 atha khalu āryāvalokiteśvaro bodhisattvo mahāsattvo 'nimiṣanayano bhūtvā bhagavantam etad avocat* /	K12D0682=D0901_H0682:97a-6	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་སྤྱན་མི་འཛུམ་པར་གྱུར་པས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
K14amoghapu:11	 asti mama bhagavan amoghapāśarājaṃ nāma hṛdayaṃ yan mayā pūrvam ekanavatikalpavilokitāyāṃ	K12D0682=D0901_H0682:93a-8	བཅོམ་ལྡན་འདས་། བདག་ལ་དོན་ཡོད་ཞགས་པའི་སྙིང་པོ་ཞེས་བྱ་བ་༄༩༣བ་ཡོད་དེ་།
K14amoghapu:12	 lokadhātau lokendrarājatathāgatasya arhatsamyaksaṃbuddhasya sakāśād udgrahītaṃ yena  bhagavān (AphSū 160)	K12D0682=D0901_H0682:93b-1	གང་སྔོན་བསྐལ་པ་དགུ་བཅུ་རྩ་གཅིག་ན་འཇིག་རྟེན་རྣམ་པར་གཟིགས་པ་ཞེས་བྱ་བའི་འཇིག་རྟེན་གྱི་ཁམས་སུ་འཇིག་རྟེན་གྱི་དབང་པོ་རྒྱལ་པོ་དེ་བཞིན་གཤེགས་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ལས་བདག་གིས་བླངས་ཏེ་།
