src_segmentnr	src_original	tgt_segmentnr	tgt_original
T03knavslou:1	 āryāṣṭasāhaśrikāyāḥ prajñāpāramitāyāḥ piṇḍārthaḥ  prajñāpāramitāmbodhau śubharatnākare svayam /	T16D4462:314a-5	དགེ་བའི་རིན་ཆེན་འབྱུང་གནས་གང་༎
T03knavslou:10	 karmaprabhāvasaṃbhūtaṃ ṣaḍāyatanalakṣaṇam /	T16D4462:314b-7	ལས་ཀྱི་མཐུ་ལས་ཡང་དག་བྱུང་༎ སྐྱེ་མཆེད་དྲུག་གི་མཚན་ཉིད་མེད་༎
T03knavslou:11	 punarbhavam iti khyātaṃ pratibhāsopamaṃ hi tat // Nś_5_[1] //	T16D4462:314b-9	སླར་ཡང་འབྱུང་བ་ཞེས་བརྗོད་པ་༎ མིག་ཡོར་ལྟ་བུར་བརྗོད་པ་ཡིན་༎
T03knavslou:12	 nirmitaṃ nagaraṃ yadvad vilokayati nirmitaḥ /	T16D4462:314b-11	སྤྲུལ་པའི་གྲོང་ཁྱེར་གང་དེ་བཞིན་༎ སྤྲུལ་པར་རྣམ་པར་བལྟ་བར་བྱ་༎
T03knavslou:13	 tadvat paśyati rūpāṇi karmabhir nirmitaṃ jagat // Nś_6_[2] //	T16D4462:314b-13	ལས་ཀྱིས་སྤྲུལ་པའི་འགྲོ་བ་ཡི་༎ ངོ་བོ་གང་ཡིན་པ་དེ་བཞིན་ནོ་༎
T03knavslou:14	 dharmaṃ deśayataḥ śabdā ye kecit śrutigocarāḥ /	T16D4462:314b-15	གང་ལས་ཆོས་བསྟན་པ་ཡི་སྒྲ་༏
T03knavslou:15	 pratiśrutkopamāḥ sarve prodbhūtaśrutinaḥ śrutāḥ // Nś_7_[3] //  āghrataṃ svāditaṃ tathā spraṣṭaṃ viṣayalālāsaiḥ /	T16D4462:314b-16	།འགའ་ཞིག་ཐོས་པའི་སྤྱོད་ཡུལ་ལོ་༎ བྲག་ཅ་ལྟ་བུར་ཐམས་ཅད་དུ་༎ རབ་ཏུ་རྨད་བྱུང་ཐོས་མ་ཐོས་༎ བསྣམས་དང་མྱངས་དང་གང་ཡང་ནི་༎ རེག་པའི་ལུས་ལ་རོལ་པ་ཡིས་༎
T03knavslou:17	 svapnatulyam idaṃ sarvam upalabdhaṃ na vidyate // Nś_8_[4] //	T16D4462:314b-21	འདི་དག་རྨི་ལམ་ལྟ་བུ་སྟེ་༎ ཐམས་ཅད་དམིགས་པ་ཡོད་མ་ཡིན་༎
T03knavslou:18	 māyāyantro naro yadvad bhinnāṃ ceṣṭāṃ karoti vai /	T16D4462:314b-23	མི་གང་སྒྱུ་མའི་འཁྲུལ་འཁོར་བཞིན་༎ ཐ་དད་བསམ་པས་བྱེད་དེ་ཡི་༎
T03knavslou:19	 tadvad ceṣṭāṃ karoty eva dehayantro nirātmakaḥ // Nś_9_[5] //	T16D4462:314b-25	བདག་མེད་ལུས་ཀྱི་འཁྲུལ་འཁོར་གང་༎ བསམ་པས་བྱེད་པ་དེ་བཞིན་ནོ་༎
T03knavslou:20	 nānopalabdhayo yāś ca pratikṣaṇasamudbhavāḥ /	T16D4462:314b-27	སྣ་ཚོགས་ཉེ་བར་དམིགས་གང་ཡང་༎ སྐད་ཅིག་སོ་སོར་ཡང་དག་འབྱུང་༎
T03knavslou:21	 marīcisadṛśāś caite dṛṣṭanaṣṭāḥ vilakṣaṇāḥ // Nś_10_[6] //	T16D4462:314b-29	འདི་དག་སྨིག་རྒྱུ་ལྟ་བུར་གང་༎ མཐོང་བ་ཉམས་པས་མཚན་ཉིད་བྲལ་༎
T03knavslou:22	 pratibimbanibhaṃ grāhyam anādicittasaṃbhavam /	T16D4462:314b-31	གཟུགས་བརྙན་ལྟ་བུར་གཟུང་བར་བྱ་༎ ཐོག་མེད་སེམས་ལས་ཀུན་ཏུ་འབྱུང་༎
T03knavslou:23	 tadākāraṃ ca vijñānam anyonyapratibimbavat // Nś_11_[7] //	T16D4462:314b-33	དེ་རྣམ་པ་དང་རྣམ་པར་ཤེས་༎ ཕན་ཚུན་དུ་ནི་གཟུངས་བརྙན་བཞིན་།
