src_segmentnr	src_original	tgt_segmentnr	tgt_original
GS40anandk_u:6578	 dinamāgneyarūpaṃ syād rātriḥ saumyamayī bhavet /  dvau ca pakṣau tadā devi ṛtū hemantaśaiśirau // Āk_1,19.45 //  tau ṛtū himakālaḥ syāduṣṇau madhunidāghakau /  prāvṛṭśaradṛtū jñeyau varṣākālaḥ sa ucyate // Āk_1,19.46 //  ṛtubhiḥ śiśirādyaistattribhiḥ syāduttarāyaṇam /	T13D4311-1:345a-20	དེ་ལ་དགུན་སྨད་ཀྱི་དུས་དགུན་ཟླ་ཐ་ཆུངས་ཉ་ཕྲི་ཕན་ཆད་ཀྱི་ཟླ་བ་གསུམ་ནི་། ཉི་མ་རིང་དུ་ནུར་བའི་ཚེ་ན་མཐུ་འཕྲོག་པ་ཞེས་བྱ་སྟེ་།
GS40anandk_u:6585	 kiṃtu mārgavaśādetāvatyuṣṇakhararūkṣakau // Āk_1,19.48 //	T13D4311-1:345a-23	དེའི་ཚེ་ཉི་མ་ཚ་བ་དང་། རླུང་གི་དུས་ལ་བབ་པས་ཚ་བ་དང་། དྲོད་ཆེས་པ་དང་། རྩུབ་པ་ཡིན་ཏེ་།
GS40anandk_u:6587	 tiktaḥ kaṣāyakaṭukau prabalāḥ syuryathottaram // Āk_1,19.49 //  prāvṛḍādyaiśca ṛtubhistribhiḥ syāddakṣiṇāyanam /	T13D4311-1:345b-0	༄༣༤༥བ་དེ་ལྟར་ཉི་མ་རིང་དུ་ནུར་བའི་དུས་འདིའི་ཚེ་། དགུན་སྨད་ཀྱི་ཟླ་བ་གཉིས་ཀྱི་ཆེ་ནི་། སྨན་དང་ཟས་ཁ་བའི་མཐུར་གྱུར་ཏེ་རླུང་སྐྱེའོ་༎ དཔྱིད་ཀྱི་ཟླ་བ་གཉིས་ཀྱི་ཚེ་ནི་ཟས་དང་། སྨན་བསྐ་བ་རྣམས་ཀྱི་མཐུ་སྐྱེ་། སོས་ཀའི་ཟླ་བ་གཉིས་ཀྱི་ཚེ་ནི་ཟས་དང་སྨན་ཚབ་རྣམས་ཀྱི་མཐུ་སྐྱེ་སྟེ་།
GS40anandk_u:6589	 etatsomātmakaṃ viddhi visargākhyamiti smṛtam // Āk_1,19.50 //	T13D4311-1:345b-5	དེ་བས་ན་སྨན་དང་ཟས་ཀྱི་གོ་རིམས་བཞིན་དུ་ཟླ་བའི་དུས་ཀྱི་བྱེ་བྲག་ཤེས་པར་བྱ་སྟེ་དེ་བས་ན་ཉི་མ་རིང་དུ་ནུར་བ་ནི་། མེའི་དུས་ཏེ་མཐུ་འཕྲོག་པ་འབྲི་ཞེས་བྱའོ་༎ དབྱར་སྨད་ཀྱི་ཉི་མ་ལྷོ་ཕྱོགས་སུ་ཐུང་དུ་ནུར་བའི་དུས་ན་། དུས་གསུམ་གྱི་ཟླ་བ་དྲུ་ག་པོ་དབྱར་སྨད་ལ་སོགས་པ་ནི་། མཐུ་འབྲི་བ་རྣམས་སླར་མཐུ་སྐྱེ་བའི་དུས་ཡིན་ཏེ་།
GS40anandk_u:6590	 prakṛtyā śītalā vṛṣṭyā vāyusomāmbudāḥ param /  balinaḥ syuryatastasmātsūryaḥ kṣīṇarucir bhavet // Āk_1,19.51 //	T13D4311-1:345b-10	ཉི་མ་ཚ་བའི་མེའི་དུས་ནི་བྲི་། ཟླ་བའི་དུས་ལ་བབ་པས་ཟླ་བའི་མཐུ་དང་ལྡན་པར་གྱུར་ཏེ་། སྤྲིན་དང་ཆར་པ་དང་། སེར་བུ་དང་། གྲང་ཞིང་བསིལ་བ་རྣམས་ཀྱི་འཚེ་བ་ཞི་ཞིང་།
GS40anandk_u:6592	 gate bhūtalatāpe'smin prāṇināṃ prativāsaram /  kālo balaṃ visṛjati prabalāḥ syuryathottaram // Āk_1,19.52 //  atrāmlalavaṇau svādū rasāḥ snigdhā bhavanti hi /	T13D4311-1:345b-13	བསིལ་བའི་དུས་ལ་བབ་པས་དེའི་ཚེ་། སའི་ཁམས་སྣུམ་ཞིང་འཇམ་པས་སྐྱུར་བ་དང་། ལན་ཚབ༹་དང་། མངར་བ་རྣམས་ཀྱི་མཐུ་སྐྱེའོ་༎
GS40anandk_u:6595	 hemante śiśire pūrṇaṃ madhau śaradi madhyamam // Āk_1,19.53 //  grīṣme prāvṛṣi śītaṃ syātsarveṣāṃ prāṇināṃ balam /	T13D4311-1:345b-15	དགུན་ཟླ་ར་བ་ནས་དཔྱིད་ཟླ་ར་བའི་ཡར་གྱི་ངོ་ཡན་ཆད་ཟླ་བ་བཞིའི་ཚེ་ནི་། བསིལ་བ་དང་ལྷགས་པའི་དུས་ཏེ་།
GS40anandk_u:6598	 rasasya balinaḥ śītasaṃvṛtatvāddhimāgame // Āk_1,19.54 //  koṣṭhāgneścāvikīrṇatvātpiṇḍito jaṭhare yataḥ /  tato balīyān koṣṭhāgnis tasmin svalpāśano yadi // Āk_1,19.55 //	T13D4311-1:345b-23	ལྷག་མ་ཟླ་བ་འདི་བཞིའི་དུས་ནི་མཐུ་སྟོབས་འབྲིང་གི་དུས་ཡིན་ནོ་༎ དགུན་སྟོད་ཀྱི་ལྷགས་པས་མི་རྣམས་མཐུ་དང་ལྡན་ཏེ་། མེའི་སྟོབས་རབ་ཏུ་ཆེ་བར་འགྱུར་རོ་༎ དེ་ལྟར་མིའི་ཉམས་འཚག་དང་། མེའི་དྲོད་ཀྱིས་ཆེ་། ཁ་ཟས་འགྲངས་པར་མ་ཟོས་ན་།
GS40anandk_u:6601	 vāyunā dīpyate vahniḥ paceddhātūn rasādikān /	T13D4311-1:345b-28	རླུང་གིས་མེ་སྦར་བས་མིའི་གཟུགས་རྣམས་ཚོས་ཤིང་སྐམས་པར་འགྱུར་རོ་༎
GS40anandk_u:6602	 tasmāddhimāgame sevyo madhuro lavaṇāmlakaḥ // Āk_1,19.56 //  atha dairghyānniśānāṃ tu kṣudhā prātastarāṃ bhavet /	T13D4311-1:345b-29	དེ་བས་ན་མཚན་མོ་ནམ་རིང་བས་ནང་པར་བཀྲེས་པར་འགྱུར་ཏེ་། དེའི་ཕྱིར་ཁ་ཟས་དང་མངར་བ་དང་། སྐྱུར་བ་དང་ལན་ཚབ༹་རྣམས་བཟའ་བར་བྱའོ་༎
GS40anandk_u:6604	 dinacaryāprakāreṇa visṛjanmalamūtrakam // Āk_1,19.57 //  dantakāṣṭhādikaṃ sarvaṃ vidadhyātparameśvari /	T13D4311-1:346a-0	དེའི་གོ་རིམས་ནི་ནང་པར་ལངས་༄༣༤༦ཨ་༌་༎ ནས་ཕྱི་རོལ་གྱི་བཤང་གཅི་རྣམས་བྱས་ནས་།
GS40anandk_u:6606	 tato mūrdhārhavātaghnatailenābhyaṅgam ācaret // Āk_1,19.58 //	T13D4311-1:346a-2	ལུས་རླུང་སེལ་བའི་ཏིལ་མར་གྱིས་བྱུག་ཅིང་གླད་པ་ལ་ཡང་ཏིལ་མར་གྱིས་བྱུག་པ་ཇི་སྐད་བསྟན་པ་བཞིན་དུ་བསྟེན་པར་བྱའོ་༎
GS40anandk_u:6733	 etatpañcavidhaṃ pānaṃ pāṭalīcampakādibhiḥ // Āk_1,19.119 //	T13D4311-1:347b-23	སྐོམ་འདིའི་མིང་ནི་དམ་པ་ལྔ་ཞེས་བྱའོ་༎ གཞན་ཡང་བསིལ་བའི་སྐོམ་ནི་ལྡུམ་དུ་༄༣༤༨ཨ་༌་༎
