src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK19asvsau2u:654	 saptamaḥ sargaḥ  nandavilāpa	T13n929u_007:0	 saptamaḥ sargaḥ  nanda-vilāpa
GK19asvsau2u:656	 liṅgaṃ tataḥ śāstṛvidhipradiṣṭaṃ gātreṇa bibhranna tu cetasā tat /	T13n929u_007:2	 liṅgaṃ tataḥ śāstṛvidhipradiṣṭaṃ gātreṇa bibhranna tu cetasā tat |
GK19asvsau2u:657	 bhāryāgataireva manovitarkairjehrīyamāṇo na nananda nandaḥ // Saund_7.1 //	T13n929u_007:3	 bhāryāgataireva manovitarkairjehrīyamāṇo na nananda nandaḥ ||1 ||
GK19asvsau2u:658	 sa puṣpamāsasya ca puṣpalakṣmyā sarvābhisāreṇa ca puṣpaketoḥ /	T13n929u_007:4	 sa puṣpamāsasya ca puṣpalakṣmyā sarvābhisāreṇa ca puṣpaketoḥ |
GK19asvsau2u:659	 yānīyabhāvena ca yauvanasya vihārasaṃstho na śamaṃ jagāma // Saund_7.2 //	T13n929u_007:5	 yānīyabhāvena ca yauvanasya vihārasaṃstho na śamaṃ jagāma ||2 ||
GK19asvsau2u:660	 sthitaḥ saḥ dīnaḥ sahakāravīthyāmālīnasaṃmūrcchitaṣaṭpadāyām /	T13n929u_007:6	 sthitaḥ saḥ dīnaḥ sahakāravīthyāmālīnasaṃmūrcchitaṣaṭpadāyām |
GK19asvsau2u:661	 bhṛśaṃ jajṛmbhe yugadīrghabāhurdhyātvā priyāṃ cāpamivācakarṣa // Saund_7.3 //	T13n929u_007:7	 bhṛśaṃ jajṛmbhe yugadīrghabāhurdhyātvā priyāṃ cāpamivācakarṣa ||3 ||
GK19asvsau2u:662	 sa pītakakṣodamiva pratīcchan cūtadrumebhyastanupuṣpavarṣam /	T13n929u_007:8	 sa pītakakṣodamiva pratīcchan cūtadrumebhyastanupuṣpavarṣam |
GK19asvsau2u:663	 dīrghaṃ niśaśvāsa vicintya bhāryāṃ navagraho nāga ivāvaruddhaḥ // Saund_7.4 //	T13n929u_007:9	 dīrghaṃ niśaśvāsa vicintya bhāryāṃ navagraho nāga ivāvaruddhaḥ ||4 ||
GK19asvsau2u:664	 śokasya hartā śaraṇāgatānāṃ śokasya karttā pratigarvitānām /  aśokamālambya sa jātaśokaḥ priyāṃ priyāśokakavanāṃ śuśoca // Saund_7.5 //  priyāṃ priyāyāḥ pratanuṃ priyaṅguṃ niśāmya bhītāmiva niṣpatantīm /  sasmāra tāmaśrumukhīṃ sabāṣpaḥ priyāṃ priyaṅguprasavāvadātām // Saund_7.6 //	T13n929u_007:10	 śokasya hartā śaraṇāgatānāṃ śokasya karttā pratigarvitānām |  aśokamālambya sa jātaśokaḥ priyāṃ priyāśokakavanāṃ śuśoca ||5 ||  priyāṃ priyāyāḥ pratanuṃ priyaṅguṃ niśāmya bhītāmiva niṣpatantīm |  sasmāra tāmaśrumukhīṃ sabāṣpaḥ priyāṃ priyaṅguprasavāvadātām ||6 ||
