src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04bsa047_u:11	 katama ekadharmaḥ?	T17n0761_006:0643c19_2	何者是一法？
T04bsa047_u:12	 yaduta mahākaruṇā /	T17n0761_006:0643c19_7	所謂大悲。
T04bsa047_u:13	 mahākaruṇayā bhagavan bodhisattvānāṃ sarvabuddhadharmāḥ karatalagatā bhavanti /	T17n0761_006:0643c20_5	菩薩若行大悲，一切諸佛法如在掌中。 世尊！
T04bsa047_u:14	 tadyathā bhagavan yena rājñaścakravartinaścakraratnaṃ gacchati tena sarvo balakāyo gacchati,	T17n0761_006:0643c21_13	譬如轉輪王所乘輪寶，隨往何處，一切四兵隨順而去。
T04bsa047_u:15	 evameva bhagavan yena bodhisattvasya mahākaruṇa gacchati,	T17n0761_006:0643c21_16	世尊！ 菩薩摩訶薩亦復如是，乘大悲心隨至何處，彼諸佛法隨順大悲自然而去。
T04bsa047_u:742	 āryadharmasaṃgītau coktam- “katamā bodhisattvānāṃ pratipattiḥ?  yat kiñcid bodhisattvānāṃ kāyakarma,	T17n0761_005:0639c10_9	何者是菩薩攝受修行？ 世尊！
T04bsa047_u:744	 yat kiñcid vākkarma,  yat kiñcin manaḥkarma,  tat sarvasattvāpekṣakaṃ pravartate,  mahākaruṇāpūrvaṅgamatvāt /  mahākaruṇādhipatyaṃ sarvasattvāhitasukhādhyāśayasamutthitam” iti /	T17n0761_005:0639c12_16	諸菩薩等所有身業、口業、意業皆為利益一切眾生，大悲為首、大慈增上，加護眾生得安隱樂。
T04bsa047_u:749	 ayamevaṃ hitāśayaḥ saṃjñībhavati /	T17n0761_005:0639c13_9	護法菩薩如是深心作是思惟：
T04bsa047_u:750	 sā mayā (Bhk 195) pratipattiḥ pratipattavyā sarvasattvānāṃ hitāvahā sukhāvahā /	T17n0761_005:0639c14_13	『隨以何行能與眾生安隱樂事，我應修行如是等行。
T04bsa047_u:751	 tasya skandheṣu māyāvat pratyavekṣaṇā pratipattirna ca skandhaparityāgaṃ spṛhayatīti /	T17n0761_005:0639c15_17	』是故則成五陰中觀，雖作此觀而能不求捨離五陰。
T04bsa047_u:752	 dhātuṣvāśīviṣavat pratyavekṣaṇā pratipattirna ca dhātuparityāgaṃ spṛhayatīti /  āyataneṣu śūnyagrāmavat pratyavekṣaṇāpratipattirna cāyatanaparityāgaṃ spṛhayatīti /	T17n0761_005:0639c16_17	觀界如毒蛇以修於行，而心不求捨十八界； 觀入如空聚落以修於行，而心不求捨十二入； 如是，觀色如聚沫以修於行，而心不捨成就諸佛如來色身莊嚴； 觀受如泡以修於行，而心不捨成就諸佛如來禪定三昧、三摩跋提、諸佛妙樂； 觀想如陽焰以修於行，而心不捨成就諸佛如來智慧修行； 觀行如芭蕉以修於行，而心不捨成就諸佛如來妙法修行；
T04bsa047_u:9	 eko dharmo bhagavan bodhisattvena svārādhitaḥ supratividdhaḥ kartavyaḥ /  tasya sarvabuddhadharmāḥ karatalagatā bhavanti /	T17n0761_006:0643c17_6	世尊！ 菩薩若受持一法、善知一法，餘一切諸佛法自然如在掌中。 世尊！
