src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12bsu056_u:12	 ca, gaganagañjena ca,	K06D0017=D0489_H0019=H0455:236b-3	ནམ་མཁའི་མཛོད་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བདུད་ཀྱི་སྟོབས་ཐམས་ཅད་རབ་ཏུ་འཇོམས་པ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཕྲག་བརྒྱ་དང་ཐབས་ཅིག་སྟེ་། ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ནས་ཆོས་སྟོན་ཏེ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་ཆོས་ཐམས་ཅད་ཀྱི་ངོ་བོ་ཉིད་རྣམ་པར་དག་པའི་སྒོ་ཞེས་བྱ་བ་ཐོག་མར་དགེ་བ་། བར་དུ་དགེ་བ་། ཐ་མར་དགེ་བ་།
K12bsu056_u:13	 sarvamārapramardinā ca bodhisattvena mahāsattvena /  evaṃpramukhairaṣṭābhirbodhisattvakoṭibhiḥ* * * ādau kalyāṇaṃ madhye kalyāṇaṃ paryavasāne kalyāṇaṃ sadarthaṃ supadākṣaraṃ paryavadātam,	K06D0017=D0489_H0019=H0455:236b-8	དོན་བཟང་པོ་། ཆིག་འབྲུ་བཟང་པོ་། མ་འདྲེས་པ་། ཡོངས་སུ་རྫོགས་པ་། ཡོངས་སུ་དག་པ་། འདི་ལྟར་། རབ་ཏུ་དགའ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་།
K12bsu056_u:15	 sarvadharmaviśuddhinirhāraṃ deśayati sma - kāmaviśuddhipadametat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:236b-16	བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ འདོད་ཆགས་ཀྱི་མཐའ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ རེག་པ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
K12bsu056_u:16	 dṛṣṭiviśuddhipadametat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:236b-21	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་༄༢༣༧ཨ་༌༎ གནས་སོ་༎ སྡུག་པའི་འཆིང་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་།
K12bsu056_u:17	 rativiśuddhipadametat yaduta bodhisattvapadam /  tṛṣṇāviśuddhipadametat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:237a-3	བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ ལྟ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་།
K12bsu056_u:19	 bhūṣaṇaviśuddhipadametat yaduta bodhisattvapadam /  āhlādanaviśuddhipadametat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:237a-9	བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ དགའ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ སྲེད་པ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
K12bsu056_u:21	 ālokaviśuddhipadametat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:237a-14	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ སྙེམས་པ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ རྒྱན་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་།
K12bsu056_u:22	 kāyasukhaviśuddhipadematat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:237a-21	བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ ཡིད་ཚིམ་པར་བྱེད་པ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་།
K12bsu056_u:23	 [vāksukha] viśuddhipadametat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:237a-24	བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ སྣང་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎
K12bsu056_u:24	 manoviśuddhipadametat yaduta bodhisattvapadam /	K06D0017=D0489_H0019=H0455:237a-28	ལུས་བདེ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ གཟུགས་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎
