src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02sspp2_2u:5536	 vedanāyāṃ na sthātavyam upalambhayogena,  saṃjñāyāṃ na sthātavyam upalambhayogena,  saṃskāreṣu na sthātavyam upalambhayogena,  vijñāne na sthātavyam upalambhayogena.	K03D0009_H0010:179b-4	དེས་གཟུགས་ལ་གནས་པར་མི་བགྱིའོ་༎ ཚོར་བ་དང་། འདུ་ཤེས་དང་། འདུ་བྱེད་དང་། རྣམ་པར་ཤེས་པ་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5559	 śrotrasaṃsparśe na sthātavyam upalambhayogena,  ghrāṇasaṃsparśe na sthātavyam upalambhayogena,  jihvāsaṃsparśe na sthātavyam upalambhayogena,  kāyasaṃsparśe na sthātavyam upalambhayogena,  manaḥsaṃsparśe na sthātavyam upalambhayogena.	K03D0009_H0010:179b-13	རྣ་བའི་འདུས་ཏེ་རེག་པ་དང་། སྣའི་འདུས་ཏེ་རེག་པ་དང་། ལྕེའི་འདུས་ཏེ་རེག་པ་དང་། ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5649	 vedaneti na sthātavyam upalambhayogena,  saṃjñeti na sthātavyam upalambhayogena,  saṃskārā iti na sthātavyam upalambhayogena,  vijñānam iti na sthātavyam upalambhayogena.	K03D0009_H0010:179b-5	ཚོར་བ་དང་། འདུ་ཤེས་དང་། འདུ་བྱེད་དང་། རྣམ་པར་ཤེས་པ་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5653	 cakṣur iti na sthātavyam upalambhayogena,	K03D0009_H0010:179b-6	དེས་མིག་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5654	 śrotram iti na sthātavyam upalambhayogena,  ghrāṇam iti na sthātavyam upalambhayogena,  jihveti na sthātavyam upalambhayogena,  kāya iti na sthātavyam upalambhayogena, (ŚsP II-2 146)  mana iti na sthātavyam upalambhayogena.	K03D0009_H0010:179b-7	རྣ་བ་དང་། སྣ་དང་། ལྕེ་དང་། ལུས་དང་། ཡིད་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5659	 rūpam iti na sthātavyam upalambhayogena,	K03D0009_H0010:179b-8	དེས་གཟུགས་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5660	 śabda iti na sthātavyam upalambhayogena,  gandha iti na sthātavyam upalambhayogena,  rasa iti na sthātavyam upalambhayogena,  sparśa iti na sthātavyam upalambhayogena,  dharmā iti na sthātavyam upalambhayogena.	K03D0009_H0010:179b-9	སྒྲ་དང་། དྲི་དང་། རོ་དང་། རེག་དང་། ཆོས་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5665	 cakṣurvijñānam iti na sthātavyam upalambhayogena,  śrotravijñānam iti na sthātavyam upalambhayogena,  ghrāṇavijñānam iti na sthātavyam upalambhayogena,  jihvāvijñānam iti na sthātavyam upalambhayogena,	K03D0009_H0010:179b-10	དེས་མིག་གི་རྣམ་པར་ཤེས་པ་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5669	 kāyavijñānam iti na sthātavyam upalambhayogena,  manovijñānam iti na sthātavyam upalambhayogena.	K03D0009_H0010:179b-11	རྣ་བའི་རྣམ་པར་ཤེས་པ་དང་། སྣའི་རྣམ་པར་ཤེས་པ་དང་། ལྕེའི་རྣམ་པར་ཤེས་པ་དང་། ལུས་ཀྱི་རྣམ་པར་ཤེས་པ་དང་། ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5564	 cakṣuḥsaṃsparśajāyāṃ vedanāyāṃ na sthātavyam upalambhayogena,  śrotrasaṃsparśajāyāṃ vedanāyāṃ na sthātavyam upalambhayogena,  ghrāṇasaṃsparśajāyāṃ vedanāyāṃ na sthātavyam upalambhayogena,  jihvāsaṃsparśajāyāṃ vedanāyāṃ na sthātavyam upalambhayogena,  kāyasaṃsparśajāyāṃ vedanāyāṃ na sthātavyam upalambhayogena,  manaḥsaṃsparśajāyāṃ (ŚsP II-2 144)  vedanāyāṃ na sthātavyam upalambhayogena.	K03D0009_H0010:179b-14	དེས་མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ལ་གནས་པར་མི་བགྱིའོ་༎ དེས་རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ལ་གནས་པར་༄༡༨༠ཨ་༌༎
K02sspp2_2u:283	 na rūpaṃ nityam ity upaparīkṣate nānityam iti,	K03D0009_H0010:503b-0	༄༥༠༣བ་གཟུགས་རྟག་ཅེས་བྱ་བ་དང་། མི་རྟག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:284	 na rūpaṃ sukham ity upaparīkṣate na duḥkham iti,	K03D0009_H0010:503b-1	བདེ་ཞེས་བྱ་བ་དང་། སྡུག་བསྔལ་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:285	 na rūpam ātmety upaparīkṣate nānātmeti,	K03D0009_H0010:503b-2	བདག་ཅེས་བྱ་བ་དང་། བདག་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:286	 na rūpaṃ śubham ity upaparīkṣate nāśubham iti,	K03D0009_H0010:503b-3	སྡུག་ཅེས་བྱ་བ་དང་། མི་སྡུག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:287	 na rūpaṃ śūnyam ity upaparīkṣate nāśūnyam iti,	K03D0009_H0010:503b-4	སྟོང་ཞེས་བྱ་བ་དང་། མི་སྟོང་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:288	 na rūpaṃ nimittam ity upaparīkṣate nānimittam iti,	K03D0009_H0010:503b-5	མཚན་མ་ཡོད་ཅེས་བྱ་བ་དང་། མཚན་མ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:289	 na rūpaṃ praṇihitam ity upaparīkṣate nāpraṇihitam iti,  na rūpaṃ śāntam ity upaparīkṣate nāśāntam iti,  na rūpaṃ viviktam ity upaparīkṣate nāviviktam iti.  na śabdaṃ nityam ity upaparīkṣate nānityam iti,  na śabdaṃ sukham ity upaparīkṣate na duḥkham iti,  na śabdam ātmety upaparīkṣate nānātmeti,	K03D0009_H0010:503b-6	སྨོན་པ་ཡོད་ཅེས་བྱ་བ་དང་། སྨོན་པ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:295	 na śabdaṃ śubham ity upaparīkṣate nāśubham iti,  na śabdaṃ śūnyam ity upaparīkṣate nāśūnyam iti,  na śabdaṃ nimittam ity upaparīkṣate nānimittam iti,  na śabdaṃ praṇihitam ity upaparīkṣate nāpraṇihitam iti,  na śabdaṃ śāntam ity upaparīkṣate nāśāntam iti,	K03D0009_H0010:503b-7	ཞི་ཞེས་བྱ་བ་དང་། མ་ཞི་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་༏དབེན་ཞེས་བྱ་བ་དང་། མི་དབེན་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:300	 na śabdaṃ viviktam ity upaparīkṣate nāviviktam iti.  na gandhaṃ nitya ity upaparīkṣate nānitya iti,	K03D0009_H0010:503b-8	སྒྲ་དང་། དྲི་དང་། རོ་དང་། རེག་དང་། ཆོས་རྟག་ཅེས་བྱ་བ་དང་། མི་རྟག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:5671	 cakṣuḥsaṃsparśa iti na sthātavyam upalambhayogena,	K03D0009_H0010:179b-12	དེས་མིག་གི་འདུས་ཏེ་རེག་པ་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:447	 na cakṣuḥsaṃsparśapratyayavedanāṃ nityety upaparīkṣate nānityeti,	K03D0009_H0010:504b-2	མིག་གི་འདུས་ཏེ་རེག་པ་རྟག་ཅེས་བྱ་བ་དང་། མི་རྟག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:5672	 śrotrasaṃsparśa iti na sthātavyam upalambhayogena,  ghrāṇasaṃsparśa iti na sthātavyam upalambhayogena,  jihvāsaṃsparśa iti na sthātavyam upalambhayogena,	K03D0009_H0010:179b-13	རྣ་བའི་འདུས་ཏེ་རེག་པ་དང་། སྣའི་འདུས་ཏེ་རེག་པ་དང་། ལྕེའི་འདུས་ཏེ་རེག་པ་དང་། ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:5676	 manaḥsaṃsparśa iti na sthātavyam upalambhayogena.	K03D0009_H0010:167b-18	དེས་རློམ་སེམས་སུ་མི་བྱའོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པ་དང་། སྣའི་འདུས་ཏེ་རེག་པ་དང་། ལྕེའི་འདུས་ཏེ་རེག་པ་དང་། ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་ཤེས་པར་བྱ་སྟེ་། དེས་རློམ་སེམས་སུ་མི་བྱའོ་༎
K02sspp2_2u:448	 na cakṣuḥsaṃsparśapratyayavedanāṃ sukhety upaparīkṣate na duḥkheti,	K03D0009_H0010:504b-3	བདེ་ཞེས་བྱ་བ་དང་། སྡུག་བསྔལ་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:449	 na cakṣuḥsaṃsparśapratyayavedanām ātmety upaparīkṣate nānātmeti,	K03D0009_H0010:504b-4	བདག་ཅེས་བྱ་བ་དང་། བདག་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:5677	 cakṣuḥsaṃsparśapratyayavedaneti na sthātavyam upalambhayogena,	K03D0009_H0010:167b-21	མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ཤེས་པར་བྱ་སྟེ་། དེས་རློམ་སེམས་སུ་མི་བྱའོ་༎
K02sspp2_2u:5678	 śrotrasaṃsparśapratyayavedaneti na sthātavyam upalambhayogena,  ghrāṇasaṃsparśapratyayavedaneti na sthātavyam upalambhayogena,  jihvāsaṃsparśapratyayavedaneti na sthātavyam upalambhayogena,  kāyasaṃsparśapratyayavedaneti na sthātavyam upalambhayogena,	K03D0009_H0010:168a-0	རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་༄༡༦༨ཨ་༌༎ ཚོར་བ་དང་། ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ཤེས་པར་བྱ་སྟེ༏་དེས་རློམ་སེམས་སུ་མི་བྱའོ་༎ སའི་ཁམས་ཤེས་པར་བྱ་སྟེ་།
K02sspp2_2u:450	 na cakṣuḥsaṃsparśapratyayavedanāṃ śubhety upaparīkṣate nāśubheti,	K03D0009_H0010:504b-5	སྡུག་ཅེས་བྱ་བ་དང་། མི་སྡུག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:451	 na cakṣuḥsaṃsparśapratyayavedanāṃ śūnyety upaparīkṣate nāśūnyeti,	K03D0009_H0010:504b-6	སྟོང་ཞེས་བྱ་བ་དང་། མི་སྟོང་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:452	 na cakṣuḥsaṃsparśapratyayavedanāṃ nimittety upaparīkṣate nānimitteti,  na cakṣuḥsaṃsparśapratyayavedanāṃ praṇihitety upaparīkṣate nāpraṇihiteti,	K03D0009_H0010:504b-7	མཚན་མ་ཡོད་ཅེས་བྱ་བ་དང་། མཚན་མ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་། སྨོན་པ་ཡོད་ཅེས་བྱ་བ་དང་། སྨོན་པ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:454	 na cakṣuḥsaṃsparśapratyayavedanāṃ śāntety upaparīkṣate nāśānteti,  na cakṣuḥsaṃsparśapratyayavedanāṃ viviktety upaparīkṣate nāvivikteti.	K03D0009_H0010:504b-9	ཞི་ཞེས་བྱ་བ་དང་། མ་ཞི་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:456	 na śrotrasaṃsparśapratyayavedanāṃ nityety upaparīkṣate nānityeti,  na śrotrasaṃsparśapratyayavedanāṃ sukhety upaparīkṣate na duḥkheti,  na śrotrasaṃsparśapratyayavedanām ātmety upaparīkṣate nānātmeti,  na śrotrasaṃsparśapratyayavedanāṃ śubhety upaparīkṣate nāśubheti,  na śrotrasaṃsparśapratyayavedanāṃ śūnyety upaparīkṣate nāśūnyeti,  na śrotrasaṃsparśapratyayavedanāṃ nimittety upaparīkṣate nānimitteti,	K03D0009_H0010:504b-10	དབེན་ཞེས་བྱ་བ་དང་། མི་དབེན་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་༏རྣ་བའི་འདུས་ཏེ་རེག་པ་དང་། སྣའི་འདུས་ཏེ་རེག་པ་དང་། ལྕེའི་འདུས་ཏེ་རེག་པ་དང་། ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་རྟག་ཅེས་བྱ་བ་དང་།
K02sspp2_2u:462	 na śrotrasaṃsparśapratyayavedanāṃ praṇihitety upaparīkṣate nāpraṇihiteti,  na śrotrasaṃsparśapratyayavedanāṃ (ŚsP II-2 12)  śāntety upaparīkṣate nāśānteti,  na śrotrasaṃsparśapratyayavedanāṃ viviktety upaparīkṣate nāvivikteti.  na ghrāṇasaṃsparśapratyayavedanāṃ nityety upaparīkṣate nānityeti,  na ghrāṇasaṃsparśapratyayavedanāṃ sukhety upaparīkṣate na duḥkheti,  na ghrāṇasaṃsparśapratyayavedanām ātmety upaparīkṣate nānātmeti,	K03D0009_H0010:504b-12	བདེ་ཞེས་བྱ་བ་དང་། སྡུག་བསྔལ་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:5685	 tejodhātāv iti na sthātavyam upalambhayogena,  vāyudhātāv iti na sthātavyam upalambhayogena,  ākāśadhātāv iti na sthātavyam upalambhayogena,  vijñānadhātāv iti na sthātavyam upalambhayogena.  avidyeti na sthātavyam upalambhayogena,	K03D0009_H0010:168a-4	ཆུའི་ཁམས་དང་། མེའི་ཁམས་དང་། རླུང་གི་ཁམས་དང་། ནམ་མཁའི་ཁམས་དང་། རྣམ་པར་ཤེས་པའི་ཁམས་ཤེས་པར་བྱ་སྟེ་། དེས་རློམ་སེམས་སུ་མི་བྱའོ་༎
K02sspp2_2u:469	 na ghrāṇasaṃsparśapratyayavedanāṃ śubhety upaparīkṣate nāśubheti,  na ghrāṇasaṃsparśapratyayavedanāṃ śūnyety upaparīkṣate nāśūnyeti,	K03D0009_H0010:504b-15	སྟོང་ཞེས་བྱ་བ་དང་། མི་སྟོང་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:471	 na ghrāṇasaṃsparśapratyayavedanāṃ nimittety upaparīkṣate nānimitteti,  na ghrāṇasaṃsparśapratyayavedanāṃ praṇihitety upaparīkṣate nāpraṇihiteti,	K03D0009_H0010:504b-16	མཚན་མ་ཡོད་ཅེས་བྱ་བ་དང་། མཚན་མ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་། ༄༥༠༥ཨ་༌༎ སྨོན་པ་ཡོད་ཅེས་བྱ་བ་དང་། སྨོན་པ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:473	 na ghrāṇasaṃsparśapratyayavedanāṃ śāntety upaparīkṣate nāśānteti,	K03D0009_H0010:505a-1	ཞི་ཞེས་བྱ་བ་དང་། མ་ཞི་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:474	 na ghrāṇasaṃsparśapratyayavedanāṃ viviktety upaparīkṣate nāvivikteti.  na jihvāsaṃsparśapratyayavedanāṃ nityety upaparīkṣate nānityeti,  na jihvāsaṃsparśapratyayavedanāṃ sukhety upaparīkṣate na duḥkheti,  na jihvāsaṃsparśapratyayavedanām ātmety upaparīkṣate nānātmeti,  na jihvāsaṃsparśapratyayavedanāṃ śubhety upaparīkṣate nāśubheti,	K03D0009_H0010:505a-2	དབེན་ཞེས་བྱ་བ་དང་། མི་དབེན་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:5648	 rūpam iti na sthātavyam upalambhayogena,	K03D0009_H0010:179b-4	དེས་གཟུགས་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:479	 na jihvāsaṃsparśapratyayavedanāṃ śūnyety upaparīkṣate nāśūnyeti,  na jihvāsaṃsparśapratyayavedanāṃ nimittety upaparīkṣate nānimitteti,  na jihvāsaṃsparśapratyayavedanāṃ praṇihitety upaparīkṣate nāpraṇihiteti,  na jihvāsaṃsparśapratyayavedanāṃ śāntety upaparīkṣate nāśānteti,  na jihvāsaṃsparśapratyayavedanāṃ viviktety upaparīkṣate nāvivikteti.  na kāyasaṃsparśapratyayavedanāṃ nityety upaparīkṣate nānityeti,	K03D0009_H0010:505a-3	མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་རྟག་ཅེས་བྱ་བ་དང་། མི་རྟག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:485	 na kāyasaṃsparśapratyayavedanāṃ sukhety upaparīkṣate na duḥkheti,	K03D0009_H0010:505a-4	བདེ་ཞེས་བྱ་བ་དང་། སྡུག་བསྔལ་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:486	 na kāyasaṃsparśapratyayavedanām ātmety upaparīkṣate nānātmeti,	K03D0009_H0010:505a-5	བདག་ཅེས་བྱ་བ་དང་། བདག་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:487	 na kāyasaṃsparśapratyayavedanāṃ śubhety upaparīkṣate nāśubheti,	K03D0009_H0010:505a-6	སྡུག་ཅེས་བྱ་བ་དང་། མི་སྡུག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:488	 na kāyasaṃsparśapratyayavedanāṃ śūnyety upaparīkṣate nāśūnyeti,	K03D0009_H0010:505a-7	སྟོང་ཞེས་བྱ་བ་དང་། མི་སྟོང་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:489	 na kāyasaṃsparśapratyayavedanāṃ nimittety upaparīkṣate nānimitteti,	K03D0009_H0010:505a-8	མཚན་མ་ཡོད་ཅེས་བྱ་བ་དང་། མཚན་མ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:490	 na kāyasaṃsparśapratyayavedanāṃ praṇihitety upaparīkṣate nāpraṇihiteti,  na kāyasaṃsparśapratyayavedanāṃ śāntety upaparīkṣate nāśānteti,  na kāyasaṃsparśapratyayavedanāṃ viviktety upaparīkṣate nāvivikteti.	K03D0009_H0010:505a-9	སྨོན་པ་ཡོད་ཅེས་བྱ་བ་དང་། སྨོན་པ་མེད་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་། ཞི་ཞེས་བྱ་བ་དང་། མ་ཞི་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:5691	 vijñānam iti na sthātavyam upalambhayogena,  nāmarūpam iti na sthātavyam upalambhayogena,  ṣaḍāyatanam iti na sthātavyam upalambhayogena,  sparśa iti na sthātavyam upalambhayogena,  vedaneti na sthātavyam upalambhayogena,	K03D0009_H0010:168a-6	མ་རིག་པ་ཤེས་པར་བྱ་སྟེ་། དེས་རློམ་སེམས་སུ་མི་བྱའོ་༎ འདུ་བྱེད་དང་། རྣམ་པར་ཤེས་པ་དང་། མིང་དང་། གཟུགས་དང་། སྐྱེ་མཆེད་དྲུག་དང་། རེག་པ་དང་། ཚོར་བ་དང་། སྲེད་པ་དང་། ལེན་པ་དང་། སྲིད་པ་དང་། སྐྱེ་བ་དང་། རྒ་ཤི་ཤེས་པར་བྱ་སྟེ་།
K02sspp2_2u:493	 na manaḥsaṃsparśapratyayavedanāṃ nityety upaparīkṣate nānityeti,  na manaḥsaṃsparśapratyayavedanāṃ sukhety upaparīkṣate na duḥkheti,  na manaḥsaṃsparśapratyayavedanām ātmety upaparīkṣate nānātmeti,	K03D0009_H0010:505a-11	དབེན་ཞེས་བྱ་བ་དང་། མི་དབེན་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:6882	 na cakṣuṣi sthito na śrotre sthito na ghrāṇe sthito na jihvāyāṃ sthito na kāye sthito na manasi sthitaḥ.	K03D0009_H0010:179b-6	དེས་མིག་ལ་གནས་པར་མི་བགྱིའོ་༎ རྣ་བ་དང་། སྣ་དང་། ལྕེ་དང་། ལུས་དང་། ཡིད་ལ་གནས་པར་མི་བགྱིའོ་༎
K02sspp2_2u:496	 na manaḥsaṃsparśapratyayavedanāṃ śubhety upaparīkṣate nāśubheti,  na manaḥsaṃsparśapratyayavedanāṃ śūnyety upaparīkṣate nāśūnyeti, na (ŚsP II-2 13)  na manaḥsaṃsparśapratyayavedanāṃ praṇihitety upaparīkṣate nāpraṇihiteti,  na manaḥsaṃsparśapratyayavedanāṃ śāntety upaparīkṣate nāśānteti,  na manaḥsaṃsparśapratyayavedanāṃ viviktety upaparīkṣate nāvivikteti.  na pṛthivīdhātuṃ nitya ity upaparīkṣate nānitya iti,	K03D0009_H0010:505a-12	རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་། ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་རྟག་ཅེས་བྱ་བ་དང་། མི་རྟག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:503	 na pṛthivīdhātuṃ sukha ity upaparīkṣate na duḥkha iti,	K03D0009_H0010:505a-14	བདེ་ཞེས་བྱ་བ་དང་། སྡུག་བསྔལ་ཞེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:504	 na pṛthivīdhātum ātmety upaparīkṣate nānātmeti,	K03D0009_H0010:505b-0	བདག་ཅེས་བྱ་བ་༄༥༠༥བ་དང༏་བདག་མེད་ཅེས་བྱ་པར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:505	 na pṛthivīdhātuṃ śubha ity upaparīkṣate nāśubha iti,	K03D0009_H0010:505b-1	སྡུག་ཅེས་བྱ་བ་དང་། མི་སྡུག་ཅེས་བྱ་བར་ཡོངས་སུ་མི་རྟོག་གོ་།
K02sspp2_2u:6883	 (ŚsP II-2 183)  na rūpe sthito na śabde sthito na gandhe sthito na rase sthito na sparśe sthito na dharmeṣu sthitaḥ.	K03D0009_H0010:179b-8	དེས་གཟུགས་ལ་གནས་པར་མི་བགྱིའོ་༎ སྒྲ་དང་། དྲི་དང་། རོ་དང་། རེག་དང་། ཆོས་ལ་གནས་པར་མི་བགྱིའོ་༎
