src_segmentnr	src_original	tgt_segmentnr	tgt_original
K05adsp55-u:275	 yadi bhagavaṃ sarvadharmāḥ sarvadharmair viviktāḥ sarvadharmāḥ sarvadharmaiḥ śūnyās,	T02D1803:82b-24	བཅོམ་ལྡན་འདས་གལ་ཏེ་ཆོས་ཐམས་ཅད་དབེན་པ་དང་སྟོང་པ་ལགས་ན་།
K05adsp55-u:276	 tat kathaṃ bhagavaṃ sattvānāṃ saṃkleśavyavadānaṃ prajñāyate. na hi bhagavaṃ viviktam saṃkliśyate na vyavadāyate,	T02D1803:82b-25	བཅོམ་ལྡན་འདས་ཇི་ལྟར་ན་སེམས་ཅན་རྣམས་ཀྱི་ཀུན་ནས་ཉོན་མོངས་པ་གདའ་བར་འགྱུར་། ཇི་ལྟར་རྣམ་པར་༄༨༣ཨ་༌་༎ བྱང་བར་འགྱུར་། བཅོམ་ལྡན་འདས་དབེན་པ་ནི་ཀུན་ནས་ཉོན་མོངས་པར་ཡང་མི་འགྱུར་། རྣམ་པར་བྱང་བར་ཡང་མི་འགྱུར་རོ་༎
K05adsp55-u:277	 na sūnyatā saṃkliśyate na vyavadāyate. na viviktaṃ na?	T02D1803:83a-4	བཅོམ་ལྡན་འདས་སྟོང་པ་ནི་ཀུན་ནས་ཉོན་མོངས་པར་ཡང་མི་འགྱུར་། རྣམ་པར་བྱང་བར་ཡང་མི་འགྱུར་རོ་༎
K05adsp55-u:278	 śūnyatā anuttarāṃ samyaksaṃbodhim abhisaṃbudhyate. na viviktena śūnyatāyāṃ kaścid  dharma upalabhyate. na viviktena śūnyatāyāṃ sattva upalabhyate yo bodhim abhisaṃbudhyeta	T02D1803:83a-6	བཅོམ་ལྡན་འདས་དབེན་པའམ་སྟོང་པ་ཉིད་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་མི་རྒྱལ་། བཅོམ་ལྡན་འདས་དབེན་པ་དང་། སྟོང་པ་ཉིད་ལས་གུད་ན་ཆོས་གང་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་པའམ་། མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བའམ་།
K05adsp55-u:280	 asya bhagavaṃ vayaṃ bhāṣitasya katham arthan ājānīyāma?	T02D1803:83a-10	བཅོམ་ལྡན་འདས་བཤད་པ་དེའི་དོན་ཇི་ལྟ་བུར་འཚལ་བར་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བསྟན་དུ་གསོལ་། བདེ་བར་གཤེགས་པ་བསྟན་དུ་གསོལ་།
K05adsp55-u:281	 bhagavān āha:	T02D1803:83a-13	དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎
K05adsp55-u:282	 tat kiṃ manyase subhūte dīrgharātraṃ sattvā ahaṃkāramamakāre caranti?	T02D1803:83a-14	རབ་འབྱོར་དེ་ཇི་སྙམ་དུ་སེམས་། སེམས་ཅན་རྣམས་ནི་ཡུན་རིང་པོ་ནས་ངར་འཛིན་པ་དང་། ང་ཡིར་འཛིན་པ་ལ་སྤྱོད་དམ་།
K05adsp55-u:283	 āha: evam etad bhagavann evam etat sugataḥ. dīrgharatraṃ sattvā ahaṃkāramamakāre caranti. bhagavān āha:	T02D1803:83a-16	རབ་འབྱོར་གྱིས་གསོལ་པ་། བཅོམ་ལྡན་འདས་དེ་དེ་བཞིན་ནོ་༎ བདེ་བར་གཤེགས་པ་དེ་དེ་བཞིན་ཏེ་། སེམས་ཅན་རྣམས་ནི་ངར་འཛིན་པ་དང་། ང་ཡིར་འཛིན་པ་ལ་སྤྱོད་དོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
K05adsp55-u:284	 tat kiṃ manyase subhūte api nv ahaṃkāramamakārau viviktau śūnyau?	T02D1803:83a-21	རབ་འབྱོར་དེ་ཇི་སྙམ་དུ་སེམས་། འོན་ཀྱང་ངར་འཛིན་པ་དང་། ང་ཡིར་འཛིན་པ་སྟོང་པ་ཡིན་མོད་།
K05adsp55-u:285	 aha: śūnyau bhagavaṃc chūnyau sugataḥ. bhagavān āha:	T02D1803:83a-23	རབ་འབྱོར་གྱིས་གསོལ་པ་། བཅོམ་ལྡན་འདས་སྟོང་པ་ལགས་སོ་༎ བདེ་བར་གཤེགས་པ་སྟོང་པ་ལགས་སོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
K05adsp55-u:286	 tat kiṃ manyase subhūte api nv ahaṃkāramamakāreṇa sattvāḥ saṃsaranti saṃdhāvanti. āha:	T02D1803:83a-27	རབ་འབྱོར་དེ་ཇི་སྙམ་དུ་སེམས་ངར་འཛིན་པ་དང་། ང་ཡིར་འཛིན་པས་སེམས་ཅན་རྣམས་འཁོར་བ་ན་འཁོར་རམ་།
K05adsp55-u:287	 evam etad bhagavann evam etat sugataḥ. ahaṃkāramamakāreṇa sattvāḥ saṃdhāvanti saṃsaranti. bhagavān āha:	T02D1803:83a-28	རབ་འབྱོར་གྱིས་གསོལ་པ་།
