src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10nidansyu:1004	 evam apy ahaṃ na vadāmi /  NidSa 20.13d dasatsu ca pratyayeṣu duḥkhāni santīti yasyaivaṃ syād asvayaṃkāraparakārahetusamutpannaṃ duḥkham  evam ahaṃ na vadāmi /	T14n0499_001:0768c16_8	若受自受、受他受復與苦者，如是者自他作，我亦不說； 若不因自、他，無因而生苦者，我亦不說。
K10nidansyu:1007	 NidSa 20.14 ity etāv ubhāv antāv anupagamya madhyamayā pratipadā tathāgato dharmaṃ deśayati /	T14n0499_001:0768c17_16	離此諸邊，說其中道。
K10nidansyu:1008	 yad utāsmin satīdaṃ bhavaty asyotpādād idam utpadyate pūrvavad yāvat samudayo nirodhaś ca bhavati /	T14n0499_001:0768c18_12	如來說法此有故彼有，此起故彼起； 謂緣無明行乃至純大苦聚集，無明滅則行滅，乃至純大苦聚滅。
K10nidansyu:1009	 NidSa 20.15 asmin khalu dharmaparyāye bhāṣyamāṇe 'celakāśyapasya virajo vigatamalaṃ dharmeṣu dharmacakṣur utpannam /	T14n0499_001:0768c21_6	」佛說此經已，阿支羅迦葉遠塵離垢，得法眼淨。
K10nidansyu:1010	 NidSa 20.16 athācelakāśyapo dṛṣṭadharmā prāptadharmā viditadharmā paryavagāḍhadharmā  tīrṇakāṅkṣas tīrṇavicikitso 'parapratyayo 'nanyaneyaḥ śāstuḥ śāsane dharmeṣu vaiśāradyaprāpto  yena bhagavāṃs tenāñjaliṃ praṇamya bhagavantam idam avocat /	T14n0499_001:0768c23_14	時，阿支羅迦葉見法得法，知法入法，度諸狐疑，不由他知，不因他度，於正法律，心得無畏，合掌白佛言：
K10nidansyu:1013	 NidSa 20.17 abhikkrānto 'haṃ bhadanta abhikkrāntaḥ /  eṣo 'haṃ bhagavantaṃ śaraṇaṃ gacchāmi dharmaṃ ca bhikṣusaṃghaṃ ca /  upāsākaṃ ca māṃ dhārayādyāgreṇa yāvajjīvaṃ prāṇopetaṃ śaraṇagatam abhiprasannam /	T14n0499_001:0768c23_18	「世尊！ 我今已度，我從今日歸依佛、歸依法、歸依僧，盡形壽作優婆塞，證知我。
K10nidansyu:1016	 NidSa 20.18 athācelakāśyapo bhagavato bhāṣitam abhinandyānumodya bhagavatpādau śirasā vanditvā bhagavato 'ntikāt prakrāntaḥ /	T14n0499_001:0768c26_12	」阿支羅迦葉聞佛所說，歡喜隨喜，作禮而去。
K10nidansyu:1017	 NidSa 20.19 athācelakāśyapo 'ciraprakrānto bhagavato 'ntikād gavā taruṇavatsayā jīvitād vyaparopitaḥ /  tasya maraṇasamaye viprasannānīndriyāṇi pariśuddho mukhavarṇaḥ paryavadātas tvagvarṇaḥ /	T14n0499_001:0768c28_11	時，阿支羅迦葉辭世尊去，不久為護犢牸牛所觸殺，於命終時，諸根清淨，顏色鮮白。
K10nidansyu:1019	 NidSa 20.20 atha saṃbahulā bhikṣavaḥ pūrvāhṇe nivasya pātracīvaram ādāya rājagṛhaṃ piṇḍāya prāviśan /  aśrauṣuḥ saṃbahulā bhikṣavo rājagṛhaṃ piṇḍāya carantaḥ /	T14n0499_001:0768c29_1	爾時，世尊入城乞食。
K10nidansyu:1021	 yo 'sāv acelakāśyapo bhagavantaṃ rājagṛhe praśnaṃ pṛṣṭavān so 'ciraprakrānto bhagavato 'ntikād gavā taruṇavatsayā jīvitād vyaparopitaḥ /  tasya maraṇasamaye viprasannānīndriyāṇi pariśuddho mukhavarṇaḥ paryavadātas tvagvarṇaḥ /  NidSa 20.21 śrutvā ca punā rājagṛhaṃ piṇḍāya caritvā kṛtabhaktakṛtyāḥ paścādbhaktapiṇḍapātaṃ pratikrāntāḥ /	T14n0499_001:0769a03_1	時有眾多比丘，亦入王舍城乞食，聞有傳說阿支羅迦葉從世尊聞法，辭去不久，為牛所觸殺，於命終時，諸根清淨，顏色鮮白。
K10nidansyu:1024	 pātracīvaraṃ pratiśamya pādau prakṣālya yena bhagavāṃs tenopajagmuḥ /  upetya bhagavatpādau śirasā vanditvaikānte nyaṣīdan /	T14n0499_001:0769a04_15	諸比丘乞食已還出，舉衣鉢洗足，詣世尊所，稽首禮足，退座一面，白佛言：
K10nidansyu:969	 NidSa 20.2 atha bhagavān pūrvāhṇe nivasya pātracīvaram ādāya gṛdhrakūṭaparvatād avatīrṇo rājagṛhaṃ piṇḍāya prāviśat /	T14n0499_001:0768b24_3	世尊晨朝著衣持鉢，出耆闍崛山，入王舍城乞食。
K10nidansyu:970	 NidSa 20.3 tena khalu samayenācelakāśyapo rājagṛhaṃ gocarāya prasṛto 'bhūt kenacid eva karaṇīyena /  adrākṣīd acelakāśyapo bhagavantaṃ dūrata eva /	T14n0499_001:0768b25_8	時有阿支羅迦葉，為營小事，出王舍城，向耆闍崛山。
K10nidansyu:972	 dṛṣṭvā ca punar yena bhagavāṃs tenopajagāma /  upetya bhagavantam idam avocat /	T14n0499_001:0768b26_3	遙見世尊，見已詣佛所，白佛言：
K10nidansyu:974	 NidSa 20.4 pṛcchāma bho gautama kañcid eva pradeśam /  saced avakāśaṃ kuryāt praśnasya vyākaraṇāya /	T14n0499_001:0768b26_7	「瞿曇！ 欲有所問，寧有閑暇見答與不？
K10nidansyu:976	 NidSa 20.5 akālas tāvat tava kāśyapa praśnasya vyākaraṇāya /	T14n0499_001:0768b27_7	」佛告迦葉：
K10nidansyu:977	 rājagṛhaṃ tāvat piṇḍāya caritavyam /  bahir ārāmaṃ gaccha /  tatra te kālo bhaviṣyati praśnasya vyākaraṇāya /	T14n0499_001:0768b28_10	「今非論時，我今入城乞食，來還則是其時，當為汝說。
K10nidansyu:980	 NidSa 20.6 dvir apy evam eva vācyam /  NidSa 20.7 trir apy acelakāśyapo bhagavantam idam avocat /	T14n0499_001:0768b29_3	」第二亦如是說，第三復問： 「瞿曇！ 何為我作留難？
K10nidansyu:982	 syād bho gautamāsmākaṃ vāntarāyo bhavati gautamasyānyathātvam /  ihaiva vayaṃ bhavantaṃ gautamaṃ pṛcchāmaḥ /	T14n0499_001:0768b29_17	瞿曇！ 云何有異？ 我今欲有所問，為我解說。
K10nidansyu:984	 saced avakāśaṃ kuryāḥ praśnasya vyākaraṇāya /  NidSa 20.8 pṛccha kāśyapa yad yad evākāṅkṣase /	T14n0499_001:0768c01_20	」佛告阿支羅迦葉： 「隨汝所問。 」阿支羅迦葉白佛言：
K10nidansyu:986	 NidSa 20.9a kin nu bho gautama svayaṃkṛtaṃ duḥkham /	T14n0499_001:0768c02_23	「云何——瞿曇！ ——苦自作耶？
K10nidansyu:987	 avyākṛtam idaṃ mayā kāśyapa svayaṃkṛtaṃ duḥkham /	T14n0499_001:0768c03_10	」佛告迦葉： 「苦自作者，此是無記。 」迦葉復問：
K10nidansyu:988	 NidSa 20.9b kin nu bho gautama parakṛtaṃ duḥkham /	T14n0499_001:0768c04_12	「云何——瞿曇！ ——苦他作耶？
K10nidansyu:989	 etad api kāśyapa avyākṛtaṃ mayā parakṛtaṃ duḥkham /	T14n0499_001:0768c04_25	」佛告迦葉： 「苦他作者，此亦無記。 」迦葉復問：
K10nidansyu:990	 NidSa 20.9c kin nu bho gautama svayaṃkṛtañ ca parakṛtañ ca duḥkham /	T14n0499_001:0768c06_1	「苦自、他作耶？
K10nidansyu:991	 etad api kāśyapa avyākṛtaṃ mayā svayaṃkṛtañ ca parakṛtañ ca duḥkham /	T14n0499_001:0768c06_7	」佛告迦葉： 「苦自、他作，此亦無記。 」迦葉復問：
K10nidansyu:992	 NidSa 20.9d kin nu bho gautama asvayaṃkāraparakārahetusamutpannaṃ duḥkham /	T14n0499_001:0768c07_9	「云何——瞿曇！ ——苦非自非他、無因作耶？
K10nidansyu:993	 etad api kāśyapa avyākṛtaṃ mayā asvayaṃkāraparakārahetusamutpannaṃ duḥkham /	T14n0499_001:0768c08_2	」佛告迦葉： 「苦非自非他、無因作者，此亦無記。 」迦葉復問：
K10nidansyu:994	 NidSa 20.10 kin nu bho gautama svayaṃkṛtaṃ duḥkham iti pṛṣṭo 'vyākṛtam iti vadasi	T14n0499_001:0768c09_7	「瞿曇！ 所問苦自作耶？ 答言無記。
K10nidansyu:995	 parakṛtaṃ svayaṃkṛtañ ca parakṛtañ ca asvayaṃkāraparakārahetusamutpannaṃ duḥkham iti pṛṣṭo 'vyākṛtam iti vadasi /	T14n0499_001:0768c10_2	他作耶？ 自、他作耶？ 非自非他、無因作耶？ 答言無記。
K10nidansyu:996	 kin nu bho gautama nāsty eva duḥkham /	T14n0499_001:0768c11_7	今無此苦耶？ 」佛告迦葉：
K10nidansyu:997	 NidSa 20.11 na kāśyapa nāsty eva duḥkham iti tv asty eva duḥkham /	T14n0499_001:0768c12_2	「非無此苦，然有此苦。 」迦葉白佛言： 「善哉！
K10nidansyu:998	 NidSa 20.12 sādhu me bhavān gautamas tathā dharmaṃ deśayatu yathāhaṃ duḥkhaṃ jāneyaṃ duḥkhaṃ paśyeyam /	T14n0499_001:0768c12_16	瞿曇！ 說有此苦，為我說法，令我知苦見苦。
K10nidansyu:999	 NidSa 20.13a sā eva kāśyapa vedanā sa vettīti yasyaivaṃ syāt svayaṃkṛtaṃ duḥkham  evam ahaṃ na vadāmi /	T14n0499_001:0768c13_16	」佛告迦葉： 「若受即自受者，我應說苦自作；
