src_segmentnr	src_original	tgt_segmentnr	tgt_original
T01busto1_u:159	 3 [sattvopa]kāram adhikṛtya gato 'smi siddhiṃ	T01n880u_001:11	 kalyāṇakāramadhikṛtya gato'smi siddhiṃ
T01busto1_u:160	 sattvārtham eva tanum eṣa samudvahāmi /	T01n880u_001:12	 sattvārthameva tanumeṣa samudvahāmi |
T01busto1_u:161	 sattvān hinasti manasāpi hi yaḥ sa kasmān	T01n880u_001:15	 sattvān hinasti manasāpi hi yaḥ sa kasmān-
T01busto1_u:162	 mām eva saṃśrayati yo mayi nirvyapekṣaḥ //	T01n880u_001:16	 māmeva saṃśrayati yo mayi nirvyapekṣaḥ |
T01busto1_u:163	 4 pūjā tu sā bhavati sattvahitekṣaṇāpi	T01n880u_001:17	 pūjā tu sā bhavati sattvahitekṣaṇāpi  pūjyasya yā manasi tuṣṭimupādadāti || 4 ||
T01busto1_u:165	 hiṃsātmikā paraviheṭhanasambhavā vā	T01n880u_001:19	 hiṃsātmikā paraviheṭhanasambhavā vā
T01busto1_u:166	 pūjā na pūjyam anugacchati saṃskṛtāpi //	T01n880u_001:20	 pūjā na pūjyamanugacchati saṃskṛtāpi |
T01busto1_u:167	 5 dārāḥ sutāś ca vibhavāś ca mahattvarājyaṃ	T01n880u_001:21	 dārāḥ sutāśca vibhavaśca mahattva (cca) rājyaṃ
T01busto1_u:168	 māṃsāni śoṇitavaśe nayane śarīram /	T01n880u_001:22	 māṃsaṃ ca śoṇitavase nayate śarīram || 5 ||
T01busto1_u:169	 yeṣāṃ priyatvam adhikṛtya mayojjhitāni	T01n880u_001:23	 yeṣāṃ priyatvamadhikṛtya mayojjhitaṃ yat
T01busto1_u:170	 yas tān viheṭhayati tena viheṭhito 'ham //	T01n880u_001:24	 yastān viheṭhayati tena viheṭhito'ham |
T01busto1_u:171	 6. sattvopakāraparamā hi mamāgrapūjā  sattvāpakāraparamaś ca parābhavaḥ syāt /	T01n880u_001:25	 sattvopakāraparamā hi mamāgrapūjā  sattvāpakāraparayā ca parābhavaḥ syāt || 6 ||
T01busto1_u:173	 x x x x x x x x x x x x x x  x x x x x x x x x x x x x x //  7 sattvān prāpya mayā kṛtāni kuśalāny ārādhitās tāyinaḥ  prāptāḥ pāramitāś ca sattvasamiter evārtham ātiṣṭhatā /	T01n880u_001:27	 sattvān prāpya mayā kṛtāni kuśalānyārādhitāstāyinaḥ  prāptāḥ pāramitāśca sattvasamiterevārthamātiṣṭhatā |
T01busto1_u:177	 sattvārthena samudyatena manasā mārasya bhagnaṃ balam	T01n880u_001:29	 sattvārthena samudyatena manasā mārasya bhagnaṃ balaṃ
T01busto1_u:178	 sattvair eva tathā tathā viracitaṃ yenāsmi buddhaḥ kṛtaḥ //	T01n880u_001:30	 sattvaireva tathā tathā viracitaṃ yenāsmi buddhaḥ kṛtaḥ || 7 ||
T01busto1_u:179	 8 kasmin vastuni sidhyatām iha kṛpā maitrī ca kvālambyatāṃ  kvopekṣāmuditādivastuviṣayāḥ kasmin vimokṣadayaḥ /	T01n880u_001:31	 kasmin vastuni siddhyatāmiha kṛpā maitrī ca kvālambatāṃ  kvopekṣāmuditādivastuviṣayaḥ kasmin vimokṣādayaḥ |
T01busto1_u:181	 kasyārthe karuṇāpareṇa manasā kṣāntiś ciram bhāvitā	T01n880u_001:33	 kasyārthe karuṇāpareṇa manasaḥ kṣāntiściraṃ bhāvitā
T01busto1_u:182	 na syur janmani janmani priyavidhau mitraṃ yadi prāṇinaḥ //	T01n880u_001:34	 na syurjanmani janma(ni)  priyavidhau mitraṃ yadi prāṇinaḥ || 8 ||
T01busto1_u:183	 9 sattvā eva gajādibhāvagatayo dattā mayānekaśaḥ  sattvā eva ca pātratām upagatā deyaṃ mayā grāhitāḥ /  sattvair eva vicitrabhāvagamanād asmatkṛpā vardhitā	T01n880u_001:36	 sattvā eva gajādibhāvagatayo dattā mayā'nekaśaḥ  sattvā eva ca pātratāmupagataṃ deyaṃ mayā grāhitāḥ |  sattvaireva vicitrabhāvagamanādasmatkṛpā vardhitā
T01busto1_u:186	 sattvān eva na pālayāmi yadi cet kasyārtham arthaḥ kṛtaḥ //	T01n880u_001:39	 sattvāneva na pālayāmi yadi cet kasyārthamarthaḥ kṛtaḥ || 9 ||
T01busto1_u:187	 10 saṃsāre vyasanābhipātabahule na syur yadi prāṇino  janmāvartaviḍambanena yamalokaṃ prāpya sātmīkṛtāḥ /	T01n880u_001:40	 saṃsāre vyasanābhighātabahule na syuryadi prāṇino  janmāvartaviḍambanena yamalokaṃ prāpya sātmīkṛtāḥ |
T01busto1_u:189	 saṃsārāt taraṇaṃ ca saugatam idaṃ mahātmyam atyadbhutaṃ	T01n880u_001:42	 saṃsārāttaraṇaṃ ca saugatamidaṃ mahātmyamatyadbhutaṃ
T01busto1_u:190	 kasyārthena samīhitaṃ yadi na me sattvā bhaveyuḥ priyāḥ //	T01n880u_001:43	 kasyārthena samīhitaṃ yadi na me sattvā bhaveyuḥ priyāḥ || 10 ||
T01busto1_u:191	 11 yāvac cedaṃ jvalati jagataḥ śāsanaṃ śāsanaṃ me	T01n880u_001:44	 yāvaccedaṃ jvalati jagataḥ śāsanaṃ śāsanaṃ me
T01busto1_u:192	 tāvat stheyaṃ parahitaparair ātmavadbhir bhavadbhiḥ /	T01n880u_001:45	 tāvat stheyaṃ parahitaparairātmavadbhirbhavadbhiḥ |
T01busto1_u:193	 śrutvā śrutvā {ca?  } mama vicaritaṃ sattvahetor akhinnaiḥ	T01n880u_001:46	 śrutvā śrutvā mama viracitaṃ sattvahetorakhinnaiḥ
T01busto1_u:195	 khedaḥ kāryo na ca tanum imām uktasārāṃ bhavadbhiḥ //	T01n880u_001:47	 khedaḥ kāryo na ca tanumimaṃ muktasāraṃ bhavadbhiḥ || 11 ||
