src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14mhvastuu:24278	 katamā sā bhikṣavaḥ tathāgatenāryasmiṃ dharmavinaye madhyamā pratipadā abhisaṃbuddhā	T03n0187_011:0607b22_15	何謂中道？
K14mhvastuu:24279	 cakṣukaraṇīyā jñānakaraṇīyā upasamasaṃvartanikā nirvidāye virāgāye nirodhāye śrāmaṇyāye  yam idam āryāṣṭāṃgikā sayyathīdaṃ samyagdṛṣṭiḥ samyaksaṃkalpaḥ samyagvyāyāmaḥ samyakkarmanto  samyagājīvaḥ samyagvāk samyaksmṛtiḥ samyaksamādhir iyaṃ sā bhikṣavaḥ tathāgatenāryāsmiṃ  dharmavinaye madhyamā pratipadā abhisaṃbuddhā cakṣukaraṇīyā upasamasaṃvartanikā nirvidāye  virāgāye nirodhāye śrāmaṇyāye saṃbodhāye nirvāṇāye saṃvartati //	T03n0187_011:0607b24_7	正見、正思惟、正語、正業、正命、正精進、正念、正定，如是八法名為中道。
K14mhvastuu:24285	 ___catvāri khalu punar imāni bhikṣavo āryasatyāni /	T03n0187_011:0607b25_5	』」佛告諸比丘： 「有四聖諦。
K14mhvastuu:24286	 katamāni catvāri /	T03n0187_011:0607b25_16	何等為四？
K14mhvastuu:24287	 sayyathīdaṃ duḥkham āryasatyaṃ duḥkhasamudayo āryasatyaṃ duḥkhanirodho āryasatyaṃ dukhanirodhagāminī  [_Mvu_3.332_] pratipadāryasatyaṃ //	T03n0187_011:0607b26_16	所謂苦諦、苦集諦、苦滅諦、證苦滅道諦。
K14mhvastuu:24289	 tatra bhikṣavaḥ katamaṃ duḥkhaṃ āryasatyaṃ //	T03n0187_011:0607b26_19	比丘！ 何等名為苦聖諦？
K14mhvastuu:24290	 tadyathā //  jātiḥ duḥkhaṃ jarā duḥkhaṃ vyādhi duḥkhaṃ maraṇaṃ duḥkhaṃ apriyasaṃprayogaṃ duḥkhaṃ  priyaviprayogaṃ duḥkhaṃ yaṃ pīcchanto paryeṣanto na labhati taṃ pi duḥkhaṃ rūpaṃ  paṃcopādānaskaṃdhā duḥkhā /  idaṃ bhikṣavaḥ duḥkham āryasatyaṃ //	T03n0187_011:0607b29_6	所謂生苦、老苦、病苦、死苦、愛別離苦、怨憎會苦、求不得苦、五盛蘊苦，如是名為苦聖諦。
K14mhvastuu:24296	 tatra katamo duḥkhasamudayo āryasatyaṃ /	T03n0187_011:0607b29_15	何等名為苦集聖諦？
K14mhvastuu:24297	 yāyaṃ tṛṣṇā paunarbhavikā nandīrāgasahagatā tatratatrābhinandinī ayaṃ bhikṣavo duḥkhasamudayo āryasatyaṃ //	T03n0187_011:0607c02_3	所謂愛取有喜與貪俱悕求勝樂，如是名為苦集聖諦。
K14mhvastuu:24298	 tatra katamo duḥkhanirodho āryasatyo /	T03n0187_011:0607c02_12	何等名為苦滅聖諦？
