src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02dipguhsu:816	 sarvapāpair vinirmuktā bhavanto 'dyaiva susthitāḥ // 378	T02D2024:107b-21	སྡིག་པ་ཀུན་ལས་ངེས་པར་གྲོལ་༎ དི་རིང་ཁྱེད་རྣམས་ལེགས་པར་གནས་༎
T02dipguhsu:817	 na bhūyo maraṇaṃ vo 'sti yānād asmān mahāsukhāt /	T02D2024:107b-23	བདེ་ཆེན་ཐེག་པ་འདི་ཡིས་ནི་༎ ཕྱིན་ཆད་འཆི་བ་ཁྱེད་ལ་མེད་༎
T02dipguhsu:819	 nivṛttaṃ bhavaduḥkhaṃ vo 'tyantabhavaśuddhaye /	T02D2024:107b-26	སྲིད་པའི་སྡུག་བསྔལ་ལས་ཁྱོད་འདས་༎
T02dipguhsu:824	 yasyotpādanamātreṇa buddha eva na saṃśayaḥ // 382	T02D2024:107b-28	གང་ཞིག་བསྐྱེད་པ་ཙམ་གྱིས་ནི་༎ སངས་རྒྱས་ཉིད་དུ་ཐེ་ཚོམ་མེད་༎
T02dipguhsu:825	 saddharmo na pratikṣepyo na ca tyājyaḥ kadācana /	T02D2024:107b-30	བྱང་ཆུབ་སེམས་ནི་གཏང་མི་བྱ་༎ དམ་པའི་ཆོས་ནི་སུན་མི་དབྱུང་༎ ནམ་ཡང་དོར་བར་མི་བྱའོ་༎
T02dipguhsu:826	 ajñānād vātha mohād vā na vai vivṛṇuyāt sa tu // 383  svam ātmānaṃ parityājya tapobhir na ca pīḍayet /  yathāsukhaṃ sukhaṃ dhāryaṃ saṃbuddho 'yam anāgataḥ // 384	T02D2024:107b-33	མི་ཤེས་པའམ་རྨོངས་པ་ཡིས་༎
T02dipguhsu:829	 vajraṃ ghaṇṭā ca mudrā ca na vai tyājyā kadācana /	T02D2024:107b-34	དེ་ཡང་ངེས་པར་བསྟན་མི་བྱ་༎ རྡོ་རྗེ་དྲིལ་བུའི་ཕྱག་རྒྱ་རྣམས་༎
T02dipguhsu:843	 adya vaḥ saphalaṃ janma yad asmin supratiṣṭhitāḥ /	T02D2024:110a-5	དེང་ཁྱོད་སྐྱེ་བ་འབྲས་བུར་བཅས་༎
T02dipguhsu:844	 samāḥ samayadevānāṃ bhavitā stha na saṃśayaḥ // 392	T02D2024:110a-6	གང་ཕྱིར་འདི་ནི་ལེགས་པར་གནས་༎ དམ་ཚིག་ལྷ་རྣམས་དང་མཉམ་པར་༎ གནས་བར་འགྱུར་བ་ཐེ་ཚོམ་མེད་༎
T02dipguhsu:845	 adyābhiṣiktā āyuṣmantaḥ sarvabuddhaiḥ savajribhiḥ /	T02D2024:110a-9	སངས་རྒྱས་རྡོ་རྗེ་ཅན་བཅས་པ་༎ ཀུན་གྱིས་ཚེ་ལྡན་དེ་གང་བསྐུར་༎
T02dipguhsu:846	 traidhātukamahārājyaṃ rājādhipatayaḥ sthirāḥ / 393	T02D2024:110a-11	ཁམས་གསུམ་པ་ཡི་རྒྱལ་པོ་ཆེ་༎ རྒྱལ་སྲིད་བདག་པོ་བསྟན་པ་ཡིན་༎
T02dipguhsu:847	 adya mārān vinirjitya praviṣṭāḥ paramaṃ puram /	T02D2024:110a-13	དེ་རིང་བདུད་ལས་རྣམ་པར་རྒྱལ་༎ གྲོང་ཁྱེར་མཆོག་ཏུ་རབ་བཞུགས་སོ་༎
T02dipguhsu:850	 jagati laghu sukhe 'dya vajrasattvapratisamaśāśvatatām gatā bhavantaḥ // 395	T02D2024:110a-15	དེ་རིང་ཁྱོད་ཀྱིས་སངས་རྒྱས་ཉིད་༎ ཐོབ་པ་འདི་ལ་ཐེ་ཚོམ་མེད་༎ འདི་ལྟར་ཡིད་ནི་རབ་དང་རྡོ་རྗེ་ཉིད་དུ་གྱིས་༎ རང་གི་དམ་ཚིག་མི་ཟད་བདེ་སྟེར་བསྟན་པར་གྱིས་༎ དེ་རིང་འགྲོ་བ་དེ་མྱུར་རྡོ་རྗེ་སེམས་དཔའ་དང་༎ མཚུངས་པའི་རྟག་པ་ཉིད་དུ་ཁྱོད་རྣམས་ཕྱིན་པར་འགྱུར་༎
T02dipguhsu:851	 praṇipatya guroḥ padau śiṣyāḥ sadbhaktivatsalāḥ /	T02D2024:110a-20	སློབ་མ་རབ་གུས་མཉེས་ཤིན་པས་༎ བླ་མའི་ཞབས་ལ་ཕྱག་འཚལ་ནས་༎
T02dipguhsu:852	 brūyur evaṃ kariṣyāmo yathājñāpayase vibho // 396	T02D2024:110a-23	གསུང་ནི་དེ་ལྟར་བདག་གིས་བགྱི་༎
