src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06abhsubhu:3204	 evetyabhāvādinimittamabhiniviśante saiṣāṃ bhavati nimittadṛṣṭiḥ /  ta evamabhāvādinimittamabhiniviśamānāstrīnsvabhāvānavadante parikalpitaṃ svabhāvaṃ paratantraṃ pariniṣpannaṃ ca /  tatrāyaṃ parikalpitaḥ svabhāvo yadrūpamiti vā yāvannirvāṇāmiti vābhilāpaprajñaptimātrabhabhūto niḥśarīrārtho yadbālā rūpādilakṣaṇaṃ samāropattaḥ parikalpayanti /  tatrāyaṃ paratantraḥ svabhāvā yattadevābhūtaparikalpamātram /  tatrāyaṃ pariniṣpannaḥ svabhāvo yatsarvadharmāṇāṃ tattvaṃ (Abhidh-s-bh 113) tathatā /	T06D4072:115a-3	པར་ཞེན་པ་དེ་དག་ནི་མཚན་མར་ལྟ་བའོ་༎
T06abhsubhu:3209	 tadapavādākārāstisro dṛṣṭayo bhavanti - prajñaptyapavādadṛṣṭiḥ parikalpāpavādadṛṣṭistattvāpavādadṛṣṭiśca /	T06D4072:115a-4	དེ་བཞིན་དུ་ཆོས་རྣམས་ཀྱི་རང་བཞིན་གསུམ་ལ་སྐུར་བ་འདེབས་པས་དེ་ལ་སྐུར་བ་འདེབས་པའི་ལྟ་བ་གསུམ་འབྱུང་སྟེ་། བཏགས་པ་ལ་སྐུར་པ་འདེབས་པའི་ལྟ་བ་དང་། ཀུན་བརྟགས་པ་ལ་སྐུར་བ་འདེགས་པའི་ལྟ་བ་དང་། དེ་ཁོ་ན་ཉིད་ལ་སྐུར་བ་འདེབས་པའི་ལྟ་བའོ་༎
T06abhsubhu:3210	 ta evaṃ sarvathā sarvadharmānapavadamānāstasyā apavādadṛṣṭeḥ pratiṣṭhāpanārthaṃ kāṃcideva yuktiṃ parigṛhṇanti,  ye 'pi nītārthāḥ sūtrāntā nirabhilāpadharmatādyotakāstānapi sarvān svadṛṣṭayānulomyena pariṇāmayanti /	T06D4072:115a-6	དེས་དེ་ཁོ་ན་ཉིད་ལ་སྐུར་པ་འདེབས་པའི་ལྟ་བ་རྣམ་པར་གཞག་པའི་ཕྱིར་རིགས་པ་གང་ཡང་རུང་བ་ཉིད་ཀྱིས་ཡོངས་སུ་འཛིན་པ་དང་། ངེས་པའི་དོན་གྱི་མདོ་སྡེ་གཞན་དུ་ཡོངས་སུ་བསྒྱུར་བ་སྟེ་།
T06abhsubhu:3212	 te eva dve dṛṣṭo bhavataḥ parigrahadṛṣṭiḥ pariṇatidṛṣṭiśca /	T06D4072:115a-7	དེ་གཉིས་ནི་ཡོངས་སུ་འཛིན་པའི་ལྟ་བ་དང་། ཡོངས་སུ་སྒྱུར་བའི་ལྟ་བའོ་༎
T06abhsubhu:3213	 te punarevaṃdṛṣṭayo bhavanti - ya etāmīdṛśīṃ dṛṣṭiṃ niśritya kuśalamakuśalaṃ vā samācarati sa niravadya eva bhavati nirdoṣaḥ sarvamevāsya tatkalyāṇatāṃ	T06D4072:115a-8	དེ་ལ་ལྟ་བ་ནི་ཡང་འདི་ལྟར་ལྟ་བ་དག་ཡིན་ཏེ་། ལྟ་བ་འདི་ལ་ངེས་པར་བརྟེན་པས་དགེ་བ་ཐམས་ཅད་འཐོབ་པ་དང་། སྔོན་གྱི་ལས་ཀྱི་སྒྲིབ་པ་ལས་ངེས་པར་གྲོལ་བར་འགྱུར་རོ་༎
T06abhsubhu:3214	 pūrvopacitāccāvaraṇātsa niḥsaratotyevameṣāṃ dve dṛṣṭī anavadyatādṛṣṭirniḥsaraṇadṛṣṭiśca /	T06D4072:115a-10	ལྟ་བ་གཉིས་པོ་དེ་དག་ནི་ཁ་ན་མ་ཐོ་བ་མེད་པར་ལྟ་བ་དང་། ངེས་པར་འབྱུང་བའི་ལྟ་བའོ་༎
T06abhsubhu:3215	 te caivaṃ svadṛṣṭāvabhiniviṣṭāstad dṛṣṭiviparyayeṇa skandhādidharmavyavasthāpakaṃ śrāvakapiṭakamavajānanti,  ye ca tāmapavādadṛṣṭimanadhimuktāḥ śrāvakayānīyāstān pradviṣanti /	T06D4072:115a-11	གསུང་རབ་ཡན་ལག་བཅུ་གཉིས་ལས་ཉན་ཐོས་ཀྱི་སྡེ་སྣོད་ལ་བཀུར་སྟི་མི་བྱེད་པ་དང་། སྐུར་པ་འདེབས་པའི་ལྟ་བ་ལ་མི་མོས་པ་ལ་རང་སྣང་བ་སྟེ་།
T06abhsubhu:3217	 te ete dve dṛṣṭī bhavato 'vajñādṛṣṭiḥ prakopadṛṣṭiśca /	T06D4072:115a-12	ལྟ་བ་གཉིས་པོ་དེ་དག་ནི་བརྙས་པའི་ལྟ་བ་དང་། རབ་ཏུ་ཁྲོ་བའི་ལྟ་བའོ་༎
T06abhsubhu:3218	 svadṛṣṭyanusāreṇa caite yathāvacchūnyatānimittāpraṇihitāni vyavasthāpayamānā atallakṣaṇe tallakṣaṇasaṃjñino viparītameṣāṃ lakṣaṇaṃ vyavasthāpayanti,	T06D4072:115a-13	དེ་རང་གི་ལྟ་བའི་རྗེས་སུ་འབྲངས་ཏེ་། སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པ་ལ་སོགས་པ་ཕྱིན་ཅི་ལོག་གི་མཚན་ཉིད་དུ་འཇོག་པར་བྱེད་པ་དང་། འདི་ལྟར་ལྟ་བར་འགྱུར་བ་ཡང་ཡིན་ཏེ་།
T06abhsubhu:3219	 evaṃcittāśca bhavanti - yasyāmīdṛśyāṃ dharmatāyāmavatarantyavatārayanti vā sarve te 'prameyaṃ puṇyaṃ prasavantītyevamete dṛṣṭī viparītadṛṣṭiḥ prasavadṛṣṭiśca /	T06D4072:115a-15	གང་ཞིག་ཆོས་ཉིད་འདི་ལ་འཇུག་པའམ་། འཇུག་པར་བྱེད་པ་དེ་དག་ཐམས་ཅད་དཔག་ཏུ་མེད་པའི་བསོད་ནམས་སྐྱེད་པར་འགྱུར་རོ་༎ ལྟ་བ་གཉིས་པོ་དེ་དག་ནི་ཕྱིན་ཅི་ལོག་ཏུ་ལྟ་བ་དང་། སྐྱེད་པར་ལྟ་བའོ་༎
