src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14bsa052_u:2377	 madyenākṣiptamanasaḥ puruṣāḥ paśubhiḥ samāḥ /	T53n2122_093:0973a27_0	酒能亂人心　　令人如羊等
K14bsa052_u:2378	 kāryākārya na vindanti tasmānmadyaṃ vivarjayet // Dhs_10.9 //	T53n2122_093:0973a28_0	不知作不作　　如是應捨酒
K14bsa052_u:2379	 madyakṣipto hi puruṣo jīvannapi mṛto mataḥ /	T53n2122_093:0973a29_0	若酒醉之人　　如死人無異
K14bsa052_u:2380	 ya icchejjīvitaṃ saukhyaṃ sa madyaṃ varjayet sadā // Dhs_10.10 //	T53n2122_093:0973b01_0	若欲常不死　　彼人應捨酒
K14bsa052_u:2381	 madyaṃ sarvadoṣāspadam  sarvadoṣāspadaṃ madyaṃ sarvānarthakaraṃ sadā /  sarvapāpeṣu sopānaṃ tamasāmālayo mahān // Dhs_10.11 //	T53n2122_093:0973b02_0	酒是諸過處　　每常不饒益 一切惡道階　　黑暗所在處
K14bsa052_u:2384	 madyena pretaloke narake vā patanam  madyena narakaṃ yānti pretalokaṃ tathaiva ca /	T53n2122_093:0973b04_0	飲酒到地獄　　亦到餓鬼處
K14bsa052_u:2386	 tiryakṣu yānti puruṣā madyadoṣeṇa vañcitāḥ // Dhs_10.12 //  viṣādapi viṣaṃ madyaṃ narakānnarakaṃ tathā /  vyādhīnāṃ ca paraṃ vyādhirmadyamuktaṃ manīṣibhiḥ // Dhs_10.13 //  madyena hānipradarśanam  buddhīndriyavināśāya dharmaratnaṃ kṣayāya ca /	T53n2122_093:0973b05_0	行於畜生業　　是酒過所誑
K14bsa052_u:3810	 dīrghāgamasya yad duḥkhaṃ na tad varṇayituṃ kṣamam // Dhs_19.6 //	T53n2122_066:0790b04_0	長夜遠行苦　　此苦不可說
K14bsa052_u:3811	 avidyendhanamagnasya dahyamānasya coṣmaṇā /	T53n2122_066:0790b05_0	沒於屎溺中　　熱氣之所燒
K14bsa052_u:3812	 garbhasthasya hi yad duḥkha na tad varṇayituṃ kṣamam // Dhs_19.7 //	T53n2122_066:0790b06_0	如是住胎苦　　不可得具說
K14bsa052_u:3813	 āhārarasagṛddhasya nityaṃ tadgatacetasaḥ /	T53n2122_066:0790b07_0	常貪於食味　　其心常希望
K14bsa052_u:3814	 yad duḥkhaṃ paragṛddhasya na ca varṇayituṃ kṣamam // Dhs_19.8 //	T53n2122_066:0790b08_0	於味變大苦　　此苦不可說
K14bsa052_u:3816	 yad bhavatyadhikaṃ duḥkhaṃ na tad varṇayituṃ kṣamam // Dhs_19.9 //	T53n2122_066:0790b10_0	所受諸苦惱　　此苦不可說
K14bsa052_u:3818	 praṇaṣṭe hṛdi yad duḥkhaṃ na tad varṇayituṃ kṣamam // Dhs_19.10 //	T53n2122_066:0790b16_0	眾生受斯苦　　此苦不可說 病苦害人命　　病為死王使 眾生受斯苦　　此苦不可說 為他所策使　　常無有自在 眾生受斯苦　　此苦不可說
K14bsa052_u:3819	 tṛṣṇāviṣavidagdhasya nityaṃ paryeṣaṇātmakam /	T53n2122_066:0790b21_0	愛毒燒眾生　　遣求大受苦
K14bsa052_u:3820	 āmṛtyu yad bhave duḥkhaṃ na tad varṇayituṃ kṣamam // Dhs_19.11 //	T53n2122_066:0790b22_0	次第乃至死　　此苦不可說
K14bsa052_u:3821	 avyucchinnaṃ bahuvidhaṃ yad duḥkhaṃ pāpamitrajam /	T53n2122_066:0790b23_0	若近惡知識　　眾苦常不斷
K14bsa052_u:3822	 apāyajanakaṃ yasya na tad varṇayituṃ kṣamam // Dhs_19.12 //	T53n2122_066:0790b24_0	當受惡道苦　　此苦不可說
K14bsa052_u:3823	 vyasanaṃ putradārāṇāṃ yad dṛṣṭ(vā)	T53n2122_066:0790b25_0	妻子得衰惱　　見則生大苦
K14bsa052_u:3825	 narakāṇāṃ mahāmārgo na tad varṇayituṃ kṣamam // Dhs_19.13 //	T53n2122_066:0790b26_0	出過於地獄　　此苦不可說
K14bsa052_u:3826	 kṣutpipāsāvidagdhasya dīpyamānasya vahninā /  yad duḥkhaṃ naṣṭamanaso na tad varṇayituṃ kṣamam // Dhs_19.14 //	T53n2122_066:0790b27_0	飢渴自燒身　　猶如猛焰火
K14bsa052_u:2275	 cāpalyaṃ sahajaṃ strīṇāṃ bhāskarasya yathā prabhā // Dhs_9.56 //  anityaṃ sauhṛdaṃ tāsāṃ dīptānāmarciṣāṃ kaṇaiḥ /  vairañca śāśvataṃ tāsāmaśmanāṃ ca yathā vraṇaiḥ // Dhs_9.57 //	T53n2122_021:0446c18_0	婦人非常友　　如燈焰不停 彼則是常怨　　猶如畫石文
K14bsa052_u:2278	 dhanahīne virajyante dhanayuktā bhavanti ca /	T53n2122_021:0446c20_0	雖親近富者　　無物則厭人
K14bsa052_u:2279	 yāvadartha striyastāvadarthahīne kutaḥ striyaḥ? // Dhs_9.58 //	T53n2122_021:0446c21_0	有物婦女近　　無物婦女捨
K14bsa052_u:2280	 na sevābhiścadānena nopakāraiḥ pṛthagvidhaiḥ /	T53n2122_021:0446c22_0	與物興供養　　作種種功德
K14bsa052_u:2281	 svīkarttuṃ na striyaḥ śakyāḥ jvalanopamacetasaḥ // Dhs_9.59 //	T53n2122_021:0446c23_0	其心如火焰　　而不可秉執
K14bsa052_u:2282	 yathā naro 'nukūlaśca chandakarttā yathā yathā /	T53n2122_021:0446c24_0	男如是隨順　　如心之所欲
K14bsa052_u:2283	 tathā tathā striyastasya vañcanākuśalāḥ param // Dhs_9.60 //	T53n2122_021:0446c25_0	彼如是婦女　　而常誑男子
K14bsa052_u:2284	 puṣpacchatro yathā sarpo bhasmacchatro yathā nalaḥ /	T53n2122_021:0446c26_0	如蛇華所覆　　如灰土覆火
