src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01prmosu_u:183	 ime puna(r ā)yuṣmantas triṃśan niḥsargikāḥ pātayantikā dharmā anvardhamāsaṃ prātimokṣasūtroddeśam āgacchanti //	T23n1437_001:0481b29_4	」「諸大德！ 是三十尼薩耆波夜提法，半月半月波羅提木叉中說。
K01prmosu_u:184	 niṣṭhitacīvareṇa bhikṣuṇā uddhṛte kaṭhine daśāhaparamam atiriktaṃ cīvaraṃ dhārayitavyaṃ tata uttaraṃ dhārayen niḥsargikā pātayantikā 1  niṣṭhitacīvaro bhikṣur uddhṛte kaṭhine ekarātram api trayāṇāṃ cīvarāṇām anyatamānyatamasmāc cīvarād vipravased anyatra saṃghasaṃmatyā niḥsargikā pātayantikā 2  niṣṭhitacīvarasya bhikṣor uddhṛte kaṭhine utpadyetākālacīvaram āk(ā)	T23n1437_001:0481c02_2	「若比丘尼，衣竟已捨迦絺那衣，畜長衣得至十日。 「若比丘尼，衣竟已捨迦絺那衣，五衣中若離一一衣，乃至一宿，尼薩耆波夜提； 除僧羯磨。 「若比丘尼，衣竟已捨迦絺那衣，若得非時衣，是比丘尼須者當自手取，速作受持。
K01prmosu_u:187	 ṃkṣamāṇena tena bhikṣuṇā pratigṛhītavyaṃ pratigṛhya sacet paripūryeta kṣipram eva kṛ(tvā)  dhārayitavyaṃ no cet paripūryeta māsaparamaṃ tena bhikṣuṇā tac cīvaram upanikṣi(ptavyaṃ)	T23n1437_001:0481c07_1	若足者善； 若不足者，更望得衣令具足故，停是衣乃至一月。
K01prmosu_u:190	 cīvarapratyāśāyām ūnasya vā paripūryārthaṃ tata uttaram upanikṣipen niḥsargikā pātaya(n)tikā 3  yaḥ punar bhikṣur ajñātyā bhikṣuṇyā purāṇacīvaraṃ dhāvayed vā rañjayed vā ākoṭayed vā niḥsargikā pātayantik(ā) 4  yaḥ punar bhikṣur ajñātyā bhikṣuṇyāḥ santikāc cīvaraṃ pratigṛhṇīyād anyatra parivartakena niḥsargikā pātayantikā 5	T23n1437_001:0481c08_16	過是停者，尼薩耆波夜提。
K01prmosu_u:193	 yaḥ punar bhikṣur ajñātiṃ gṛhapatiṃ gṛhapatipatnīṃ vā cīvaraṃ vijñāpayed anyatra samayād abhiniṣpanne cīvare niḥsargikā pātayantikā 6 tatrā(ya)  ṃ samaya ācchinnacīvaro bhikṣuḥ syān naṣṭacīvaro (v)	T23n1437_001:0481c09_18	「若比丘尼，從非親里居士、居士婦乞衣。 得衣者，尼薩耆波夜提； 除因緣。
K01prmosu_u:195	 ā dagdhacīvaro (v)  ā ūḍhacīvar(o vā ayaṃ)	T23n1437_001:0481c11_12	因緣者，奪衣、失衣、燒衣、漂衣，是名因緣。
K01prmosu_u:448	 eśo bhikṣubhir evaṃ syād vacanīyaḥ  adyāgreṇa te śramaṇoddeśa na sa bhagavāṃ śāstā vyapadeṣṭavyo nāpy anye bhikṣavaḥ samanubandhitavyā yām apy anye śramaṇodd(eś)	T23n1437_001:0483c14_2	不捨者，諸比丘尼應如是語： 『汝沙彌尼，從今不應言： 「佛是我師。 」亦不應隨諸比丘尼後行。
K01prmosu_u:450	 ā labhante bhikṣubhiḥ sārdhaṃ dvirātraṃ sahāgāraśayyāṃ sāpi te adyāgreṇa nāsti cara pareṇa mohapuruṣa naśya tvaṃ na tvayeha vastavyam iti /	T23n1437_001:0483c16_9	餘沙彌尼，得共比丘尼同房再宿，汝今不得。 癡人滅去！ 不應住此。
K01prmosu_u:451	 yaḥ punar bhikṣur jānaṃs tathānāśitaṃ śramaṇoddeśam upasthāpayed vā upalāḍayed vā tena vā sārdhaṃ sahāgāraśayyāṃ kalpayet pātayantikā 57	T23n1437_001:0483c18_5	』若比丘尼，知是滅擯沙彌尼，便畜經恤共事共宿，波夜提。
K01prmosu_u:452	 yaḥ punar bhikṣu ratnaṃ vā ratnasaṃmataṃ vā svahastam udgṛhṇīyād udgrāhayed vā anyatrādhyārāmagatād	T23n1437_001:0483c19_22	「若比丘尼，若寶、似寶，自捉、教人捉，波夜提； 除因緣。
