src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02dipguhsu:818	 adhṛṣyāś cāpy abaddhāś ca ramadhvam akutobhayāḥ // 379	K12D0488_H0454:230a-9	མི་ཚུགས་པ་དང་མི་སོད་པས་༎ ཅིས་ཀྱང་མི་འཇིགས་རོལ་བར་གྱིས་༎
T02dipguhsu:819	 nivṛttaṃ bhavaduḥkhaṃ vo 'tyantabhavaśuddhaye /	K12D0488_H0454:230a-11	སྲིད་པའི་སྡུག་བསྔལ་ལྡོག་པ་ནི་༎ སྲིད་པ་ཤིན་ཏུ་གྲུབ་པའི་ཕྱིར་༎
T02dipguhsu:820	 saṃbhūtāḥ śāsinām agrā atyantabhavasiddhaye // 380  ayaṃ vaḥ satataṃ rakṣyaḥ siddhaḥ samayasaṃvaraḥ /	K12D0488_H0454:230a-13	སྟོན་པ་མཆོག་ཏུ་གྱུར་པ་ཁྱོད་༎ སྲིད་པ་ཤིན་ཏུ་གྲུབ་པ་ཡིན་༎ དམ་ཚིག་སྡོམ་པ་གྲུབ་པ་འདི་༎ ཁྱོད་ཀྱིས་རྟག་ཏུ་བསྲུང་བར་བྱ་༎
T02dipguhsu:822	 sarvabuddhaiḥ samaṃ proktā ājñā paramaśāśvatī // 381	K12D0488_H0454:230a-17	སངས་རྒྱས་ཀུན་གྱིས་མཐུན་པར་གསུངས་༎ དམ་པ་རྟག་པའི་བཀའ་ཡིན་ནོ་༎
T02dipguhsu:823	 bodhicittaṃ na vai tyājyaṃ yad vajram iti mudrayā /  yasyotpādanamātreṇa buddha eva na saṃśayaḥ // 382	K12D0488_H0454:230a-19	གང་ཞིག་བསྐྱེད་པ་ཙམ་གྱིས་ནི་༎ སངས་རྒྱས་ཉིད་དུ་དོགས་མེད་པའི་༎ བྱང་ཆུབ་སེམས་ནི་གཏང་མི་བྱ་༎ ཕྱག་རྒྱ་རྡོ་རྗེ་གང་ཡིན་པ་༎
T02dipguhsu:825	 saddharmo na pratikṣepyo na ca tyājyaḥ kadācana /	K12D0488_H0454:230a-23	དམ་པའི་ཆོས་ནི་མི་སྨོད་ཅིང་༎ ནམ་ཡང་བཏང་བར་མི་བྱའོ་༎
T02dipguhsu:826	 ajñānād vātha mohād vā na vai vivṛṇuyāt sa tu // 383	K12D0488_H0454:230a-25	མི་ཤེས་པ་འམ་རྨོངས་པ་ཡིས་༎ དེས་ནི་སྨད་པར་མི་བྱའོ་༎
T02dipguhsu:827	 svam ātmānaṃ parityājya tapobhir na ca pīḍayet /	K12D0488_H0454:230a-27	རང་གི་བདག་ཉིད་ཡོངས་སྤངས་ནས་༎ དཀའ་ཐུབ་རྣམས་ཀྱིས་གདུང་མི་བྱ་༎
T02dipguhsu:828	 yathāsukhaṃ sukhaṃ dhāryaṃ saṃbuddho 'yam anāgataḥ // 384	K12D0488_H0454:230a-29	ཅི་བདེ་བར་ནི་བདེ་བར་གཟུང་༎ འདི་ནི་མ་༄༢༣༠བ་བྱོན་རྫོགས་སངས་རྒྱས་༎
T02dipguhsu:829	 vajraṃ ghaṇṭā ca mudrā ca na vai tyājyā kadācana /	K12D0488_H0454:230b-1	རྡོ་རྗེ་དྲིལ་བུ་ཕྱག་རྒྱ་རྣམས་༎ ནམ་ཡང་ཡོངས་སུ་བྲང་མི་བྱ་༎
