src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06sthtvbhu:101	 atas tadbhedapradarśanārtham āha /	T06D4070:14a-8	དེ་བས་ན་བྱེ་བྲག་བསྟན་པའི་དོན་དུ་རང་གི་མིང་གིས་གྱུར་པ་གསུམ་པོ་བསྟན་པའི་ཕྱིར་།
T06sthtvbhu:1010	 sarvabījaṃ kleśabījaṃ bandhas tatra dvayor dvayoḥ //  iti / dvayor iti śrāvakabodhisattvayoḥ /	T06D4070:62a-16	ཉོན་མོངས་པའི་ས་བོན་ནི་ཉན་ཐོས་ལ་སོགས་པའི་རིགས་ཀྱི་འཆིང་བའོ་༎ སྒྲིབ་པ་གཉིས་ཀྱི་ས་བོན་ནི་། བྱང་ཆུབ་སེམས་དཔའི་འཆིང་བའི་སྒྲིབ་པ་གཉིས་ཀྱི་ས་བོན་གྱི་སྒྲ་ནི་ཀུན་གྱི་ས་བོན་དུ་བསྟན་ཏོ་༎ ཅིའི་ཕྱིར་འདི་བྱང་ཆུབ་སེམས་དཔའི་སྒྲིབ་པ་ཞེས་བྱ་བ་ཞེ་ན་།
T06sthtvbhu:1012	 ādyasya kleśabījaṃ itarasya dvayāvaraṇabījaṃ tadudghātāt sarvajñatāvāptir bhavatīti /	T06D4070:62a-20	དེའི་ཕྱིར་དེ་དག་བཅོམ་པ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་ཏེ་། འདི་ལྟར་སྒྲིབ་པ་གཉིས་སྤངས་ན་། ཐམས་ཅད་མཁྱེན་པ་ཉིད་འཐོབ་པས་དེའི་ཕྱིར་སྒྲིབ་པ་གཉིས་ནི་དེའི་འཆིང་བའོ་༎ ཚིགས་སུ་བཅད་པ་བཤད་ནས་།
T06sthtvbhu:1013	 sa evānāsravo dhātur iti (30a)  sa evāśrayaparāvṛttirūpaḥ /  anāsravo dhātur ity ucyate nirdauṣṭhulyatvāt /	T06D4070:62a-24	གོང་མའི་སྐབས་ཀྱི་འཕྲོ་ལུས་པ་བཤད་པར་བྱ་བའི་ཕྱིར་། དེ་ཉིད་ཟག་པ་མེད་པ་དང་དབྱིངས་ཞེས་བྱ་བ་ནི་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་སོ་༎ གནས་གྱུར་པ་དེ་ཉིད་ཀྱི་བྱེ་བྲག་ལ་ཟག་པ་མེད་པ་དང་དབྱིངས་ཞེས་བྱ་སྟེ་།
T06sthtvbhu:1016	 sarvāsravavigata ity anāsravaḥ /	T06D4070:62a-27	འདི་ལྟར་གནས་ངན་ལེན་མེད་པས་ཟག་པ་ཐམས་ཅད་དང་བྲལ་ཏེ་། དེའི་ཕྱིར་ཟག་པ་མེད་པའོ་༎
T06sthtvbhu:1017	 āryadharmahetutvād dhātuḥ /	T06D4070:62a-29	དེ་ཡང་འཕགས་པའི་ཆོས་ཀྱི་རྒྱུ་ཡིན་པས་དབྱིངས་ཞེས་བཤད་དོ་༎
T06sthtvbhu:1018	 hetvartho hy atra dhātuśabdaḥ /	T06D4070:62a-30	འདི་ལྟར་རྒྱུའི་དོན་ནི་འདིར་དབྱིངས་ཀྱི་སྒྲར་བཟུང་སྟེ་། དེ་ནི་འཕགས་པའི་ཆོས་ཐམས་ཅད་ཀྱི་རྒྱུ་ཡིན་ནོ་༎ ཇི་ལྟར་བསམ་གྱིས་མི་ཁྱབ་ཅེ་ན་། དེའི་ཕྱིར་། བསམ་གྱིས་༄༦༢བ་མི་ཁྱབ་པ་ནི་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་ཏེ་།
T06sthtvbhu:1019	 acintyas tarkāgocaratvāt pratyātmavedyatvād dṛṣṭāntābhāvāc ca /	T06D4070:62b-1	འདི་ལྟར་རྟོག་གེ་པའི་སྤྱོད་ཡུལ་མ་ཡིན་པ་དང་། འདི་ལྟར་འཕགས་པ་རྣམས་ཀྱིས་སོ་སོ་རང་གིས་རིག་པ་དང་། འདི་ལྟར་དེ་ལ་དཔེ་མེད་པས་དེའི་ཕྱིར་བསམ་གྱིས་མི་ཁྱབ་པའོ་༎
T06sthtvbhu:102	 vipāko mananākhyaś ca vijñaptir viṣayasya ca / 2ab	T06D4070:14a-9	རྣམ་པར་སྨིན་དང་ངར་སེམས་དང་༎ ཞེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་སོ་༎ དེ་དགྲོལ་པའི་ཕྱིར་གྱུར་པའི་རྣམ་པ་གསུམ་པོ་དེ་དག་ནི་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་ཏེ་།
T06sthtvbhu:1020	 kuśalo viśuddhālambanatvāt kṣematvād anāsravadharmamayatvāc ca /	T06D4070:62b-2	ཇི་ལྟར་དགེ་ཞེ་ན་། འདི་ལྟར་རྣམ་པར་དག་པའི་དམིགས་པ་དང་། འདི་ལྟར་བདེ་བ་དང་། འདི་ལྟར་ཟག་པ་མེད་པའི་ཆོས་ཉིད་ཡིན་པས་དེའི་ཕྱིར་དགེ་བའོ་༎ ཇི་ལྟར་བསྟན་ཞེ་ན་དེའི་ཕྱིར་༎
T06sthtvbhu:1021	 dhruvo nityatvād akṣayatayā /	T06D4070:62b-7	འདི་ལྟར་བདེ་བར་གཤེགས་པ་བརྟན་པ་དང་། མི་ཟད་པས་དེའི་ཕྱིར་བརྟན་པའོ་༎
T06sthtvbhu:1022	 sukho nityatvād eva yad anityaṃ tad duḥkhaṃ ayaṃ ca nitya iti tasmāt sukhaḥ /	T06D4070:62b-8	ཇི་ལྟར་བདེ་ཞེ་ན་དེའི་ཕྱིར་བདེ་བ་ནི་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་ཏེ་། གང་གི་ཕྱིར་རྟག་པ་དེའི་ཕྱིར་བདེ་བའོ་༎ འདི་ལྟར་གང་མི་རྟག་པ་དེ་ནི་སྡུག་བསྔལ་བའོ་༎ འདི་ནི་རྟག་པ་སྟེ་དེའི་ཕྱིར་བདེ་བའོ་༎
T06sthtvbhu:1023	 kleśāvaraṇaprahāṇāc chrāvakāṇāṃ vimuktikāyaḥ /	T06D4070:62b-12	གང་ཟག་གི་བྱེ་བྲག་གི་གནས་གྱུར་པའི་བྱེ་བྲག་བསྟན་པའི་ཕྱིར་༎ ཉོན་མོངས་པའི་སྒྲིབ་པ་སྤངས་པ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་ཏེ་། གནས་གྱུར་པའི་བྱེ་བྲག་དེ་ནི་ཉན་ཐོས་རྣམས་ཀྱི་རྣམ་པར་གྲོལ་བའི་སྐུ་ཞེས་བྱ་སྟེ་། འདི་ལྟར་དེ་དག་ནི་ཉོན་མོངས་པའི་སྒྲིབ་པ་སྤངས་པ་ཙམ་གྱིས་དེ་དག་རྣམ་པར་གྲོལ་བ་ཐོབ་པར་བྱེད་དེ་༎ དེའི་ཕྱིར་གནས་རྣམ་པར་གྲོལ་བ་ནི་རྣམ་པར་གྲོལ་བའི་སྐུར་བསྟན་པ་ཡིན་ནོ་༎
