src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12n2949u_001:3247	 śrīmatpotalake samya nānā dhātutirājite nānādramuka tārkīrme nānā pakṣinikūjite || 1 ||  nānā niḍara ḍhaṁkāre nānā mṛgasa mākule ||	K12D0727=D0745=D1000_H0677:75b-6	སྣ་ཚོགས་ཁམས་ཀྱིས་རྣམ་པར་སྤྲས་༎ སྣ་ཚོགས་ལྗོན་པས་བཀྲམ་པ་སྟེ་། ༄༧༦ཨ་༌༎ སྐྱེ་གཉིས་དུ་མ་སྒྲ་འབྱིན་པ་༎ འབབ་ཆུ་སྣ་ཚོགས་ཀུ་ཅོ་ཆེ་༎ རི་དབ༹གས་སྣ་ཚོགས་འཁྲུགས་པ་སྟེ་༎
K12n2949u_001:3252	 nānā hṛdaya phalopeta ṣaṭupadoṅītani svanaiḥ ||	K12D0727=D0745=D1000_H0677:76a-3	མེ་ཏོག་སྣ་ཚོགས་རིགས་རྣམས་ཀྱིས་༎ ཀུན་ཏུ་དྲི་ཡིས་བཀང་བ་སྟེ་༎ སྣ་ཚོགས་ཡིད་འོང་འབྲས་བུར་ལྡན་༎
K12n2949u_001:3253	 kiṁ nai madhuroṅītaḥ mattravāraṇa saṁkule || 3 ||	K12D0727=D0745=D1000_H0677:76a-6	རྐང་པ་དྲུག་པ་གླུ་ཡི་སྒྲ་༎ མིའམ་ཅི་ཡིས་གླུ་སྙན་ལེན་༎ གླང་ཆེན་སྨྱོན་པས་ཡང་དག་ཁེངས་༎
K12n2949u_001:3255	 siddha vidyādhara gaṇe gaṁdharveschaninādite ||  munibhirvāta rāgaiśca satataṁsanniṣavite ||	K12D0727=D0745=D1000_H0677:76a-9	རིག་འཛིན་གྲུབ་པའི་ཚོགས་རྣམས་དང་༎ དྲི་ཟ་རྣམས་ཀྱང་གླུ་ལེན་པ་༎
K12n2949u_001:3257	 bodhisatva gaṇaiścānyairdaśa bhumīścarairapi ||	K12D0727=D0745=D1000_H0677:76a-10	ཐུབ་པ་འདོད་ཆགས་བྲལ་རྣམས་དང་༎ བྱང་ཆུབ་སེམས་དཔའི་ཚོགས་གཞན་དང་༎ ས་བཅུའི་དབང་ཕྱུག་རྣམས་དང་ནི་༎
K12n2949u_001:3260	 krodha rājagaṇauścānyairhaya (239)  grīvādibhirdvataṣṭha ||	K12D0727=D0745=D1000_H0677:76a-14	ཁྲོ་བོའི་རྒྱལ་པོའི་ཚོགས་གཞན་དང་༎ རྟ་མགྲིན་ལ་སོགས་ཀྱིས་བསྐོར་བ་༎
K12n2949u_001:3262	 sarvasatvahitoyukto bhagavānavalokitaḥ || 6 ||	K12D0727=D0745=D1000_H0677:76a-15	སེམས་ཅན་ཀུན་ལ་ཕན་པར་བརྩོན་༎ བཅོམ་ལྡན་འདས་ནི་སྤྱན་རས་གཟིགས་༎
K12n2949u_001:3264	 vijahāratataḥ śrīmānpadmagarbhāsane sthiḥ ||	K12D0727=D0745=D1000_H0677:76a-17	བཞུགས་ཏེ་དེ་ཕྱིར་དཔལ་དང་ལྡན༏་༏པདམའི་སྙིང་པོ་ཐུབ་པའི་གདན་༎
K12n2949u_001:3265	 mahātāta pasāyukto maitryā ca kṛpayānvitaḥ || 7 ||	K12D0727=D0745=D1000_H0677:76a-18	དཀའ་ཐུབ་ཆེན་པོ་དང་ལྡན་པ་༎ བྱམས་པ་དང་ནི་སྙིང་རྗེ་ལྡན་༎
K12n2949u_001:3267	 dharmmaṁdi deśatasyā samahatyāndevaṣarṣadi ||	K12D0727=D0745=D1000_H0677:76a-20	ལྷ་ཡི་འཁོར་ནི་ཆེན་པོ་ལ་༎ ཆོས་གསུང་པོ་ནི་ཡང་དག་བཞུགས་༎
K12n2949u_001:3268	 tatro paviṣṭha māgampavajapāṇi rmahāvalaṁḥ || 8 ||	K12D0727=D0745=D1000_H0677:76a-22	དེ་རུ་ཉེར་འདུག་ཡང་དག་ལངས་༎ ཕྱག་ན་རྡོ་རྗེ་སྟོབས་པོ་ཆེ་༎
K12n2949u_001:3270	 parama kṛtapayāyukto papṛchaty valokitaṁ ||	K12D0727=D0745=D1000_H0677:76a-24	མཆོག་ཏུ་སྙིང་རྗེ་དང་ལྡན་པས་༎
K12n2949u_001:3271	 taskaroraga siṁhāgni gajaṇyādhrāṁ vusaṁkaṭe || 9 ||  sīdaṁtybhī munesatvā magnāḥ saṁsāra sāgare |	K12D0727=D0745=D1000_H0677:76a-25	སྤྱན་རས་གཟིགས་ལ་ཞུས་པ་སྟེ་༎ རྐུན་པོ་སྦྲུལ་དང་སེངགེ་༄༧༦བ་མེ༏་༏གླང་པོ་སྟག་དང་ཆུས་འཇིགས་པ་༎
K12n2949u_001:3287	 evamukatvā jagannāthaḥ saśrī mānavalokitaḥ ||	K12D0727=D0745=D1000_H0677:76b-7	དེ་སྐད་ཞུས་ནས་བཅོམ་ལྡན་འདས་༎ འཇིག་རྟེན་མགོན་པོས་འདི་སྐད་གསུངས་༎
K12n2949u_001:3288	 uvācamadhurāṁvāṇīṁ vajapāṇiṁ prabodhinaṁ || 15 ||	K12D0727=D0745=D1000_H0677:76b-10	ཕྱག་ན་རྡོ་རྗེར་རབ་རྟོགས་བྱེད་༎ སྙན་པའི་ཚིག་ནི་འདི་སྐད་གསུངས་༎
K12n2949u_001:3290	 śṛṇagutyaka rājendra amitābhasya tāyinaḥ ||  praṇidhāna vaśotpannā mamājñā lokamātareḥ || 16 ||	K12D0727=D0745=D1000_H0677:76b-12	ཉོན་ཅིག་གསང་བའི་རྒྱལ་དབང་པོ༏་༏སྐྱོབ་པ་འོད་དཔག་མེད་པ་ཡི་༎ སྨོན་ལམ་སྟོབས་ཀྱིས་བྱུང་བ་སྟེ་༎ ང་ཡིས་འཇིག་རྟེན་མ་རུང་ཤེས་༎
K12n2949u_001:3294	 uditāditya saṁkāśāḥ pūrṇondu vadana prabhāḥ || 17 ||  bhāyasaṁti imāstārāḥ sadevā sura mānaṣāna ||	K12D0727=D0745=D1000_H0677:76b-16	འགྲོ་བ་འདོན་པར་བརྩོན་པ་མོ་༎ ཉི་མ་ཤར་བ་དང་འདྲ་བ་༎ ཟླ་བ་ཉ་འདྲ་བྱེད་ཀྱི་འོད་༎ ལྷར་བཅས་མི་དང་ལྷ་མིན་རྣམས་༎ འདི་རྣམས་ཐམས་ཅད་གསལ་བར་བྱེད་༎
K12n2949u_001:3297	 kaṁpayanti trayālokānamtā sayana yakṣa rākṣasāna || 18 ||	K12D0727=D0745=D1000_H0677:76b-21	འཇིག་རྟེན་གསུམ་པོ་ག-ཡོ་བར་བྱེད་༎ གནོད་སྦྱིན་སྲིན་པོ་འཇིགས་པར་བྱེད་༎
K12n2949u_001:3299	 nilotpala karādaivī rmābhai rmābhai riti kravan ||	K12D0727=D0745=D1000_H0677:76b-23	ཕྱག་ན་ཨཽཏཔལ་སྔོན་པོ་བསྣམས་༎ མ་འཇིགས་མ་འཇིགས་ཞེས་བརྗོད་མ་༎
K12n2949u_001:3300	 jagat saṁrakṣaṇārthāya hamutpāditā jinaiḥ || 19 ||  kāntāreśamtrasaṁpātaiḥ nānā bhayasamākule ||	K12D0727=D0745=D1000_H0677:76b-25	བར་སྣང་དུ་ནི་འབར་བར་གནས་༎ འགྲོ་བ་ཡང་དག་གཟུང་དོན་དུ༏་༏མཚོན་གྱི་བསྐལ་པ་བྱུང་བ་དང་༎ འཇིགས་པ་སྣ་ཚོགས་འཁྲུགས་དོན་དུ་༎ རྒྱལ་བ་རྣམས་ཀྱི་བདག་བསྐྱེད་དེ་༎
K12n2949u_001:3303	 smaraṇādeva nāmāni satvārakṣāmpahaṁsadā || 20 ||	K12D0727=D0745=D1000_H0677:76b-28	མིང་རྣམས་དྲན་པ་ཉིད་ཀྱིས་ཀྱང་༎
K12n2949u_001:3305	 tārayiṣyā mpahaṁsatvānnānābhaya mahārṇuvān ||	K12D0727=D0745=D1000_H0677:77a-0	སེམས་ཅན་ཐམས་༄༧༧ཨ་༌༎ ཅད་བདག་གིས་སྲུང་༎ སྣ་ཚོགས་འཇིགས་པའི་རྒྱ་མཚོ་ལས་༎
