src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01prmosubu:51	 sacet saṃghasya prāptakālaṃ kṣametānujānīyāt saṃgho yat saṃghasya poṣadhaṃ kuryāt prātimokṣasūtroddeśam uddeśayed eṣā jñaptiḥ /	T22n1427_001:0556b20_7	若僧時到僧忍聽，僧當一心共作布薩說波羅提木叉。 白如是。
K01prmosubu:52	 poṣadhaṃ vayam āyuṣman kariṣyāmaḥ prātimokṣasūtroddeśam uddeśāmaḥ /	T22n1427_001:0556b20_18	」「諸阿梨耶！ 今共布薩說波羅提木叉，僧一心善聽，有罪者應發露，若無罪者默然。
K01prmosubu:55	 tūṣṇīṃbhāvena ca vayam āyuṣmataḥ pariśuddhān vedayiṣyāmaḥ /  yathāpi pratyekaṃ pṛṣṭasya bhikṣor vyākaraṇaṃ bhavati evam evaṃ evaṃrūpāyāṃ bhikṣuparṣadi yāvat trir apy anuśrāvaṇaṃ bhavati /	T22n1427_001:0556b24_4	默然故，當知諸阿梨耶清淨，如一一比丘尼問答，是比丘尼眾中三唱亦如是。
K01prmosubu:57	 yaḥ punar bhikṣur evaṃrūpāyāṃ bhikṣuparṣadi yāvat trir apy anuśrāvyamāne smaran satīm āpattiṃ nāviṣkaroti saṃprajānan mṛṣāvādo 'sya bhavati	T22n1427_001:0556b25_18	若比丘尼，如是比丘尼眾中第二、第三唱，憶有罪者不發露得故妄語罪。
K01prmosubu:58	 saṃprajānan mṛṣāvādaḥ khalv āyuṣmantaḥ antarāyiko dharma ukto bhagavatā /	T22n1427_001:0556b26_3	諸阿梨耶！ 故妄語罪佛說遮道法。
K01prmosubu:59	 tasmāt smaratā bhikṣuṇā āpannena viśuddhāpekṣeṇa satī āpattir āviṣkartavyā /  āviṣkṛtenāsya phāsu bhavati nāviṣkṛtena na bhavati /	T22n1427_001:0556b28_8	比丘尼於是中欲求清淨，憶有罪應發露，發露則安隱，不發露罪益深。
K01prmosubu:662	 saṃbahulāḥ śaikṣā dharmāḥ /  ime khalv āyuṣmantaḥ saṃbahulāḥ śaikṣā dharmā anvardhamāsaṃ prātimokṣasūtroddeśam āgacchanti /	T22n1427_001:0563b17_5	」「諸阿梨耶！ 是眾學法，半月半月波羅提木叉中說。
K01prmosubu:665	 parimaṇḍalaṃ nivāsanaṃ nivāsayiṣyāma iti śikṣā karaṇīyā /	T22n1427_001:0563b20_6	不參差著內衣。 　　不百襵著內衣。
K01prmosubu:671	 na hastiśuṇḍakaṃ nivāsanaṃ nivāsayiṣyāma iti śikṣā karaṇīyā /  Śai.6 (PrMoSū_Mū-Banerjee)	T22n1427_001:0563b22_6	不魚尾著內衣。 　　不多羅樹葉著內衣。
K01prmosubu:675	 na kulmāṣapiṇḍakaṃ nivāsanaṃ nivāsayiṣyāma iti śikṣā karaṇīyā /	T22n1427_001:0563b23_7	「不象鼻著內衣。
