src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11arhebt2u:254	 gṛhyate yo 'numānaviṣayastadā sarvo heturasiddhaḥ,  siddhau vānumānavaiyarthyamityāha “pakṣo dharmī” iti /	T11D4228:250b-15	དེ་ལྟར་ན་རྟགས་དོན་མེད་དེ་བསྒྲུབ་པར་བྱ་བ་གྲུབ་ཟིན་པའི་ཕྱིར་རོ་༎ མ་གྲུབ་ན་ནི་གཞི་མ་གྲུབ་པར་འགྱུར་རོ་ཞེ་ན་།
T11arhebt2u:256	 kathaṃ punaḥ samudāyavacanaḥ pakṣaśabdo dharmimātre vartata iti cet?  “avayave samudāyopacārāt” /  pakṣākhyasya hi samudāyasya dvāvavayavau dharmī dharmaśca /  tadatra dharmimātre samudāyopacārāt pakṣaśabdo vartate /	T11D4228:250b-17	ཕྱོགས་ནི་ཆོས་ཅན་ཏེ་།
T11arhebt2u:265	 tadetadācāryīyaṃ vyākhyānamīśvarasenenākṣiptaṃ parihartuṃ pūrvapakṣayannāha “prayo[jane]” tyādinā /  mukhyaśabdārthalaṅghanam /“  ityasati prayojane nopacāro yuktaḥ /  tato dharmidharma ityevāstviti paraḥ /	T11D4228:250b-19	སྒྲའི་དོན་དངོས་ལ་གནོད་པ་ཡོད་ཅིང་བཏགས་པས་གནོད་པ་སྤོང་པ་དང་། གདགས་པའི་རྒྱུ་མཚན་ཡོད་ན་གདགས་པར་བྱས་ན་། འདིར་སློབ་དཔོན་དབང་ཕྱུག་སྡེ་ན་རེ་དགོས་པ་མེད་པའི་ཕྱིར་གདགས་པར་མི་བྱའོ་ཞེ་ན་།
T11arhebt2u:270	 “na” prayojanābhāvaḥ /	T11D4228:250b-21	དགོས་པ་མེད་པ་མ་ཡིན་ཏེ་།
T11arhebt2u:271	 kutaḥ? sarvaścāsau vivādāśrayo 'nyo vā dharmī yastasya pratiṣedho 'rthaḥ prayojanaṃ	T11D4228:250b-22	ཆོས་ཅན་ཐམས་ཅད་ཀྱི་ཆོས་ནི་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཅན་གྱི་དང་པོའི་ཆོས་ཅན་གྱི་དང་གཉི་ག་མ་ཡིན་པའི་ཆོས་ཅན་གྱི་ཆོས་ཏེ་།
T11arhebt2u:272	 yasyopacārasya tadbhāvastasmāt “sarvadharmidharmapratiṣedhārthatvādupacārasya” iti  prayojanābhāvādityasiddho hetuḥ /  ka evaṃ sati guṇaḥ?  iti cedāha “evaṃ hi” upacāre sati “cākṣuṣatvādi” ādigrahaṇāt '	T11D4228:250b-23	དུ་བ་དང་མིག་གིས་གཟུང་བ་དག་དང་། ཁ་བཟང་དཀར་ཏེ་ཁབ༹འི་གང་པའི་ཕྱིར་ཞེས་བྱ་བ་གོ་རིམས་བཞིན་ནོ་༎ དེ་ཐམས་ཅད་གཏན་ཚིགས་ཡིན་པ་དགག་པའི་དོན་ཡིན་པའི་ཕྱིར་དགོས་པ་ཡོད་པས་སོ་༎ དགོས་པ་དེ་ཡང་ཇི་ལྟར་འགྲུབ་ཅེན་།
T11arhebt2u:277	 ityādi vyadhikaraṇāsiddhaṃ “parihṛtaṃ” hetutvena nirastaṃ “bhavati” /  dharmidharma iti tu sāmānye [nābhi]dhānāt teṣāmapi hetutā syāditi /	T11D4228:251a-1	ཞེས་སྤྱི་ཉེ་བར་གདགས་སུ་རུང་བའི་ཆོས་ཅན་དེ་འདྲ་བ་རྟོགས་པར་བྱ་བའི་ཕྱིར་ཡིན་པས་ཕྱོགས་སུ་གདགས་སུ་མི་རུང་བའི་ཆོས་ཅན་དག་སེལ་བར་བྱེད་དོ་༎
T11arhebt2u:279	 asatyupacāre dharmigrahaṇādapyetat sidhyati /  tato 'narthaka evopacāra ityāha paraḥ- “dharmavacanenāpi” na kevalaṃ dha[rmiva]canena /  “dharmyāśrayasiddhau” dharmiṇa āśrayaṇamāśrayaḥ parigrahastasya siddhistasyāṃ satyām /	T11D4228:251a-2	དེ་ལྟར་ན་ཡང་ཞེས་བྱ་བ་ནི་ཕྱོགས་མ་ཡིན་པའི་ཆོས་ཅན་སེལ་བ་ནའོ་༎ མིག་གིས་གཟུང་བར་བྱ་བ་ཡིན་པའི་ཕྱིར་ཞེས་བྱ་བ་ལ་སོགས་པ་དེ་ཁྲའི་གནག་བ་ཞེས་བྱ་བ་དག་སྤངས་པ་ཡིན་ཏེ་། དེ་དག་ཕྱོགས་ཀྱི་ཆོས་མ་ཡིན་པའི་ཕྱིར་རོ་༎
T11arhebt2u:282	 kiṃ punarddharmasya dharmyākṣepanimittamiti cet?	T11D4228:251a-5	གལ་ཏེ་འདིར་ཆོས་ཅན་གྱི་ཆོས་ཞེས་བརྗོད་པར་བྱ་སྟེ་།
T11arhebt2u:283	 “parā[śrayatvā]t“- dharmiparatantratvāt “dharmasya” avaśyamasau dharmiṇamākṣipati /	T11D4228:251a-6	དེ་ལ་ཆོས་ཞེས་སྨྲ་བས་ཀྱང་གཞན་ལ་ལྟོས་པ་ཡིན་པའི་ཕྱིར་ཆོས་ཅན་དོན་གྱིས་རྟོགས་པས་ཆོས་ཆོས་ཅན་ལ་བརྟེན་པ་ཙམ་དུ་གྲུབ་སྟེ་རྟོགས་སོ་༎
