src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14mavadsuu:836	 ṣaḍāyatane sati sparśo bhavati ṣaḍāyatanapratyayaś ca puna sparśaḥ	T16n0715_001:0829b07_8	『觸因六處有，復從六處緣有此觸法。
K14mavadsuu:837	 tasyaitad abhavat kasmiṃ nu sati ṣaḍāyatanaṃ bhavati kiṃpratyayaṃ ca punaḥ ṣaḍāyatanaṃ tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi /  nāmarūpe sati ṣaḍāyatanaṃ bhavati nāmarūpapratyayaṃ ca punaḥ ṣaḍāyatanaṃ	T16n0715_001:0829b07_20	』「知此法已，又復思惟： 『今此六處何因而有，復從何緣有六處法？ 』作是念已，離諸攀緣，定心觀察。 諦觀察已，乃如實知： 『而彼六處因名色有，從名色緣有六處法。
K14mavadsuu:839	 tasyaitad abhavat kasmiṃ nu sati nāmarūpaṃ bhavati kiṃpratyayaṃ ca punar nāmarūpaṃ tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi  vijñāne sati nāmarūpaṃ bhavati vijñānapratyayaṃ ca punar nāmarūpaṃ	T16n0715_001:0829b11_10	』「知此法已，又復思惟： 『今此名色何因而有，復從何緣有此名色？ 』作是念已，離諸攀緣，定心觀察。
K14mavadsuu:841	 tasyaitad abhavat kasmiṃ nu sati vijñānaṃ bhavati kiṃpratyayaṃ ca punar vijñānam tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi  nāmarūpe sati vijñānaṃ bhavati nāmarūpapratyayañca punar vijñānaṃ	T16n0715_001:0829b13_12	諦觀察已，乃如實知： 『而彼名色因識而有，復從識緣有名色法。 』「知此法已，又復思惟： 『識何因有，復以何緣有此識法？
K14mavadsuu:844	 tasya vijñānāt pratyudāvartate mānasaṃ nātaḥ parato vyativartate yad uta nāmarūpapratyayaṃ	T16n0715_001:0829b16_19	諦觀察已，乃如實知： 『如是識法因名色有，從名色緣有此識法。
K14mavadsuu:845	 vijñānaṃ vijñānapratyayaṃ nāmarūpaṃ nāmarūpapratyayaṃ ṣaḍāyatanaṃ ṣaḍāyatanapratyayaḥ  sparśaḥ sparśapratyayā vedanā vedanāpratyayā tṛṣṇā tṛṣṇāpratyayam upādānam upādānapratyayo  bhavaḥ bhavapratyayā jāti jātipratyayaṃ jarāmaraṇaṃ śokaparidevaduḥkhadaurmanasyopāyāsā	T16n0715_001:0829b20_22	唯此識緣能生諸行，由是名色緣識，識緣名色，名色緣六處，六處緣觸，觸緣受，受緣愛，愛緣取，取緣有，有緣生，生緣老死、憂、悲、苦、惱。
K14mavadsuu:848	 saṃbhavaṃty evam asya kevalasya mahato duḥkhaskandhasya samudayo bhavati /	T16n0715_001:0829b21_6	是故一大苦蘊集。
K14mavadsuu:850	 tasyaitad abhavat kasmiṃ nv asati jarāmaraṇaṃ na bhavati kasya nirodhāj jarāmaraṇanirodhaḥ tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi /	T16n0715_001:0829b22_17	何法滅已，得老死滅？ 』作是念已，離諸攀緣，定心觀察。 諦觀察已，乃如實知：
K14mavadsuu:851	 jātyām asatyāṃ jarāmaraṇaṃ na bhavati jātinirodhāj jarāmaraṇanirodhaḥ	T16n0715_001:0829b24_10	『若無生法，即無老死。 生法滅已，老死亦滅。
K14mavadsuu:852	 tasyaitad abhavat kasmiṃ nv asati jātir na bhavati kasya nirodhāj jātinirodhaḥ tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi	T16n0715_001:0829b25_8	』「知此法已，又復思惟： 『何法若無，生法得無？ 何法滅已，生法得滅？ 』作是念已，離諸攀緣，定心觀察。 諦觀察已，乃如實知：
K14mavadsuu:853	 bhave asati jātir na bhavati bhavanirodhāj jātinirodhaḥ	T16n0715_001:0829b28_1	『若無有法，即無生法。 有法若滅，生法亦滅。
K14mavadsuu:854	 tasyaitad abhavat kasmiṃ nv asati bhavo na bhavati kasya nirodhād bhavanirodhaḥ tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi	T16n0715_001:0829b29_1	』「知此法已，又復思惟： 『何法若無，有法不起？ 何法滅已，有法得滅？ 』作是念已，離諸攀緣，定心觀察。 諦觀察已，乃如實知：
K14mavadsuu:855	 upādāne 'sati bhavo na bhavati upādānanirodhād bhavanirodhaḥ	T16n0715_001:0829c02_14	『若無取法，有法即無。 取法滅已，有法亦滅。
K14mavadsuu:856	 tasyaitadabhavat kasmiṃ nv asati upādānaṃ na bhavati kasya nirodhād upādānanirodhaḥ tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi	T16n0715_001:0829c03_14	』「知此法已，又復思惟： 『何法若無，取法得無？ 何法滅已，取法得滅？ 』作是念已，離諸攀緣，定心觀察。 諦觀察已，乃如實知：
K14mavadsuu:857	 tṛṣṇāyām asatyām upādānaṃ na bhavati tṛṣṇānirodhād upādānanirodhaḥ	T16n0715_001:0829c06_6	『若無愛法，即無取法。 愛法滅已，取法亦滅。
K14mavadsuu:858	 tasyaitad abhavat kasmiṃ nv asati tṛṣṇā na bhavati kasya nirodhāt tṛṣṇānirodhaḥ tasya yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi	T16n0715_001:0829c07_4	』「知此法已，又復思惟： 『何法若無，得無愛法？ 何法滅已，愛法得滅？ 』作是念已，離諸攀緣，定心觀察。 諦觀察已，乃如實知：
K14mavadsuu:859	 vedanāyām asatyāṃ tṛṣṇā na bhavati vedanānirodhāt tṛṣṇānirodhaḥ	T16n0715_001:0829c09_19	『受法若無，愛法即無。 受法滅已，愛法亦滅。
