src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01prmosulu:113	 yasya vo siyāpattiḥ so 'viṣkarotu,  asantīye āpattīye tūṣṇīṃ bhavitavyaṃ /	T22n1430_001:1023b18_18	若有犯者當發露，無犯者默然；
K01prmosulu:115	 tūṣṇīmbhāvena kho punar āyuṣmanto pariśuddhā iti vedayiṣyāmi /	T22n1430_001:1023b19_8	默然故，當知僧清淨。
K01prmosulu:116	 yathā kho punar āyuṣmanto pratyekaṃ pratyekaṃ pṛcchitasya bhikṣusya vyākaraṇaṃ bhavati evam eva rūpāye bhikṣuparṣāye yāvantṛtīyakaṃ samanuśrāvayiṣyati  yo puna bhikṣu evaṃrūpāye bhikṣuparṣāye yāvantṛtīyakaṃ samanuśrāviyamāṇo smaramāṇo santīm āpattiṃ nāviṣkaroti saṃprajānamṛṣāvādo se bhavati	T22n1430_001:1023b19_20	若有他舉者，即應如實答。 如是諸比丘在於眾中，乃至三唱，憶念有罪，當發露； 不發露者，得故妄語罪；
K01prmosulu:118	 saṃprajānamṛṣāvādo kho punar āyuṣmanto āntarāyiko dharmo ukto bhagavatā /  tasmāt smaramāṇena bhikṣuṇā āpannena viśuddhiprekṣeṇa santī āpattī āviṣkartavyā /	T22n1430_001:1023b23_3	佛說故妄語是障道法，彼比丘自憶念知有罪，欲求清淨，當發露；
K01prmosulu:120	 āviṣkṛtvā ca se phāsu bhavati,	T22n1430_001:1023b23_9	發露則安隱；
K01prmosulu:121	 no anāviṣkṛtvā /	T22n1430_001:1023b23_16	不發露罪益深。
K01prmosulu:122	 // [iti] nidānaṃ //  ime kho punar āyuṣmanto catvāraḥ pārājikā dharmā anvardhamāsaṃ sūtre prātimokṣe uddeśam āgacchanti /	T22n1430_001:1023b24_1	諸大德！ 我已說戒經序。 今問諸大德！
K01prmosulu:135	 PrMoSū(Mā-L)Pār.2. yo puna bhikṣu grāmād vā araṇyād vā adinnam anyātakaṃ stainasaṃskāram	T22n1430_001:1023b29_14	乃至共畜生。 是比丘波羅夷，不共住。 「若比丘，在聚落中，若閑靜處，不與物，懷盜心取；
K01prmosulu:136	 ādiyeya yathārūpeṇādinnādānena [rā]jāno gṛhītvā haneṃsu vā bandheṃsu vā pravrājeṃsu	T22n1430_001:1023c04_7	隨不與取法，若為王、王大臣所捉，若殺、若縛、若驅出國：
K01prmosulu:137	 vā hambho puruṣa coro 'si bālo 'si mūḍho 'si stainyo 'sīti vā vadeṃsu,	T22n1430_001:1023c04_12	『汝是賊！ 汝癡！ 汝無所知。
K01prmosulu:138	 tathārūpaṃ bhikṣur adinnam ādiyamāno ayam pi bhikṣuḥ pārājiko bhavaty asaṃvāsyo,	T22n1430_001:1023c05_12	』比丘如是盜者，波羅夷，不共住。
K01prmosulu:147	 mṛtaṃ te jīvitāc chreyo Ō iti cittam alaṃ cittasaṃkalpam anekaparyāyeṇa maraṇāya vainaṃ samādāpeya maraṇavarṇaṃ vāsya saṃvarṇeya,  so ca puruṣo tenopakrameṇa kālaṃ kuryān nānyena,	T22n1430_001:1023c07_15	男子，用此惡活為？ 寧死不生。 』作如是心，思惟種種方便，歎譽死、快勸死。
K01prmosulu:149	 ayaṃ pi bhikṣuḥ pārājiko bhavaty asaṃvāsyo,  na labhate bhikṣūhi sārdhasaṃvāsaṃ /  idaṃ bhagavatā veśālīyaṃ śikṣāpadaṃ prajñaptaṃ ṣaḍvarṣābhisambuddhena hemantapakṣe tṛtīye,  divase daśame,  paścādbhaktaṃ purastān mukhaniṣaṇṇena aḍḍhātīyapauruṣāyāṃ cchāyāyāṃ sambahulān gilānopasthāpakān bhikṣūn ārabhya mṛgadaṇḍikaṃ ca parivrājakaṃ  imasya ca śikṣāpadasya prajñaptir dharmo,  yathāpraṇihitasya ca yā anuvartanatā ayam ucyate anudharmo /	T22n1430_001:1023c09_7	是比丘波羅夷，不共住。
K01prmosulu:156	 PrMoSū(Mā-L)Pār.4. yo puna bhikṣur anabhijānann aparijānann ātmopanāyikam uttarimanuṣyadharmam alamāryajñānadarśanaṃ viśeṣādhigamaṃ prātajāneya ita jānāmi ita paśyāmīti /	T22n1430_001:1023c10_13	「若比丘，實無所知，自稱言： 『我得上人法，我已入聖智勝法，我知是，我見是。
K01prmosulu:157	 so tad apareṇa samayena samanugrāhiyamāṇo vā asa[ma]nugrāhiyamāṇo vā āpanno viśuddhiprekṣo evam avaci Ō ajānann evāham āyuṣmanto avaci jānāmi,  apaśyan paśyāmīti /	T22n1430_001:1023c12_14	』彼於異時，若問、若不問，欲自清淨故，作如是說： 『我實不知不見，言知言見，虛誑妄語。
K01prmosulu:159	 iti tucchaṃ mṛṣā vilāpam anyatrābhimānāt* ayaṃ pi bhikṣuḥ pārājiko bhavaty asaṃvāsyo na labhate bhikṣūhi sārdhasaṃvāsaṃ /	T22n1430_001:1023c13_17	』除增上慢。 是比丘波羅夷，不共住。
K01prmosulu:169	 uddiṣṭāḥ kho punar āyuṣmanto catvāraḥ pārājikā dharmāḥ /	T22n1430_001:1023c15_13	我已說四波羅夷法。
K01prmosulu:170	 yeṣāṃ bhikṣur ito 'nyatarām āpattim āpadyitvā pārājiko bhavaty asaṃvāsyo na labhate bhikṣūhi sārdhasaṃvāsaṃ /  yathā pūrve tathā paścād yathā paścāt tathā pūrve pārājiko bhavaty asaṃvāsyo na labhate bhikṣūhi saṃvāsaṃ ḥ tatrāyuṣmanto pṛcchāmi kaccittha	T22n1430_001:1023c17_1	若比丘犯一一波羅夷法，不得與諸比丘共住如前，後亦如是。 是比丘得波羅夷罪，不應共住。 今問諸大德：
K01prmosulu:172	 dvitīyaṃ pi āyuṣmanto pṛcchāmi kaccittha pariśuddhāḥ?  tṛtīyaṃ pi āyuṣmanto pṛcchāmi kaccittha pariśuddhāḥ?	T22n1430_001:1023c18_7	是中清淨不？ 如是三說「諸大德！ 是中清淨，默然故，是事如是持。
K01prmosulu:174	 pariśuddhātrāyuṣmanto yasmāt tūṣṇīm evam etaṃ dhārayāmi ḥ  [II. trayodaśa saṃghātiśeṣā dharmāḥ]  ime kho punar āyuṣmanto trayodaśa saṃghātiśeṣā dharmā anvardhamāsaṃ sūtre prātimokṣe uddeśam āgacchanti /	T22n1430_001:1023c20_4	「諸大德！ 是十三僧伽婆尸沙法，半月半月，戒經中說。 若比丘，故弄陰出精，除夢中，僧伽婆尸沙。 若比丘，婬欲意，與女人身相觸，若捉手、若捉髮、若觸一一身分者，僧伽婆尸沙。
K01prmosulu:177	 PrMoSū(Mā-L)SA.1. saṃcetanikāye śukrasya visṛṣṭīye anyatra svapnāntare saṃghātiśeṣo /  PrMoSū(Mā-L)SA.2. yo puna bhikṣu otīrṇo vipariṇatena cittena mātṛgrāmeṇa sārdhaṃ  vā punar aṅgajātasya āmoṣaṇaparāmoṣaṇaṃ sādiyeya saṃghātiśeṣo /  PrMoSū(Mā-L)SA.3. yo puna bhikṣu otīrṇo vipariṇatena cittena mātṛgrāmaṃ duṣṭhullāya vācāya obhāṣeya pāpikāya maithunopasaṃhitāya saṃyathīdaṃ yuvāṃ yuvatīti saṃghātiśeṣo /  PrMoSū(Mā-L)SA.4. yo puna bhikṣu otīrṇo vipariṇatena cittena mātṛgrāmasya antike	T22n1430_001:1023c25_12	「若比丘，婬欲意，與女人，婬欲麁惡語，隨所說婬欲麁惡語者，僧伽婆尸沙。 「若比丘，婬欲意，於女人前，自歎身言： 『大姊！ 我修梵行，持戒精進，修善法，可持此婬欲法供養我，如是供養第一最。
